milliseconds,s118,s119,s120,s122,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,s126,s135,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,-5.166160278862609e-10,-2.0346440084990025e-20,4.78610712959708e-18,7.348429221563658e-21,0.0,11.815204876722753,-0.049834978696690284,0.0,0.0,0.0,0.0,999.9999999980868,1.9762213051569012e-09,0.0,-8.493104624915283e-19,0.0,0.0,-5.965056130872062e-14,2.516632139953379e-32,49.99999999993479,-5.832929361223823e-11,5.23436846365705e-22,-3.021574001826298e-30,84.80324160713155,0.0,0.0,34.045398867737305,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.129645623061676,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.572763929044315e-22,-1.3125057194993386e-20,40493.0,0.0,0.0,-0.14897770173311578,-0.001942981104703347,3.893297070097442e-07,-1.6014241852910954e-09,-4.20502069360153e-09,999.9999999985257,-8.635940061772066e-09,-2.8977449321655086e-20,-6.933346093565244e-18,-1.4999527150397363e-11,-2.7983267073876887e-10,1.484664538719216e-14,-9.76123407156207e-30,-2.331673675930009e-31,3.8821359542638315e-41,-1.3713474774783325e-19,4.5156969107880325e-42,3.7889857693210786e-42,1.8248821788813573e-46,12.122309530932917,99.9999999995375,0.0,0.0,12.012847579537327,-6.727911762262068e-21,2.1070911024561503e-22,-9.520870177020909e-21,-2.2670884924893778e-26,2.8507029750913008e-25,-2.1222065395087823e-22,-5.027562500430152e-25,5.226881990650037e-22,60.0,2.1855812580081427e-23,-2.8076737664034823e-22,1.3457617511553577e-24,-1.3016733934910303e-25,-6.270708341487627e-26,5.061276034549362e-27
100,4.186076697053389e-10,-3.319178548271383e-20,-1.876834372052159e-18,8.870106058893094e-21,0.0,10.936451179345093,0.14059562869829237,0.0,0.0,0.0,0.0,1000.000000001865,-1.9522196593752696e-09,0.0,-1.1940779475301004e-18,0.0,0.0,-2.1940491055727014e-13,4.938949442941429e-32,50.000000000070706,3.0817037255662236e-11,-2.861347226422992e-22,-1.0643836681058486e-29,83.58253928211116,0.0,0.0,33.06094514217476,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.882424306260132,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.804654536506866e-22,-5.668307496071269e-20,40493.0,0.0,0.0,1.3617130269084505,0.0005358983213491206,-2.0961844974378617e-06,4.386825456886572e-09,1.31997308814422e-08,1000.0000000310854,6.213651477729063e-10,3.514889054135688e-18,-1.8427503671272277e-17,-9.674972299070503e-11,2.7926434637748314e-10,-1.0927037200363688e-12,8.463501769497045e-29,2.252931799894904e-31,4.028065153896885e-41,-3.114024598085554e-19,-5.791757182090756e-41,1.872599075846399e-42,2.7260382917213142e-46,10.619373827969783,100.00000000059829,0.0,0.0,11.81411928827287,2.716934389729972e-20,4.179771175851625e-23,4.5379408788388565e-21,3.0975351972398704e-25,-1.5829405555140738e-25,5.71186744215253e-22,-3.8132737742400605e-25,-8.604443978843607e-22,60.0,2.970333186677088e-23,4.336836645136639e-22,2.712774978451431e-24,-7.797709979705632e-27,-4.823436577164831e-26,3.9939832287859675e-26
200,-2.866865080604295e-11,-9.625049531583215e-21,-2.577600564184752e-18,8.402904149564732e-21,0.0,9.534250649095457,0.10006139665712903,0.0,0.0,0.0,0.0,999.9999999973663,2.3662348559212046e-10,0.0,9.392779362318945e-19,0.0,0.0,1.8091373720520868e-13,3.50226777503122e-32,50.000000000339035,-5.695184770514376e-11,5.669974668940976e-21,8.847971459136868e-31,82.31309396183089,0.0,0.0,30.845729941908196,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.8453527679636146,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,9.737608267678488e-23,-7.295611001579158e-20,40493.0,0.0,0.0,2.522176362520064,0.0014699824114507757,-2.7818379969086863e-06,-1.465646428052536e-09,6.3132224332486775e-09,1000.0000000350764,-3.3808532580652227e-10,-5.346611209343427e-19,2.096239688859171e-17,-5.836417227783394e-10,-1.5536528107137526e-10,1.0321066106720964e-12,-2.969786234629925e-29,-1.9296867195424296e-31,3.540568145280515e-41,-2.989890203612759e-19,-7.115449882687104e-41,9.18665396792023e-43,1.5186447194285767e-46,9.749472136878301,100.00000000023446,0.0,0.0,11.83344383422457,-3.239538455854278e-20,-1.8610387539350376e-22,-4.224183714469519e-21,-9.971147488109409e-26,7.079730569253332e-26,6.152587523552866e-22,-3.345004609716522e-25,5.528110344062087e-22,60.0,1.0842751493173825e-23,-3.363436716047076e-22,-7.957037899198424e-24,1.4216214442416416e-25,2.9780154591893897e-27,-3.2384877165623963e-26
300,-5.760083264701236e-10,3.3497499267341917e-20,1.698975816818437e-19,-3.258342700543065e-21,0.0,8.900191806244719,0.21826893802531136,0.0,0.0,0.0,0.0,999.9999999989617,-5.847930363850702e-10,0.0,1.072535619079069e-18,0.0,0.0,-2.148634616439481e-13,-2.3808961641860418e-32,50.00000000024741,3.102811648733718e-11,-1.8243943253185163e-20,-1.0658054591953506e-29,81.7776416168417,0.0,0.0,30.985032162990567,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.8728688809695564,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,3.6400538111683097e-23,-1.7601041525130607e-20,40493.0,0.0,0.0,3.0606348700971635,-0.0008209562778506681,2.7486176308684998e-06,-4.195543262864219e-09,-2.186894598617624e-08,999.999999987985,5.9645072552985344e-09,2.258642053743723e-18,-4.558941280659564e-18,7.462711807801254e-11,-1.579572086521381e-10,-1.1453138313518318e-12,2.1576520494499218e-30,-1.3857945161693308e-31,1.0159531595763141e-40,-1.6534572249922715e-19,2.023592132934449e-40,-9.769207944807477e-43,-1.3155656209913304e-46,9.050827850554935,100.0000000003169,0.0,0.0,11.623437851254259,-1.9230574194241683e-20,1.1754858150793964e-22,1.160556355854961e-20,5.604188772543698e-26,1.9727129871356925e-25,4.468326881751635e-22,-3.501060283896656e-25,-5.771178109975912e-22,60.0,2.603901962347107e-24,-2.809311904851273e-22,-1.3399162519901058e-24,-1.4460967409816134e-25,-5.53675723069086e-26,3.514722389675604e-26
400,4.2202230114199337e-10,-1.9518105354497985e-20,-1.4544117866235011e-18,-4.268045537677696e-21,0.0,7.946531337971675,0.31216660338967334,0.0,0.0,0.0,0.0,1000.0000000001069,-1.408352277771848e-09,0.0,-6.317308647227517e-19,0.0,0.0,-2.4786646178093853e-13,4.7584780807943183e-32,50.000000000043535,5.895804748534856e-12,1.0167632130928774e-20,-4.359993225979656e-30,80.78633641657987,0.0,0.0,29.400676831869962,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.937504802437894,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.3504042752835338e-22,-1.378096527151045e-21,40493.0,0.0,0.0,4.063468876989775,0.001865623505700775,6.084591914163657e-06,-3.4845981320639867e-09,7.492364881887913e-09,1000.0000000312889,9.378677574970531e-09,-2.731100125741596e-19,1.628047521627532e-17,3.977355593036655e-10,-1.481376587048082e-10,3.803446017990053e-13,5.24195506716195e-29,4.909949268817091e-32,1.8051593673880877e-41,7.11097804527381e-20,6.021757350124537e-41,1.9240818905483743e-42,-1.6927001411208298e-46,8.238453834309587,100.00000000054796,0.0,0.0,11.715608699155839,-2.187394619363006e-21,-1.7820455163414205e-22,9.776003828256855e-21,-4.899628739337045e-25,1.3701609114085191e-25,-1.4895266387454636e-22,-5.385934252399499e-26,2.1927175643471842e-21,60.0,3.661367794584274e-23,3.3657788749261817e-22,-4.5876783128963406e-24,1.0725248145168498e-25,2.1467138221681468e-26,-2.5577290963251742e-26
500,-3.322772532494502e-10,-1.4288587832158865e-20,6.373707663924819e-19,6.3977739641340865e-21,0.0,7.561101440340296,0.5315269587246996,0.0,0.0,0.0,0.0,999.9999999981442,1.1009027270423316e-10,0.0,-1.146882694484118e-18,0.0,0.0,4.803105048111384e-14,3.4296057135653164e-32,49.99999999976492,7.042718431266537e-11,-9.797481317558775e-21,-1.4982598048367317e-30,79.53771032336195,0.0,0.0,28.96068424290816,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.998352973466613,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.173717139303968e-22,-8.548729094970292e-20,40493.0,0.0,0.0,4.446804602225722,0.004393276328846009,4.7199521691250705e-06,-6.81160828063393e-09,9.865061321230225e-09,999.9999999940262,-7.852520232975846e-09,6.525178303125984e-19,1.9710718196182858e-17,-1.6464748226646902e-10,1.6681475190905407e-10,-4.655832357864398e-14,1.262543448917988e-29,2.5673447110405297e-32,-1.1893167976864329e-40,-1.7998931618939101e-19,1.0489372618156922e-40,2.109222382048768e-42,1.544794104655183e-46,7.599918877739071,99.99999999943059,0.0,0.0,11.51435903229102,-3.5816057097810935e-21,2.677962462641335e-23,5.865520255014147e-21,-3.9779127731629955e-26,1.1571558592872807e-25,-1.802817778452197e-22,3.5431372090839987e-25,3.6573544158323946e-22,60.0,1.878176480562558e-23,8.541449746167879e-23,-5.216524317693783e-24,-9.746037363128399e-27,-2.887630244426914e-26,1.4374417023972685e-26
600,5.942512373586696e-10,2.1644877125679602e-20,4.455091896875415e-18,-8.027225863216681e-21,0.0,6.994658327270439,0.6298344524587782,0.0,0.0,0.0,0.0,999.9999999980733,1.9885475369146738e-10,0.0,1.053055067139299e-18,0.0,0.0,-1.4333727276487944e-13,9.919351664659697e-33,49.99999999969315,-1.3864932070754863e-11,1.3352779390559679e-20,1.175087930851915e-29,78.00643005638958,0.0,0.0,27.372329067236347,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.350524090325875,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,4.842453943014787e-23,8.383168911748228e-20,40493.0,0.0,0.0,4.8404904120901024,0.002184408928811118,5.890189581588627e-06,-4.585954088950756e-09,-2.767424993589382e-09,1000.0000000215738,-6.5979764637393936e-09,-3.5867121845577465e-18,1.8480009111313467e-17,-1.0642420191691047e-10,2.841131925879429e-10,-8.006576480930611e-13,9.272009054471986e-30,-2.2715150241874544e-31,8.300539247476317e-41,3.0689112892293785e-19,7.795580257499951e-41,-1.549031447344087e-42,3.529916113411153e-46,6.867498746545967,99.99999999969009,0.0,0.0,11.37723870027989,-6.107914669322351e-21,-3.0276800345422966e-23,7.751726784200547e-21,-2.4635559341580232e-25,-8.040740055486066e-26,3.77423855152726e-22,4.012121950533126e-26,-1.370857702850547e-22,60.0,1.0523341788140213e-23,-3.3695830354251954e-22,-7.32842988937885e-24,5.082540568388237e-26,1.8429363129774954e-26,-1.3404778545831788e-26
700,-5.994533529010318e-10,-2.242562987961371e-20,-1.0682340758892316e-18,8.351412720370336e-21,0.0,6.441331074267326,0.6532596261513934,0.0,0.0,0.0,0.0,999.9999999992417,-9.697922185530816e-10,0.0,1.0951680791145937e-19,0.0,0.0,-7.118599258758799e-15,-2.0727722380815173e-32,49.99999999991186,-5.486701032588225e-11,-1.4957201114341257e-20,1.8977609671751716e-30,78.01250605571312,0.0,0.0,26.695231213192237,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.888934972461778,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-8.439710492246762e-23,3.2879978700640664e-20,40493.0,0.0,0.0,5.302440451127524,0.006654337674698824,4.985880813084079e-07,-4.988450367335538e-09,1.317524749790814e-08,999.9999999706637,8.12711302590164e-09,-9.986625015659609e-19,-8.638006277360015e-18,5.550201722224837e-10,-2.772190042228516e-10,-8.871434382530461e-13,4.082608363339866e-29,1.5943926546939283e-31,6.590427341991649e-41,2.5511775612996764e-19,-7.447729423969346e-41,-4.4251636077108886e-42,-4.0303314724674255e-46,6.527373418005156,100.00000000044435,0.0,0.0,11.276754600103839,-2.9944421520970223e-20,-1.86394126109366e-22,2.1671056022221763e-21,3.1165250617946357e-25,7.69714582310905e-26,-1.1600468868463976e-22,3.5157671565860637e-25,9.80782656040681e-22,60.0,1.8158095292532857e-23,3.2318614406537214e-22,5.084467929087853e-24,-1.0931963412839322e-25,3.0271967270742615e-26,-4.3929825789288735e-26
800,4.514790797956209e-11,1.3691827371050255e-20,-3.72134721723956e-18,-9.46856651975409e-22,0.0,6.387551129781139,0.7268544049558225,0.0,0.0,0.0,0.0,1000.0000000011868,-5.275868303539193e-10,0.0,-8.086787455453071e-19,0.0,0.0,9.07255491862818e-14,3.171447193653577e-33,50.00000000000479,-4.598994612560408e-11,4.1254801663065065e-21,4.749887354235585e-30,76.54601510639407,0.0,0.0,24.81905081469517,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.929190093959296,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.3846181121855564e-22,-1.835516655561152e-21,40493.0,0.0,0.0,5.737283560401668,0.006481243724001525,-1.7610168473426314e-06,-7.31586271149655e-10,1.4167428591622073e-08,1000.0000000138801,-4.556828532780573e-09,1.785859418690971e-19,-1.9158119480874023e-17,1.9143146240966733e-10,9.42792636547602e-11,-1.822397786794012e-13,5.0192482336014165e-29,1.0000102336867035e-31,4.2328972298481327e-41,2.1976897965419593e-19,2.0651766255564382e-40,1.4528800880761846e-42,4.791800684286101e-46,6.220380729420979,100.00000000050021,0.0,0.0,11.3659059026108,3.149601932375307e-20,-1.4673357259311106e-22,-5.473646970730124e-21,-7.321967338200098e-26,1.0780620341968235e-25,-4.200108141777341e-22,9.142603392563418e-25,-1.138559764143269e-21,60.0,-2.5409050537487723e-23,3.918648578122378e-22,6.682724560222402e-24,-7.21708496665425e-26,-4.436004782619953e-27,4.342821494834942e-26
900,5.620224838645422e-10,-1.5867416122211778e-20,-1.2825881908708309e-18,6.185888816272348e-21,0.0,6.097975526964319,0.7449769915107961,0.0,0.0,0.0,0.0,999.999999999017,-1.8739636862967125e-09,0.0,-5.440982829043594e-20,0.0,0.0,2.1799043785929185e-13,-4.995482684494825e-32,49.99999999991465,-3.4888423705537716e-11,6.233631952780022e-21,1.2788605818742274e-29,75.66497433079151,0.0,0.0,23.93249181358509,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.880006769059323,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.3544072382050266e-22,-6.622299209195296e-20,40493.0,0.0,0.0,6.293198755476672,0.008781568886297202,-6.084058116553796e-06,-6.613348304889313e-09,-2.818337439546022e-08,1000.0000000368896,3.7770271230754354e-10,-2.056629924273223e-18,1.2028886132159533e-17,3.2138520972816873e-10,1.7550515456929114e-10,7.711940999524e-13,6.081023985582006e-29,-1.4766786939363842e-31,8.840003866252486e-42,-3.205582382410914e-19,-7.070156505119691e-41,-1.918105177367695e-42,1.2059425686282004e-46,6.031064316643566,99.99999999997429,0.0,0.0,11.094322042803324,3.9765174800317586e-22,1.2632056192751641e-23,2.9614558428715337e-21,4.2069284237910175e-25,-1.646580736766533e-25,-2.8547402395194567e-22,-9.069274642130868e-25,4.8951340754635205e-22,60.0,2.993120357953601e-23,2.007368776077095e-22,-7.271277813361909e-25,-1.5026625838781113e-25,-5.383452738767296e-26,5.778242069533352e-27
