milliseconds,s118,s119,s120,s122,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,s126,s135,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,-4.140152913389035e-10,-1.150076140204326e-20,8.051152921574561e-19,6.215485325326407e-21,0.0,11.855657442440704,0.05175939020293929,0.0,0.0,0.0,0.0,999.9999999992959,-2.2316906327469802e-10,0.0,-1.026857070074244e-19,0.0,0.0,-1.928103801730049e-13,-2.0802026769213096e-32,50.00000000017072,7.155921724527381e-11,9.380653635531846e-21,-1.5318609905116708e-29,84.2753396452933,0.0,0.0,33.921003574186464,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.303943580613085,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,5.336875491951335e-23,3.194917791638777e-21,40493.0,0.0,0.0,0.1295339429140631,-0.0017344351564908649,-3.0195296306613288e-06,7.509416891181141e-09,2.645937447863364e-08,999.9999999892002,9.399926813864276e-09,6.875067778214992e-19,-1.438083016316986e-17,-2.8508222989829122e-12,-1.6047478543104607e-10,-9.61121303437055e-13,-1.7852556476993312e-29,-1.2873960084895313e-31,5.004881877789514e-41,-1.4450111955959957e-19,-7.99848699870866e-41,2.0895451786469717e-42,9.132114771497107e-47,11.841243512050228,100.00000000007415,0.0,0.0,11.910920494536397,2.6207096106425383e-20,1.728525576618469e-22,8.85042182787673e-21,-3.936554279713883e-25,-1.5213740354297662e-25,5.564848462661352e-22,6.212996678018206e-25,2.0981180506584525e-22,60.0,-1.384501075522673e-23,3.1189365024759655e-23,2.864575285645882e-25,8.975599756613422e-28,-6.958010053204706e-26,3.391960093107439e-26
100,5.3447728447163e-10,2.5549991691021462e-20,-4.847738596928032e-19,-6.7137866121823866e-21,0.0,10.730432120622503,0.14835948719996206,0.0,0.0,0.0,0.0,1000.0000000024581,-8.557194999059858e-10,0.0,5.185203916370616e-19,0.0,0.0,2.8480321365912444e-13,-3.1372867027922336e-32,50.00000000035521,-3.731367594309959e-11,-2.1967903815532702e-20,-2.993983408385193e-30,83.68136913251392,0.0,0.0,32.45321996007477,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.1951793073605097,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-8.851186957710948e-23,-6.003702275791499e-20,40493.0,0.0,0.0,1.0980114810555512,0.0013877006483600635,-3.649873922254057e-06,-2.6566240526664485e-09,1.2681660395553211e-08,1000.0000000179144,-7.725397441855042e-09,-3.007611457961553e-18,-1.1756511994990948e-17,3.611979504300903e-10,2.540908180162181e-10,-2.2067191406570045e-13,-3.634573471211213e-29,1.1739967934977376e-31,-1.100832610416235e-40,-1.493960106792553e-19,6.704888940357657e-41,4.4063538361087314e-42,3.564416767705484e-46,10.744633268039726,100.0000000000981,0.0,0.0,11.995699143917975,2.2212824123838528e-20,-1.4374306909282052e-22,7.357279939631514e-21,-9.450654477433107e-26,2.7816413373847964e-25,-1.2000898649427843e-22,6.993439925544074e-25,1.9777136762726538e-21,60.0,-2.3269755698323568e-23,4.9463885477413106e-23,-7.912894092398723e-24,1.736585113620383e-26,-4.97719404940524e-26,5.4068006922576404e-27
200,3.240002137150801e-10,2.982841599528197e-20,-5.155559176420131e-18,3.33206114380476e-21,0.0,9.799249870269977,0.2291978355374525,0.0,0.0,0.0,0.0,999.999999999953,2.0280622474719541e-10,0.0,1.3366158212839465e-19,0.0,0.0,1.7450493147197815e-13,-2.621701160536986e-32,50.00000000005654,3.439225004631887e-11,1.8379401848260702e-20,1.1509958017447666e-30,82.4117457313023,0.0,0.0,31.319211299932004,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.74076360639266,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.7986421781098168e-22,-5.629784194630038e-20,40493.0,0.0,0.0,2.1349081649850215,0.0018789277220668439,-6.442004322652527e-06,-7.066577441706265e-09,1.9269313244834826e-08,999.9999999884449,4.46674102387295e-10,-4.2535563303643246e-18,-3.9605711495065125e-18,-2.1442849851782672e-10,1.3153072165728842e-10,-2.7816498714066065e-13,-1.5211107557929394e-29,1.1379481845559628e-31,4.056503709942409e-41,3.2276425987012385e-20,1.5244803514126684e-40,-4.412619032198015e-42,-1.4859814414207134e-46,9.715044518603838,99.99999999986989,0.0,0.0,11.804844435597749,1.525797761892359e-20,5.2019880993518485e-23,7.1438182900451e-21,2.631281718745187e-25,-1.0692687126519395e-25,2.133712083053258e-24,-9.72306752656398e-25,2.0174284412597445e-21,60.0,2.0646423232397002e-23,4.669696880144171e-22,-5.6120564805222836e-24,-1.882239148746828e-26,-5.258252293522487e-26,3.011830620838185e-26
300,5.650248171333264e-10,5.7994333979338884e-21,4.869172969477174e-18,3.2910193176160164e-21,0.0,8.983581533406726,0.30047391899875603,0.0,0.0,0.0,0.0,1000.0000000019196,-2.000345626195685e-09,0.0,7.754785951914999e-19,0.0,0.0,1.0492613509572263e-14,1.242041521655361e-32,49.999999999960714,-4.909328171284702e-12,-1.5524506894928213e-20,-1.2018193125670125e-29,80.76075809963304,0.0,0.0,30.321051137482648,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,3.869672984592615,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-6.415229157479793e-23,3.2517483636683874e-20,40493.0,0.0,0.0,3.089570105465181,0.0029132206348586476,6.372480383572095e-06,5.105887250332273e-09,8.495548945919596e-09,1000.0000000050032,-5.704613801508494e-09,-7.849595825526247e-19,9.671828670068745e-18,2.0225142564134964e-10,1.221141485282548e-10,9.917263801550419e-13,-7.515514864516311e-29,-1.8474011815240652e-31,-3.811894238304857e-41,-1.5241606312250265e-19,6.825483773848239e-41,-6.259176840937211e-43,-9.45893181647114e-47,8.762335616097506,99.99999999996506,0.0,0.0,11.652928646158818,-5.015828165858189e-21,9.442936381279313e-23,-1.0164633190619833e-20,3.927503597241089e-26,-2.8625086310853723e-25,2.857551988498298e-22,7.484628141959958e-26,8.585902871943824e-23,60.0,-2.9880872231690447e-23,2.622591932187189e-22,8.527125276610087e-24,1.653990258975049e-26,5.184920291612302e-26,3.998550873620052e-26
400,1.0105078102585994e-10,8.316564658066839e-21,-4.369337753472243e-18,-6.752547701229385e-21,0.0,8.004888702298448,0.4551969876684473,0.0,0.0,0.0,0.0,1000.0000000007589,1.977387315526223e-09,0.0,1.0347700941745142e-18,0.0,0.0,2.0060958909259375e-13,-1.9249268066973342e-32,50.00000000002753,1.2876385761386801e-11,4.706168929147858e-22,2.4518133986863e-30,80.24980962945182,0.0,0.0,29.83576602790838,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.29751311198351,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-9.939828851787189e-23,-8.585660086707648e-20,40493.0,0.0,0.0,3.737325409396332,0.0023329816396514187,-9.437103314599997e-07,6.455334533961672e-09,-2.933175138678358e-08,1000.0000000350012,-2.4950482546769245e-09,6.476142079059525e-19,-1.5886961772888217e-17,1.3506499602239272e-10,1.7863890833315338e-10,-1.3451114744695301e-13,5.58946863823828e-29,7.637276110987143e-32,-1.108740007723252e-40,3.2517032472245204e-19,1.0389618431014827e-40,-2.2052516026007645e-42,-3.403654957365656e-46,7.968309855273886,100.0000000002183,0.0,0.0,11.719918106603108,1.0761470588165552e-20,1.606056645986189e-22,3.0577171138316206e-22,1.371486257663366e-25,-2.8422260772634805e-25,3.774124303925586e-23,3.4580983139272366e-25,4.576515993491149e-22,60.0,-1.3458289205461778e-23,-4.0959709756602896e-22,7.79708101407722e-24,-2.3826559038875392e-26,3.1957934244981e-26,-7.743690722659051e-27
500,7.958232690827888e-11,2.857261589700175e-20,3.567441308042228e-18,-5.809310185223472e-21,0.0,7.605040242068638,0.4825430693307279,0.0,0.0,0.0,0.0,999.9999999980784,4.854150892056972e-10,0.0,-7.57654760346047e-19,0.0,0.0,-6.151050016193555e-15,4.725042463963272e-32,50.00000000007335,-4.5636862819476176e-11,1.4333221901156535e-21,6.164775030142802e-30,78.56909304210346,0.0,0.0,27.518657584221074,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,5.985573995709287,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.0628947888468777e-22,-1.8224517146794293e-20,40493.0,0.0,0.0,4.4131119042334825,0.00445664409455848,-4.833613305978875e-06,-1.0684965637691425e-09,2.2645162179486795e-08,999.9999999621422,-9.186868812750871e-09,2.685114640526657e-18,7.59845972837969e-18,2.1138791823022802e-10,6.860459130844034e-11,-6.569004676299122e-13,-2.176844038802643e-29,2.7019679713173865e-31,-1.4067123912981852e-41,6.240613760729601e-20,-7.962005432092977e-41,-4.361669210375138e-42,3.024137815422095e-47,7.608484773760522,99.99999999995096,0.0,0.0,11.511165267109243,6.4467284339253685e-21,1.9727148455879423e-22,1.9501735672608787e-23,-7.398879765789793e-26,7.087440462237457e-26,2.454796881450393e-22,8.618219591000877e-25,-1.729771310477031e-21,60.0,6.369685937825836e-24,2.2929456355208485e-23,4.36530833243938e-25,-1.4332131382916014e-25,-2.129696520878631e-26,-1.7692258211590812e-26
600,-1.9837629797738203e-10,3.3153692227289177e-20,1.4846205380501054e-18,9.136150725334077e-22,0.0,6.976487091361563,0.6549062598172932,0.0,0.0,0.0,0.0,1000.0000000021278,2.7791889013180247e-10,0.0,-4.349804483304716e-19,0.0,0.0,1.843254229609362e-13,3.4096794305946877e-32,50.00000000035518,-7.258025532675787e-11,1.5585299017068836e-20,1.467447699619852e-29,78.86188625909375,0.0,0.0,27.210486905789043,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.536939710039353,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,-1.4115751780751332e-22,2.4653639800811083e-20,40493.0,0.0,0.0,4.973951526880329,0.005321271494318841,-3.7657233921587348e-06,-3.5730751510907757e-09,4.435672479172741e-09,999.9999999635552,2.97290247463239e-09,-1.9163945652086665e-18,-1.1578821804007498e-17,-6.118734774253672e-10,9.633924031546505e-11,1.6985476952670235e-13,-8.405180846513158e-29,1.7667436801407613e-32,-3.644604487780071e-41,-3.5807340523982343e-19,-1.5604123635853198e-40,3.02679398808056e-42,-1.5801573631601964e-46,7.08821084821625,100.0000000002912,0.0,0.0,11.423550210273364,2.466896658619695e-20,-1.712154785850585e-22,-3.5446877424033206e-21,-3.3696603687500593e-25,-2.175876144243618e-25,4.0059727469917874e-22,-5.652375811126727e-25,1.1224343695625271e-23,60.0,-2.846027380649781e-23,-2.121178214962853e-22,1.6537856334262613e-24,-1.3894048706264706e-25,1.0723627837193188e-26,6.843906642672579e-27
700,-4.3604095302063035e-10,-1.1958776411203505e-20,-2.5487176863304294e-19,-7.81793113685802e-21,0.0,6.4890465725427635,0.7085784522242133,0.0,0.0,0.0,0.0,1000.0000000018026,5.279545442437696e-10,0.0,-3.3031034216796256e-19,0.0,0.0,-1.3360676252527778e-13,-1.0604232177372925e-32,50.00000000006947,-4.036147258130083e-13,-1.2396396249389192e-20,7.26955235266816e-30,77.29685827795535,0.0,0.0,26.22486680780409,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.4259458945468655,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.735731371546979e-22,4.971284657644581e-20,40493.0,0.0,0.0,5.223097256563789,0.0034692715557093716,-5.865030888602255e-07,-6.0707965261318315e-09,-2.8599083596597314e-09,1000.0000000111309,-1.2076317293813356e-09,4.245966754960509e-18,-4.031282857793661e-18,-4.120155435379567e-11,1.7933862593002237e-10,-7.286822457690379e-14,-4.593406483501071e-29,-1.269560293309324e-31,5.057241848446048e-41,2.1667023333783166e-20,3.4234361544834973e-41,-2.19760678811288e-42,-2.3376035697403778e-46,6.622909317115997,100.00000000006031,0.0,0.0,11.366096760837076,-4.9115699339135306e-21,6.36984296930849e-23,-1.0555880054664673e-20,-4.995680750344259e-25,-2.7430195428036736e-25,4.253512051704879e-22,3.2817299348869095e-25,2.5394816084693784e-23,60.0,1.1508918051646144e-23,3.7084313840818507e-22,-3.505999788963745e-24,1.8581768182982548e-26,1.8749125934798973e-26,-1.628478995468205e-27
800,-8.78136412976754e-11,-3.4255977244190025e-20,-2.9037846997801006e-18,4.154752891431529e-22,0.0,6.341073366791662,0.7755206178534139,0.0,0.0,0.0,0.0,1000.0000000010283,2.3835817167056927e-10,0.0,7.165796201504242e-19,0.0,0.0,1.5903823703498145e-13,-7.125130998259842e-33,50.000000000095405,3.252339317655397e-11,-2.9146774038272015e-21,-1.0356587754926246e-29,76.01289743609308,0.0,0.0,25.77458628132583,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.698141988988025,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,1.7603003446575183e-22,9.060575389161997e-20,40493.0,0.0,0.0,5.964150125670819,0.004500957517535046,-3.1126986045326815e-06,-2.0880279839927694e-09,-2.736410699441724e-08,999.9999999835728,6.146144342348579e-09,-2.51221995696365e-18,-5.4505579665395385e-18,2.2949644644897447e-10,1.4972574192874014e-10,-8.814905717857667e-14,-3.912579545126703e-29,5.343851994996152e-32,-2.2293288703452272e-41,-3.3637063661591957e-19,-7.952967741963323e-41,-3.171798270595866e-42,-4.127194440052787e-46,6.4268689351151655,99.99999999981645,0.0,0.0,11.2117594515102,2.649504570903989e-20,2.0915268960071207e-22,9.451299152324057e-21,-8.930434605893469e-27,1.5587300354407069e-25,-1.3782656472013694e-22,3.1016400597496297e-25,5.536331649055032e-22,60.0,-4.351048826754822e-23,6.18641040042345e-23,4.862295501190286e-24,2.923912052635529e-26,5.371897171643334e-26,-4.3185272528522577e-26
900,-4.967354991123282e-10,-1.1938079081141518e-20,-1.5521958703290069e-18,5.8557304898421856e-21,0.0,5.970793793125129,0.8658143951030118,0.0,0.0,0.0,0.0,999.999999997793,1.2738446643533737e-09,0.0,9.628735557953048e-19,0.0,0.0,-2.8405570600818104e-13,-2.6304183488401255e-32,49.99999999983967,3.246448713083475e-11,1.068832901165799e-20,-2.7199430870535658e-30,76.02756593505963,0.0,0.0,24.691391441594003,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.332916335643441,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,6.359383293529702e-23,4.520375618956564e-20,40493.0,0.0,0.0,6.121939745730904,0.004748864408579699,-4.114255630839654e-06,7.723511153712938e-09,1.5020217761817996e-08,999.9999999785936,-2.3764574072430477e-09,-1.8220831618071413e-18,-2.4667376567850394e-18,-4.801684467467592e-11,1.4684202893389184e-10,1.0118744221698721e-13,8.59816972062212e-29,-1.6724921219307843e-31,-8.347521102191387e-41,3.2249765325044684e-19,1.1830606490505967e-40,2.643149420532944e-42,-3.528572635682645e-46,6.0885709443125275,99.99999999987408,0.0,0.0,11.104598604148888,2.9477251602768385e-20,-1.1430674066968188e-22,8.947337572967792e-21,-4.34336169673492e-25,-1.500191093645489e-25,-4.584430992467289e-22,-6.167980854423034e-25,-1.2574974467367111e-21,60.0,-2.818380840250276e-23,1.5946369114015372e-22,8.483607087297618e-24,1.3804043416634622e-25,-8.142314620285647e-27,3.3276524215173487e-26
