milliseconds,cpd_C00208_CY,cpd_C00208_CS,cpd_C01835_CS,cpd_G00343_CS,cpd_C00031_CS,cpd_C00031_CY,cpd_C00569_CY,cpd_C00569Glc_CY,cpd_C00051_CY,cpd_C00660tot_CY,cpd_C03339tot_CY,ec_3_2_1_2_CS,ec_3_2_1_68_CS,ec_2_4_1_25_CS,ec_2_4_1_25_CY,ec_2_4_1_1_CY,ec_2_7_1_1_CY,tc_2_A_84_1_2_CIMS,tc_2_A_1_1_17_CIMS,cpd_C00369db_CS
2400,10.696678388871074,12.395278570209918,101.19469696275522,999.3137554845936,5.6208805529237775,25.656113305396033,-71.11192510768085,19814.389670784247,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.2633805661477204e-15
2500,10.74995105527152,12.414510996928039,101.31930337188874,999.2582793833532,5.204703728690529,25.72093869892853,-132.9677651337167,19984.897459131458,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.265027810716646e-15
2600,10.79070357237592,12.613378358461302,101.41113057218315,999.1853633476816,5.091767046841151,25.775484728234453,192.7619864719687,19799.903877745277,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.2854267661475867e-15
2700,10.9322549089624,12.623851503321049,101.48373431617887,999.215730164428,5.32227558861195,25.996108547933677,-150.8425360481472,19862.645853613805,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.2885748043487507e-15
2800,11.015451658884365,12.577328758022148,101.52511053614926,999.1801372987169,4.812488403605168,26.30787432549964,89.517458605496,19837.806162445522,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.3002946209973e-15
2900,10.987207088435769,12.849925119792996,101.4895073015334,999.1235571564795,4.9512834440836535,26.996960655900136,-72.13838577891133,19874.866904309165,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.3013651275010688e-15
3000,11.083917028817282,12.950117803635695,101.50535323337665,999.1291730873227,4.884284719196597,28.375128323337744,-142.0597285223281,19999.680930932816,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.3162607871908195e-15
3100,11.117522014348621,13.13195776667785,101.67804314090358,999.1052857413587,4.839593231384753,28.615202232859232,-58.233030662423076,19805.103261732977,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.3307517196061686e-15
3200,11.214764733438576,12.969064440989872,101.58762020824147,999.0686393434004,4.361181160437158,28.414140112663194,99.55745114296194,20005.895672832714,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.321651781119591e-15
3300,11.31180090485367,13.172073065995859,101.68299623326962,999.0172367332688,4.38377800121131,28.369314907654246,176.5955406931874,20059.03521604864,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.343785268106289e-15
3400,11.323313190916759,13.259514735688997,101.83292445167245,998.9965953420877,4.205812919304792,29.400965610302666,91.5967934451723,20030.392245041545,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.356578685174721e-15
3500,11.46970099276806,13.47955481048364,101.75723491289465,998.9338878136266,4.217099567767399,29.10497780197088,187.55238547821145,19987.24462160897,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.3422070379795272e-15
3600,11.479134619317968,13.520105107215633,101.88205201146303,998.9597065362603,3.9723137571189726,30.62869934802326,159.77420536140514,20082.174392940316,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.3554799002647498e-15
3700,11.578720434512883,13.463236600995812,101.87993188031729,998.8894870353068,3.928553993987504,29.795643449733518,59.53892329310003,20153.756680688686,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.37159817140576e-15
3800,11.536509935471777,13.712801863893219,101.93348315181568,998.8402699916127,3.7135062383941637,30.168855092349403,-71.41839628520951,19894.60277481242,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.367228345523235e-15
3900,11.721321445415745,13.682235595574143,101.9443832397899,998.8701561420648,3.6551727076492884,30.940678194243375,179.28650398731108,20127.413158942138,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.3745614026361335e-15
4000,11.735728106812266,13.945189619812977,102.00371541909674,998.8228959809485,3.671584250862844,31.986864128875084,191.10843570731635,19931.445834119735,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.404833973016291e-15
4100,11.835624998503047,13.949789173637761,102.06065507824194,998.801408951079,3.722589858355688,31.207415183589394,115.57431733498618,20126.50047258585,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.400519405463441e-15
4200,11.80969442056251,14.049641099424967,102.19893972413522,998.7730999210276,3.6890284296522293,32.35941561750031,-160.29717469032354,20056.910186006957,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.4105161788667176e-15
4300,11.883428266771732,14.069388287028538,102.19215963951774,998.6934046932806,3.5117480552258415,32.088718434637286,199.869169735789,20140.182493054137,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.4166526208401943e-15
4400,12.053138292954852,14.387693315196756,102.33040050969319,998.6898108894787,3.4230785310415723,33.17427671428639,130.88810101304347,20170.637187299588,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.42956728337362e-15
4500,12.093419915342414,14.22436135378553,102.27835309700367,998.6302254844102,3.312840233852557,33.489533032230106,116.73703640620684,19830.940721821666,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.4259478413492932e-15
4600,12.162663204982579,14.52307619171044,102.36305034384037,998.6309067492116,3.1544317549001737,33.80206089193538,152.80725914323,19846.622340147842,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.4550024762526123e-15
4700,12.304429978023352,14.63480927772285,102.43395472660983,998.638610658002,3.170537282804892,33.51773221289471,-40.60739752869127,19969.702565170028,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.4419556933847816e-15
4800,12.32463830263317,14.646715095397754,102.41610837529053,998.5927751029376,3.1602685556704566,33.76680558245898,134.84990933330297,19970.038637280173,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.4651302067821053e-15
4900,12.369981060871037,14.780785858292049,102.5750070572501,998.5746413757208,2.879233575559837,33.92408212381977,101.09451897932573,20076.418542746782,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.4613319184928467e-15
5000,12.466534059838557,14.770693874591483,102.53745465026614,998.5423053136026,3.1064015661114928,35.212312573236794,12.460513684906088,19833.455717309233,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,2.4690624398428186e-15
