milliseconds,a,b
0,50.00374248018105,0.002225283280319252
100,49.9991378009359,0.008976416394825083
200,50.00328735457303,0.028356461801248928
300,50.00024430713793,0.035680910037583974
400,49.99914582923492,0.03930420842013367
500,49.989446832905685,0.06270722227039044
600,49.99127459024691,0.07069533014340648
700,49.986687519415995,0.08292386021165316
800,49.990566849989044,0.10357501054637205
900,49.97693505343243,0.10530495025277332
1000,49.9812954713541,0.12403312516857322
1100,49.97066446876193,0.13311506756456346
1200,49.96423324663653,0.13886402290389008
1300,49.968884919628074,0.14710803784485044
1400,49.96285885146035,0.17026571772188498
1500,49.95084238018306,0.18389813687473192
1600,49.95409810925089,0.19469594223738623
1700,49.94372155824712,0.201114225411744
1800,49.924998659249674,0.20724550499749733
1900,49.92608472634313,0.23346311799338054
2000,49.92094180082675,0.23835826157358303
2100,49.904341403595645,0.2410139059849011
2200,49.89569559006831,0.26152183567633913
2300,49.894776372718816,0.27854772273529355
2400,49.882418893755094,0.2769217532956045
2500,49.87450895776976,0.3029205586448844
2600,49.858977455018945,0.31124187569555906
2700,49.85060710936616,0.3237341329823746
2800,49.83461046347364,0.33529661730772553
2900,49.83222324076647,0.34651298273577563
3000,49.813014958879116,0.35072648335764783
3100,49.79713261792759,0.3587793657499448
3200,49.779515597884625,0.3852363706874098
3300,49.77822255811062,0.3832299658274911
3400,49.757498789737305,0.3981465782332155
3500,49.73978394508794,0.4109841270332993
3600,49.73363966099177,0.43437800180990643
3700,49.7173165682199,0.43471276078832594
3800,49.703807648979115,0.4556744277188404
3900,49.679913971199525,0.46408583998140385
4000,49.66627124365213,0.4716642551173514
4100,49.650242510541965,0.48044391637781614
4200,49.63889068512805,0.49381277875429186
4300,49.610192343650844,0.5038957451480891
4400,49.60158848144714,0.5250299579356293
4500,49.58643408164243,0.5356779793533781
4600,49.55891968384031,0.5504917534978557
4700,49.543456144491145,0.546801600847803
4800,49.53042728043886,0.5623937757657838
4900,49.50628664847337,0.5854249961726804
5000,49.48516935647431,0.5957314444356653
