milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
0,0.7382206313228453,2.8151686750427176,-0.20580009565079022,4.998006453873443,5.50916834818865,18.741992407508462,0.001960604745482685,6.018920963434495
100,1.0388625908063573,2.8355659205596218,0.11929374589806102,4.997906458393816,6.19391561588257,18.742039104736243,0.3801398953479052,6.052799345329952
200,1.3789764578186376,2.810457214651892,0.03845374061431572,4.997878745447122,6.395206452069097,18.74204466561779,0.41125727909525117,5.9499419632502555
300,1.572118280392955,2.7636778880376434,0.689978073574109,4.9978738613715255,6.520648063340525,18.742083026702517,0.42217761839669077,5.21820779787999
400,1.6340003242948145,2.700151702598174,1.1020424807531342,4.997884627453251,6.659041482064994,18.74209525774821,0.43132405675624386,4.628152594249537
500,1.6785795440560536,2.6344936808799173,2.232901067161784,4.997892524557906,5.86956640784487,18.742113129880078,0.43881487858247537,3.934176345635816
600,1.6293905455776974,2.5611382669138782,2.8990716581561595,4.99789344264481,6.809277931464677,18.742131237330906,0.43395871482972953,3.4165115994117774
700,1.5993430361788419,2.4993701357076117,3.263252503729483,4.997899114617714,7.4465304097834615,18.742155075291798,0.4386699528247132,2.704794659269844
800,1.5452459447388804,2.4520931030150175,4.0576576065157095,4.997909744750605,6.45819978062271,18.742178361295153,0.4464134208847485,2.3016530847383185
900,1.4891326851523037,2.4007300665011226,4.355647457222844,4.99790684873225,7.428566119969334,18.742207178364037,0.4579912409863541,1.6184862151038197
1000,1.4116130262822357,2.362633383065399,4.654180440999263,4.997915258478947,8.355843078415628,18.742211053562347,0.4630975067308533,1.0447060782799402
1100,1.320293657239337,2.325095857884654,5.15726781944174,4.997920203996741,8.26391942916629,18.742213999358388,0.47144118492957326,0.8151646586245208
1200,1.251525054653517,2.314243788778913,5.536783385408152,4.997935550235252,8.607258725840818,18.74227652345599,0.4683768797502419,0.3796277478287445
1300,1.2284052888825412,2.271516225153654,5.677862520562147,4.997942573125973,8.517126949264627,18.74228258058063,0.4775475520165156,0.15177819490764638
1400,1.1725632417960232,2.245463215745832,5.909982370238053,4.997946291949584,9.833677597619811,18.74226682027158,0.47000375467958716,0.12278264308557858
1500,1.118786275715453,2.2398329426691186,5.94412494671756,4.997941300546508,10.40495843463315,18.742311190076208,0.47920459018269623,-0.08796983735973826
1600,1.0804261164854463,2.223273332250583,6.338471659723849,4.997946516733234,9.985695793878767,18.7423406165253,0.48390490658063223,-0.024214214023627084
1700,1.0667058076869465,2.2273900587176936,6.602094682227551,4.997951336198972,10.923258920163839,18.742337253385113,0.471070023740242,-0.15325163753957785
1800,1.0758832860029552,2.1912632722121055,6.4538739075803635,4.997965770691955,11.379916543161453,18.74237814460293,0.47226523857438163,0.1254030998746457
1900,1.0647763236473622,2.2005916540871375,6.523104322914723,4.997964587265752,12.417567321559154,18.742407592097635,0.47292256127133464,-0.04373805069977302
2000,1.0483376273924896,2.2002114642112436,6.606385884404958,4.997977224386697,12.163818270180174,18.742407307760654,0.47664831809517877,0.044127488029675324
2100,1.0543425540872335,2.1881837603688106,6.918215399592453,4.99798280729626,12.297268489696542,18.742444592983937,0.48003657981003917,0.038058200671956546
2200,1.0560320773300444,2.1865548147590523,6.856177890503388,4.9979858781766415,13.849384079861043,18.74244055319497,0.47896713879276104,-0.14228939675616661
2300,1.0748492858382468,2.181569004384371,6.78066308584188,4.997992038748019,14.124546696518712,18.742449525190413,0.48420350787511307,-0.094271693227961
2400,1.064650956046522,2.177490263290097,6.890635446348391,4.997998459282568,14.3881577110785,18.742491643421154,0.4777619792441922,0.04548966665769099
2500,1.0557690096322958,2.173343880310472,7.128309885638988,4.997999924074893,15.199284666983791,18.742532499550418,0.4873497663241391,0.00941450983855975
2600,1.0566291268153096,2.1647627265069698,7.24854576504357,4.998009316995607,15.758770637529116,18.74254194058579,0.4849177291786881,0.05391374475648186
2700,1.0402724690261578,2.16878114993928,7.103207701221332,4.9980185697475985,15.822831199826044,18.742568403464503,0.4866315764206898,0.086379521568219
2800,1.0276331364429994,2.1479860752717044,6.998247580443451,4.9980174489665,16.235119582536008,18.742571941783947,0.4927078813484816,0.06902863495784467
2900,1.0327473705371502,2.16501568706497,7.162149369438583,4.998022681724851,17.341420654890626,18.742611882081626,0.4834102032048232,-0.12864308949077433
3000,1.0376757906213976,2.163181431894081,7.204410888782005,4.9980213518742165,17.628792960282986,18.74263471374527,0.4888536421131814,0.08075794811946749
