milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
0,0.7350685600479846,2.826302367118879,-0.09367237624563761,4.9980057477798505,5.504218869452796,18.74198330554631,0.006274621513292558,5.960799957052356
100,1.0587286340715658,2.842679251073978,-0.016939264899264016,4.997896871812546,6.318029367352974,18.74201673896157,0.3859014186377005,6.031056638588812
200,1.3627791413133485,2.8171420806785554,0.4153000558819009,4.9978733338657735,5.746416572798938,18.74202134609984,0.4162351468556021,5.766920306088686
300,1.5586133821012835,2.7745747266039116,0.554384116551355,4.9978842347559365,6.257318918525421,18.742068288515508,0.42539002027128164,5.1762171848320815
400,1.6367195726325685,2.7068859738664797,1.3989604568200609,4.997887133917346,6.733287174339102,18.74210789589512,0.42529544176942313,4.570936151887153
500,1.6670476039235553,2.645189001008127,1.8355700774861494,4.997890223522275,6.168498360705875,18.742083205448345,0.43261322781370903,3.919282136136634
600,1.6373561631190936,2.5831203181154083,2.800781905781732,4.997894330625004,6.704565631236862,18.74209831400186,0.4362473836772993,3.4224609311346494
700,1.582510711751036,2.5246526735686423,3.1888322088553287,4.9978975068874725,7.0349773967847655,18.74214091964661,0.4517031791003725,2.7792032067196186
800,1.5213825708001119,2.459103094642974,4.0174125361133335,4.997903727895401,6.989840525141744,18.742194773174464,0.45344883221474414,2.109256704848856
900,1.4661097498270312,2.40669157930699,4.449311419140655,4.997911412556889,7.689904082251517,18.742204953893197,0.452364996029237,1.5624121206316108
1000,1.387186598797117,2.385595976387732,4.983316514095162,4.997914960122428,7.90195445188168,18.742213554109252,0.45985505010438765,1.2932513499984384
1100,1.3530396152545268,2.337208321176798,5.179366610840857,4.997917468273105,8.271982755635952,18.742255195994787,0.46605711113461645,0.6775360285935127
1200,1.2911659952158854,2.2770680270841503,5.366428739220368,4.997928725037979,8.95280389465045,18.742278236451053,0.4745177359209719,0.5115352093152983
1300,1.2043235594077246,2.263205630338013,5.671862898037755,4.997930724521104,8.855963176121575,18.742277593548028,0.4769422124914581,0.042994723605324414
1400,1.161339045964246,2.2663609012427033,6.0135137261520795,4.99793933338083,8.928881573682673,18.742315428024906,0.4745151710767538,-0.128152232666634
1500,1.1127994194182698,2.2529265736939292,6.311455262809435,4.997942118566903,10.546699025598585,18.742340237768385,0.47074322335735586,-0.019627411666270037
1600,1.1017664656189077,2.2229948892698204,6.475620406256737,4.997953788623598,10.149967703460565,18.742325410340744,0.4833411485219842,-0.1074068329053131
