milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
0,0.7381822197705142,2.8182916999831233,-0.18008112148330385,4.998003111350072,6.228188461997452,18.74198172294786,0.004825196792140195,5.77205014406125
100,1.0528638878560412,2.8255932287172407,-0.006341950840752491,4.997906181098172,5.787774602917122,18.74203749168467,0.380554917837908,6.110301999307336
200,1.3575023348917772,2.8180348417226733,0.4417495236392033,4.99787549815096,5.429361542617865,18.742029494991552,0.4164349039687118,5.66436341775757
300,1.5437350558072909,2.775633197041662,0.8314152649941202,4.997884701567369,6.484801804424864,18.742059294149847,0.4244997826704484,5.428415279589046
400,1.6423781198324552,2.7306143149038227,1.5354924292005716,4.997886814617941,6.177505419761598,18.742109269535778,0.4207292643772124,4.6723598594727545
500,1.6824337209949272,2.6462803118252194,2.179006401854186,4.9978877130634904,6.0339279855992265,18.742086799563896,0.4265513265407577,3.893559718792662
600,1.659720346006726,2.5921671247047913,2.825258817195178,4.997891398627857,6.81616304124581,18.742130856511064,0.44337233848577046,3.454824139194721
700,1.5895570814208348,2.518985681583635,3.4797612168214105,4.997905545061223,6.230467071489697,18.742129454662823,0.44489976565893075,2.7754292223403154
800,1.5406535074742895,2.462023325069877,3.8315528205400318,4.997900287034529,6.554284854279289,18.74214635437921,0.44522698501646907,2.0963026111483654
900,1.4675205496872052,2.4031367377144375,4.405537350025679,4.9979165463342365,6.775716323484783,18.742206081784484,0.4515173374658293,1.5945940731921242
1000,1.41858357708436,2.3628360942150826,4.66497166709331,4.9979195096919256,8.172977779901556,18.742235017799683,0.4662944529904322,1.002951418262707
1100,1.3549531335389087,2.3446571284136244,5.322985994201571,4.997928739041083,8.775527002098434,18.742202113201184,0.4636904146250057,0.8543285758560812
1200,1.2534718543291872,2.3052556215047972,5.6508514951151305,4.997934283089859,8.628558977334416,18.742245679179675,0.4671378068172901,0.41569424666819815
1300,1.2261437461080644,2.2743326568467563,5.6445573471351,4.997928411655542,8.456286029486202,18.74227413891271,0.47610071670237236,0.1185424142736668
1400,1.1628069475586802,2.2446493224587285,5.822598013659129,4.997937412979063,8.957377731015194,18.742298560840638,0.4719047682718827,0.15598937853336525
1500,1.1042627984821127,2.224633528403353,6.38858555391916,4.997948260331355,10.05348318588292,18.742304202496705,0.470719615472263,-0.08151240015404675
1600,1.116893116879211,2.2377195265241254,6.507376488741517,4.997959360178611,10.635998030904494,18.742338500246326,0.4718656555492566,-0.045280188796149694
1700,1.0810047562276992,2.220706372981016,6.370849504352038,4.997964917535471,10.349042382208003,18.742351311724253,0.47953887017350166,-0.13450880036599913
1800,1.0931415039703078,2.196027294228733,6.623510362036118,4.99796993934302,11.916278993242454,18.74239189385257,0.48519600183050476,-0.09609143101194495
1900,1.0796441915988853,2.1945251928819887,6.535569331805346,4.997966584925138,11.784453692375715,18.7424144076454,0.48000142930249157,-0.1214466285427915
2000,1.068020586379681,2.1957763832821593,6.467905471069079,4.997968297117174,12.347478062290934,18.7424123363991,0.4739918063680084,0.09994521167403886
2100,1.0801326377674147,2.200650982655946,6.870180851427069,4.997974705911419,12.867316649413233,18.74241694564514,0.4757182820225223,0.09011181463614584
2200,1.0425989890086804,2.192834950812895,6.997315332598027,4.997979225145267,13.648341130934634,18.74244000422985,0.48651235642427737,-0.1009942078808676
2300,1.0442317456309018,2.188066962938277,7.005203860127065,4.997986250976941,14.236320650284338,18.74246693720617,0.4794463222868879,0.169434413210941
2400,1.0515922582901456,2.196942056442479,6.93748368518546,4.997998271296629,13.594621198020292,18.742470690662543,0.479378526676677,-0.09520761321813298
2500,1.031921234533096,2.163371725629561,6.940398641136564,4.997993918632617,14.426313351005321,18.742490619081785,0.48197927553679654,0.054549212596891286
2600,1.052895361959317,2.160433817486036,7.101361487681017,4.998006664358965,15.339006630966994,18.74255642399586,0.4884231078207249,0.13738577756047327
2700,1.0363271626234507,2.1751793517101192,7.204842437163292,4.998009554635287,15.179726744758508,18.742576761367904,0.483956969176873,-0.06553138586928477
2800,1.0569412373797726,2.146359165921687,7.157551843041438,4.998021524390319,16.457031693139616,18.742594650970585,0.48486567715448875,0.12621830534253242
2900,1.0614175646468456,2.1321689075220873,7.392687925404261,4.9980182926919,16.44066327592252,18.742570635435808,0.4869550466711132,-0.14728709408180538
3000,1.0283712322455039,2.1367383954426185,7.414301332907743,4.998019894392641,17.2717041840071,18.742605769318782,0.4886000087197324,-0.17373983259006004
3100,1.0635192223280534,2.143970400089974,7.275228027230047,4.998027536744852,18.131002605454828,18.742615809743914,0.48385236071018867,-0.1727522526159055
3200,1.0591675833513086,2.130940789109804,7.595166482483756,4.9980448609274815,17.80505849029011,18.74262774103353,0.4809828064346767,0.024650118563837423
3300,1.02769612529878,2.1177727775812363,7.664060640817239,4.998045069501891,18.275948139725635,18.74269785247696,0.49363567804983155,0.1489370735144207
3400,1.0503136766313506,2.131316862997653,7.6806626175300154,4.998050046395983,19.255939001020366,18.742709561328923,0.4928525917785229,-0.03069026657705353
3500,1.0323712813250598,2.125306833393388,7.504534274874467,4.998055722471183,19.557985659142112,18.742715304596338,0.48442020308195133,-0.1595740115766178
3600,1.0311654518560445,2.117284216577779,7.730932227834755,4.998055456432296,19.517046678963805,18.74270647242229,0.485241312862028,-0.012562206588207827
3700,1.0513796332847334,2.114855004055572,7.570480622678874,4.99806163721756,20.22136484085523,18.7427377023062,0.4865459112054163,0.08153956914768025
3800,1.0509697394258362,2.1339496960379556,7.8397240016997705,4.998071570379099,21.720319147042446,18.742774054062732,0.48650964450023326,-0.16710108048835856
3900,1.030957625311972,2.098276052749811,7.670891662502041,4.998066964430536,21.48327462621894,18.742784158358415,0.48758760720086525,-0.14782483964527196
4000,1.038081018813304,2.100854242624726,8.029866242348279,4.998078274259938,22.03579381150071,18.742807581963643,0.4859524459810683,-0.03162404629254438
4100,1.021254682309847,2.12466445084327,8.075264824361007,4.998079324662441,22.39224461121277,18.742802046848954,0.49208968822341803,0.11697783646474945
4200,1.0528563784089846,2.078171662372278,7.892475408913795,4.998091611792506,23.33361209262458,18.742862147693607,0.4982925876569625,0.008558105452847476
4300,1.0257274695469407,2.1137128529584643,7.802585811475075,4.998089458051979,23.22235468393204,18.742869054190027,0.49037082599056453,0.11069290581046068
4400,1.0178334979484258,2.094159150065485,8.215214423778649,4.998101940256953,23.568441655463,18.742914491618794,0.499298715990425,0.07880691960719453
4500,1.018136309880005,2.1046570487189156,8.103352703011417,4.998104768602869,25.042536288689234,18.74289821176421,0.49437445158460414,-0.029537872132185446
4600,1.012836382125068,2.082303244925631,8.2528600133582,4.998105602341955,24.880896964536536,18.742924647946396,0.4891827316669163,0.14770093048777547
4700,1.0210043661028407,2.1018575837634104,8.149925333489865,4.9981212795231595,25.525540222237353,18.74296299409913,0.48816720236478595,-0.1741882652338952
4800,1.0174657778763954,2.092940322967115,8.19111123218745,4.998113466422083,25.588490144842893,18.74298947356626,0.4961694724165253,-0.021394240417095065
4900,1.0218326277907186,2.085363287756989,8.441684933573812,4.998126821808625,26.141493555731103,18.742980430862158,0.4889940954076656,0.09921431526078164
5000,1.0129135792654462,2.054013496144197,8.3286129980516,4.9981271099743045,26.3661344595338,18.74300613336758,0.4946744816309838,-0.1310651268363534
