milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
0,0.7302504030504425,2.8360972177051713,-0.2210739032342821,4.9980005865729025,6.643274230078031,18.74198479408049,0.002231967875076911,6.077214270970672
100,1.0382428052860422,2.8410713799661225,-0.014130007838157353,4.997896438881643,5.40812557654073,18.741994059653905,0.382180293227573,6.109684460761802
200,1.3544448736280081,2.805365215582929,0.039957395322521266,4.997875043454168,6.306705047605658,18.742017570483632,0.41428167742482347,5.815014865200125
300,1.5520953791321743,2.7823195701665804,0.5994073796525036,4.997882779252905,6.54788594551647,18.742064293813158,0.4261635401186587,5.498011646165518
400,1.639864785499014,2.698011853383646,1.3262714867182945,4.99788860951401,5.94800278335905,18.742095875701352,0.4284751061724467,4.871891721080117
500,1.652869825941234,2.6315824012876683,1.8364822077426606,4.997889106693331,6.959100580815922,18.7420986824179,0.4296597976493477,4.153494379118889
600,1.6338110828001,2.5913823164222114,2.789556405888542,4.997892996672124,6.19737508126595,18.742131738494752,0.43481454997183394,3.1941930824436513
700,1.6015958512240387,2.5135093488952114,3.297601704760545,4.9978963102265,6.560520516046139,18.74214876657924,0.44841499651559363,2.711048884140552
800,1.5491741955736693,2.473162072604475,3.746764657186689,4.997912517984901,7.448725606527601,18.742185791363564,0.4504686057311127,2.2591329279618164
900,1.489782674231693,2.4104796561524076,4.513406148066786,4.997912232191393,7.533019434190524,18.74217360545976,0.4592328979883607,1.5698005044968841
1000,1.3864589762074602,2.353909177113933,4.95660319886834,4.997924700157468,7.895092690140635,18.74222576570297,0.4663014137070433,1.1145810884251566
1100,1.3490942662638636,2.34348517082617,5.39730210769219,4.9979236168378,7.744758985140342,18.742231770441872,0.4637275415249543,0.8110812618634308
1200,1.2720252169671074,2.2849965361441025,5.326909610421629,4.997927193032824,9.145197455101188,18.742265660436235,0.46518739742337145,0.5747032991201966
1300,1.219726827047331,2.273369616797732,5.649190869822559,4.997928217378427,9.134561060971942,18.7422436970456,0.477163289453911,0.21018071199247904
1400,1.1703701738255352,2.2763009578152005,5.928430196085155,4.997944187580572,9.860003970037091,18.74230400575951,0.47160763249783605,0.002834357532440111
1500,1.1042519733145357,2.226143308935895,5.990514007780102,4.997951272403983,10.11743977266947,18.742293057397855,0.4726526328982574,0.11468303110895432
1600,1.1133647826729638,2.228570376076955,6.484097338415496,4.997957530991609,10.897722318908809,18.742351916099242,0.47407590150185425,0.0035339314724414745
1700,1.0906431648194737,2.2207972048849647,6.626377155053474,4.997950405016952,10.455591164794416,18.74238228633197,0.48126938940598946,0.06546028171803546
1800,1.0608461614910212,2.193051134034137,6.674014459093065,4.9979666738240835,10.815130985759652,18.742361782452537,0.479594188223869,-0.03486660104913308
