milliseconds,cp,ca,dho,oro,omp,ump,udp,utp,ctp
0,-0.002218960288403179,0.00039613885923055696,0.00036786082460041634,0.00037108486948640403,0.0009720868907304323,0.00037403996951694324,0.002867041833331695,0.006696912023883268,0.00016215096081286358
100,0.012482653915040715,0.00025665169167704647,8.987397059758054e-07,-1.5538666576663476e-06,0.0018125700824743302,4.090503022172574e-06,0.00018299307340722485,0.001775755231224083,0.009520757286558854
200,0.02663049944097608,0.00045212183634243643,1.4668629653146038e-06,-2.1488845126587024e-06,0.0012953082327195505,1.747174556849009e-05,4.258982619339644e-05,0.0002195808520638376,0.00817554697364333
300,0.03987272147009857,0.0005654183879626425,2.5525399863746796e-06,-1.0985523444043205e-06,0.002793966115883042,1.2235616328983164e-05,0.00010087156963245708,0.0001762152013566679,0.00872779325976552
400,0.050082101410145935,0.0008530944539905786,1.7402007227194467e-06,-6.368385638445434e-08,0.0038395504400303483,2.0918891556735304e-05,0.00012691643657803008,0.0001649826244433541,0.01352613989090844
500,0.0555483226428642,0.0010805696962732235,6.301420201984378e-06,1.0499688890584696e-06,0.00502804638611148,3.2837604023020475e-05,0.00021746867434499931,0.00022268738535944526,0.00906809578899982
600,0.06776100758388863,0.0011862019895847176,4.206658410714926e-06,2.835296068128675e-06,0.007237173322257504,4.4065213891382964e-05,0.00029209201050683155,0.0003069923857794654,0.008663691283947082
700,0.07595246116004593,0.0013608016664436347,7.980808322991456e-06,9.581395799253103e-07,0.007485586152171794,5.9211262536131126e-05,0.0003478991063402328,0.0003192022112908624,0.01401277618343376
800,0.08975917537319723,0.001563712397534508,5.500752719785746e-06,-3.338190706803314e-08,0.010200498214918308,6.879548729884924e-05,0.00045945895138945674,0.00039252369890100227,0.011715786666804276
900,0.09516803400241958,0.0017783329883916804,5.692437811688085e-06,1.2631405454372423e-06,0.011476511009125483,7.634878205433411e-05,0.0005531624117689593,0.0004569981696131742,0.01565200113971677
1000,0.10453610813810657,0.001934744447495067,5.4717045976000925e-06,-1.3785305119273112e-06,0.013613060521217612,8.990501777543375e-05,0.0005996886142946632,0.0006644058848309118,0.016948666956115396
1100,0.11472389753202009,0.0020052655680597854,5.99519389513383e-06,2.111618737316113e-06,0.0160379831348921,0.00011097678649591327,0.0007299394699783004,0.000677402742893353,0.018531429304181068
1200,0.11995599625130156,0.0021692171184031464,6.288662081835242e-06,4.837136054464451e-07,0.017837140946689964,0.00012262562437032434,0.0008247589016626602,0.0009241894916867496,0.021331004594604935
1300,0.12600926756309155,0.0022390744931216904,1.0369258574548282e-05,3.570466264890414e-06,0.01879794972852492,0.00013749505457203996,0.0008647782400780286,0.0009489393408487751,0.02076885900032779
1400,0.13593086737517965,0.0024176971119055845,1.1519035324364083e-05,3.362684016350323e-06,0.020207535117157865,0.0001422347769335441,0.001014010668004564,0.0010719276147471393,0.02959807364730625
1500,0.13690780398489588,0.002485580090137512,9.991773994705824e-06,1.8705799377640198e-06,0.022229062563284316,0.0001591776043954539,0.0010913858755818358,0.0012178568852429577,0.031295142489236615
