miliseconds,cp,ca,dho,oro,omp,ump,udp,utp,ctp
0,0.002420906302221684,0.0003934770560365512,0.0003709811230385895,0.000372240009236053,-0.00019239451938677158,0.00036569676282678887,0.002870263268963481,0.006649575401945225,0.0014169055349035585
100,0.01648669091501488,0.0002257940897703124,1.1606034626491834e-06,-2.205889870514193e-06,0.000777721785642083,1.259402369929869e-05,0.00013168991068477723,0.0017788387596422957,0.006873339110506634
200,0.027512420480158065,0.00035224809643862417,1.1843394673170507e-07,-1.7350579795421018e-06,0.002447331047517328,1.3293000013873484e-05,0.00011129301269746913,0.00016340131569596376,0.0116107475753645
300,0.034082448111593174,0.0006338532542281135,3.065269560147871e-06,-1.999460617486862e-06,0.0033058211874220913,1.3430134292081743e-05,0.00013697910130303792,5.072477276395928e-05,0.00968890992707067
400,0.05166310115905063,0.0008127929547961764,2.523470615799509e-06,2.600660737081819e-06,0.004133870697662285,2.1022757940110156e-05,0.00013125332711229893,0.00015483369825344402,0.010188757341691815
500,0.062150542799512196,0.0010065526580851098,6.3169438685497065e-06,2.1387385717017618e-07,0.005059275969059255,3.726380967383055e-05,0.00019315620976265112,0.00027416932662872396,0.011029030957729273
600,0.06687565881029446,0.0012739524700403513,4.000210331717025e-06,2.948510817400549e-06,0.006617331100642152,4.97618063370758e-05,0.0003179756641870015,0.00033133836326781246,0.013001788626491251
700,0.07491393117092021,0.00137983012009606,5.971269556360159e-06,8.585424705540827e-07,0.0083984018015514,5.9662087332175446e-05,0.00040136622370287177,0.00036976413463873215,0.015309955017218746
800,0.0866292732313477,0.001524514811819717,6.8226429822637465e-06,-5.15724046840606e-07,0.010404477229529105,6.347361421397128e-05,0.0004485504957101195,0.0004669657158812018,0.016095965336478148
900,0.09465495093687949,0.001736131456334721,4.554199275272467e-06,9.882563083689335e-07,0.012442778837966373,8.693205347419365e-05,0.0005575289519707187,0.0005599652815322649,0.01619947346838878
1000,0.10579403425549982,0.001937956028778391,7.320887177524391e-06,6.48886494833135e-07,0.013599351429875933,9.811828873183987e-05,0.0006023740324352921,0.0006551110216257287,0.015934241843472956
1100,0.1127140834894103,0.002039663532237316,6.029168603570611e-06,-1.4458576275454275e-07,0.01604933734647375,0.00010969482928122253,0.0007561517462106816,0.0007912581657112046,0.016119577306047246
1200,0.1173621064966581,0.0021698651063246327,9.572427658825278e-06,1.4302303073032488e-06,0.017480636966609318,0.00012214024078133272,0.0007903676294742959,0.0008901871096127516,0.024413088775779093
1300,0.12412825911479115,0.002262271945667013,7.136619571912315e-06,1.035240302107288e-06,0.01807568781162338,0.0001313352767406891,0.000883498076021168,0.0009899230172091592,0.02350148624197178
1400,0.13432249780228078,0.002380150969012791,1.0739874474392861e-05,2.3191485378141166e-07,0.019772855164523498,0.00014290011534745045,0.0009672188986842086,0.0010505028699951849,0.02657607075328078
1500,0.1401131590509376,0.002472615682460067,1.0299493472265011e-05,1.516171612207327e-06,0.021787405203288472,0.000153754690508207,0.0010338704983077255,0.0012503661120424419,0.027942805218886393
1600,0.1429120544144724,0.0026423904943432388,1.2509932758621675e-05,2.592565717494787e-06,0.024073470935081904,0.00016769962232887064,0.0011137507747078761,0.001291958660575323,0.03130452750453292
1700,0.15311335446555144,0.0027660782704810026,1.1334655740889101e-05,2.5109379955145647e-06,0.025576425893365458,0.0001810549851301822,0.0012606579968859294,0.0014864863094876902,0.03338417406658858
1800,0.15761407972141128,0.002853405569583157,1.3429843708907419e-05,1.617581261786053e-06,0.026017318732296593,0.00019271650130399121,0.0013351193254878533,0.001592246010373742,0.04251274904874038
1900,0.1600811952942903,0.0028724998748068833,9.326482754809952e-06,-8.465354040499069e-07,0.028243257664394214,0.00019814407184476517,0.001359435327912599,0.0016476559424523085,0.04243525602825488
2000,0.16688810102978233,0.002971614176334748,9.44822960127529e-06,2.014305724116177e-06,0.02914673149236403,0.00021283078304165507,0.0014224381917495499,0.0018127019526314736,0.04501958388770381
2100,0.1688575034010407,0.0031220546843745943,1.3965493937680297e-05,3.795946836866837e-08,0.03075689871190408,0.000216493444878741,0.0014695646586497108,0.0020270607581190266,0.05120278542949444
2200,0.1760081173970664,0.0031047696437188407,1.1871724463814114e-05,2.506296337658738e-06,0.03180644012397165,0.0002261663764577944,0.0015496534483171792,0.002143217863830461,0.05779567927991166
2300,0.1807291837564566,0.0032720431099681558,1.0510934019139412e-05,1.122471263002803e-06,0.033378678286763434,0.00024096703135587357,0.0016354562621527062,0.0022737122890581518,0.060717085198312516
2400,0.18548827929912337,0.003353041653481516,1.181482755202158e-05,7.039526710487706e-07,0.0338133338746049,0.00024636139955379755,0.001652898220839586,0.00234349068616004,0.06800428539529253
2500,0.1858368480690524,0.0033658512687539496,1.4119936223480223e-05,4.014324962484643e-06,0.036026664073837124,0.000256058947079608,0.0017052244992300778,0.0024028873653817967,0.07203330088698402
2600,0.1893924587207566,0.0034153269207340894,1.588537758492346e-05,3.322949777538507e-06,0.03733359410543804,0.00025552042613321614,0.0018178174748774687,0.0026684112106377888,0.07500826325759533
2700,0.1968090867535275,0.0035447253987534078,1.4137818239972338e-05,7.099385147215672e-07,0.037606060562701556,0.0002681005875303893,0.001862433733557547,0.002653200985151902,0.08323230659299506
2800,0.20198133143985053,0.0035564991735780155,1.2237393522386155e-05,-3.75783276414724e-07,0.03834386566443864,0.00027732001894639334,0.0019224049671683959,0.0027601646893574763,0.08755541383657756
2900,0.20453054890874675,0.0036506226477914044,1.5625630365500782e-05,1.1517195568009418e-06,0.039044494759643264,0.0002838720389373898,0.001960433748348904,0.0028852979097219564,0.0897997942132575
3000,0.20163342694978056,0.0036442376768313816,1.6170070890437434e-05,2.6822386983157475e-06,0.04007464482505497,0.00028222156507708623,0.0019976115662363055,0.0031092035374922816,0.09609073591709681
3100,0.20585357612194338,0.003727104672278082,1.630101528427788e-05,1.551249965978421e-06,0.04139987518797914,0.00029223824308431543,0.0020356129540867766,0.003134573602706739,0.10251128140757917
3200,0.2121901534592018,0.0037374899542246052,1.2201632375888193e-05,-4.0103200651905576e-07,0.042238133054686954,0.0002952759354544805,0.002082632006726706,0.0032346178217214166,0.10875805547956278
3300,0.21247775363225527,0.003770500777862661,1.563448510554388e-05,3.7108184474525864e-06,0.042164731634984645,0.0003062244388415975,0.0020995905579664948,0.0034238900051279703,0.11406409497207103
3400,0.21364108516204602,0.003840553474953932,1.5113330401488496e-05,3.076036251942998e-06,0.043845534132420996,0.0003102145999169971,0.0021695712677455704,0.003511891930293208,0.11759002984540513
3500,0.21911309999028808,0.0038576041035950576,1.3864927599827929e-05,-2.5164321726639e-07,0.04412736095022766,0.0003088681359074604,0.002202322880071529,0.0036296916816448456,0.12492157362127987
3600,0.22257376469586823,0.0038659134962592974,1.3519585761617546e-05,3.1766563360532873e-06,0.044508850115883035,0.0003229096005170708,0.0022286891908715745,0.00370715534828878,0.1320332874356998
3700,0.22106104283788336,0.00393217777521782,1.3575324473950556e-05,4.37569129593333e-06,0.046097572562954915,0.0003171006088900744,0.0022228778662590066,0.003799818406708509,0.13870161969623102
3800,0.22201758193016946,0.00398933673610861,1.4430593801994628e-05,1.929474146246517e-06,0.0466344425256475,0.0003268003989411182,0.0022622053961082996,0.00384794213258342,0.13936993540938988
3900,0.2238209639829085,0.004029980097240331,1.3886477405101038e-05,-6.467005225171745e-07,0.046539773954030264,0.0003355165932814811,0.00232514414775303,0.003920734718255468,0.14952920052630544
4000,0.22895400476742528,0.004015600537708783,1.4337822585827751e-05,5.624237712905965e-07,0.04764269321075449,0.0003328909174342686,0.0023618742519894583,0.004099319896917153,0.15440208776599826
4100,0.22934605015250656,0.0040928966616712555,1.405173428613873e-05,1.3721983705748537e-06,0.04815850252936739,0.0003378973770881787,0.002382482577068988,0.004112413638302363,0.1612686551136876
4200,0.22917330578374737,0.004131320244982121,1.529584282281682e-05,3.337398214015959e-06,0.04896374425469819,0.00034130745086911917,0.002410538773226183,0.0042793724155387215,0.16210100759862353
4300,0.23713677232864272,0.004177039076795689,1.3743919895305325e-05,3.928024430380708e-06,0.048675035856990206,0.0003431307810186709,0.002373138075211007,0.004414903373422132,0.17428032585998152
4400,0.23607420383115132,0.004136030624836609,1.728562329987088e-05,1.2502209180372258e-06,0.04938207455991462,0.0003488838212274099,0.00238623845249174,0.004467899585894094,0.17391121582483743
4500,0.23982621221493347,0.00421908413273756,1.6361928912239285e-05,2.2090047885963514e-06,0.05023619277755376,0.00035571903312361415,0.002419077077686935,0.004487546005900446,0.180974260461244
4600,0.24062647326080533,0.00422291620481549,1.8973604148999806e-05,-4.2427752367414357e-07,0.05051148278924281,0.0003550121808765166,0.0024568723337276585,0.004566479635030629,0.18554493717169798
4700,0.24098854316546944,0.0042362899562992705,1.639322529638599e-05,1.586390455355698e-06,0.049461065490715626,0.0003599372909573747,0.002491752458720452,0.004632589091423907,0.19418172304799883
4800,0.23871287999195592,0.004297598317872772,1.8354226297068494e-05,-1.0701386565824687e-08,0.05103099110776096,0.00035436421264616654,0.002462372917825903,0.004771060356434525,0.20244791152549205
4900,0.24487183831587406,0.004253963632326712,1.4317847757955658e-05,-2.3281408056346914e-08,0.05150295010317529,0.00035664146939057745,0.0025189555589420964,0.004792402221224849,0.2042828902056155
5000,0.24701589716161806,0.004345190287535615,1.636174476654625e-05,3.8878210098748357e-07,0.05143075622342014,0.0003615128568700608,0.002552339087827,0.004913610326324318,0.21106570482498263
