milliseconds,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG
0,0.9894330717447136,8.948470275100052,1.3871477380527892,999.0785152506937,188.9019258739511,1.0983872377767403,1.2803548790183297
100,0.9893773905115194,8.773591615756217,12.850718964633558,999.4563406252619,198.62139033920437,1.1905360724923308,11.594334585136005
200,0.9263741252355316,8.863424984689097,21.496128129496196,1000.6490319279521,213.96255846033552,1.2207827748083873,20.641582086856445
300,0.8754070065146968,8.63629981665072,28.853409519785497,1000.2687829512387,218.65688900976443,1.427432507616919,27.92659845356364
400,0.778563601886985,8.555291176761976,35.09737608874463,998.2045204377742,210.71778421063613,1.362331170228225,34.96544818931487
500,0.7071959580239525,8.55732335851747,38.422779116379225,997.606343813241,225.11710503146773,1.4671902596541864,38.165025825769554
600,0.6497813199665313,8.312617747862607,41.98784891530852,996.0139619912435,219.1826611405884,1.522885528960244,43.18462283034052
700,0.5841437885327544,8.241739529276675,44.63255912789931,995.4841823659792,246.64203349249078,1.6413916708150524,45.10189639946199
800,0.49216123866994294,8.222933714280305,47.110315453326045,995.2064920917956,237.3763670273813,1.8607127191431074,46.592481373688514
900,0.42893407130523936,8.168707188578743,48.67968489080779,995.4217955811142,250.9257713916816,1.9349298781660582,48.383348642936085
1000,0.4110874112537029,8.038636313367656,49.51562992046097,993.7172331686952,258.96292316191506,1.9900550703708162,50.788426831196844
1100,0.3538363219675188,7.9506067815279895,50.572544315510555,991.6966728671532,284.03596180391963,2.121931345342561,51.096440660210035
1200,0.3406302422408782,7.775499897323025,51.797005831478494,991.3826464124451,287.7335631373149,2.2895171851145015,51.98623252016126
1300,0.28633208417764283,7.644932088378367,51.95602662228624,990.0663493204848,291.6882799148384,2.3426642346792677,51.61941446466499
1400,0.2704143598322443,7.601889489846535,53.591414111906396,988.4590744257657,290.8250452105711,2.3012987492312686,51.89130107000628
1500,0.2326919219958967,7.636000315833644,53.04238137576808,988.7554365590131,305.895415418918,2.456556299324026,53.65371497806442
1600,0.19873572901238035,7.469502073853244,53.30548249275341,986.8148764487053,325.7448409714434,2.629127409729653,53.03812798755689
1700,0.18306849621237384,7.438835952988872,51.76505969161432,986.0662838170225,324.4836607865231,2.708824479917401,51.63115241503201
1800,0.1946368617250496,7.225040304784313,51.537879961183286,986.9315814844714,336.0931468027479,2.8198356141417578,52.29353556791014
1900,0.1444438560053491,7.28248821314679,52.59278671823696,984.1166371913584,344.9208081170688,2.8417179652903894,51.079440742096956
