milliseconds,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG
0,0.9744057215148537,8.968413745363732,0.8220950976920505,999.8686673111622,191.76529081161357,1.0890391991100872,1.1687398525488135
100,0.9944431208422394,8.998535936450653,11.400971562628119,999.1773906244032,207.7711824619806,1.2017693237034985,11.45210306237999
200,0.9069800605043096,8.838512178639563,21.711106964579496,1000.007662852609,195.3618557303552,1.150818099927502,20.965315129683063
300,0.8592505095984023,8.795175285231156,29.35040608206661,999.7748063536355,208.15334272848062,1.2742904009725455,28.18904835099307
400,0.7723882471049973,8.636428492073783,33.43938169048531,999.4376416544242,216.90200617206102,1.3420626454135065,34.524380018126145
500,0.6719521306523326,8.46451578981235,38.73259526781803,997.1470434261124,224.56475016565284,1.4970755908523863,38.62686840762038
600,0.6076249317305965,8.390550145201116,42.736124408647214,995.8415203059278,229.10108262944465,1.5155224803105087,42.739566009904976
700,0.5576558219850196,8.262221765866254,44.99010260365657,996.0135326715839,238.14199441530081,1.6815362879611793,45.610417737562784
800,0.49245889698875,8.161859732344691,48.43721779683116,996.1841660702484,256.5836207083487,1.7756431953537914,47.5116729973834
900,0.4260723351997673,8.097882557613453,48.871589084969166,993.8189008893844,262.7265229097887,1.8382310453313742,49.69349771949937
1000,0.39847321424015264,7.928302739248983,50.37881923417163,992.3782904188561,269.8546649573368,1.954044623459874,51.20472527416997
1100,0.34551739308773577,7.8051418772177845,50.97554610027213,993.3340859974754,272.190358341963,2.0349032211123053,50.715685287405925
1200,0.30657031898473924,7.797869908479584,51.16797654089505,992.7668285802978,279.53686015011414,2.1169967815542816,51.23680560592116
1300,0.2728759884223718,7.584429845053816,52.32493603587304,990.109398673398,299.68691521750753,2.2425144869459,52.402005825941686
1400,0.24009155472119792,7.582828366483809,53.13708154868688,989.9921254682325,309.4580857682302,2.3483396511619885,52.64124741216749
1500,0.24482025718196443,7.417583091183165,53.43366647776416,989.6481027107018,304.6408886596342,2.5149101569134538,52.635327521846904
1600,0.21743067853962889,7.488943741097087,53.07082731243344,988.1857847703681,326.64312343970965,2.498722005698219,53.219757494527606
1700,0.16306588420396767,7.259909115102461,53.02363704717156,985.9710668616847,333.21584350524887,2.718497342328078,51.77841188840878
1800,0.17041357510059588,7.132919438524228,51.75402377696335,984.7953617813362,338.33802080327644,2.7228448249943593,51.37127765800109
1900,0.1653600505347073,7.120456452230041,51.70598136777275,985.6423959072775,349.8948865293373,2.7507362300537492,51.171108473086385
2000,0.11915996180359495,7.023508560624611,52.10635498081564,984.7320024988101,345.6851164181125,2.9971444557911933,51.79237851563364
2100,0.1383759987502087,6.932539237485406,51.93838757315623,983.7537976195778,361.1491539020014,2.987782074101996,51.11004738643767
2200,0.1240720136949268,6.800105683323579,51.403675947934474,983.1913140429838,371.2383224581269,3.0004375383231023,51.54156048214431
2300,0.08638264972240531,6.845981437015894,49.790376875212836,980.7000499024009,386.1056610336838,3.216801955222535,51.12241377143745
2400,0.09098350756675283,6.815407459328462,49.99283414817549,980.2343014047239,375.6197390320152,3.1826690280259013,49.614460902652354
2500,0.07913288809987011,6.592709353006388,49.49034248421496,978.0949750610433,385.5444055717969,3.2650988773911647,48.48995335067893
2600,0.11563291545427908,6.491538980148483,48.09293334309888,979.5384456043066,407.6560318927575,3.437540628021617,48.36754428613736
2700,0.08848029348187705,6.48351083898264,47.36108966587188,977.8156786840206,414.57847034331974,3.424920449152369,47.91705330570179
2800,0.06372342726464034,6.404212316646126,48.39548540263691,976.0754501709754,410.2601834062255,3.4702180556220132,47.52257215856601
2900,0.08127552511367601,6.2567499156655035,46.61566673597722,975.4109676281447,411.33783149637446,3.686035435823747,47.947661997895956
3000,0.07472484574837425,6.3674858431602335,46.14127940860445,976.0959702269392,426.66527323675086,3.8050421847385443,47.48086245883882
3100,0.06649471423507906,6.0867323020081034,45.2266164308385,973.678179588296,429.61865796521806,3.765123131471197,45.34017096816664
3200,0.05212530681520812,6.219305053111546,46.30716560143582,972.0636132709351,450.51109490516365,3.827746197352024,46.211212610503715
3300,0.06495094596894753,5.9943715629172525,44.63147583750143,972.2644290299007,455.0335257359602,3.927537511948369,44.086323694089884
3400,0.05967928305058441,6.1013360048132155,44.06929168119958,971.1375246431411,454.73988430865353,4.103734160261007,44.59056708601686
3500,0.07092235475229941,5.849842505006213,44.97042804624651,971.0465575229828,458.6930614590085,3.99839947880487,44.487442116288356
3600,0.07987491119344381,5.908844761584645,43.85871293502504,969.6711290210461,474.7940259286869,4.275688859552078,43.67302759614418
3700,0.06962642630628078,5.772345453298204,42.026148740823686,968.4964913378126,492.2753525867913,4.33154012197914,43.837379941160776
3800,0.048768035166928056,5.738779997991081,41.820070343162634,968.5178703342916,495.1659248241345,4.329942849541798,42.24771076816021
3900,0.04324602888073055,5.636749181509881,42.78563818538955,966.0239891751634,496.04324004737254,4.301823902651527,42.23199774508218
4000,0.08618891851617905,5.534160825989572,41.870064485222755,966.9688899722204,505.8127098383369,4.519961910574105,42.19370715133471
4100,0.07182055624364624,5.41058212195476,40.78599741914042,966.2351248950798,502.1193040575077,4.465926888744105,40.74118629089634
4200,0.05233898756008092,5.555515964947808,39.762207278267766,965.7975369500708,513.6130351006959,4.574845644335233,40.23225391154099
4300,0.04405734553492377,5.3921968587860185,39.08936115790718,963.3598864135074,524.3939756196644,4.591060751199116,39.29003915191089
4400,0.08595947016440048,5.3463916595208625,39.15385837907107,962.4255793021939,520.4848156615416,4.765933628045965,40.1112756785035
4500,0.06713582312385187,5.132572694288813,39.86660816974989,962.3381243658708,533.7941556819377,4.655072193296279,39.69713536238391
4600,0.05927491864281521,5.2594076212486,38.111396508988754,960.6077507850785,545.3288531824849,4.7428846533143245,38.468691317177544
4700,0.06766141848983757,5.006292595134294,38.25651445905286,959.4778065042772,551.2935304232846,4.915253125831074,38.67649329146771
4800,0.0432423338043918,4.961332722588068,37.13836542242506,960.9778350583953,550.4248649087262,5.034306007265325,36.79865526173236
