milliseconds,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG
1700,0.17079612014880136,7.44010156593462,52.11944258426563,987.4311478384208,323.89941013663076,2.638284985986159,51.68255857344523
1800,0.1542306174234915,7.2623830030663,51.93467301688286,986.3777678926195,334.6903765021604,2.7201306547868542,52.263836154624734
1900,0.15688332813873027,7.2157897039849415,52.69314115701004,984.0555095477631,342.30217688289565,2.840900598758001,50.94817900473624
2000,0.16011611787889346,7.017523199979708,50.809046048762134,983.0227824895286,349.41833236363357,2.836277036639026,50.596453494138885
2100,0.13114302667397978,6.959202828519466,50.76528849376565,983.4313724342483,360.86509364838054,3.1110560441422273,51.52676856427579
2200,0.12983950649566875,6.93804573148761,49.75322614867905,980.9919735225144,356.91655611726344,2.985661442363245,49.87704036896882
2300,0.13554036376637638,6.719494621604944,49.342214306970696,981.5823544957665,370.1755072806235,3.2310883016501104,49.19530745864875
2400,0.08303747509969944,6.833079430274401,48.9001926451835,980.4656450737052,376.4443650514276,3.3301179596452974,50.01998685880079
2500,0.08002712761521559,6.58889641551361,49.24740133634315,978.6338176816229,384.7556501052171,3.2235824525428827,48.74296553124847
2600,0.12015214957817191,6.467953641663983,48.518571178167974,978.2473943742522,391.00828984288165,3.484000502795334,47.69101156534576
2700,0.11433383266361051,6.523296970554519,47.729711401611375,976.5435286699634,410.5482428299896,3.486260404691203,47.40119435666899
2800,0.09912647451614497,6.3489389128514215,47.43596387020909,977.2276301154595,420.41094114289706,3.507794568450259,48.55231554910138
2900,0.05747166055344756,6.32218926763866,46.436374143174056,974.6620712880045,417.712047001636,3.7654410596329826,47.45483801443928
3000,0.09652323827399424,6.290015587043044,46.10567488058158,975.8420845921237,439.0074660830079,3.7804371945392696,45.95941821411581
3100,0.1037826831868519,6.276643032346506,45.700392227476534,973.6621677374513,430.28513227341136,3.7570368548871587,46.10016407053163
3200,0.10207706555340484,6.173729099692701,45.11594085043181,974.383655898593,453.03284508624523,3.966963109463828,45.2426422494208
3300,0.09984718720247428,6.099873536464498,45.97613359072093,971.6401244704223,448.0202330709895,4.026346683989017,44.05439561553359
3400,0.060386895320242065,6.098332078794332,43.84061329084596,970.2108882834826,468.0002951396635,4.000291977075507,43.55651703499583
3500,0.0659802185412792,6.013313829479894,43.47508347147464,970.3624918934379,458.69751389206004,4.206577640553771,44.32589359299621
3600,0.046568193104808156,5.723659567246854,43.00525445532337,969.1293489553491,474.60567861048173,4.164776576928132,44.405662013075194
3700,0.08623383244485792,5.653756754246323,43.75994566633847,968.0749167670257,477.13698979922714,4.148165668516212,42.065069025621916
3800,0.0474274196743021,5.808005464186831,42.52677318453496,967.3529669265656,479.3687932636561,4.317415935022139,42.03090559667448
3900,0.07919494300322219,5.658196107305257,41.34202134259424,967.8826660484883,501.16217203594584,4.358324094404229,42.94787212926111
4000,0.049407708995025446,5.5319086307782825,42.03167412363762,966.0834907832281,503.0507874189706,4.445534281784978,40.70701633157984
4100,0.0807700869483968,5.5567735489480174,40.52192329510748,965.4368301028026,515.6448439248048,4.3926681803990215,40.640534161303265
4200,0.05238820041696943,5.338184073283863,39.508025711878766,964.0662896391323,519.5867040563228,4.488307245319947,39.62407104985377
4300,0.09313854364020474,5.286647042499946,40.24194374003013,964.1588015946057,523.5005275377844,4.615537666644211,39.28643653432324
4400,0.04356771783144971,5.411855399548258,39.805417059443776,964.2004528857769,533.6540014864845,4.5879162037413455,40.214939112176104
4500,0.07697053741131914,5.180307157382452,38.64725791492924,962.4277265345428,536.7174959953176,4.8753955579780905,38.424508107289256
4600,0.09360631812672975,5.20352173439478,37.811106211509156,960.3968142560079,550.382018490239,4.834308103268737,38.81418482125224
4700,0.08117390931320612,5.076383321752887,38.261289895404666,961.5053363568641,556.1626421236509,4.839815338372249,39.109691186058186
4800,0.05788915986027388,5.086377102561122,37.36008104669694,959.2705702164194,548.5089929875825,4.851457437377406,37.45931879213839
4900,0.05483337823277212,4.917030295435276,37.57353221762099,959.1324839506693,562.058700477675,5.0832622398280884,37.96074624846863
5000,0.05715514159175779,4.894554839611211,37.005711365661185,958.0165156179095,567.3841438618847,5.180429722468558,36.25887729623902
