milliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
2300,0.0005248065722125801,9.913802467509196,0.07718641230236448,0.00011760230321363788,0.011368773082823545,0.009095458029840497
2400,0.0005712366920425357,9.910656764895517,0.07994127156631557,0.0001317848920715106,0.011857162671474445,0.00948624547471328
2500,0.000619617498152465,9.907554989343994,0.08265189064661142,0.00014691246844407597,0.012345064420055975,0.009876651533853389
2600,0.0006699469622243249,9.904496461516382,0.08531892856628838,0.00016299439694954644,0.012832478835983124,0.010266677184993184
2700,0.0007222230580296683,9.901480512187842,0.0879430374063576,0.0001800384582440355,0.013319406426360555,0.010656323410491634
2800,0.0007764437614503508,9.89850648216347,0.09052486219806694,0.0001980509450996625,0.013805847697932833,0.011045591195956786
2900,0.0008326070504771993,9.895573722159805,0.09306504092789072,0.00021703671855308302,0.014291803157063842,0.011434481529601168
3000,0.0008907109052044954,9.892681592697386,0.09556420448777259,0.00023699928703489723,0.014777273309705073,0.011822995401232467
3100,0.0009507533078370928,9.889829463993712,0.09802297664678905,0.00025794087374582766,0.015262258661366183,0.012211133801398556
3200,0.0010127322426716609,9.887016715841671,0.10044197409681803,0.00027986245507852063,0.01574675971711056,0.012598897721126514
3300,0.0010766456961189051,9.884242737516306,0.10282180630427122,0.00030276388075979957,0.016230776981490613,0.012986288150083769
3400,0.0011424916566902385,9.881506927654993,0.10516307555996532,0.00032664390918004727,0.01671431095854348,0.013373306076358433
3500,0.0012102681149651936,9.878808694118284,0.10746637717115326,0.00035150018170521644,0.01719736215182776,0.013759952487373356
3600,0.0012799730636532426,9.876147453936785,0.10973229900637733,0.00037732947531324415,0.01767993106427018,0.014146228365585305
3700,0.0013516044975404548,9.873522633152893,0.1119614218833613,0.00040412758873354033,0.018162018198258675,0.014532134690997808
3800,0.0014251604134849145,9.870933666706893,0.11415431962393856,0.0004318893717196474,0.018643624055637627,0.014917672440990402
3900,0.0015006388104557415,9.86837999836428,0.11631155859700787,0.0004606089898449082,0.019124749137557732,0.015302842585950625
4000,0.001578037689491068,9.86586108056962,0.11843369826884093,0.0004902797223844312,0.019605393944612012,0.015687646093205505
4100,0.0016573550537086774,9.863376374345792,0.1205212909885149,0.0005208941199939826,0.020085558976755326,0.01607208392460775
4200,0.00173858890830897,9.860925349186001,0.12257488185692478,0.0005524441242085988,0.020565244733247636,0.01645615703480591
4300,0.0018217372605665028,9.858507482953282,0.12459500912208939,0.0005849209200379731,0.02104445171274521,0.01683986637403802
4400,0.0019067981198276464,9.856122261749691,0.12658220385701982,0.0006183151623569743,0.02152318041319011,0.017223212884678846
4500,0.0019937694975089826,9.85376917981787,0.1285369901247868,0.0006526169426170642,0.02200143133183685,0.017606197502074847
4600,0.002082649407095812,9.851447739454265,0.1304598851270175,0.0006878157580558213,0.022479204965275414,0.01798882115527479
4700,0.0021734358641377054,9.849157450857684,0.13235139899178175,0.0007239006933288255,0.0229565018093497,0.01837108476445118
4800,0.002266126886245879,9.846897832053727,0.13421203498501955,0.000760860352645119,0.023433322359199225,0.018752989242209316
4900,0.0023607204930881196,9.844668408792277,0.13604228957398293,0.0007986828792636489,0.023909667109258216,0.019134535493537948
5000,0.002457214706391546,9.84246871440758,0.1378426522831672,0.000837356097504129,0.02438553655319201,0.019515724413848065
