milliseconds,Susceptible,Exposed,Infected,Recovered,Total_population
0,9999999.0,0.0,1.0,0.0,10000000.0
100,9999998.900462655,0.09882864615170281,0.9909977288057863,0.00971096327470229,10000000.0
200,9999998.801751485,0.19543529244407232,0.9834718901413636,0.019341324750035263,10000000.0
300,9999998.70372124,0.2899955710126946,0.9773779284144246,0.02890525486645052,10000000.0
400,9999998.606230738,0.3826787431796996,0.9726739866010432,0.038416527065354165,10000000.0
500,9999998.509142522,0.4736481398985054,0.9693207817720291,0.04788855194811937,10000000.0
600,9999998.412323274,0.5630604780240644,0.9672819068910162,0.057334335986231943,10000000.0
700,9999998.315643445,0.6510664173346169,0.9665236138134404,0.0667665182802655,10000000.0
800,9999998.218976723,0.7378112332191177,0.9670146173098898,0.07619742209614305,10000000.0
900,9999998.122199697,0.823435297043349,0.9687259141779347,0.08563908724111494,10000000.0
1000,9999998.025191683,0.9080743265105877,0.9716306988438035,0.09510328800563413,10000000.0
1100,9999997.927834513,0.9918596370782333,0.9757042922725588,0.1046015526581511,10000000.0
1200,9999997.830012428,1.0749182926386505,0.9809241002432033,0.11414517522413709,10000000.0
1300,9999997.731611758,1.1573734765773278,0.9872695143625427,0.1237452448992794,10000000.0
1400,9999997.632521095,1.239344312560901,0.9947219549899832,0.13341263131573097,10000000.0
1500,9999997.53263043,1.3209469566547183,1.0032645406102114,0.1431580668654015,10000000.0
1600,9999997.431831721,1.4022938459823158,1.012882335010048,0.1529920921957672,10000000.0
1700,9999997.330018084,1.4834947253955775,1.023562048263435,0.16292513487531582,10000000.0
1800,9999997.227083812,1.5646566510036062,1.0352920224015443,0.17296750822588977,10000000.0
1900,9999997.122924557,1.6458837260371857,1.0480623178407709,0.18312939211104068,10000000.0
2000,9999997.017436577,1.7272780703795314,1.06186443818109,0.19342090799870074,10000000.0
2100,9999996.910517111,1.808939321668015,1.0766914788137896,0.20385208109191055,10000000.0
2200,9999996.802063962,1.8909651694569503,1.0925379796221915,0.21443288215194176,10000000.0
2300,9999996.691974979,1.9734519388204073,1.1093997979596495,0.2251732768584679,10000000.0
2400,9999996.580149032,2.05649345376201,1.1272743745787988,0.23608313168391512,10000000.0
2500,9999996.466485115,2.1401820944230185,1.1461604826511118,0.24717230105334442,10000000.0
2600,9999996.350881316,2.2246100110847027,1.1660579388687426,0.2584507273558877,10000000.0
2700,9999996.233237404,2.3098660687959214,1.186968331395862,0.2699281893312435,10000000.0
2800,9999996.113451865,2.3960393497241985,1.2088941887106133,0.2816145908478139,10000000.0
2900,9999995.991422603,2.48321832131979,1.2318391772553248,0.2935198923419676,10000000.0
3000,9999995.86704823,2.5714893172215136,1.2558084604314406,0.3056539854016686,10000000.0
3100,9999995.74022562,2.6609391954412813,1.2808082465939241,0.3180269312728458,10000000.0
3200,9999995.61085142,2.7516538277374707,1.306845932665466,0.33064881307389005,10000000.0
3300,9999995.478821421,2.8437187224738594,1.3339300520799617,0.34352979750420387,10000000.0
3400,9999995.34403054,2.937219057534391,1.3620702587330664,0.35668013666764914,10000000.0
3500,9999995.206372427,3.0322400790103186,1.3912772809072191,0.3701102061926052,10000000.0
3600,9999995.065739706,3.128866844386328,1.4215629608123654,0.38383048174316636,10000000.0
3700,9999994.922024015,3.227184151649731,1.4529402917113685,0.39785153536886625,10000000.0
3800,9999994.775115326,3.327277340880824,1.485423224937171,0.41218410130005834,10000000.0
3900,9999994.624902336,3.4292317316826466,1.5190268861066294,0.4268390385041499,10000000.0
4000,9999994.471272219,3.533132950329044,1.553767468997312,0.4418273545801716,10000000.0
4100,9999994.314110482,3.639067126019764,1.5896621652667058,0.45716021937762524,10000000.0
4200,9999994.153300751,3.747120924895794,1.6267293317159341,0.47284898675667697,10000000.0
4300,9999993.988724887,3.8573816007201627,1.6649883235411536,0.4889051820400589,10000000.0
4400,9999993.820262745,3.9699371519403495,1.7044595693894014,0.5053405271071667,10000000.0
4500,9999993.647791993,4.084876460125566,1.7451645829129054,0.5221669566095672,10000000.0
4600,9999993.471188152,4.202289315954404,1.7871259104678545,0.5393966151260601,10000000.0
4700,9999993.290324442,4.322266479117763,1.8303671999898707,0.557041871085097,10000000.0
4800,9999993.105071709,4.444899765829554,1.8749131931149412,0.5751153253736403,10000000.0
4900,9999992.915298145,4.570282391241104,1.9207896199931633,0.5936298369830919,10000000.0
5000,9999992.720869314,4.698508876061308,1.9680232813301535,0.6125985217839384,10000000.0
