milliseconds,S,I,Z,R
0,500.03461938240196,-0.013075250664622569,0.988004741914372,0.003314866693890333
100,499.6605035244524,0.377099950102148,0.7354744765675347,0.2130877122667941
200,499.358254971175,0.697467134117169,0.5591421007572834,0.4000890155399864
300,499.1516328878532,0.929107617575966,0.41533750011810755,0.525463499230051
400,499.00661535150317,1.0836718063266526,0.31616855128298277,0.6221087694026393
500,498.8582344079242,1.2464319664102437,0.2360114801591362,0.7070566505615303
600,498.79861884400475,1.3040308078184273,0.19356874929271045,0.7338518638759702
700,498.72076962410654,1.3710787300954457,0.1527476048268544,0.7801561438572288
800,498.7135644666863,1.4052829437460495,0.09236199613690027,0.8306723293265491
900,498.6526335849934,1.4928578148296112,0.07826613901665073,0.8191484086998181
1000,498.5856396305397,1.5270202950950627,0.056994336599950804,0.8488914510216145
1100,498.59118267166957,1.515789705682503,0.057565873518833015,0.9135194782939988
1200,498.54732670129937,1.5694785942912384,0.061065949530407684,0.9149366780948596
1300,498.54886701517995,1.5586347745173565,0.053618350849263155,0.9523874965898697
1400,498.50173608422415,1.5997537930756085,0.0261827899037665,0.9593907575689341
1500,498.4672306475203,1.5791815621088316,0.023053622085518175,0.9443176239112201
1600,498.5121867987539,1.610229286491175,0.04650611590013569,0.971918651091374
1700,498.48407940251576,1.5951637516835613,0.03429411003315763,0.9542474600626804
1800,498.48280965448373,1.6098144765489606,0.027533340471503683,1.0039136151789028
1900,498.4608027804409,1.622536716848187,0.03934832242559556,1.0112810454134014
2000,498.45057682960424,1.5902202141393122,0.011829022025078014,1.044397714311333
2100,498.4118616296363,1.5933965744233956,0.01796899399548117,1.0488546831527406
2200,498.42053710020565,1.6172250372426584,0.04060608753251295,1.0487671876513323
2300,498.4176784726185,1.6030448268991038,0.03328653300069357,1.0629987738710014
2400,498.41199453603645,1.6361221925951581,0.019405352036368326,1.0813834962431528
2500,498.3669399831855,1.6409908250409453,0.03515390368884369,1.094898798643026
2600,498.36406287826054,1.6720286797347677,0.03637783331430764,1.1197677516594093
2700,498.3235134673849,1.6719675935191154,0.03432506652607219,1.1084489638092152
2800,498.30649120864723,1.656345605826808,0.03620322559929415,1.1152691612701828
2900,498.30468045806936,1.6255203186097755,0.019412311787482664,1.128040088324141
3000,498.31574797565617,1.6551825538843006,0.012704740746913103,1.1286914115216258
3100,498.2735444543485,1.6957683589668486,0.03852440681557311,1.165522514178906
3200,498.32729222031276,1.6938713424715863,0.010832724671253811,1.1527962849568434
3300,498.2734115027452,1.6987773337327023,0.040960670275131825,1.1819152788385723
3400,498.24574844231586,1.7086130898099636,0.044150059601903165,1.1670487397900817
3500,498.28304845056266,1.66355025932043,0.030697548126302522,1.1747334648448091
3600,498.2473528921488,1.6720634923562487,0.015825486535590065,1.2374071071872421
3700,498.2273541711319,1.6725202847666913,0.04193469657672648,1.2133136706727563
3800,498.20574393835597,1.713026497638594,0.04207844311918262,1.2531621412444511
3900,498.19522745283484,1.6733864265404126,0.027823020296374568,1.2262201527081595
4000,498.1657407975796,1.7025546007637533,0.03100710732995929,1.2727928218432525
4100,498.2194177681976,1.7255668757842497,0.042390807796743174,1.2664346497958912
4200,498.1930331440556,1.744630410807694,0.029366057941796836,1.26150138294583
4300,498.16657293526924,1.7547570343838348,0.01990804260235214,1.2934697095802747
4400,498.1505307569746,1.731079069489336,0.0313845253055782,1.2849946733445765
4500,498.1272350424293,1.7170718511450376,0.04050703659682557,1.2941226612478325
4600,498.1108841046913,1.7452901541143042,0.031093374327250428,1.327845534408151
4700,498.1219035521604,1.7551974219839814,0.04116156127825174,1.356110897133435
4800,498.09666122221444,1.74538454378212,0.03828257314931319,1.3286430544755636
4900,498.0943345455636,1.7413226529716375,0.023776422134439708,1.3503549616887771
5000,498.0597855770032,1.7750701774708424,0.04025063483539435,1.3591333216818853
