milliseconds,S,I,Z,R
0,499.9893632439378,0.028264565533044374,1.018308455192687,-0.009997368917034063
100,499.657850466908,0.43051955852068857,0.737946065806358,0.1959556538113297
200,499.3333549419413,0.7035610374575024,0.550902034054707,0.40591484918221477
300,499.1557226875437,0.9238945657151671,0.4160129304091929,0.5206457141622982
400,499.01268917145035,1.1172977183459438,0.3167311879347164,0.6149682819224656
500,498.89382936421646,1.1907369818373181,0.24326701534629747,0.6991860226355674
600,498.7845361502981,1.3098222506605892,0.17760692753203053,0.7569918424964021
700,498.7098310177917,1.3501294695793817,0.14094374170267596,0.8010971637895866
800,498.66026271598474,1.4247008339330076,0.12783355769361876,0.8133342278905807
900,498.64370688222357,1.5043328523044197,0.09286509699014288,0.8219225929064885
1000,498.60904719887594,1.5006584231889832,0.08992335639544766,0.8656772992818487
1100,498.6147443667331,1.5014312367951304,0.0758690732482112,0.9079035605873205
1200,498.5420841246627,1.5655447894716978,0.04032657579587736,0.9286572848744677
1300,498.5216885989836,1.5784389871957183,0.048124146421483285,0.9001812066661603
1400,498.48358546997923,1.5636023300717443,0.04804166314517362,0.947525038726573
1500,498.4973924535058,1.5667455079688082,0.05412906700666609,0.9505402952801152
1600,498.50089770778453,1.6113789784773989,0.01799375500631424,0.9923928795915405
1700,498.46817452170217,1.6093433906372834,0.045818616398067794,0.974040820763588
1800,498.4463438602453,1.6265817660954354,0.014826208637564845,0.9663190106051713
1900,498.41686107078783,1.5778302800905022,0.028968270556700884,0.9911639271224258
2000,498.44442123162986,1.5871612545084046,0.04637876885217592,0.9903824437463078
2100,498.4135841807296,1.6150182833063673,0.02585506635311766,1.0475994839922607
2200,498.44501627886,1.6451402198631242,0.022243378028641528,1.0275896585361868
2300,498.42063165302324,1.6421288752872543,0.039101120318754,1.0330048289408618
2400,498.3751170174565,1.6686112859984914,0.03447838882827535,1.0607465707403954
2500,498.3540761428573,1.6317955498914467,0.030548068473908088,1.0536040223518353
2600,498.3949084006458,1.648045847339367,0.012052199095302835,1.09958688337257
2700,498.368170771812,1.657636857719016,0.04635273907183626,1.121177332384523
2800,498.3243508073204,1.6454321163992078,0.02631233022627026,1.0965887465620534
2900,498.3377740035751,1.6856616725911235,0.03137783581534339,1.1284868771516643
3000,498.325999313837,1.6614053240314919,0.04210932782796444,1.1265965273714602
3100,498.29298430048686,1.6432855638749053,0.0210021633567537,1.1549172469181515
3200,498.2946838211812,1.6453740531815337,0.04417738149048396,1.1738303874977027
3300,498.29964752978606,1.6953108460397819,0.026830804739655028,1.1816765006753853
3400,498.2524148087589,1.6770759615533228,0.016370515772747778,1.167937209035223
3500,498.23621004034914,1.6882908050747385,0.03724951440115092,1.2205773917486942
3600,498.25538795431834,1.6804095784224133,0.02090227524186824,1.2055481953697453
3700,498.26204163811724,1.665036506904441,0.034220183288098574,1.2469912936153733
3800,498.202018375288,1.6930752760907026,0.030727294339285692,1.22282221884283
3900,498.23372448341735,1.6973611614194632,0.028834668615290795,1.2716823960462116
4000,498.1938282093641,1.6786251895631774,0.012075645061882741,1.2702061765813641
4100,498.1981361949422,1.6940234092797477,0.023272746837377303,1.2707705354313785
4200,498.1757306618289,1.7488479225159383,0.04611015394927616,1.2750719759788225
4300,498.1806291467376,1.7256131355188034,0.022584562703439136,1.2895652041032926
4400,498.1140200134958,1.7152496825440156,0.03232223001275563,1.305550807486335
4500,498.1509140889233,1.755993165946276,0.033439915521973715,1.3349219049508412
4600,498.10618405504897,1.7154147306817928,0.039860701893869595,1.3294941316316258
4700,498.12421608092103,1.749461676114923,0.03770272258950811,1.3410415133148281
4800,498.09518976367514,1.7178381012296622,0.014301423737474084,1.354508781011542
4900,498.0725702361353,1.7397308313351891,0.01474370179866209,1.3484780076818128
5000,498.1158590079361,1.791823932349239,0.024778441494777915,1.4078420552734257
