miliseconds,M,MpY,MpT,Mpp,MAPKK,MKP,MpY_MAPKK,MpT_MAPKK,M_MAPKK_Y,M_MAPKK_T,Mpp_MKP_Y,Mpp_MKP_T,MpY_MKP_Y,MpY_MKP_T,MpT_MKP_Y,MpT_MKP_T,M_MKP_T,M_MKP_Y
0,800.5196568690096,0.029809204590653844,-0.0001356701856086713,-0.02939125065905377,178.93532442532663,99.6988601034241,-0.00028670764331837197,-0.00046201743588747385,0.3819649428083368,-0.5602094841238747,-0.0010612363540829011,-0.005696439988116713,0.0006839021874376208,0.0012059367468882365,-0.0018917913326849936,0.00047332951995111757,0.11628443251312331,-0.11388313854324489
100,618.7295654367983,0.0677684833028098,0.026945927786937978,0.02627363557528298,17.49908634488673,81.3789431380742,0.001494949885792192,0.0015214359649122445,81.84301807893694,81.29183816753233,-0.00491407796514139,-0.006040089905189607,0.0007964877311205389,0.0032562641828302727,0.000923509609302144,0.0024561817501598865,7.094079820792173,10.700648224834115
200,597.1466972345486,0.1498715478871857,0.08870770262134611,-0.003892894243308004,9.154786033328918,69.54509121193045,0.0014885231051031654,0.002270518832907923,86.28994365232843,86.11883396509803,-0.0047864873777125,0.004010763587701034,0.008301415585433068,0.009892552565046803,0.007019193377160307,0.008359678363696924,11.863922483013285,19.15707517233574
300,587.797189159099,0.2183982829251001,0.17568146164290158,-0.008039605353466298,7.120763148160986,58.63822512164533,0.002248808222660084,0.0027341087342431557,85.8591411352709,85.84297407219806,-8.038994506570163e-05,0.0066716260308650535,0.016147885861893314,0.016736126641469645,0.017779890862143162,0.014825361986169757,15.825072544979724,25.951189284136294
400,575.5147912182471,0.2671154282580497,0.2192565669996773,0.03601485197609451,7.291070706400813,50.65321784599285,0.003082024497354935,0.003518771529649848,86.17029245897206,86.3410303530736,0.0015062477293710315,0.010435531678835389,0.0240622710144626,0.027076467173224678,0.025229201203276704,0.023715045078286145,18.60976084116075,30.174528731292753
500,571.9451615282583,0.34201872029582453,0.32529015120804095,0.0364556615176547,8.742365329712564,42.39536534796031,0.004282412780291404,0.0037891174678898647,86.72211469249987,85.65624493569082,0.012192491323767842,0.013105177132611164,0.033164698526394275,0.035444977119715386,0.03468026010205792,0.03304941309076455,21.42090427716537,35.215151784062606
600,562.255527412403,0.3839748223023715,0.36269842725533286,0.025010116471580444,7.6159015120719955,38.0762080455346,0.0046032367896241,0.005579615840693105,86.40671681377886,85.94038132771166,0.012187691338693699,0.009495452171490667,0.041166711786785166,0.04683813652567668,0.045314543345682905,0.041542115999255086,24.159457025490088,38.727167157682466
700,558.5686309223723,0.41812366635235293,0.41089817532267786,0.03629978851532123,7.1065660132534045,32.88204052790491,0.0060829725944915635,0.005594626066067894,85.66560975468103,85.55454196392792,0.009791047020656316,0.01826112277633617,0.04821415004836439,0.05604194310640604,0.0546803182335301,0.04764840736421384,25.926213779513343,41.47786354707296
800,553.5293247962381,0.502320680634481,0.5074306314601983,0.07850793528404557,7.294898880723877,28.132075948412073,0.007528187048744343,0.007337811879060527,86.35729972105217,86.14247336359901,0.016322138191767945,0.019953077653278535,0.05476923404004724,0.06395545019663453,0.06441956653626472,0.05444389127148813,27.327891214780816,44.41241373003657
900,551.4760720804819,0.5398048900321685,0.5776220815906006,0.031283528151213054,8.019276542835387,25.005766910234208,0.008455758990235582,0.007935634582302406,86.44189066722626,86.27761856254023,0.01635139343758699,0.018737178579438355,0.05908830226519903,0.06863876753342424,0.06979577222220554,0.05954720656429967,29.2091056921789,45.87999253887786
1000,548.1052494327954,0.5915620756124571,0.5770641087672231,0.09123529102538372,7.297177041036774,22.48151634529072,0.008660318992192731,0.009317775977703007,85.4596099125134,86.3749085593371,0.02798779922172228,0.03199517899242875,0.0651349246000418,0.0742426759414587,0.07417232950244104,0.06255017050307253,30.455428981247856,47.93681361444211
1100,544.3337554014155,0.656680906510452,0.6594908723419111,0.09127330936545558,7.894686764844407,20.549258113604782,0.00935338102066766,0.010036005924135463,85.928175708727,86.37364585230505,0.03197262364791615,0.03290607462016407,0.06830091489966682,0.08215524944154726,0.08213155697775809,0.06620279838384793,31.39445151511299,49.57947931830623
1200,542.9838730793143,0.7150967591323789,0.7267035196654161,0.09757947759053645,8.458972516605673,17.583540401547555,0.010595278722388262,0.010419523340519864,86.31901911696457,86.4541857947419,0.03032940665182636,0.037262746699265346,0.06978621710846315,0.08824206749640531,0.08577851377098218,0.06932751736020404,31.90001458517261,49.903606567558036
1300,541.5002928065376,0.7532461876302129,0.7684740941840655,0.15281958569931312,7.790892808940223,15.057348500506864,0.011821873726033775,0.012154805558150463,85.75108704173697,85.97867737194528,0.04667570501968288,0.0364839790544252,0.07287462518817762,0.09168778075146666,0.08874896592751648,0.07129433281678288,32.893093398078356,51.39688953534307
1400,540.4139006191817,0.8090418803978761,0.8466183528538698,0.1578401194887997,7.485163945570687,13.844860103648406,0.013103660422867936,0.012676811559118636,86.35064141979888,86.11403271964416,0.04547769181885109,0.04001416418401729,0.07464134440199822,0.09355115080093135,0.09241115771080073,0.07358529833797658,33.21615876385196,52.06836712131735
1500,540.2846067620709,0.8929133060583887,0.9130397228509322,0.18494915145429425,8.093856775345968,13.94538688324834,0.01335187454123898,0.013680245891300917,86.24314263316444,86.03356458839195,0.04977213043148777,0.05105040729467556,0.07570848522986295,0.09743250710265039,0.09751502904348348,0.07313636232891464,34.11893677489461,52.65541647683113
