milliseconds,M,MpY,MpT,Mpp,MAPKK,MKP,MpY_MAPKK,MpT_MAPKK,M_MAPKK_Y,M_MAPKK_T,Mpp_MKP_Y,Mpp_MKP_T,MpY_MKP_Y,MpY_MKP_T,MpT_MKP_Y,MpT_MKP_T,M_MKP_T,M_MKP_Y
0,800.9583893555993,0.0019352131356989294,0.010517589685584423,-0.015223242317540705,180.50064830906172,100.5546750889853,-0.0001606137022402131,0.0005615428254561274,-0.10790666164693183,-0.13191681774813568,0.0010671016951688235,-0.00226878010801219,0.0007764509684038698,0.0011579605439174289,0.0012103488578099494,0.0007805317626770966,-0.02072639883281654,0.4646791346421828
100,620.3049745730881,0.06579798172913495,0.06572651490352342,-0.006588186342948879,16.8629351115382,82.43314000776533,0.0008877420716816274,0.0016189464289069041,80.8434435432026,81.8376573923156,0.006863782654359198,0.004216780766235501,0.0028166286696853053,4.941213356349553e-05,0.0028469634390497203,0.0024799235143124006,7.086900017091794,11.035974568259507
200,597.2095639020168,0.13852905123307446,0.1561930743257699,-0.010911892716940347,7.430162221243106,68.74208089297167,0.0014792735572692344,0.0013182413962044483,85.63539750738771,86.49289208560361,0.0012290944011146005,0.004420329918713797,0.008126501513967627,0.008645649084206855,0.008551155136959619,0.006675774347198456,11.440832713975615,18.616001652813917
300,586.8555196979339,0.20746816895976108,0.20751747803446002,0.000869115660010117,7.048761019040462,59.31747572122791,0.0018736375376766478,0.0024892234502174376,85.7705347016358,85.74127237396358,0.005797621941263135,0.00818373633642282,0.01591818150794219,0.01501880229750809,0.01660105524444174,0.016447548697083952,15.844215606785852,25.637907216733733
400,575.6403282695893,0.27189817573923575,0.2561487248311532,0.02457782909876198,6.706456840049302,49.39116950142903,0.0029136104635369684,0.0035281248945940955,85.75804118088412,85.89514930026576,0.005452720667344877,0.004149774642103378,0.02458809350107395,0.026045162804119566,0.02815769237024386,0.02459962292411833,18.862144504669608,31.2573237303219
500,568.3334882456375,0.2775391394232995,0.3227401618553242,0.04667623581781359,6.509950802843004,42.8370561801705,0.004031733158455365,0.003942112961323062,86.72528860140743,85.8329263962642,0.010141141395470635,0.008627159961674201,0.032783300248847486,0.03652468032665515,0.03815467261818415,0.032545340622762015,21.878118225456234,34.7251343377123
600,565.532786266157,0.335917024522936,0.3836274357470377,-0.001639455254992709,7.035782124555015,36.43637152772949,0.004853563732590777,0.005024196776736556,85.89893663201751,86.27037729863122,0.015448478000057188,0.00569353245456632,0.0414858652403349,0.044692812758023774,0.045616002289973014,0.04182679105681176,24.00365276163349,38.60801034230174
700,560.5696721588088,0.4441853683245793,0.42498919603715146,0.017872562924728268,6.5462665944140275,32.81193183310822,0.005538974215885448,0.005986931167328372,85.62736324074164,86.39506073375175,0.012883665872298607,0.014529351231450627,0.04968650415011237,0.05534081828556356,0.05455425423993748,0.04710562430663441,26.06542315582444,41.29752526452037
800,555.3127996152376,0.4878632333760584,0.49188386781982785,0.06932546268743273,8.145580395496806,29.0901278457711,0.007546179288547947,0.007455544795491625,86.30049345281859,86.26217875665293,0.01903141121873969,0.02161115372967079,0.05541308257796477,0.06067784952509133,0.06077046223115415,0.05310658592986812,27.46788668537615,43.85888661934542
900,551.5150201355759,0.5635109242811226,0.5308771494646995,0.05656221819495619,7.3669585029445255,25.543789186643778,0.00803153430877635,0.00781879909658267,86.45903641693269,86.44797652249834,0.014923416305245837,0.016496789679411795,0.059008808145932796,0.06861507965396499,0.06937730527584933,0.058423903660743216,28.660606463804267,45.72355914933395
1000,549.3068252935335,0.6124897542987039,0.6145413227284099,0.0907353617605128,7.0898520517961625,22.377229309870216,0.009369503269738275,0.009031065950908572,85.96608041556412,85.91870456090979,0.024141279155066094,0.025105910334823806,0.06514611404849541,0.07798862308798953,0.07723979140487429,0.06248283070602352,30.48527807502548,48.07434951133664
1100,544.4494550210736,0.6964380680478705,0.6804903325619321,0.08030219752692583,7.9129608590800835,19.029313965359812,0.009433983311618783,0.009629150146675286,86.45972830180492,86.2075733920617,0.03292030135219419,0.030118113591222,0.06873036603589637,0.08349528787114265,0.08291362192534606,0.06681605259532883,30.94063250173126,49.559908323805296
1200,544.2249128232136,0.6932469819428881,0.698261088388795,0.14436889631126024,7.665947794272283,17.70947760652885,0.011370643245071688,0.011376684694684173,85.8100632854997,85.58919131802581,0.03930505795066907,0.041530881425699266,0.06961631434628397,0.08684742981792003,0.08585999050324469,0.0687185894607137,32.00538875362542,50.299213816639124
1300,540.850947874126,0.8015662177398978,0.8125869163652684,0.16839466203033376,7.701269158452037,15.160655619585151,0.011541711853500686,0.012259514807914915,86.30422563580808,86.54948100623623,0.04015776085784335,0.04286072893596804,0.07235547325995319,0.09214202589749669,0.08847384091217986,0.0720724709603865,32.94649707844648,51.41841174749191
1400,539.8056941333822,0.8535363725024063,0.8354905399404134,0.1411816696576922,7.471049237669243,14.273718148389458,0.012648553041489367,0.01255534153157725,86.31981577063063,86.16909371119465,0.043084988591996755,0.051561513512969386,0.0739527624499942,0.09275404127849993,0.09505478719846132,0.07290210464220989,33.43355350914422,51.308341086151295
1500,541.1409113875301,0.9175936000507992,0.9227192056489515,0.17810530606564778,7.304635316208179,14.112443087504424,0.014077508848937567,0.014136714210494701,86.51987391637546,86.0112268319574,0.0578778716121088,0.05104595141780521,0.07577320524294981,0.0972726315007216,0.09680663376326118,0.07442671169996846,34.12977321188989,52.11543513785836
1600,536.8886412593519,0.9635252876772846,0.9285374282498774,0.19886022271200743,8.261120481449161,12.123949731576142,0.01493645820657642,0.014981303092572479,85.65689670937562,86.06383069155814,0.05840723630086577,0.06440673896171169,0.0754734266619152,0.09717929454714315,0.09935942636208214,0.07381604996889558,34.308327314855326,52.96042487424465
1700,537.4198531135474,1.034538858113856,1.0218665058533785,0.271126053631574,9.032363336161024,11.50451978753803,0.015647913179140653,0.015632396333838238,85.48144790464733,85.98841375206864,0.06418115238188157,0.061235724540683,0.07614370414622039,0.10019881377517828,0.10278870362112162,0.07483677707087494,35.11075171757702,53.681754295946995
1800,535.8667023206858,1.0761531313009685,1.0908786975747806,0.2929172209408088,7.858917160846905,9.732148207901458,0.017200049998484335,0.01696289118047078,86.18259207637672,85.96471649374608,0.07317158956325087,0.07479811119354973,0.07590007633252574,0.10123481044552411,0.10181640248199168,0.07580286812928437,34.81752148316822,54.20726612891461
1900,534.0124444532107,1.1281626878357527,1.10672512267819,0.3203507008471685,8.137703606255956,10.78629407130558,0.01803586626427656,0.017811238299927146,86.45475193829623,86.09516874070711,0.07352625968716754,0.0768459260009204,0.0762784982306632,0.10683182121837931,0.10367361241336955,0.07524794126749991,35.77131837080098,53.61296584058889
2000,534.9219097593768,1.1462802630905378,1.1792866109513251,0.3737013679402339,8.729796542437029,8.841589691081076,0.01872132015020095,0.018622296402840754,85.71050206159606,85.89779422293238,0.08818127186416215,0.0868193568286128,0.07711328157033691,0.10619738949454036,0.10716258983728931,0.07521220639458115,35.40726356077405,53.67075653458868
2100,535.8058643485224,1.221796266309689,1.2591118007936708,0.4397626244952356,8.163768143378856,9.869153835862623,0.01886553302604872,0.018807575470687857,85.8397603980774,86.12849317050434,0.08743922733735511,0.08554356483229933,0.07640332549443903,0.10619809465844729,0.10982274617389136,0.07603679518169615,35.64288377542651,54.66341477585233
2200,533.9725859581009,1.291935202909032,1.2507183539688929,0.44673827964758217,7.515087812223832,9.833230491207203,0.02038365231728132,0.020636331732742652,85.91593905678118,86.03706726388512,0.09556362809243199,0.09996458447527407,0.07701717133304743,0.10949144026560581,0.11034149075821327,0.07607585615157335,36.37361386216277,54.11904142462875
2300,532.4895663875299,1.327905863576135,1.3576286950919023,0.5102432578562778,8.580771116170267,9.603012277016555,0.020612271744869137,0.02159946396319361,86.27073590261399,86.39715847693589,0.1079230377371327,0.09940978006955825,0.07738119067027761,0.11201433545188141,0.11004137891898827,0.07463922714812514,36.475100106230805,53.93941023933062
2400,534.4535836955451,1.368996460638818,1.3931041503439323,0.5301797257284467,7.717784230339158,9.133739227122696,0.021933351046599575,0.022127728414531794,85.34832583350388,86.13106884695331,0.11912847011100965,0.11875558352462845,0.0781722842061076,0.11106791452522094,0.1125108774944536,0.0764874054559469,36.803726501675804,54.034107025467435
2500,532.25744200829,1.4570293034250268,1.418472508691171,0.6214111411229412,7.08999672712921,8.776479844539596,0.022460500376988237,0.02286131331208913,86.3031980601845,86.10207240466407,0.11663705719739165,0.11783553184867958,0.07784030574952534,0.11412922206156434,0.11255864126774263,0.07561565512317525,36.71244517202711,54.59547659112957
2600,531.3958584072569,1.4974039952236549,1.441625997511315,0.613012058831778,8.725029558659953,7.706497163994577,0.023995833703769513,0.023165014409693676,86.07347047084056,85.92146820668935,0.1312054272829674,0.13448723574141117,0.07705239201702942,0.11596023113065582,0.11486582981176892,0.07585283220288883,36.44348530207946,55.02747420602297
2700,533.6835458182666,1.486608706624512,1.4961426130205435,0.707500683741471,7.9416231539427775,6.937904027805107,0.024439269340051504,0.024575120494765363,85.5928047430289,85.88901716852908,0.14228678077876425,0.13723600940416628,0.07863011729646437,0.11510593579762249,0.11708825585400885,0.0752473946511323,37.32922868585464,54.26605653334507
2800,533.2620300909173,1.538717810030297,1.5370647947961538,0.7609630648124021,7.37398094433771,7.861621852733755,0.024729184326639026,0.025115495416815577,86.10116434961378,85.4408110108705,0.14595643845740394,0.14283819971940726,0.07825097574536384,0.1157258506400213,0.11890152886387241,0.07638309252437854,37.30071433384628,54.99359210943829
2900,530.8002680731017,1.6241694773309452,1.5959239732013166,0.7919932617353493,8.546694664602413,7.56978855843077,0.025630604290771027,0.025110241177023176,85.5046410362373,86.147180265306,0.1526764595480814,0.15643014011113288,0.07793433719321657,0.11893474296005589,0.1195772147359904,0.0774330575381323,37.409315117821755,54.1127544360431
