milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
0,11080778.284099108,46.12423201579096,18.435189405611915,54.317103517056076,525.579138208615,1.1750426615574214,2.442857731905672,2.749757664599064
100,11080280.985609526,77.51387383402567,25.263813141652122,52.03748055886168,1653.1035786500634,1.1354299002345971,0.996115071089497,-2.814313711025655
200,11079993.745145895,153.27876055379207,22.08419021065434,54.084394356913506,1946.037724289602,1.1496501881091732,3.754719287826964,9.995079718231318
300,11079771.377992757,145.1747861569737,23.19307963582226,52.79019267816184,2048.1928060665273,1.1353672453032646,1.412569822056769,12.294329459789182
400,11079955.891076414,228.46581517652558,37.980609015874016,53.2144316621905,2154.1992292604587,1.114072504347018,2.6903614005686776,3.8689986865811496
500,11079035.787298555,253.2426830366337,32.72410531910049,51.948393480357836,1292.3468539938035,1.0961838756679363,2.1525507312675076,12.337849087277274
600,11079536.353030955,276.3934640216632,36.172358117954865,51.71655104124444,2198.992004299211,1.0902534821326775,4.061317479417146,19.67786327850076
700,11078608.644329187,324.2818850069589,30.978030314435095,50.901680903559964,2239.2941291892757,1.0590255088153333,1.8222333995622215,11.35995026119249
800,11078413.330940684,236.33021711736245,32.00887213832562,51.25495914648302,2404.4637785769664,1.0546181719127488,5.556084013776655,22.35677091371384
900,11079097.143612467,381.9112130002688,31.861224648973334,52.19616323056625,3062.5270183460952,1.0537108443361596,4.555863016181336,10.500171828669238
1000,11077550.27009578,382.82474976142527,39.78492221729141,50.62786295006663,3649.652715999187,1.0119092173641298,6.610625598526212,22.28673499925438
1100,11078664.021625524,362.7631642029281,35.48897443441787,50.91797537138647,3289.346828646185,1.0274268305140233,4.060918615006002,25.41473758521361
1200,11077764.413046855,378.6306075468259,38.08918585811389,49.5992395309083,3217.578323965897,0.9914592636923745,4.451780236545406,28.519741001451802
1300,11077632.577093074,465.09285241329064,43.074638660848215,51.90183071700507,3419.1072833497683,0.9925644251917934,5.088726653129267,28.790998298962226
1400,11077096.916718878,498.3561788854662,45.23333840286648,50.86731949603392,3546.009581209966,0.9836698618010957,9.15066514227355,35.92687471549774
1500,11076429.397952285,550.8460831712798,65.30741541998884,51.74130750523348,4663.901500993735,0.9773048842886031,6.916581463504565,36.65704130865422
1600,11076506.950202221,465.77837582520795,56.89930310703848,52.15370694900597,4619.476024816665,0.9429593721308794,7.01503079648803,32.507984430060446
1700,11076794.195077611,629.6054409249646,69.43031272732526,51.161709970221125,5876.367132473248,0.9459815618004972,8.494401802526303,45.7772603262966
1800,11076006.68428091,650.5885553196355,69.98174686485419,52.243457882733125,4974.474977832628,0.9304966172196438,10.869440906997633,34.35034413739363
1900,11075135.703994006,674.5092389054057,75.50293888662056,54.1297846378452,6179.783717543265,0.9077120292394636,9.997750152604395,45.702940292031755
2000,11074719.008974738,700.4243172055226,81.71483473558006,53.9854291332997,6865.088003330927,0.9192294290159227,10.736650720127678,54.251062355341475
2100,11074742.433423446,711.7097376483208,76.93774839245775,53.16209670677547,7070.752330452766,0.9028157909351371,14.449759236219666,54.866193025869045
2200,11073216.322913142,717.2589485246386,92.32130035874448,54.02639615990462,6849.194997581132,0.8906901499124762,13.72124654066097,47.9930384695408
2300,11073154.545705326,827.9861130217793,98.67679157869541,53.88309579327324,8036.031703807945,0.8769933584473791,15.580373520037545,62.23130222599672
2400,11072314.375108734,892.5556169214708,94.71200605228961,55.91423894856143,8028.150632899354,0.8466279726699181,16.697283612071658,60.768840751797114
2500,11072409.597092703,852.4939360908483,108.23516903590718,57.19228054237224,8110.459515670166,0.8579619300608529,18.853626218452877,63.785494059416656
2600,11071641.54439976,974.7098960341975,100.39292964129399,56.091300382420044,9236.63576457275,0.8536527839058218,20.456857364872867,78.23710453506763
2700,11072306.01623924,1005.3737103727872,114.46997288029897,57.965650535689605,9748.58482752586,0.8160439630808508,17.658094404890498,79.76519615209683
2800,11070300.475514749,991.3000052246725,124.24065940617591,58.97408615382168,9177.079677034839,0.8032939001122402,22.46819184453817,87.1841298534766
2900,11070228.215174112,1117.0739457216312,135.81196718115493,59.978419565213436,10266.112846125645,0.7986052493361229,23.127603434042385,91.88420365402128
3000,11069252.260556018,1159.8876753803083,129.58431686524867,62.410311357049366,11341.650950677513,0.8097751710016564,24.881678133726084,84.31014756807126
3100,11069759.84153566,1075.071594780956,146.84081446945174,61.83402033541849,11446.472971192044,0.786290269805155,23.410760445796242,94.91566724693216
3200,11068967.635674229,1268.776779328214,150.5503421677142,64.7834796705243,11806.190717908321,0.7728285181008457,25.572945351285703,100.7067539005301
3300,11067457.686702656,1324.8418785437036,167.0989112424563,65.97329871724085,11910.132550788263,0.7709717362078865,27.34726729618407,117.92023205473058
3400,11067316.481394418,1261.018807539759,168.50147385412743,66.82825114415714,13431.823360951423,0.7669598791611173,29.059298748696946,115.0001008272321
3500,11066763.229837647,1348.0807922278377,172.2033547545367,67.27766178725733,13431.33840281522,0.734622166342698,34.51517068755617,117.86280359817327
3600,11065702.93009991,1487.5481886479008,179.09235884233323,70.6058507710577,14068.567732365675,0.7375635824328987,33.767790345220966,123.80470254160807
3700,11065283.840000505,1567.588135610449,205.4690229758144,73.44409574924555,15262.556061877693,0.7210316189772281,35.76437385067341,142.19764906352208
3800,11063799.396765595,1634.304951951671,197.29547839130035,73.29550410160788,16336.9973381315,0.7087284509696643,38.049302167876206,154.08818577518326
3900,11063900.430815363,1727.588828862098,213.21652591167975,76.73804829483514,15930.024556719482,0.7260797612524285,42.032241739005144,162.2091802671034
4000,11063167.252294064,1679.2787071308314,226.95453035151064,76.9994199566601,17774.63138041092,0.7030202347672021,45.5997143196479,167.14449950027173
4100,11062189.696966019,1846.0131600187306,231.14322397281643,80.13591706782653,17718.117950489286,0.6815250416403698,46.737925447086496,172.6488390481164
4200,11060963.050555013,1981.887446847115,257.63206449007595,83.3030257603906,19512.679034601628,0.6945899005406516,48.509851650622004,191.3261558546979
4300,11059422.504921682,1944.6062641410747,262.39472029645384,85.94918737641348,19226.021323498982,0.6752247430110219,50.54249313355914,187.41039025212882
4400,11058847.543965165,2124.033205691453,271.66124351676444,86.5030084832234,21294.639129745767,0.6649101333867572,56.370136672950814,208.6824199460454
4500,11057784.337725291,2216.275856240999,295.7498187458774,89.65799255847749,21229.311832962125,0.673083003170948,58.206045338207396,218.8897374848347
4600,11055909.056614578,2254.4768550240674,301.9196008621744,92.50656891698762,22777.356377249544,0.658091789619323,61.743220220482755,225.91809702434537
4700,11055602.50811908,2421.9366153182245,317.89375024520905,98.14241723197053,23900.2307687573,0.6474022058840977,64.11004662442865,236.88262584664065
4800,11053135.927140173,2473.222014492666,336.3989072615558,99.66609444309698,25094.35430266076,0.6519872449200481,69.65152043699256,253.61984089164315
4900,11051332.008453531,2619.5210425069768,351.6737973470478,103.11233739667605,26125.626496513814,0.616903567385961,70.85992837026902,265.8097941226177
5000,11051069.830159962,2733.620104067473,366.128028127321,106.61365889685031,27274.131528206213,0.6174329379979778,75.77473761353656,276.50988426365285
