milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
3000,11070475.278818358,1164.5713290721585,131.2241655683032,62.82935729205293,9964.647328711324,0.7980617208462221,23.721363331714567,87.40674416193099
3100,11068959.549935129,1080.8513529781637,152.73350614140543,63.574836358110794,11246.852417133257,0.7867920718616379,27.150292371452075,104.72935917365209
3200,11069344.154165138,1279.261776545949,158.5636060428112,65.02665156710067,11881.950590040406,0.7654563336003525,26.097091760366844,106.55573665431493
3300,11067302.88030552,1233.356302703725,162.82899778399246,64.09683444696212,11903.595398077607,0.7635962992610215,27.33817162280431,103.83706241447977
3400,11067256.940909185,1356.064206610418,168.2839979466381,66.0931925591336,12587.91906169889,0.7620789958423287,29.34755224930021,112.40345510325757
3500,11066442.04312924,1360.7730743427678,178.94241690858865,69.43761909795167,12937.957771671048,0.7536448232654658,32.54142451936411,120.61375425529593
3600,11065150.309428522,1504.7190544217053,179.73298239792985,69.3867849984767,14041.729539595435,0.7331005848884804,35.063714248255884,125.23269214108369
3700,11064800.917405687,1521.2288677674871,201.659996517086,71.93321893092596,15472.3446842095,0.7177871397544112,35.81473587302082,131.4682925239758
3800,11064852.198786408,1574.6324679943987,203.3591978120068,72.52823152817449,15328.362853952834,0.7249969999761932,39.05929977635107,155.14320970095835
3900,11062906.179634191,1740.2006541857938,207.05627832929807,77.37715264174835,17253.505972651183,0.7245426661491932,39.86290294540546,159.99348858201142
4000,11062484.832007939,1710.4228995055048,218.43733088929054,77.88321981018272,17762.352392752735,0.7115839000663686,42.08716496055814,166.04385611391308
4100,11061113.065175837,1780.7066165282465,248.3045036393608,78.79077623941237,18164.45382040243,0.6837476168042029,46.61590491766869,178.82332245272787
4200,11060434.299668763,1943.0037217829672,248.2586859512926,83.45353440941703,19009.863076275422,0.6856292634865357,49.943590886455894,188.5684954651775
4300,11058535.222851897,1942.0585456070887,270.5687223009496,83.63994275214687,19382.730737119793,0.6811902722516252,53.47076450272543,187.15212413577646
4400,11058730.901862087,2131.890135917716,285.94890815877557,89.04935489159284,21163.166541623053,0.6641019567590702,55.863270621294845,212.0981126016216
4500,11057899.237127613,2210.5848212918295,296.51520648063706,90.27701227078916,21436.97208430956,0.671617847321891,57.219767400121526,218.78892076965957
4600,11056757.997202817,2293.0023531442207,312.0344659486304,94.73000737675031,23417.238067597904,0.6669789151008028,60.06978050292605,232.5568548469554
4700,11054159.218224673,2416.1382057500327,320.495124582062,97.54142660550522,23398.03396076853,0.6492135348866354,64.67079434625097,242.29224287916443
4800,11053953.513294999,2447.530283353684,343.09086729761935,100.17493640273051,24825.57216331535,0.6376990558191677,67.07388540245688,251.33844830716842
4900,11051423.024419215,2621.888222953463,350.3449412679613,103.95026757880554,26259.961283731795,0.6367581360217789,70.40632813554107,263.334373645541
5000,11050681.317574125,2803.0783119949315,369.619808964551,105.65175930552392,27954.23216595793,0.6269157256142868,74.5483225768031,285.8221777462473
