milliseconds,x_0,y_0,y_1,L_0,v_0,z_a,m_0_0,m_1_0,m_2_0,m_3_0,m_4_0,m_5_0,m_6_0,m_7_0,m_8_0
2700,20.865072464760566,0.0770412484107354,0.0005744633145244187,2.5875411772492476,0.07091269617385,13864948.203149954,0.06720551278450225,0.36290976849580653,0.9798563762069818,1.7637414769890256,2.381050991724026,2.57153507077657,2.3143815666702476,1.7853800683303265,1.2051315451318172
2800,21.567007626370337,0.038930127367268544,0.0001584668879512679,2.6071715888870735,0.06419487986372079,14933591.28960981,0.0608100626658515,0.34053635043801506,0.9535017823288926,1.7798699936643254,2.4918179891087813,2.7908361472198817,2.6047804066996108,2.0838243281899875,1.458677029288836
2900,22.26751280641807,0.02841356575310192,4.965005064223098e-05,2.621807837347793,0.058094582686044394,15553390.74945883,0.05502322009375102,0.3191346760927411,0.9254905616369753,1.7892817526154432,2.5944585394425435,3.009571904921283,2.9092528437247833,2.410523787807083,1.7476297462435089
3000,22.966336733061752,0.02506380383756228,2.2969852566531336e-05,2.6317689766843033,0.05256929870821083,16044541.427219912,0.04978706840195307,0.2987224100000075,0.8961672308425399,1.7923344619071733,2.6885016911968713,3.22620202840838,3.2262020303597727,2.7653160291149614,2.0739870224232404
3100,23.663221644185544,0.023450194011630697,1.614010325174477e-05,2.6373751855170466,0.047568457066992385,16492351.965163868,0.04504920242473948,0.27930505465679445,0.8658456701690093,1.7894143853194535,2.773592295761315,3.4392544455628995,3.553896262022829,3.1477366923404384,2.4394959376223846
3200,24.357914446404326,0.022283681453917188,1.3886544249040236e-05,2.638938553832647,0.04304313147229831,16917254.52819255,0.04076220400723906,0.2608781052976335,0.8348099375961411,1.7809278672411488,2.8494845862608464,3.6473402691036516,3.8904962883317626,3.557025181031491,2.8456201463335113
3300,25.050170504522644,0.02127247189499752,1.2701657470653606e-05,2.6367600649519574,0.03894829627011744,17324072.408026353,0.03688316742827953,0.2434289047001153,0.8033153860803222,1.7672938498013069,2.9160348509895306,3.849166001883943,4.2340826030562235,3.992135028857561,3.2935114007528115
3400,25.73975525326832,0.0203489417465549,1.181328791116352e-05,2.6311284100019,0.035243040241601443,17714135.437690627,0.033373269987549886,0.22693823558654788,0.7715900015354887,1.7489373373152464,2.9731934723143514,4.043543120731319,4.582682204233649,4.451748430258175,3.7839861682378952
3500,26.426445087151407,0.019493792929492153,1.1051188836790885e-05,2.622319410671026,0.031890308092172484,18088033.70477662,0.03019738344917238,0.21138168381984632,0.7398358938711914,1.7262837529294133,3.0209965665988907,4.229395191474313,4.93429439050336,4.9342943938480355,4.317507597674849
3600,27.110027918454676,0.018698252445560032,1.0372680493370127e-05,2.610595721108068,0.02885656230624513,18446206.844084434,0.027323722492056685,0.19673080140046892,0.7082308858378287,1.6997541270384824,3.0595574270690338,4.405762691820979,5.286915230531681,5.437969957065532,4.894172967252448
3700,27.790303520355884,0.01795621094494339,9.76178537057794e-06,2.596206709241223,0.02611145440420238,18789064.072966766,0.024723526538226678,0.18295409555898803,0.6769301547050061,1.669761049972067,3.0890579402329696,4.571805746417256,5.638560420377795,5.960763881598958,5.513706600764477
3800,28.4670837020462,0.017262614643625163,9.208979816229171e-06,2.57938847689329,0.02362752287286578,19117006.509760257,0.0223707720165971,0.17001786537331465,0.6460678909587648,1.6367053280651616,3.109740118571358,4.726804967448346,5.987286289963621,6.500482277923774,6.175458191226487
3900,29.14019234711531,0.016613066221183265,8.70687833630771e-06,2.560363991421352,0.021379918746442295,19430430.89728219,0.020241911849494466,0.15788690748056405,0.6157589453386632,1.600973269227429,3.121897863877242,4.870160634304023,6.3312088161747715,7.054775588562332,6.878406272547506
4000,29.809465340409247,0.01600368951285975,8.249343829416988e-06,2.539343306944784,0.0193461567705011,19729729.523783248,0.01831563943377568,0.1465251087964622,0.5861004428106232,1.5629345305916629,3.1258690486352525,5.001390430474841,6.668520554654704,7.621166413826089,7.621166525517829
4100,30.47475039406279,0.01543105029348207,7.831211144904377e-06,2.5165238651317434,0.017505891749436345,20015289.593579322,0.016572676558982275,0.13589593362936805,0.5571733425163685,1.52294050668209,3.122028017832863,5.120125844442893,6.997505261471508,8.197077722873916,8.402004928856618
4200,31.13590680580723,0.014892086962726902,7.448025913104286e-06,2.4920908480045023,0.015840713993121903,20287492.68649367,0.014995579444001551,0.12596283499275707,0.529043938965082,1.4813231157796727,3.110778501383337,5.226107640218452,7.3165505426550785,8.77986093736392,9.218854606749753
4300,31.792805157545562,0.014384060991118242,7.09594071767287e-06,2.4662175754003077,0.014333963884267708,20546714.141296543,0.013568562928723252,0.11668959271328438,0.5017652932341238,1.4383939747426417,3.092546997152347,5.319180466494439,7.62415839529746,9.366823568303221,10.069336318587785
4400,32.44532695420839,0.013904517103067858,6.771638264766697e-06,2.439065945853313,0.01297056720883719,20793322.539271545,0.012277344362624955,0.10804057524799608,0.4753785758827682,1.3944439821340406,3.067776730372106,5.3992866181456245,7.918953320324967,9.9552559923536,10.95078279002027
4500,33.09336423015173,0.013451246788625748,6.472239269177323e-06,2.4107868988162013,0.011736885052595607,21027679.30780737,0.011109001306014428,0.09998095292082804,0.44991432914908036,1.3497431646965568,3.036922118016136,5.466459352255194,8.199688528445293,10.542457008363165,11.860265491343512
4600,33.736819128081336,0.01302225776182491,6.195229818356427e-06,2.3815208928131217,0.010620579147821682,21250138.40930334,0.010051843885687885,0.09247686300969268,0.42539363210911185,1.3045407815619896,3.0004438304488334,5.52081586544258,8.465250033203437,11.125757615355797,12.794623639888217
4700,34.37560346502528,0.012615746021284376,5.93839763771934e-06,2.3513983916130514,0.009610483265561433,21461046.06558612,0.009095292884485653,0.08549555605554171,0.40182922854914616,1.259065525805287,2.9588040826859467,5.562550157749879,8.714659948245814,11.702544058816436,13.7504939442808
4800,35.00963828046162,0.012230073873635748,5.699791061914641e-06,2.3205403582939548,0.008696489122732564,21660740.54271895,0.008229771596973466,0.07900549854476396,0.3792265593073365,1.2135259544793344,2.9124625092725687,5.591925659763387,8.947077797750023,12.270278952455712,14.72434211737543
4900,35.63885339023609,0.01186375537542126,5.477706726206198e-06,2.2890587346928086,0.007869451284013973,21849551.955583036,0.007446615696914249,0.07297642125328675,0.3575846610780159,1.1681111981763816,2.861872846939452,5.609267668177495,9.161799188178689,12.826519486959985,15.712496295487984
5000,36.26318694269663,0.011515437035507975,5.2706379204671195e-06,2.2570569155263196,0.007121095455169871,22027802.194200758,0.006737986316849994,0.06737936509896793,0.3368970196457077,1.1229916673790346,2.8074798726910966,5.614956068162102,9.358253934451923,13.368934072874763,16.71117963514005
