miliseconds,BUB2,BUD,C2,C2P,C5,C5P,CDC14,CDC15,CDC20,CDC20i,CDC6,CDC6P,CDH1,CDH1i,CLB2,CLB5,CLN2,ESP1,F2,F2P,F5,F5P,IEP,LTE1,MAD2,MASS,NET1,NET1P,ORI,PDS1,PPX,RENT,RENTP,SIC1,SIC1P,SPN,SWI5,SWI5P,TEM1GTP,BCK2,CDC14T,CDC6T,CKIT,CLB2T,CLB5T,CLN3,MCM1,NET1T,SBF,SIC1T
0,0.2,3.0836267700748293e-06,0.23992024517447216,0.024206426399938162,0.07040100095228284,0.006827378683183451,0.4671737094727454,0.655029655688392,0.4450391870445619,1.4846499918220266,0.11289652228633293,0.015443512030306583,0.9310460809579774,0.06947073497590718,0.14742220377887313,0.05123546459393392,0.06519456895351551,0.30355217105706345,0.23676432455245286,0.02716474917458123,7.254655353828635e-05,7.851943617572902e-05,0.10131831336304703,0.1,0.01,0.5528409195213612,0.018649811395084336,0.9730106724074364,0.00040277485895686305,0.025521286923318027,0.1230770179225515,1.0468042638105308,0.6009623259213605,0.01857128297415099,0.00645161342273974,0.00022171759335485024,0.9507710426268606,0.019782616848157863,0.9070102970924936,0.029852831878615368,2.117480942786146,0.39396967548694345,0.7547087125199043,0.6645473180647798,0.12915769533064098,0.033756274411926517,0.4692291029800516,2.6385852984418396,0.002312953260844086,0.3619142120236908
100,0.2,0.0013676826964680608,0.24529685413207364,0.02109002228707651,0.07518234902408508,0.006370261141002211,0.4902894398799716,0.6551443038529591,0.43847017850019526,1.4322093933692044,0.1312819836243273,0.014760447683130227,0.9519759455738934,0.04798292855970754,0.12012951492867777,0.04635554010533149,0.06463794483809343,0.30526375364007874,0.2345786010438709,0.023973041275220975,8.902470931951126e-05,5.974721325510646e-05,0.09595479008648496,0.1,0.01,0.5532746176741572,0.016871224820112347,0.9994416173684534,0.021532266356177214,0.023986987590172797,0.1220291775331732,1.0921559484055665,0.5312738593531067,0.025520969861162875,0.0061685789512569405,0.004860089159494838,0.9506996169210602,0.01839628056227285,0.8873428919108686,0.02987897923960417,2.1163331193989974,0.3954100311182903,0.7846477286632257,0.6401251544516333,0.12825252562378772,0.03377525408514342,0.23976484131235806,2.6386511072629513,0.0025427094884406397,0.371624025337276
200,0.2,0.002757936648297793,0.24861324543582877,0.018607045177889508,0.08017232703112377,0.005817658086305002,0.5028408680606231,0.6503913781298545,0.43948767722688103,1.3896980649102761,0.13409958806104744,0.013922013656262227,0.9705189669963348,0.029716304584203344,0.09548626734586206,0.04153751030840786,0.06381870798564238,0.3174277871511467,0.23651509580013497,0.02067648992682015,0.0001024103336470196,4.516566337289338e-05,0.08843170063032767,0.1,0.01,0.5539311692772477,0.016631184533564134,1.0095453612037582,0.03894404152382993,0.023020300465045933,0.12106152070947146,1.1327244348312027,0.4747393522286119,0.0326233923419364,0.005816145149284538,0.009364723976790706,0.9396114476110521,0.017349321090313116,0.8746851710639152,0.029904563141863752,2.11494400762209,0.4100003770731129,0.7791958116590039,0.6202874868621815,0.12715600021069898,0.033806639140166746,0.13307931182008098,2.639368088352515,0.0029852819508218364,0.39215177312097604
300,0.2,0.003693575582878138,0.24497888436915552,0.015919743121335303,0.08560857868132106,0.005221149581125747,0.5002119280927642,0.6507432250859261,0.43193103247445774,1.3435732605640462,0.1440052596458169,0.012868457255595139,0.9849075212500175,0.015798693563575203,0.07583370392563527,0.035461745172720834,0.06328102572959719,0.32717232296177123,0.23047288940714114,0.0177604382542945,0.00011378177555663202,3.509194160898331e-05,0.08305572586043448,0.1,0.01,0.5544457161067744,0.018040440942581455,1.010878608782645,0.052353279919536755,0.021893533513392478,0.11981275567436209,1.1719570892465065,0.4357029451151005,0.03111364637361176,0.005348370764552611,0.013144284446274053,0.9337765528379663,0.015872542320869005,0.8589255191243303,0.02995275487064919,2.113777360867604,0.41700740260905905,0.8097765738199876,0.5942007553733534,0.12575397620556097,0.03383602988665249,0.08712726351778578,2.6398921808169074,0.0035074529939499296,0.40018219072721417
400,0.2,0.004594128065529776,0.25108229958804457,0.013865811547725454,0.090830516642008,0.004676255902230982,0.4950009953264559,0.6482631895375728,0.42499734027146596,1.3232496391411788,0.17947528481789132,0.01205101460160909,0.9927852878818096,0.008167747159498383,0.05754963837419207,0.030140827445176776,0.06224585459048434,0.3289794471070717,0.22602405325069927,0.014615962583579301,0.00012210123986943822,2.6267301553087728e-05,0.07677728586861238,0.1,0.01,0.5548823830167655,0.01879062988996734,1.006525560635105,0.0649412657251376,0.020986499565413767,0.11885569749380254,1.2074690982796044,0.40983088097803955,0.04503739836652651,0.004992274472983471,0.016355505248993804,0.9290017728661658,0.01431229185026429,0.8568249841346369,0.029948020201672948,2.1128739446089173,0.42635658045880986,0.8444328151054802,0.5664071974081966,0.12518333938423715,0.033844633007118055,0.05555257001131268,2.640112411871244,0.004130043614913136,0.4058163672548924
500,0.2,0.005647959547316948,0.2466937837304029,0.011895254655650707,0.09547316149700857,0.004220844909369293,0.48483432636830126,0.6441264284726934,0.42685580064060946,1.2698666374115706,0.19124289993444474,0.011152603391078852,0.9959083512929022,0.004501747485684727,0.04462703517228498,0.024359301694254962,0.06168793999467073,0.3394884871174972,0.2197035470039492,0.012511820366503822,0.00012976768588988355,2.0807072489316188e-05,0.07012900486353776,0.1,0.01,0.5550638371744944,0.0186955062103167,0.9954665580662696,0.0723679118077937,0.01989880004625201,0.1179042360524797,1.2455756517190404,0.3821667520071945,0.04909174450648394,0.004742036875507203,0.01855462546342367,0.9265281073245258,0.013193439985346039,0.8383032242781275,0.029994752011489607,2.111993202235948,0.44537937811763795,0.8706361290599255,0.5385576430836548,0.12421307665913597,0.03386789084590783,0.03757043411996486,2.6405546803793176,0.004646740050112656,0.41538315657246966
600,0.2,0.00617031245017076,0.24932173896686996,0.010298091780189061,0.09996227727532088,0.003834571052199117,0.4684579791755436,0.6447958625262827,0.42137809358506867,1.2166428428867233,0.20796295673402349,0.010364420092204757,0.9980554106739571,0.0018688982213446539,0.03347857626237884,0.018353298516617336,0.06085519632763669,0.3459767886673001,0.21265221411887233,0.010673012716844172,0.0001353674961288395,1.6549132045509652e-05,0.06501649568283735,0.1,0.01,0.5555600067453496,0.0191085922182827,0.9785076076619967,0.08076802372614333,0.019238573628256893,0.11669764121383466,1.2746831713905424,0.365491211334702,0.05912222970604585,0.004381223084087128,0.020457622422435952,0.9207309954698669,0.012107337969100664,0.8279813538133363,0.03000774646688044,2.111031223001994,0.45524400563323175,0.889476926565956,0.5180937512050964,0.12304710020810979,0.033889671681520815,0.028633047721397575,2.6413638993253454,0.0052263831824456855,0.423977650717046
700,0.2,0.006656063216344837,0.24311802211604838,0.00854863732634179,0.10426496561192364,0.0035807032848746917,0.45917430729433806,0.6409472031643358,0.4129540505722739,1.1938130492532575,0.23118660822161274,0.009582097089235582,0.9989360125344237,0.0012330840651704486,0.025245809182539256,0.014693555305129476,0.060228750937216274,0.35141158334434275,0.20548140488724215,0.008710163425484793,0.00013926723953957748,1.3008547626990192e-05,0.061069368059305656,0.1,0.01,0.5562970946356226,0.020960019086021752,0.9658680523612216,0.08431928723465076,0.01823720573507214,0.11597930860316258,1.3115258700267083,0.3495767799892721,0.07367527075733629,0.004054133809261609,0.022443853781831936,0.9175566348569024,0.011331410741516527,0.8112011518850875,0.030023078980338357,2.1094142762277213,0.46831864120063,0.9001390698134916,0.48780902456999453,0.12190951094297639,0.03393042182892361,0.017733505521394702,2.6416778326836377,0.005791574063932208,0.4372876614708047
800,0.2,0.007261978447085972,0.23805724756932797,0.007578863098625712,0.10726969977422497,0.0032453234352682976,0.44381723250655325,0.6365665071592544,0.4078769663179506,1.1539781474995183,0.2591587188940168,0.008975007338028548,0.9983849354829538,0.0009460200774552979,0.021176346632177472,0.010276057097278165,0.059588054788639044,0.3616571126861993,0.18858890601212505,0.007759992294724301,0.0001425628608428572,1.096749929820598e-05,0.053479237004314756,0.1,0.01,0.5565833500031756,0.022209351810532033,0.9594176309306319,0.08874392930609246,0.01769422300975361,0.11497428802817607,1.3312129352022894,0.3369907269775575,0.08541679735836916,0.003862036682386125,0.02369521933217699,0.9113170938331554,0.01032408772245871,0.7997091304846484,0.03006127307664684,2.1085929729613246,0.47893480261137866,0.9258030703057386,0.46299228043424057,0.12135481378044523,0.03394575470087942,0.011697213095975085,2.642289416019156,0.006216408408795596,0.45398186354724
900,0.2,0.007660250129412302,0.23883427052691875,0.006805758126270175,0.11014499180436235,0.0029234738498826783,0.4350120132276639,0.6349927525756146,0.4000339565274439,1.1077603845087172,0.2917144361475599,0.008570640692341973,0.9994893718065518,0.0006618785374634232,0.014385962293159632,0.00741332408654138,0.05916499728690417,0.37318919764161845,0.18200458546973677,0.006302269390340741,0.00014514476843284483,9.185815704157241e-06,0.049110761723599954,0.1,0.01,0.5568777462044272,0.0226292767239666,0.9454054441644067,0.09214973492341713,0.017023896641840907,0.11420696277917197,1.3516729457671157,0.32113488855153693,0.09802188388796458,0.0036595305109377078,0.024479583801918968,0.90327705837723,0.009422539213522098,0.7966385770412985,0.030084798840116243,2.1075389010077674,0.48976895003593285,0.9487216650021508,0.4465229460767667,0.12070384069233488,0.03398979814017876,0.006955763936411378,2.642498755466585,0.006660337820916933,0.4614073541871703
1000,0.2,0.008278980261815875,0.23038327755960974,0.006150990331849145,0.11159585137734503,0.002692040196094977,0.4201959664205977,0.6332578170539209,0.3918394992101976,1.057413908052108,0.3151147514380634,0.008118528153654842,0.998597573296164,0.0007671870523634301,0.012813645800264239,0.004918056930230517,0.058380259949013774,0.3763759415078119,0.16971946320264264,0.005579730151189961,0.0001458273654564744,6.964460368609446e-06,0.044645536388887685,0.1,0.01,0.5570519827040924,0.023245381698175496,0.9321156521343141,0.0939769758348067,0.0164158814904978,0.11347065756853636,1.3805849881742542,0.3097393267453779,0.11219900433543822,0.003601639813713547,0.025408077318382318,0.8946870139874531,0.008763761527484572,0.7883061176610464,0.030095948296934297,2.10663266766873,0.5030355867250789,0.9789746796951723,0.4246344467212923,0.11994466591214095,0.03398689013294383,0.005565832351788783,2.642973027363562,0.006969122614040677,0.4764728211929313
1100,0.2,0.008387342627132718,0.22769187679804492,0.005014747079307907,0.1128063591902527,0.002616615025389735,0.4034285870453396,0.6277320892364711,0.38775473046868913,1.021176524020461,0.3392563752849818,0.00777206848413132,0.9987092983007066,0.0005112416847789035,0.010365482958864329,0.00360927455336437,0.057811045278443024,0.38384420364172184,0.16059613605605005,0.004905035893020799,0.0001466054501212023,6.196170183530958e-06,0.0406483072720012,0.1,0.01,0.5577830842047806,0.024515556418754882,0.9151216788156226,0.09422505794099911,0.016172979460489664,0.11265839968515216,1.3924672556280875,0.3022226763862192,0.1201117982105925,0.0035932912434926928,0.025764943506903115,0.8909675809507307,0.008018668183702594,0.7715612776095482,0.030136952185115626,2.1053894010015726,0.5019909816055053,0.9752780658794291,0.4057912491829739,0.1189802029874413,0.034006583926807735,0.006086061049261097,2.643412932578573,0.007295497428920729,0.48732380285404464
1200,0.2,0.008702199463045528,0.22196709102750498,0.005030850199722183,0.11329838613084255,0.0023733382845853744,0.38943897917403714,0.6264959408714148,0.38014862819292544,0.9837713624733141,0.36770155136250277,0.007681280398888626,0.9988131193920388,0.0003981285260055925,0.007066844972216842,0.002196812835099803,0.05676315595137851,0.39476339269327915,0.14650195930100227,0.004025087213887302,0.0001466310116257799,5.376937577020821e-06,0.03704363356162354,0.1,0.01,0.5580821128772525,0.025193690742745207,0.9091466025595026,0.09592844567087729,0.01539213567935527,0.11232550038007626,1.4135057200459942,0.29520789306389994,0.1554502307109199,0.003397693472951693,0.026528246980166037,0.8861117869212597,0.007439824075610506,0.7595036823234967,0.030149214667902883,2.1049706427377766,0.513469152923428,1.0042574745489596,0.38779040592792313,0.117998071569426,0.034035249176620805,0.004115470766625427,2.6438687553240348,0.00751612296893751,0.48612530354392713
1300,0.2,0.009289195956548025,0.21816649880724825,0.004156419933570171,0.11279546012453992,0.0022804037908575837,0.38609271741723616,0.6235422574655838,0.3760552176819762,0.9692101576527316,0.3812611111088926,0.007507575991178504,0.9999540369755612,0.000980499022381047,0.006689584771791743,0.002401592605104262,0.05603058979493936,0.4034869369358597,0.1431857972264722,0.0032801206715969175,0.000146024845667343,5.334603223258777e-06,0.033952769792922444,0.1,0.01,0.5585097269543803,0.026780470818720484,0.8927325133194867,0.09654154305747942,0.015042694683797663,0.11199787465362913,1.4392880672867605,0.28330528128282406,0.17157070778745673,0.00350482414606425,0.026550955351153458,0.8773670063312302,0.006683824631183151,0.7571745083997821,0.030155673459534654,2.1039335772290664,0.5355893071634625,1.0293161388616716,0.3696532296443431,0.11712092529206958,0.03408851095326096,0.006716217754499614,2.6446263876738683,0.007616475313657946,0.5025077408476185
1400,0.2,0.009296433948859808,0.21288103278517442,0.00420727205364954,0.11247763791293965,0.002201665190903913,0.3711473264788534,0.6187175452889249,0.3712159223331408,0.9384537730587722,0.4076569532801211,0.007336832679293341,0.9997473281479596,0.0005035797934223609,0.0061253387982094275,0.0009997253227284916,0.05596859036842785,0.405063731783275,0.13141758472650714,0.002827762871006567,0.00014528158333651763,3.6590243177048797e-06,0.029940768651669402,0.1,0.01,0.5589232448154414,0.026732538418561946,0.8882229465839154,0.09685458397531932,0.01445380823146727,0.11151637849612736,1.4469791175278126,0.277923538530477,0.17427369362213851,0.0035092697822912754,0.026987614855861312,0.875313213725776,0.006016038076919605,0.7447255210462634,0.030195831323615373,2.102495947689694,0.537822699629307,1.0546189217153887,0.35463094239923426,0.11657126292708389,0.0340971010540779,0.0016793003029262712,2.64477362831003,0.007764837175080595,0.5144952357225938
1500,0.2,0.009594686612709862,0.20295575814386907,0.0034971529290953414,0.11256568053477434,0.0020986848443094314,0.36266735401699557,0.6171549009783656,0.3670276605491334,0.9151568324212649,0.4338483524837209,0.007325926363587953,0.9995429928371063,0.0005438894684534005,0.004208086267906384,0.000540807382553128,0.055220941518638225,0.4148274741769749,0.12543106088868952,0.002683136506662719,0.00014457883017958035,4.233003601641411e-06,0.02700331986870238,0.1,0.01,0.5592710743582069,0.027408090085323605,0.879504455171324,0.09568125705863806,0.013986285097653659,0.11112396940127191,1.4639860179718434,0.27740155957960855,0.1915297766127176,0.0035465799282983807,0.02743835845831297,0.867762631158022,0.005609740133126397,0.7300771905582765,0.030225791019519718,2.1019813884843677,0.5635814897903165,1.090625346760766,0.3404436234784587,0.11587843026646648,0.03412985347813308,0.0008932886711472306,2.645676362314553,0.007954382843711683,0.5232242225595906
1600,0.2,0.010235372972376675,0.2001378508661944,0.00321220045810239,0.11178198172529098,0.002071007848857217,0.3561134621197976,0.6130282274092682,0.35645004287218646,0.8532455959642413,0.446637419428167,0.007391182884094818,0.9992181470969854,0.00036968867652026246,0.005054233375096375,0.0004305903123869722,0.05464039765552409,0.42367031315786013,0.11095454829979742,0.002186141769337756,0.00014354974244093068,4.007704835150591e-06,0.023122642089522794,0.1,0.01,0.5596883806926349,0.028321401609519927,0.8627688666421554,0.09647289842321705,0.013674850621779438,0.11079181788343284,1.4846874944781692,0.2722506472189273,0.22016344411502606,0.0036527293370076158,0.027770946745420605,0.8604004413232348,0.005429586150026212,0.7188069239027763,0.0302402407212988,2.1010872216332346,0.5620154975359214,1.0952434035999536,0.3156294640243587,0.11506445667619106,0.034126801900158224,0.005808541323575375,2.646015256351689,0.007994571999977638,0.5387896008698837
1700,0.2,0.010329530779741143,0.1960496350279484,0.003211818906883275,0.11149652694524617,0.0019484906065681425,0.33729242576567015,0.6125475427461216,0.35532558953909144,0.838958334015082,0.45374201347334847,0.0074428949147547835,0.9999702215739146,-7.058460541235095e-05,0.0026949357484588763,0.0014243828247886743,0.054098549335630526,0.43223135136653984,0.10816796310632917,0.00214887710106406,0.0001433295943470007,3.6208173811568425e-06,0.02027940489440685,0.1,0.01,0.5600685131233912,0.029723370365295848,0.854573250686654,0.09666598875628363,0.01321732103726148,0.1106089534172441,1.5017570590568514,0.26060894162718484,0.22549369406609093,0.003816857404240621,0.027790693782415676,0.8542293593386076,0.004694687929368861,0.7059691000684888,0.03027025312073048,2.099808866736777,0.5766981975524029,1.1309532247775955,0.3091458511311574,0.11453839421013134,0.03417743117590665,-0.0004322146000337729,2.6467424265581565,0.008116471674814588,0.541612581134805
1800,0.2,0.010496851398065006,0.18757294066288735,0.0030002014089937725,0.11080354029851171,0.0019247476839719304,0.32977873068596186,0.6073590245018179,0.3482076582812184,0.8017919344388158,0.47685562606013354,0.007425521221900475,0.9994584226970725,0.0006416303073621757,0.0028112252416532175,0.0005188197522246783,0.053799211614681985,0.43850177665370355,0.09823522796333159,0.0021279444874885926,0.0001431004991348571,2.920105935025252e-06,0.01686087375514351,0.1,0.01,0.5609349619426418,0.03069997699364594,0.8540387950198498,0.09652201481109852,0.013297786562936401,0.1103110514040993,1.5020228162824292,0.25808460120468957,0.2570742433132003,0.003928192504588115,0.027638749796238003,0.8510413929009952,0.004428321781164449,0.7029312285289581,0.03028290782436166,2.0986992736991197,0.5838253369332412,1.1610257968589341,0.2991170530978379,0.11376368987690548,0.03420724277647598,0.003529487142084788,2.6471589599415295,0.008234866682700497,0.5596455416246053
1900,0.2,0.010829625147220924,0.18309780647816917,0.0028954276413786133,0.10991194869196229,0.001831063384328623,0.32421907038945375,0.6047342765790222,0.3401580554050153,0.7879401131345365,0.4969501381430394,0.0073992507887266825,0.9989484476794627,0.0005822820115117129,0.0019630446989847014,0.0009697201952135479,0.05296422756562734,0.4387056421332604,0.09586407261021145,0.0016480818594811436,0.00014120609342748363,2.6849237793511353e-06,0.015205707878951298,0.1,0.01,0.5614234971190417,0.03188967253152472,0.8390075341892198,0.09674341823383342,0.012632307866376641,0.11017500144838813,1.5192771340088367,0.2545324711320058,0.25712714358378885,0.004130300699287615,0.027715517692052064,0.8422190637806001,0.004493544708911021,0.6882360257554117,0.03031284470367103,2.0969489476230496,0.6091440668302426,1.1767156129836787,0.28616689906996307,0.11325538803248214,0.03421142375570533,0.0016847891266482241,2.6474388705555474,0.008376655819113663,0.5689206090775055
2000,0.2,0.01115686891889451,0.1790688632227311,0.0025449595319648032,0.10972226454535187,0.0017868781046691726,0.3200542668575377,0.6008320457263625,0.3299904396033002,0.750485584788318,0.530688990026692,0.0076904128276214755,0.9999551448739615,0.0006478604788309857,0.004193050373721628,0.000887660508296388,0.05236758193252441,0.4490916744880188,0.08317136117690924,0.0016178456680329273,0.00014159861479784175,2.6418421062745335e-06,0.013187604179765791,0.1,0.01,0.5614843634394796,0.03344334584952731,0.8373291453313803,0.09530540368474759,0.012372306559732371,0.11038768495936815,1.525093853537198,0.25152933102165453,0.2828619701318173,0.004270353949662607,0.027836163355174817,0.8383149176339093,0.0038714237987506612,0.6813151950868643,0.030338393422352693,2.0963843268380757,0.6133492707470722,1.1783527881954843,0.2683930180515502,0.11244884873717433,0.034257024047427476,-0.0011394282503332336,2.6478481348574165,0.00834298177672179,0.582830318191918
2100,0.2,0.011441317233617384,0.16954539521233972,0.0025147997793919714,0.10892263317595086,0.0017935438018764755,0.31208319387693767,0.5991870151163516,0.3245681545585088,0.7513938553554699,0.5262778255023521,0.007810996512802398,0.9999263055834298,0.0009122830797352764,0.0017512438450278999,0.0011923963484952497,0.05210732950761159,0.4583160041758006,0.07999154621837895,0.001453582965636601,0.000140185867054784,1.9557351929756582e-06,0.010885440541866008,0.1,0.01,0.5624294436532244,0.03365665409342165,0.827592553557576,0.09493937112641039,0.012226197670131141,0.11049611414409537,1.5355621398806008,0.24355347037643066,0.30617591732602367,0.004337185115043262,0.02803711553489874,0.8302581137288786,0.0039400491989537,0.6684076353554564,0.03035187284065175,2.095516852490759,0.6181541733870183,1.2200335192122462,0.25939239948513587,0.11151617730883005,0.03427969737076853,0.004680809476073577,2.6485733346785767,0.00841254027024154,0.5890889719407116
2200,0.2,0.01142552678871394,0.1697617032060561,0.002357936914088542,0.10831730319947976,0.0017863297028864623,0.3021405883328445,0.5975096375652752,0.31975836152634446,0.6977172226072572,0.5518256594064422,0.007805222546838351,0.9990058282728494,0.0005589182788957657,0.0008996912868379765,8.367500382222808e-05,0.051444832682665094,0.46198914194771057,0.0781250053147027,0.0011370822586816189,0.00013896504189251066,1.75140578860065e-06,0.00996567835379016,0.1,0.01,0.5625831046670775,0.03466269204694741,0.816019296265378,0.0951071619987959,0.011626557314815718,0.11015917667367317,1.5626386635856202,0.23697368182343226,0.3040492010857145,0.004497013280192637,0.027959360711558797,0.8284444487806142,0.0035877595000284477,0.6559818213351942,0.030362346349190224,2.0950097048908947,0.6451624877269281,1.2296910922441682,0.24314831269236964,0.11120469724531518,0.03427451749236723,0.00012940130889571707,2.6490357269947307,0.008471592697960204,0.60250004881397
2300,0.2,0.011766828687358228,0.16235503559585038,0.002444743330390681,0.10825515146704599,0.0017351384771126742,0.2982576541120752,0.5946842763225261,0.3136931965096797,0.6846972771383655,0.5718819094727945,0.00802702715783241,1.0000529905006699,0.0008694444452411631,0.0005863609427674448,8.270050762363497e-06,0.05065747890374101,0.4630535010000363,0.07250580094543814,0.0013621765492976953,0.00013799398804183196,1.6133338107040761e-06,0.00972760756308559,0.1,0.01,0.562873206376378,0.03546341447805025,0.8140394181647904,0.09427676437606855,0.011773663752191485,0.11031727418386782,1.554828624318078,0.23513388066247665,0.32476174182255824,0.004803524364121594,0.027893086461436536,0.8183968694898305,0.0032943078522593076,0.6447239049132052,0.030394505262594688,2.0941045169104715,0.6459945072345532,1.2497412898604088,0.23033261095230886,0.1106448247087307,0.034298572811746274,0.0019114094149090622,2.6495024263398563,0.0084533190306825,0.6138892602939561
2400,0.2,0.011891090059919155,0.15335614566016556,0.0021558421880220687,0.10694734159644693,0.0017066710029358726,0.28610100707083075,0.5901761466960947,0.3066814076919408,0.6473626111028695,0.5937514165850571,0.008175331568943359,0.9994960471038323,0.0005242500414970338,0.0013919911516765081,0.0002825622264791565,0.05011143177121527,0.47322861490344365,0.06765183271706682,0.0008700184965967405,0.0001377682145167114,2.5797505311009465e-06,0.008172870904213638,0.1,0.01,0.5633791606666051,0.03675459314816658,0.8014918784916688,0.09497151916917602,0.011263529966418133,0.11076630044622761,1.5732742509981672,0.23019390391083647,0.3436268043342677,0.004918286708205326,0.027996813685606605,0.8132638624016307,0.0030134720249143936,0.6395850450755631,0.03041224766528561,2.0925611081320694,0.6529507760386762,1.289018030362083,0.21936666405928623,0.10944820233767015,0.034337411169833874,-0.001249184893752072,2.6494486872452923,0.008403861435686678,0.6216733003616842
2500,0.2,0.012080163482988055,0.15330785397913513,0.002356451353627611,0.10675558207811661,0.001648661860474862,0.2752313085909883,0.58510809878435,0.3034694796897629,0.6577281699350367,0.6009296088954102,0.008204928447127441,1.000122053359261,0.000986392189935751,0.0007092793972671592,0.00019377089236794664,0.049580867139166936,0.4752952848713195,0.06045980499292929,0.0011872651591696537,0.00013713846958378153,2.5909474890270642e-06,0.008563053283319971,0.1,0.01,0.5641404780452421,0.037376512723239476,0.7960182861008328,0.0945271772922319,0.010984100305257748,0.11079130749623822,1.5855358580793033,0.23197042629577644,0.34921707830207754,0.005050695538942381,0.0278344343389831,0.8087645676231221,0.0030741078356276985,0.6295011629111974,0.030447486926986553,2.092362619318563,0.6718362737566245,1.3114736922906216,0.2155034020741649,0.1089469875135455,0.03434831329332699,-0.00024994228729979004,2.6503709179877983,0.008534944007876823,0.628203228215235
