milliseconds,BUB2,BUD,C2,C2P,C5,C5P,CDC14,CDC15,CDC20,CDC20i,CDC6,CDC6P,CDH1,CDH1i,CLB2,CLB5,CLN2,ESP1,F2,F2P,F5,F5P,IEP,LTE1,MAD2,MASS,NET1,NET1P,ORI,PDS1,PPX,RENT,RENTP,SIC1,SIC1P,SPN,SWI5,SWI5P,TEM1GTP,BCK2,CDC14T,CDC6T,CKIT,CLB2T,CLB5T,CLN3,MCM1,NET1T,SBF,SIC1T
1000,0.2,0.008250280272936956,0.2314266487056183,0.005809170576132953,0.11136445797242862,0.002794315257977921,0.42287952990320415,0.6342097906869615,0.39157392470667246,1.0724858217617608,0.30152708446541193,0.008222180225744303,0.9989266525412578,0.001259980250570039,0.012644498946869207,0.004934334537821992,0.05806690750863651,0.38200335574660854,0.1692690260761334,0.005367640415138672,0.00014530360014318659,7.598344757785558e-06,0.044785694748271404,0.1,0.01,0.5576574892187465,0.023452413749756557,0.9343623517607181,0.09418567931475132,0.016442916175420052,0.11341711097889363,1.3746199567358306,0.3117815298158313,0.10732275254484873,0.0035264889954526625,0.0252230376765406,0.8953029549732162,0.008483535084798542,0.7835303487481574,0.030106985948945102,2.1061649934260487,0.4933720380452895,0.9506349292103852,0.4183328969149086,0.12009963036971852,0.03400196671523009,0.00738695488581617,2.6434596955190783,0.006944742257734084,0.46450583498533343
1100,0.2,0.008533810335288012,0.22426553642547928,0.0054160241296586035,0.1124346902450144,0.0025264647652433986,0.4102562263291306,0.6278659217570753,0.39229295137186015,1.0347608102910364,0.336240644894405,0.007760910495383526,0.9995755366381451,0.0007666404508941782,0.010644472341303779,0.00338297630410935,0.05765390581899112,0.3847402962513841,0.16312659397005577,0.0049406097394347325,0.00014626371291906823,5.94241104050325e-06,0.04113916329571136,0.1,0.01,0.5579045390163679,0.024583522256067167,0.9178966977295493,0.09533222398561375,0.016125924392751453,0.11287976881096896,1.391190086561052,0.30151537927190725,0.13317823814696056,0.003610182097604946,0.02619637814202533,0.8936752735212442,0.00810532048818077,0.7725496670262815,0.030128342752493747,2.1062155509231224,0.511217166509947,0.9874128358646673,0.39942965305477207,0.11880164104273286,0.03401611139527837,0.007525020606718775,2.643491570300433,0.007305300689994912,0.48716797146500374
1200,0.2,0.008815408716826787,0.2190330920258961,0.004536573373415972,0.11291233237613656,0.0023617284747402033,0.3968433437884911,0.6267550720071459,0.38118289439760455,1.0153042585732284,0.3546369527673534,0.007587255335677208,0.9992689060927037,0.00046898285894229495,0.007748008660695839,0.002627110281134784,0.05696504348889564,0.39732041536013546,0.15129248227978184,0.00405868465455231,0.00014593770984903798,5.3848230490046804e-06,0.03555240381190391,0.1,0.01,0.5583449016322053,0.025046558043570893,0.9132017036050174,0.0948620093119581,0.015572888682726374,0.11212557590905115,1.4215658654484777,0.2964745069037078,0.14865807698272654,0.003391505862401224,0.026697065834026656,0.8847723454881561,0.007282005687332849,0.7664436881405405,0.030144298158939865,2.1052322802688543,0.5276695511976205,1.0051155287810554,0.3813150007002593,0.11827894272078163,0.034062485359669936,0.004966810661815809,2.644117116221229,0.007435771617291118,0.490953573103966
1300,0.2,0.009047558937164957,0.21471068622791556,0.004336159359200001,0.11293312721637226,0.0023526422455256023,0.37939670787372753,0.6229983363177404,0.37767175856763935,0.9710567123360105,0.3783353481608329,0.007507672441265477,0.9999796222724043,0.0006863194349749175,0.005757014616312251,0.0015273088143483503,0.05637022353354001,0.40045909849165695,0.14002239424984364,0.0034784606604545886,0.0001467628878080241,4.0674803895504625e-06,0.03383958933219204,0.1,0.01,0.55841434396613,0.026309359046929357,0.8927731090324302,0.09615151404557751,0.014902976928299942,0.11167089899062169,1.437502400194809,0.2861548104773394,0.15964227478373647,0.0035855457728830933,0.02651753955545814,0.8827775101928633,0.006610741180334388,0.7553259599328641,0.030155914761245253,2.1032104878142404,0.5280959584762221,1.0219639886371088,0.37271770182439967,0.11758456498984547,0.03408341067410727,0.002278785229177351,2.644386272218033,0.007598440600731647,0.5006238600207242
1400,0.2,0.009659405356168242,0.21267752417657618,0.0038619387698030565,0.11314583537633144,0.0022335749372057864,0.36796434104113634,0.6207582688717587,0.36781133112871256,0.9470687010788038,0.4141289898049167,0.007426018036796843,0.99969757045916,0.00037445304496993057,0.005530012958679409,0.0008135596725230639,0.05599226309667438,0.4046938623697751,0.1343206872670938,0.0032885152180503413,0.00014550246376038946,3.4564881616591204e-06,0.029459665439249917,0.1,0.01,0.559207731500544,0.02676097008463281,0.8917206440383744,0.09616095277455328,0.014472172335171367,0.11124666808676269,1.4568888889908098,0.27676337613932184,0.18676540536842065,0.0034913903597472,0.02688593546881215,0.873141833471261,0.00591122591236597,0.7332371983346128,0.030186389784014243,2.102139196742546,0.5518502984821002,1.0535632133282664,0.36088833433820733,0.1162285426195874,0.034106057541959924,0.001909092916003398,2.6449155115656593,0.007891448451795478,0.5071425042901413
1500,0.2,0.009627228727106628,0.20477302241414932,0.003937113729515202,0.11284977994623085,0.002122018204881601,0.3572410622278855,0.6188964275828632,0.36736024148477947,0.8952649928206711,0.41176281952040156,0.007292211173434119,1.0000796808102148,0.00014784401913856237,0.006125674544987626,0.0014898695534065877,0.05495902769642285,0.4122449362176832,0.12090184277600337,0.002941294790857871,0.00014444645931490155,3.900595468080488e-06,0.026052554647345013,0.1,0.01,0.5595524335668433,0.02792180777518669,0.8818667204843869,0.0956921343191431,0.014180710304685663,0.11119539448961625,1.4602079371733054,0.27773447004868723,0.2031467184230291,0.0036780463448100402,0.027283162001291886,0.8712568385366162,0.005503668397334075,0.7229639888834468,0.030209950383954912,2.1019527235571713,0.5566883294960532,1.0859461394110153,0.3416000067869536,0.11555383314235639,0.034126982441970814,0.002750204686155589,2.6453758096923283,0.007879093024553138,0.5262104200214194
1600,0.2,0.010174047821898496,0.1987201606650755,0.003649309963819159,0.11162457475496926,0.0019889690786716895,0.3470228409738768,0.6129207182484274,0.3555252506438427,0.8796192864153537,0.45322537455471706,0.00732286495368777,0.9991682695006702,0.0002259956466424213,0.004705040080581537,0.0012515419395429574,0.05470182577194172,0.4189360674739733,0.11251911368423674,0.0023200265096777724,0.00014481981787586276,3.4116095745907283e-06,0.022651245797632655,0.1,0.01,0.5601622136020734,0.029000749492610493,0.86482095511326,0.09632027402477494,0.013669034657430213,0.1108173090435179,1.4844839970407944,0.26938862564073063,0.20561627087889564,0.0036339441332533837,0.02733390125077126,0.8646890531247146,0.005381961126605558,0.7168137646090291,0.0302340292849631,2.1010955839159653,0.5594837384467676,1.0972095561563122,0.3215515169933912,0.1149918998489009,0.034138431169763055,0.0010912407859087192,2.645698101859948,0.008015275073603572,0.5302958315059478
1700,0.2,0.01019607319501825,0.19332383007909082,0.00334525822366012,0.1111530755947709,0.0019943849486033422,0.33672363613319645,0.6126361047526335,0.35137498850244997,0.8289222191474438,0.4513664404498565,0.007288553333486408,0.9995121539302063,0.000661720799858723,0.0037142482002583367,0.0010587297021172652,0.05413655901679033,0.4272758912641561,0.10769849687767671,0.002198281724132772,0.00014303771705449469,2.3489455897164804e-06,0.021050470163890996,0.1,0.01,0.5604637218823617,0.030486544748016438,0.8621107993585158,0.09561761207892762,0.013262851222525731,0.11058281261194494,1.503297049108563,0.2601113713740279,0.2323379137875782,0.0037393959017609666,0.027396750910855205,0.8546833686093672,0.005072944826704196,0.7119574635383017,0.03027487118931561,2.099257070893215,0.5848470147668331,1.1199168518238374,0.3137842791196328,0.1142250077863708,0.034177803800572365,0.003707377677827269,2.6462918596510643,0.008128432078609693,0.5427138422413624
1800,0.2,0.010751849609676097,0.18797900407863466,0.0028595416701003564,0.11037737057212219,0.001940713699788132,0.3274457007581275,0.6083888464314993,0.34593592316140775,0.7970445427035376,0.4723109204667951,0.007349047759089737,0.999034029075513,0.00013098284678362908,0.0034336502692913834,0.0005513913422816306,0.053402179432895595,0.43342992242204464,0.10224525212212522,0.0021471740472164182,0.0001424429079594294,2.1879651900254777e-06,0.019174276604333768,0.1,0.01,0.5609348023662204,0.030526217707956445,0.8530751829599571,0.09615085218241604,0.013292248553220028,0.1103998001620626,1.5034841470795968,0.25971338860146803,0.23763845472904865,0.003958600130322003,0.0275560474396385,0.8516269141049702,0.004478707837382846,0.6968449151892953,0.03028058909352279,2.0990732184247576,0.5917318328856487,1.130800303030267,0.29352458180982993,0.11377602703307152,0.03419178877238054,0.0014881063079601419,2.646953445238816,0.008195174252720738,0.5559604281257076
1900,0.2,0.010740616571259604,0.1844429483098749,0.0031681986640642447,0.1105473755891865,0.0018275839619577964,0.32073132128612303,0.6040563643225444,0.34336336705433673,0.7907175355454,0.4993277752944064,0.007502340978326491,0.9998181191126835,0.0009955730238295167,0.003950635908027757,0.0005007161684208732,0.052926824014628636,0.4398044855366654,0.09514041301518646,0.0016606690549097031,0.00014249195604038855,3.4046422547526656e-06,0.01672306697695472,0.1,0.01,0.5613936378805375,0.03211869584303543,0.8368595622067152,0.09593023532233899,0.012600210922133452,0.1101353112084331,1.5262095454423357,0.24993072834105992,0.2719721761276706,0.004164856193220256,0.027681524896040116,0.8443407564250625,0.004145631219291619,0.6916757679120985,0.03032074836402278,2.097152555706694,0.6079702898385826,1.159654761221001,0.2903670592007427,0.11312877532266383,0.03421008389620041,0.003458909327367818,2.6475601040265553,0.008215279505915218,0.5598871199631044
2000,0.2,0.01096686240632856,0.17775195656208026,0.002746475336439564,0.10954842493664253,0.0017801293297404217,0.32062787252516145,0.6024738159213682,0.3341483885568261,0.7587614538925492,0.5225903563303794,0.007606033639267181,1.000021189390497,0.00043991720284573235,0.002827399824952642,0.0011113031230727869,0.052046293334867565,0.4513615872385902,0.08751672145980147,0.0016484332375576373,0.0001403082474016795,2.4143946883154083e-06,0.015260480824108115,0.1,0.01,0.5618458406634812,0.03205654288935968,0.8376304547887293,0.09563148499631037,0.012308782876183592,0.11009613007050018,1.530901011023733,0.24612485256532396,0.28586601095411285,0.004274278621004741,0.02778416717952967,0.8406432929516472,0.0037261208656173867,0.6768045118265108,0.030334686905969403,2.09614622160772,0.6103741340275046,1.175437223966519,0.27069514783291443,0.11202478116875836,0.034250811951597245,-0.00012875218119536946,2.6479300646247528,0.008279964405187096,0.577486641458633
2100,0.2,0.011462369756082901,0.17196160375243177,0.0025373343025107465,0.10898233759070902,0.0017383150534435166,0.30478322608193537,0.601303243744803,0.32643321579922624,0.7197001111192112,0.5311230332208364,0.0077548887019094305,0.9998351845568595,0.0006251292475807946,0.0026781306688413923,0.0008100349801511081,0.05157723389857716,0.45015379047544024,0.07959893718772454,0.0012381126840760248,0.00014000032527136295,2.3006720508506874e-06,0.012424000750375749,0.1,0.01,0.5620151164390825,0.03405471409109686,0.8217018669779703,0.0961883008896691,0.012328169862643247,0.11009114814201187,1.5343484664202651,0.24229788854017584,0.3064503838975936,0.004363721021690729,0.028016422784964766,0.8335772637581245,0.003912710169906703,0.665343661571734,0.030363263062670377,2.0960047008006,0.6294950563119763,1.219868408093648,0.25493018322716454,0.11196409543679048,0.03424626900297723,0.0010075258591468483,2.6482986919077387,0.008407846503963517,0.5926485958736337
2200,0.2,0.011437057869387854,0.16666756817288036,0.002566482707231468,0.10834095394374324,0.0017141148130129587,0.2968125411079773,0.597292865137118,0.3225526814451262,0.7041807983051204,0.5587116140578355,0.007920848038205315,0.9992402817594943,0.000302826669648464,0.002809061710083542,7.733766733179282e-05,0.05143153181529431,0.4619689889075794,0.07063672028239791,0.001572723579884247,0.00013984784319582506,3.0604983900457364e-06,0.010046579017014508,0.1,0.01,0.5623667451084864,0.035581610311316667,0.8193035754823973,0.09615503767307472,0.012013237523634505,0.11053924650822641,1.553668319320561,0.24422301805443353,0.30533765823124903,0.004493341046604998,0.027919464571568617,0.8246356065962421,0.0033108602371243953,0.6657035400901168,0.030382160742811797,2.0945778465991984,0.6343130294565272,1.2318999332223477,0.24243343556631058,0.11099473845737869,0.03428399626686928,0.0008415249794983216,2.648763480764927,0.008365961686523635,0.5967649592673893
2300,0.2,0.01180657843724523,0.15943581669780574,0.0024053300321291693,0.1081727045451049,0.0017025086958630253,0.29417910419993903,0.5923212063376141,0.3108962606452533,0.688103673895256,0.5667019052152387,0.008061881206208384,0.9990433585313875,0.0007743539602050166,0.0014625012852126614,0.0005391991233491235,0.05084179364795178,0.46737200069703283,0.07105592494667647,0.0012682764469664366,0.00013875777080689006,2.509258788507413e-06,0.009236589160918499,0.1,0.01,0.562880266531315,0.03555452187063427,0.8080096418458109,0.09589620521524854,0.011392819329029916,0.11031347667811406,1.5707446242227487,0.23845484382212218,0.32216906913318377,0.004686445877481578,0.027951646132847823,0.8235016520153255,0.0031098413718706115,0.654646332527042,0.03041431116005805,2.0940041062769432,0.6430124802934908,1.245574121805449,0.22857781813256411,0.11073049580111528,0.03429786195491246,0.0013102663554177495,2.649407879461072,0.008504163758394046,0.610473432606474
2400,0.2,0.01189193164870885,0.15797766511333097,0.0024606661555786774,0.10712060456183946,0.0017129115157114856,0.28100770144148685,0.5876195959762142,0.3043591458108347,0.6698642520885909,0.5855609186945269,0.008038202489418247,0.9993864865081823,0.00045768810064011293,0.002737131343093513,0.0007015774250955703,0.0500831241474801,0.47261596959214036,0.06293152639825386,0.0009209804443603116,0.00013739097808535282,1.6393209978384995e-06,0.00881382428903974,0.1,0.01,0.5630940471244241,0.03678162025288594,0.8031293436584186,0.09558530110517192,0.011383474656627644,0.11065143197443307,1.5822315396365938,0.2329525322584858,0.3350649187556125,0.004902228254269382,0.027926921402815306,0.8154407535475158,0.0031769210039740443,0.634580499738665,0.030424080352643174,2.092098056574935,0.6517668644106056,1.290832768055355,0.23426654567959795,0.10933433276471054,0.03432832212812388,-0.0014108307959101454,2.649903279633852,0.008480222020661848,0.6183712002247076
2500,0.2,0.012364304816913639,0.15000013569857124,0.0024122243840191135,0.10717400368123926,0.0017198870942587582,0.2820436047360248,0.5865872140381194,0.29781100642265457,0.6498667057198707,0.594051200698187,0.008332919708832752,0.9994530372204453,-1.6712990588831067e-05,0.002565321626642478,0.0002995333618725294,0.04942757397930464,0.47428342421238756,0.05722274660695468,0.0008745893244654846,0.00013665470450244,2.5988929936345858e-06,0.006488905753346701,0.1,0.01,0.5637722776332331,0.03741639698605533,0.7993553129025164,0.0935773024524773,0.011208109748255682,0.1108578925735152,1.5803701482371597,0.2261604889182273,0.3694901906114045,0.00505905756712737,0.027723868316774394,0.8047847534508947,0.002769175508669588,0.6328849485199821,0.030443008139385327,2.09191367091621,0.6705034081478194,1.2847683087093542,0.22098126779756322,0.10889451146108498,0.034362776312762654,0.0014220632593943236,2.6502912602802606,0.008500315154314096,0.6316172416948665
2600,0.2,0.012445225204982946,0.14855004354542012,0.0023584221337676144,0.10662319743963523,0.0017110687788383016,0.26783903347866495,0.581550238490449,0.29442163292305495,0.6278655777598295,0.6181357849661524,0.008363296079934033,0.9995664610799667,0.0007918927463627868,0.0013730697078806185,0.0008264741027286062,0.04916516406418678,0.4835793827115698,0.055988042432495645,0.0008357453086967411,0.00013552223597118154,2.8917012664472147e-06,0.005870816867940372,0.1,0.01,0.564270800199879,0.039371769053535705,0.7980932169373562,0.09508222770493589,0.010676118722447477,0.11130799222540547,1.5922455689094865,0.2250951550108532,0.3752807002718264,0.005342035870330077,0.027388418139330482,0.8000808255031329,0.0026496789912798125,0.6177694139940672,0.030478932625431828,2.0906641734661227,0.6884121580863809,1.320995614663996,0.2135332736029746,0.1083168196886203,0.034384869043073536,-0.0010911587964363523,2.650761018532927,0.008471121120693238,0.6440259218589813
2700,0.2,0.012524448194982564,0.13863020726937486,0.0021323612506354804,0.10555799862913703,0.0016301962277571035,0.2684896731368255,0.5822972066911444,0.28726286923791566,0.5948540988605657,0.624360809474752,0.008630822979146746,0.9991325871018439,0.0008697973273891532,9.353238645520064e-05,-5.584850264253626e-05,0.04822112824970104,0.48769347922957884,0.05530216701380159,0.0009012756188775779,0.00013537183326699128,2.5047699261617626e-06,0.006442325147920946,0.1,0.01,0.5645415268653308,0.03950281524310969,0.7919748261248435,0.09357739768295828,0.010484623033361735,0.11171026920462938,1.600712118163606,0.22190308331028513,0.39305440383783574,0.005468596759467321,0.027416540386420312,0.796304003512876,0.0026241530063765245,0.6106125208177243,0.030484030420369474,2.08960419983837,0.6920231074848479,1.3479519908558775,0.19847555016422824,0.108021741649782,0.03441812475413865,-0.0003942606206102273,2.6509293697792122,0.008484074581186603,0.6503807381374049
2800,0.2,0.013029064224956675,0.13480802205151618,0.001741516739039095,0.10553984320072624,0.0016257056643280653,0.26514069138612106,0.5792021311508889,0.2874903666739337,0.5705051331570475,0.6532246280138311,0.008735838091164514,0.9999791559086305,0.000531993841590764,-0.000346626091209373,0.001028259234313206,0.048183736687016,0.4918344201360195,0.050720388792759086,0.000908548853088567,0.00013506033594754796,2.0823201052548895e-06,0.005490231413956185,0.1,0.01,0.5650956315238114,0.04018718069567847,0.7859671429119707,0.09301724501350016,0.010549525815973132,0.11207983117504493,1.6046263583646463,0.22097781473779748,0.4013315955823737,0.005750436561343483,0.02728664642173996,0.7941035191250951,0.0024792411150719607,0.6002858981844291,0.03051222011776333,2.0885245985942475,0.6968240735836111,1.3623609239167906,0.19654367619097188,0.1071938382133336,0.03444239417019158,0.0012940705471174024,2.6515145688838353,0.008502663876623247,0.6519182423375477
2900,0.2,0.013230682114083524,0.13254028365457515,0.001653890908872027,0.10445065372776753,0.0016589491404847621,0.2505191791992858,0.5738155930389174,0.281061763789533,0.5747427990957489,0.6588137947882753,0.008869000337345636,0.9990235208316196,0.0005739054035804308,0.00106990381202799,-0.00015235405823412883,0.04743548747282043,0.49998578104414515,0.04864117431667997,0.0009165075239255321,0.0001343370324464916,1.9591700304417105e-06,0.0032451944129879796,0.1,0.01,0.5655391855588833,0.04159570251258686,0.7723460108019534,0.09376437038320198,0.009856067233405612,0.11214921070953028,1.6183910829738235,0.21831336909693438,0.41830081512667644,0.005801977235930492,0.027484347714368383,0.7816051801901587,0.00241774164635477,0.597794843501889,0.030554027628660968,2.0887707713807773,0.7105579208160109,1.379007404246052,0.1752162095131342,0.1068536897280437,0.034446732497649006,0.003251402227770199,2.6522457860952295,0.00848347590751822,0.6668001766906716
