milliseconds,BUB2,BUD,C2,C2P,C5,C5P,CDC14,CDC15,CDC20,CDC20i,CDC6,CDC6P,CDH1,CDH1i,CLB2,CLB5,CLN2,ESP1,F2,F2P,F5,F5P,IEP,LTE1,MAD2,MASS,NET1,NET1P,ORI,PDS1,PPX,RENT,RENTP,SIC1,SIC1P,SPN,SWI5,SWI5P,TEM1GTP,BCK2,CDC14T,CDC6T,CKIT,CLB2T,CLB5T,CLN3,MCM1,NET1T,SBF,SIC1T
0,0.2,6.314495235470053e-05,0.23586212283360714,0.02430250666985453,0.06996240828538029,0.006905422313894522,0.46875281459024326,0.6576867051958742,0.44236976115437776,1.4675918337874436,0.11139587779680092,0.015471089485862014,0.9309805821911904,0.06889956265776755,0.14537378676385013,0.05183160766455223,0.06551735882207721,0.3054859105041508,0.2331992901793959,0.027680474094407014,7.296846617015177e-05,7.849956267296057e-05,0.10075177567712776,0.1,0.01,0.5528164638407702,0.019020052276360028,0.9725122302578375,0.0007835798282904831,0.02583633978433231,0.12306141747013076,1.0526323507825848,0.5978574384170567,0.01406184993440203,0.006447989174076941,0.00012331398107117566,0.9518459888270765,0.0199361218906726,0.8933429839923985,0.029867303298368987,2.1179419717845893,0.3932980285698537,0.7498737525319699,0.6793844369658529,0.12916542894786753,0.03377715637167034,0.4703339296050601,2.6384551528868343,0.002318182526981281,0.36278137933499366
100,0.2,0.0012623983992286702,0.2401688881032371,0.021271530275275778,0.07458561424067965,0.006271997312340782,0.487709860614947,0.652843312026259,0.44415083141918665,1.440417483640962,0.13205509677984342,0.014630678907028937,0.9513999278189313,0.04780283414271552,0.12050904271019183,0.04635940993037566,0.06476319659213028,0.303777410671419,0.23582106971587155,0.023793072541228085,8.946894188706875e-05,5.986048303056236e-05,0.09647214452411419,0.1,0.01,0.5534777054692392,0.01687204892250876,1.0022543343306125,0.019962999950947084,0.024260039085011887,0.12223793653684974,1.0952021962976082,0.5239273194463984,0.022434561421485776,0.00603645677386522,0.0047533795996333615,0.9495691777781855,0.018752540766138647,0.8885632260891028,0.029888164323496252,2.1163953224988945,0.3988769690626206,0.7620374559321866,0.6386162306225577,0.12794482359949708,0.033786697653531185,0.2442061249572415,2.6388324476903446,0.0025963490337669822,0.3822161321064018
200,0.2,0.002494543135701973,0.2455107260317964,0.01832384227459432,0.08016418450227157,0.005812592742282577,0.504197468135401,0.6513201056139825,0.4360007895537104,1.4070637861391433,0.13414275944757517,0.01377651873554226,0.9709045889910309,0.02924947493773979,0.09715137587977744,0.040907867753700825,0.06344398055949212,0.31914896481526356,0.23737863342352467,0.020649321401129326,0.00010174174134215951,4.580405020537787e-05,0.09045601324846687,0.1,0.01,0.5541149388490221,0.017175045702441837,1.008848820203323,0.037630087924009445,0.022916271027772186,0.12124102337464143,1.1418526565984108,0.4765853824869304,0.036081812851439896,0.005860625161749569,0.008909334341727242,0.9454203868507258,0.017374996184938964,0.8694257013896614,0.029925549810425875,2.116025594693173,0.41419260213701176,0.8050425894370181,0.6145397089486225,0.12667404893029233,0.033822593174359296,0.1378391734142942,2.6396777787220316,0.0030196591113155146,0.3875505834245278
300,0.2,0.0038370579424760933,0.248728823797889,0.016026719483503215,0.08521696623926547,0.005255092901690567,0.5028508069494121,0.6512454057171124,0.43090529344398915,1.363729952474717,0.14740152412867386,0.012877151111849613,0.9843550535808685,0.016050028301213305,0.0766910374605905,0.035539295712845406,0.06320758840060076,0.32316088636383233,0.2346169101615783,0.017749999739569006,0.00011389639799149146,3.540240030341415e-05,0.0828034656702942,0.1,0.01,0.5543764223198303,0.017522584394154828,1.01268555535118,0.051789604220995294,0.021537830169365148,0.11981308602773746,1.1761078812884334,0.4403425835236421,0.038353249549810335,0.005333379328993827,0.01302563134003259,0.9383664920550493,0.015825391293663064,0.8632867704602252,0.02994154761855295,2.1144079619342033,0.4143104120670159,0.8151893742836055,0.589582872830341,0.12638614437450568,0.033843339836462344,0.08748764175046277,2.6401576291278923,0.00356449961516757,0.4020172625419946
400,0.2,0.004686137296494183,0.2492445619467734,0.013684137227597721,0.09066482186003277,0.004732093558202964,0.48924756888407095,0.6470448696818317,0.42592946389711134,1.30110328567883,0.18443302713744347,0.012078739534280718,0.9924502598924053,0.007016457874274205,0.05926169948455399,0.02924346787730881,0.06207749325669423,0.3275135300668973,0.22932372250402677,0.014626215736809044,0.00012217985541470444,2.6795193427387165e-05,0.07733495682896102,0.1,0.01,0.5544996581071464,0.01808983002281753,1.0068839581146278,0.06447095913517496,0.02067201081956035,0.11870584410578339,1.2191648247959415,0.4104677898467771,0.04130739741936799,0.004953769888256786,0.016022223114732708,0.9343560117599472,0.014618013498313093,0.8501915051433937,0.029963567726824687,2.112611954303155,0.42279900527444825,0.8398687879343585,0.554207521258314,0.12469594300989609,0.03387373865343988,0.05542156217359386,2.640237643702726,0.004140316375112563,0.4047414447755429
500,0.2,0.005551645016978853,0.25034400732700846,0.011581387517678059,0.09615717674819063,0.004343657599949852,0.4831562464755053,0.6456555927525514,0.4196609316498051,1.2759035184869505,0.2050785909038817,0.011078885418616454,0.9960801106444047,0.00373563170136337,0.045973670071498614,0.02383326534803571,0.061273938813272595,0.33622912990819553,0.21991989695250802,0.012542483569834083,0.00012932516928132622,2.1677455444829002e-05,0.06967257974341105,0.1,0.01,0.5552546763423594,0.019166025797899045,0.9969951091525111,0.07353346965947326,0.020028139567260874,0.1176277077164555,1.243846018256023,0.38303240141293565,0.04150780106446099,0.004650825831129967,0.018396428399222346,0.9271142348873874,0.013427546402666267,0.8427817078190902,0.02998013239157133,2.112793233205185,0.43590867214723694,0.8568062098452902,0.5436782590733544,0.1236565654714449,0.03387692380697789,0.03746530971767479,2.640603594451452,0.004596399073173464,0.4221234090210729
600,0.2,0.006371601852015094,0.24929072491081275,0.010263241860924715,0.10021834371995311,0.0038923581453382517,0.4729799605039734,0.6413977891510516,0.42041406890309013,1.2094434446662699,0.22277830133483068,0.010308226523570326,0.9978733829551185,0.002010891431569437,0.03531901501080249,0.019339901773890788,0.060546495423799605,0.35001331316777773,0.2101611581995062,0.010577758466412922,0.00013473573050700222,1.721432453535803e-05,0.06471777767061265,0.1,0.01,0.5558261537111711,0.01969641374951932,0.9833973330203885,0.08091607247184325,0.019399707868239288,0.11665256602774624,1.280719820435239,0.361909849584445,0.06981085512682264,0.004479916583486797,0.02057975023110036,0.9184268847297892,0.011949974517289116,0.8294118751305986,0.03001677837613713,2.1115448228922435,0.4578634848221084,0.876700452922393,0.5137980384106157,0.12334864135569215,0.03391138865340122,0.02451235898063538,2.6412779930735133,0.005182038844643137,0.4317132832195582
700,0.2,0.006858870415737315,0.24512036632101106,0.00887907439484132,0.1039795694100104,0.003587272336031372,0.4616129394942676,0.6421918703901819,0.415907931339478,1.182236823525522,0.2305748937528686,0.0095840493588902,0.9977616008732633,0.001792404378086618,0.027605492996730388,0.014322572510488877,0.059864846564768426,0.353142349242022,0.20051884371499917,0.008929767870871314,0.00014002051062121974,1.385963027247515e-05,0.059363094119660766,0.1,0.01,0.5563887942304458,0.021249362751603575,0.9722850347018175,0.08506542064373457,0.01827253412071409,0.11589679859946514,1.3051409116447157,0.35068230040617776,0.07703988299007965,0.004174345052447368,0.022524242048652218,0.9136676283622314,0.011293282644926588,0.8093797909492192,0.030021487278935395,2.1099296832566155,0.4568914422477098,0.9116760060076465,0.49374009154443244,0.12246367424787497,0.033930939159661146,0.021630014147867593,2.6421350472632588,0.005832751837091475,0.4411066848241084
800,0.2,0.007219522061264609,0.23968457505899007,0.007658595629171259,0.10747366984254006,0.0032450377859829446,0.4429846089313309,0.636828122736092,0.4067902886741772,1.1334411855125242,0.25978775288213213,0.008989599075855129,0.9981690953145615,0.000938168912868075,0.01948677081010798,0.009813060834961375,0.059916478853558816,0.36177193208256303,0.19350459165636408,0.007174957876755604,0.00014251420963671903,1.0927806641304782e-05,0.05582523625093598,0.1,0.01,0.5567950633467826,0.021934257450119635,0.9614012680249716,0.08903314051025664,0.017876472848297333,0.11498393969481037,1.3231979567930887,0.33470061887323843,0.07981563344085749,0.0038196908178016685,0.023656437943146123,0.9076949906745875,0.010026592460457309,0.799222026001122,0.03003881706525546,2.1089162435850923,0.46833822334895897,0.9137256922841273,0.46825249262719015,0.12119334731789519,0.033967508223913534,0.013124429633627246,2.642053187997004,0.006279756580802953,0.4512057393958044
900,0.2,0.00796990364355075,0.2363939513384992,0.006925597551350402,0.10993135818066378,0.002920085093875854,0.4326126282028708,0.6346914923029432,0.40424093592819316,1.1173802246193525,0.29240651678807295,0.00864467865354681,0.9986250438403577,0.0006061448181047479,0.01731540063837021,0.006923616226032439,0.05852905946616002,0.37254372984802153,0.18301336754460334,0.006190281594654063,0.0001448334757955098,8.888346487655996e-06,0.04862187316970433,0.1,0.01,0.5568293121917975,0.022251431833092666,0.9426233726609429,0.09196104651209334,0.01717768522761833,0.11426364712095917,1.344624062609654,0.3191910582867046,0.10709239548897066,0.0036970222200780846,0.024576737360412892,0.9044434390096318,0.009269611623230303,0.7948697349535547,0.03008940050947902,2.1079071604121737,0.4821604195846518,0.9465025312635157,0.4528882001386776,0.12083547943926579,0.0339782018554517,0.009157182393477886,2.642555875765897,0.0065990859779746225,0.4549458086472844
