milliseconds,T,E,I
0,0.985573735720183,0.9999246116694572,0.9998115555583613
100,1.004919281738602,0.9989021491452553,0.3734126049033494
200,1.0539664196424618,0.9980238437781622,0.13349089689307103
300,1.0396319856480416,0.9972160695654997,0.04795045733502813
400,1.0937139938923388,0.9962826511108437,0.02179002027008549
500,1.1082287812508225,0.9955061638014007,0.011689290008063492
600,1.1144546568553013,0.9948793229087712,-0.0011444037984396638
700,1.129590816004107,0.9939490512178574,-0.0013549633657091852
800,1.1547547367889632,0.9935163702266446,0.007026584727091904
900,1.1749878212465008,0.9925936707018025,-0.0030492637054057793
1000,1.1987313359759169,0.9920036967802969,0.006031990501047486
1100,1.2382778522166618,0.9912571296082124,-0.004502041080564665
1200,1.2531855754340993,0.9909269120332606,0.00615418220264559
1300,1.2616944126084195,0.9905410501376515,0.006620730117068581
1400,1.3062468430296086,0.9901986234060357,0.004223546984155102
1500,1.3300041071927426,0.9897273065313726,0.002781642672660446
1600,1.3257112212127418,0.9892219513635057,-0.0023160644481370857
1700,1.3755304112570585,0.9888039340481432,-0.005840507979652933
1800,1.3868213116445058,0.9888627075106315,0.0014069164053511652
1900,1.412571400177479,0.9884553066331992,-0.0001383276861388493
2000,1.4281410014018647,0.9887687843254445,-0.002048352143652709
2100,1.4535138785342534,0.9885725289819234,-0.004166033093555343
2200,1.4737263329130093,0.988754439512454,-0.0013969914992479214
2300,1.5172592244369876,0.9886918138311191,-0.0024126370813738122
2400,1.5458625081054997,0.9885512230993236,0.00678802405538721
2500,1.5882224273439811,0.9885154765808916,-0.0036828480773885234
2600,1.5966109658158258,0.9889060490685481,0.004313888704888859
2700,1.6342259828982688,0.9891748796278464,0.006935507640697264
2800,1.635597844593024,0.9893337736655732,0.0029856373312708616
2900,1.6799017883275265,0.9897375541114858,-0.002641117971988389
3000,1.6975287840554207,0.9900566528004449,0.004954398216141404
3100,1.7425480313206234,0.9908818949582104,-0.0060729561026906295
3200,1.798630883955913,0.9914429457178328,0.0070208413976786555
3300,1.8173939955319356,0.9920871456432131,0.004820781742635886
3400,1.8282685336386855,0.992393460493563,0.003939911101668027
3500,1.8730325108136718,0.9935692189611842,0.005110956084610541
3600,1.9326881615741744,0.9940048483020454,0.0008601544009627192
3700,1.9405724200158296,0.9948569545293252,0.004494698881008188
3800,1.9664368142942221,0.9957376961477211,-0.00331679909472859
3900,2.0278762213417703,0.997141530012412,-0.000584802767459792
4000,2.040639310068838,0.9983763805939619,-0.006944438139998156
4100,2.0806505900238714,0.9990057107566729,-6.641875528373101e-06
4200,2.1382358109780153,1.000387270782732,0.0009601361642058457
4300,2.1480108546315058,1.0020104736157815,0.000262432932036092
4400,2.2194449136235757,1.0031669194802202,-0.00212256446739205
4500,2.248674763011783,1.0048419414551752,-0.001034750588465338
4600,2.2689888487816536,1.0062458628190178,0.0028244850922514338
4700,2.3508389920439465,1.0076246834221056,0.004738638295876925
4800,2.355757286718025,1.009096097579899,0.006919771277909181
4900,2.419231521941447,1.010922997994007,-0.002596566697362362
5000,2.4805477061003107,1.0130230048969309,-0.001986662471041278
