milliseconds,R,O,I1,S,A,I2
0,1.0071377503865848,-1.8842768273899824e-05,2.495624029800202e-05,4.1898231873313494e-08,-0.00013791206300928422,0.0038626785339677455
100,0.23602035667695215,0.004556587642686616,0.01496755392412833,2.1600805397250045e-05,0.6749904445793149,0.07317141681640227
200,0.05180365432584113,0.001165610249972313,0.01745060207234516,6.3857008427509066e-06,0.7399267490392542,0.18928372075275793
300,0.01725780966355906,0.000361055803327934,0.017064275538808935,1.7426013610978035e-06,0.6788753771771309,0.29686234451102966
400,0.0019787663802321286,0.00015494311430253578,0.015998249907978282,8.076656400629979e-07,0.6037635467236917,0.3824838398117575
500,-0.004863533823587677,0.00011239743340461112,0.01482884383390951,5.722609889276928e-07,0.53994007477139,0.43609544201537587
600,0.004490860612683986,0.00012574415435936837,0.013214733651898281,4.797913196075342e-07,0.4960961338078397,0.489016430892078
700,0.00783725600477401,9.340282473845831e-05,0.012434472259984966,3.8147080733441406e-07,0.4558581732176494,0.5399642677553735
800,0.0015007864666807783,8.888984762801709e-05,0.011466660266816921,3.444087685717146e-07,0.4212628625367949,0.5690671872754762
900,0.006922949883020351,9.718389523191295e-05,0.010719086425320648,3.808483601174991e-07,0.4007717874754618,0.5879411255013652
1000,0.006090873184410137,8.996309935981328e-05,0.009769022678672584,3.402496135655689e-07,0.3811006201360564,0.5991771850825115
1100,-0.004389081295557086,5.72308317455837e-05,0.00882855756563008,1.0982586091782099e-07,0.37107114626639504,0.6236457771056004
1200,0.006574378864905078,7.009835458594175e-05,0.008294067062209904,2.721475319708097e-07,0.3641300201525675,0.6267274439936592
1300,-0.0017801877095588248,5.6912722933222414e-05,0.007639431670167541,1.0454461831126193e-07,0.34698882298991,0.6367494683682545
1400,0.004835246678688305,0.00010161525650501721,0.007047209518990795,8.401380037839356e-08,0.34379917217974104,0.6510499887572053
1500,0.0018257699141866583,0.00010064814894957358,0.00640663985634364,1.4771420981943374e-07,0.34054744181467755,0.6533384540944024
1600,0.00032940535946122447,5.70488461893103e-05,0.005951370406352995,2.497827721393419e-07,0.34060915994452656,0.6545042536629968
1700,0.0010376557882988892,9.54475576647908e-05,0.00544613265342255,2.5546709932552525e-07,0.33340131661297484,0.6532685137730561
1800,0.0055459852327227185,7.818295546703987e-05,0.005188145212611864,1.0189910076127773e-07,0.33118772359736076,0.6622162942351827
1900,-0.005900475855042835,5.0999412775392186e-05,0.004534050328301937,1.9518522466140743e-07,0.32602196505586334,0.6590354485869819
2000,-0.004287635272950424,8.193960974069037e-05,0.0042041744504810056,1.4241773018957555e-07,0.3335230487474381,0.6650411667684295
2100,-0.002002505810834353,4.919847303989592e-05,0.004175264846609949,1.7880154896327122e-07,0.32410388864541995,0.6731146768539823
2200,-0.00411916756570151,4.764977006222462e-05,0.003563380221787076,7.320121251032956e-08,0.324821322480103,0.6647725003114389
2300,-0.000652429028970968,5.7669933964297346e-05,0.003123270404514116,1.826946063254435e-07,0.32563108856490613,0.6750248590739808
2400,-0.005653311030263485,4.9497030746350375e-05,0.0031135217081841456,1.6364701503794404e-07,0.3258063884194761,0.6694519675671324
2500,-0.006137205270042523,4.625202302446798e-05,0.0030325569828089888,2.7396552147083757e-07,0.32469920299425464,0.6732318626995258
2600,-0.00013464422263498977,9.201513334665495e-05,0.002633652558431251,1.8332295185121098e-07,0.32425327675190035,0.6722322255975883
2700,0.006290540204136722,3.365811533063575e-05,0.0026563162388813463,2.970525011359196e-07,0.31977793199484145,0.668677666346365
2800,-0.005945262750643516,6.103369849803162e-05,0.0019893098165780147,2.3762800828404865e-07,0.3211746410514162,0.6740105580991075
2900,0.0005342449662061595,4.7844411944117e-05,0.0019363328675037455,1.01032371000475e-07,0.32064684009046424,0.6748874170741003
3000,0.005002658721961443,8.463710901899944e-05,0.002135385250681657,1.95552771512794e-07,0.31831435069810954,0.6743822127824751
3100,-0.002446309489086012,3.896140935357279e-05,0.0016576509262593415,2.2984173790061334e-07,0.32089758144822506,0.6775250162408102
3200,0.006193113126164511,4.974782126467119e-05,0.0014608979907215142,3.325890152605422e-07,0.3292816550044507,0.6686111433545904
3300,0.00038263317528323894,6.18150171525998e-05,0.0013260880742014666,2.5812160665030413e-07,0.32049306782564707,0.6705782770490161
3400,-0.004734706226898792,6.796005424740065e-05,0.001422678630794999,5.578376134674175e-08,0.32616359816858514,0.6711633248721915
3500,0.006695777925895328,8.491531900775795e-05,0.001322868011416597,1.265956816384e-07,0.3280113114327945,0.6689668675742201
3600,-0.005531339733255689,5.912401636197954e-05,0.0010428606518759792,1.2945053209686206e-07,0.32002552015416075,0.6778956297044584
3700,0.0031798135862889927,3.688513483631379e-05,0.0008713629184059729,2.431405390551429e-07,0.32590519034915294,0.6710132562957597
3800,-0.0003094484172533983,4.0645008976989096e-05,0.0008385576911925054,2.8108684584340296e-07,0.31867323775993905,0.675385648143449
3900,-0.0033551385456739133,7.357053888050627e-05,0.0007529691794772223,3.323075394704724e-07,0.32207626338592515,0.6795460992680068
4000,-0.006821650127783152,4.571185963963715e-05,0.0008480476285740872,2.402851769397863e-07,0.32443952712588664,0.6683875854046851
4100,0.004695984379282264,5.167552789322702e-05,0.0005777638828670067,2.669768420271072e-07,0.3226729338801578,0.676703351802658
4200,0.0004272776537053519,9.090971084054241e-05,0.0008755022631267472,4.3802795108651334e-08,0.318554124986755,0.6762422568237217
