miliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
2600,5100327.023814281,25077.0773001854,4914.836382271744,1427.8457126439275,6298581.800320343,0.3889453397353468,2333.57959860236,6146.685550728117
2700,4916248.471382791,24866.368917050375,4870.428234889673,1447.139333359418,6335164.519768552,0.38796961022419824,2430.721750536309,6130.124546053826
2800,4800164.0118901925,24753.985033956847,4876.070669742512,1454.7352069537067,6422286.287291972,0.3862857177895141,2615.356968151582,6395.193765753796
2900,4842935.619436055,24509.224801689463,4893.13245326579,1504.8728896036582,6395432.528872392,0.38293210153823204,2757.227779756219,6634.983773424578
3000,4703367.717417987,24396.08930896565,4869.049483825811,1517.7511170153755,6528078.958658708,0.3801629648253901,2868.318138259653,6916.161388241854
3100,4559518.785881662,24339.85952780523,4855.220457469556,1558.8708455891906,6633706.119330647,0.377606923168268,2922.0937486587445,7144.9722824063465
3200,4457234.396192934,24089.54746971241,4811.6886693295555,1581.341017570792,6777429.9534824835,0.377484314340994,3109.553744904779,7413.102866086933
3300,4484260.895439184,23891.12195752395,4762.909780868472,1584.627759411609,6763404.302991206,0.37356803109258274,3255.444440643879,7591.527082977944
3400,4325846.524243944,23738.785397971886,4773.219383514294,1635.0692383091068,6746851.247738422,0.37212893303094374,3297.9148963411176,7700.790078499756
3500,4361050.40334301,23562.242221709115,4714.686529501996,1637.180500642775,6792140.342001938,0.37001830584570106,3493.1531939622137,7847.607517781557
3600,4251318.959170697,23416.311382088214,4671.372731974309,1657.4335375523256,6903553.056683242,0.3674906540792567,3695.918493393005,8154.136969897441
3700,4208924.514435209,23274.34344864032,4646.339675832795,1675.5532994254459,6920189.718935027,0.3654722350809183,3761.86522370306,8278.322818638064
3800,4285594.518089811,23127.004550188325,4547.726664468343,1718.6208349055455,7105684.444369793,0.36176352678144014,3840.200932945181,8649.10915994332
3900,4114740.560714843,22985.343468439063,4509.879149687456,1719.3151662258442,7080924.836772995,0.3592201116408172,4089.1581925810565,8942.229312758836
4000,4017415.514852251,22761.155904078973,4491.851618716287,1759.6712486163522,7198572.415236281,0.3570071657717701,4181.775007466737,8927.264758878053
4100,4050334.8420784185,22638.409968624786,4419.645302337677,1758.7681414470396,7199489.391857882,0.3555692828236084,4269.677932772387,9378.804137715735
4200,4008247.0161748235,22420.772900443415,4338.787128903863,1791.2516384268613,7182560.102991647,0.35238351156444053,4440.798003457857,9582.822688875902
4300,3955498.000883412,22314.695584316676,4268.765101438836,1787.844591006295,7192301.3389352,0.3509805185472748,4653.292227573616,9701.604016251827
4400,3978973.5891632624,22195.40262055483,4208.755621941564,1827.0025903529568,7366400.207870203,0.3470039101313725,4804.217928582094,10038.386491535937
4500,3904390.280513245,21901.582767649674,4164.903602315671,1837.8018939440576,7348027.413321975,0.34482183180979825,4864.91451721483,10153.042029486503
4600,3917393.54662213,21727.256147653974,4040.7148665987784,1841.8436025239882,7437785.538649775,0.34186496703420294,5107.3988807974,10270.529796751904
4700,3730121.3477881863,21609.3317036447,4011.605522111287,1854.4096906517252,7481250.742255745,0.3395077344668059,5289.016889539604,10525.399991523958
4800,3823777.9207241735,21433.66606497766,3881.992565489041,1876.0357977140761,7400870.443845696,0.33832680346536137,5428.718124444744,10930.706461308559
4900,3714280.4025683114,21291.252455060574,3829.266842096112,1868.5545122572885,7431646.525046994,0.335777588164822,5503.512353813405,11101.486839613102
5000,3782473.1454381645,21060.428215131542,3769.1641401072907,1895.4258101842217,7460294.415635448,0.33298320276471116,5644.023784411472,11218.67445027662
