milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
0,11043169.015047494,23304.99988360155,2225.726187694091,528.230795528147,75873.64451963229,0.3775359087740667,441.5846015805328,1785.773835222076
100,10564945.1549563,23908.24789670087,2358.033567799205,567.6066366962071,755681.8766759923,0.3858248639760266,483.7556132769778,1852.2014280785997
200,10022269.10196462,24355.628059870163,2542.5774557090094,590.444338876263,1198656.9234784923,0.39099644227762503,492.2634524570197,1983.2224446001799
300,9525335.062196622,24864.743886623597,2743.917860719651,651.3883223685079,1643006.1870717828,0.3950529081021625,647.1747608112208,2086.0054085483002
400,9246359.137727145,25175.665007656073,2954.541155448013,660.736296576487,2043879.742446749,0.3998628391485039,558.0939316703293,2351.9444798272184
500,8759168.999512125,25494.631025886138,3065.9418322412043,722.5180496743627,2537831.955427029,0.4018069496737627,612.3566220161963,2467.839869072287
600,8371720.923868675,25719.803269940534,3236.2990056176386,763.7367646651722,2766332.0059637683,0.4060072702668753,656.6957884815422,2406.1780118408783
700,8015792.343769826,25890.620592390533,3398.0540512503626,799.1452014256254,3165367.399976337,0.40803280363642414,827.8626157348492,2538.887867572725
800,7885705.743917681,26039.415333587927,3576.651432636497,828.2653037419898,3508911.446414142,0.4082669150960982,854.6408476137115,2936.3226209147406
900,7547174.270726059,26079.77820128227,3714.577714692632,873.9469802657112,3616404.0850329264,0.4110877142395485,839.0879718221108,2985.6266133963823
1000,7280710.705434851,26256.797489525874,3868.268143197721,922.7138924807041,3888404.8777273046,0.4103137372557886,990.8336275415304,2988.4122111732977
1100,7025452.826376501,26287.477869270846,3966.279736636372,936.1593684802522,4165502.412374479,0.4103301477964521,923.4748304739577,3235.38137267448
1200,6794017.126317555,26313.41451654594,4083.853464034004,987.6373267094749,4365993.108835664,0.4108146363924665,1106.6314183485204,3326.531940713005
1300,6689506.225029501,26285.06004713503,4209.815814328466,1020.0653643810882,4496695.122730221,0.40935745437670196,1106.0939747135255,3611.912661902411
1400,6450345.810482915,26300.268506281165,4271.2704421490125,1043.6291847881778,4716615.898345837,0.4089682009684779,1205.3836058355143,3759.604344513027
1500,6250337.374996023,26209.596085018744,4387.423052482856,1076.338907358402,4937985.048581841,0.40846911272214587,1274.9568822665974,3809.6394470219097
1600,6119998.114860694,26118.315462148938,4430.828343146516,1128.8065409821616,5012478.374196851,0.40864800727911504,1328.9335868743203,3954.9799943395324
1700,5926062.570927434,26064.83260073864,4544.1161741318765,1170.06724611674,5277940.0262194285,0.4054437527258826,1413.6185282611762,4232.581631746495
1800,5844938.733013082,25911.311973404197,4589.817634629456,1202.901981579603,5270804.010907149,0.4039181862136183,1535.66843709529,4421.099720437521
1900,5821939.601580008,25830.641356738557,4669.065275106415,1218.7545827121985,5550309.831737898,0.40223450589919973,1568.8024616814323,4687.501928481387
2000,5625842.536907217,25846.511948289157,4708.151479048496,1257.3939615297118,5568223.400544253,0.401810170943925,1646.019153918057,4881.106044236647
2100,5463815.986295017,25587.98862759877,4782.180299730631,1289.124344846611,5798253.411245502,0.40046171853612544,1740.0090141866224,5145.702487127984
2200,5414963.726680814,25536.22507535328,4781.291695789566,1304.952357953664,5813701.732999099,0.39890903547839124,1868.479810719131,5213.796848819025
2300,5256112.445371979,25480.337746858713,4829.043279234285,1320.5797156738984,5936340.890576189,0.3953576668532344,1953.7296040516462,5553.9364058268275
2400,5240710.566172941,25214.846484119633,4826.248140978832,1376.9715644326645,6094025.065966617,0.3936680411666287,2130.7006565290308,5671.544808180094
2500,5034277.833813648,25179.533498594566,4899.333788391698,1398.3631540576803,6169589.480922011,0.39303263661365895,2191.0021575513165,5764.774808686666
2600,4962313.845423642,25028.301722396354,4874.011548700434,1436.4489816037135,6178172.64858344,0.3899900833639002,2272.4684829773105,5985.7074673989355
2700,4978590.013304979,24900.62146086575,4862.1922375126,1431.3274762728495,6248456.35548326,0.3877770643421421,2447.7028311992194,6364.378620268069
2800,4900363.613606906,24703.162811031507,4881.28946516537,1466.1559605413045,6310610.52902863,0.3851009920768236,2572.810329745734,6337.53345619368
2900,4827880.5657310765,24555.20446139717,4890.776888633894,1510.5616664380702,6437395.303844171,0.3834076259317835,2649.733989925122,6651.4275224657185
