milliseconds,Susceptible,Exposed,Infected,Recovered,Total_population
0,315353776.97187215,14420368.879606357,311650.1466372771,-36495.06903627184,330052960.0
100,315386645.59476495,14208631.710106013,739819.8694901434,46158.459363341775,330052960.0
200,315387622.05578655,13826019.257923704,871666.0682438865,28493.99152741986,330052960.0
300,315195880.3355947,13690898.221959146,902388.7949550687,9322.98796368217,330052960.0
400,315103522.8774485,13424210.10859402,1463155.0291728252,54211.04434475746,330052960.0
500,315085085.4776122,13170572.039228462,1866954.9708263907,-8845.90326191251,330052960.0
600,315247522.0708114,12840783.701473536,1744058.9676209125,-3272.67419760763,330052960.0
700,315168862.38126564,12770347.048300805,2051806.074893965,63327.50522372605,330052960.0
800,315069425.9296174,12504708.572441721,2230165.5487614064,16701.48929424704,330052960.0
900,315057318.8443719,12508535.278881049,2619152.511241462,70812.4655837781,330052960.0
1000,315001654.3144407,12282476.43758774,2589214.4693048573,71291.1985027475,330052960.0
1100,314955918.87646604,11860742.20710262,2966497.891566039,111463.06889254096,330052960.0
1200,314854524.79520017,11644207.27365841,3307123.9252818977,144132.26755216662,330052960.0
1300,314778261.4730202,11761168.802019268,3248028.6289085443,153303.90176939356,330052960.0
1400,314778512.0838527,11617420.077662202,3577116.9836849314,196346.76245922336,330052960.0
1500,314644825.73666507,11192431.578160526,3651494.693006373,187745.33769234738,330052960.0
1600,314582387.619711,11167652.988571215,4229255.73235897,226761.21658523422,330052960.0
1700,314713593.6916288,11041448.081498994,4400639.160534133,198247.0465174969,330052960.0
1800,314603307.3071533,10684829.639781708,4581631.396091473,219187.41692725147,330052960.0
1900,314490349.8737071,10859567.2783197,4549501.890587892,241870.08022451858,330052960.0
2000,314420020.3174424,10428258.14584159,4962101.989306465,252932.64904026018,330052960.0
2100,314255259.8774386,10334452.095642934,4943598.099224913,353188.7781746863,330052960.0
2200,314195000.53561115,10213656.751483876,5024052.096387751,380592.99137579545,330052960.0
2300,314088156.4203694,10277267.693596803,5097367.239936539,421963.87490456307,330052960.0
2400,314192984.03096926,9972371.782185782,5550401.818984902,437173.32857124,330052960.0
2500,313994651.74619263,10114757.979174057,5430896.415406759,435771.77757138124,330052960.0
2600,313899354.712485,9760780.740644468,5988782.21036496,434841.2363514445,330052960.0
2700,313957969.8650736,9749238.886976918,6095710.127767101,530875.3863298305,330052960.0
2800,313715019.7007288,9707529.797733003,6181462.079131644,542599.530653297,330052960.0
2900,313747659.61300635,9448984.539840635,6063443.669790129,544227.73384483,330052960.0
3000,313672507.7571461,9704020.766786048,6125588.84346924,579311.5361093729,330052960.0
3100,313334993.7231405,9288330.574387558,6462850.026516619,613453.0314369249,330052960.0
3200,313352295.4630998,9221006.293190211,6845609.390177594,678901.5673529278,330052960.0
3300,313300601.49873966,9207050.256916873,6604366.327068207,698462.6905293345,330052960.0
3400,313098286.43452173,9165472.105449472,6879057.846556992,780485.4724749961,330052960.0
3500,313045805.02286875,9014951.20921903,7279087.25978408,814301.0573952453,330052960.0
3600,312813484.36013347,9260982.797833517,7114103.426240764,782600.4931498595,330052960.0
3700,312838218.33903044,8887072.35698162,7126766.639398856,841101.0916025833,330052960.0
3800,312799998.1841397,9041559.54008757,7301524.098640075,876897.9672848912,330052960.0
3900,312569250.1856526,8827895.49666673,7519211.688840499,937722.0729684243,330052960.0
4000,312462771.1221156,8822957.82112678,7543320.402023265,971021.8083248502,330052960.0
4100,312437542.9606701,8761096.29966246,7617440.741037398,981761.5898159256,330052960.0
4200,312212772.7211471,8771038.84455749,7899482.641863216,1076037.2261489872,330052960.0
4300,312177596.52223873,8903313.111732025,8255828.340183554,1091016.9914072827,330052960.0
4400,311835816.18084556,8769291.52186398,8036865.696912375,1183997.9762286108,330052960.0
4500,311808818.15256363,8757253.545643637,8150807.370254781,1187310.8672652962,330052960.0
4600,311762269.5085412,8759764.565310435,8330489.709265014,1202742.9862898658,330052960.0
4700,311470978.7530608,8779072.201917306,8781974.39056499,1277888.0470353707,330052960.0
4800,311371067.81671286,8637944.885841707,8628288.808272578,1362852.720933357,330052960.0
4900,311210658.7734317,8619834.304516517,8613638.759573076,1392034.2247420663,330052960.0
5000,311244513.4474926,8480013.666627448,8765917.241437012,1394773.7084225852,330052960.0
