milliseconds,G6P_F6P,FBP,DHAP_G3P
0,3.7181855663517687,0.0006351290173222987,0.002634818530025799
100,3.7186657655562794,0.0006358807556517633,0.0026395865652419147
200,3.7211042551131865,0.000636770146395171,0.002642176541236095
300,3.7202632720556488,0.0006396100197477953,0.0026492449244412664
400,3.724797044272822,0.0006416497325497582,0.002644392435272176
500,3.7273203777372057,0.0006424157385576276,0.002647518208406519
600,3.7277625469878273,0.0006440455134692403,0.002653123062329061
700,3.7286373266666235,0.0006426995067088383,0.0026566109995839774
800,3.7292977738728585,0.0006471522890433071,0.00267125070314028
900,3.732548169394039,0.000645275108575148,0.0026735182500124627
1000,3.7341811196353802,0.0006493155013383088,0.0026723329657863484
1100,3.7362543567813455,0.0006482510817926296,0.002674724658313265
1200,3.7355174298254163,0.0006489627913105657,0.0026794042606617155
1300,3.740078654029678,0.0006499446598400442,0.0026919296780750167
1400,3.7400534357418755,0.0006545741263484782,0.0026903607719118714
1500,3.745081945573168,0.0006524292885827331,0.0026965350532503637
1600,3.744638178212341,0.0006560390134964222,0.0027053937796538254
1700,3.748497112538231,0.0006582751841948878,0.002699771349242679
1800,3.748363495185949,0.000656975040716267,0.0027063438537088835
1900,3.7492187753346884,0.0006597644676180857,0.0027161680164364626
2000,3.75366560372089,0.0006610936401773934,0.002716131002892672
2100,3.7516919158902833,0.0006627874049968048,0.0027270862768086976
2200,3.752532855063112,0.0006611333087524629,0.0027304665495905163
2300,3.757441919614092,0.0006633001395453678,0.0027361689614154544
2400,3.7563345123312417,0.0006636788078023368,0.00274387031332145
2500,3.7617280694214386,0.0006681505105335025,0.0027479415270441716
2600,3.7632951606225156,0.0006685343983634147,0.0027513733676634085
2700,3.7646468523096726,0.0006672736736616975,0.0027474175613496385
2800,3.7645327082289155,0.0006701986340238116,0.0027498983742528086
2900,3.7652880854623674,0.0006730656830040654,0.002763716754955783
3000,3.7683775307922263,0.0006735544965413971,0.0027663966817136226
3100,3.7683004264632283,0.0006753295666352369,0.002762776764669197
3200,3.7705807106180718,0.0006732863376114297,0.0027721336800109143
3300,3.7724338858914663,0.0006772014103752093,0.0027750395625024526
3400,3.776662715011085,0.0006779960096122391,0.0027825021302004373
3500,3.7743627532444384,0.0006773842877154988,0.002785138349484535
3600,3.7802948280068582,0.0006806137150396435,0.0027854268503306238
3700,3.7787060078993218,0.0006800937980950276,0.0027918617864623745
3800,3.7817164737713265,0.0006837327903442687,0.002799518317938498
3900,3.7841261491348797,0.0006842404531651569,0.002807389372409677
4000,3.7871512200822797,0.000685050632085718,0.002804267687143204
4100,3.7878470408289426,0.0006850140567495925,0.0028172111636682834
4200,3.786621312683327,0.0006870440624444541,0.0028241687074322024
4300,3.7888928801209274,0.0006870187855974502,0.002828935604302092
4400,3.790496393750267,0.000691068928180934,0.002826336533490367
4500,3.791700411701694,0.0006925585614135482,0.0028373485651832383
4600,3.7949709918727366,0.0006924120838895545,0.0028424782778270308
4700,3.7945711472623196,0.0006935997056670013,0.0028394754375893204
4800,3.798997622095107,0.0006945908419933004,0.0028469037431568703
4900,3.8018387956379476,0.0006976362448279257,0.002851478880086686
5000,3.79904898041916,0.0006990854518558635,0.002857802102912643
