milliseconds,G6P_F6P,FBP,DHAP_G3P
0,3.7168380649663435,0.0006345634984435432,0.002633347437626408
100,3.7186297538160127,0.0006359679893240419,0.0026298008484053064
200,3.7210442833353983,0.0006371353433708152,0.002642565774761007
300,3.720420813946309,0.0006404171934921595,0.0026466624161709572
400,3.7254407995588212,0.0006417580743061464,0.002646759460408002
500,3.726905300595759,0.0006430836897776261,0.002651363048940739
600,3.7289686539161875,0.0006443786124722674,0.0026553421348252063
700,3.7291258131239053,0.0006454586852456892,0.0026571418365066444
800,3.7322393965408387,0.0006451326649358642,0.002663159611189759
900,3.7325875708546086,0.0006478147014165896,0.0026708602013693714
1000,3.734434155602006,0.0006469412646322626,0.002673240786661892
1100,3.73654535772182,0.0006480749882739963,0.002682838311314795
1200,3.737004932975353,0.0006515917493030617,0.002677596261704479
1300,3.7383170169376316,0.0006499825850907302,0.0026830244879132263
1400,3.7398313648045804,0.0006542638234376371,0.00269396236272346
1500,3.745518381792841,0.000653059321249249,0.0026961572441164014
1600,3.7471548081272203,0.0006568226693111587,0.002700154148016472
1700,3.745050461283146,0.0006580992493788403,0.0027055919708374636
1800,3.750664616353882,0.0006589776313837874,0.0027137988241127753
1900,3.7489238770244766,0.0006598349613803937,0.0027079428963394576
2000,3.7517536293927556,0.0006586945206410081,0.0027180097458584735
2100,3.7551861525392547,0.0006604487984550119,0.002719420111474579
2200,3.753202322678041,0.0006609896047025677,0.002734105256961154
2300,3.758093983967852,0.0006635821567302355,0.0027361202454700565
2400,3.7597064448154995,0.000665260922981543,0.0027426746916379683
2500,3.7602839091434332,0.0006681313123837092,0.002737628282903576
2600,3.7629450375899616,0.0006687177960994701,0.0027449457409043825
2700,3.762156484461363,0.0006694376581831385,0.0027523871165750368
2800,3.764230555411617,0.0006711533278111426,0.002760747764420569
2900,3.7679402711561587,0.0006717012446021137,0.0027636182183306325
3000,3.770696453641462,0.0006712890892902277,0.0027651821099419446
3100,3.771068871956403,0.0006732110853505224,0.00277172976018642
3200,3.7729028635229156,0.0006744326422157145,0.0027702922652795233
3300,3.775778024149117,0.0006769789429633778,0.002771829881883422
3400,3.776424782254446,0.0006788894431891641,0.0027857436099112966
3500,3.777227697506938,0.0006794531718015758,0.0027820020806558123
3600,3.776086040514267,0.0006784241920686022,0.0027903459213487235
3700,3.778761806257851,0.0006824745490904376,0.002789697483566925
3800,3.7831484311033425,0.0006822792212984121,0.0027964732398980487
3900,3.7849096475174346,0.0006852328583052707,0.0028082208193753815
4000,3.787170816087838,0.0006835499593164851,0.002805857228267737
4100,3.7857567424632705,0.0006871336554471794,0.002815829849360946
4200,3.7875113524875137,0.0006859709032877951,0.002820772985402832
4300,3.788952366209186,0.0006893063365654678,0.002819677133186521
4400,3.79334605726178,0.0006900706357218548,0.002827074921256473
4500,3.7952600683200473,0.0006901381562078494,0.0028354625354330386
4600,3.794153455163133,0.0006926484410691877,0.002833058614048319
4700,3.794198300960603,0.0006925997858864492,0.0028358643325321294
4800,3.7993144765809346,0.0006939017225517722,0.00284048253387656
4900,3.797569966803183,0.0006955363578585889,0.002852849488050348
5000,3.7996440332646397,0.0006987610498933676,0.0028605807311983754
