milliseconds,G6P_F6P,FBP,DHAP_G3P
0,3.7193533266447165,0.0006373199817745947,0.0026295158917849226
100,3.720303270566099,0.0006381772142606354,0.002633127379550898
200,3.7230080230776443,0.0006402961359531856,0.00263413154287734
300,3.7245892048510174,0.0006396461830886675,0.0026420970807930714
400,3.7255685742868434,0.0006403862698538513,0.0026457557705230274
500,3.7270409830253897,0.0006419784075346344,0.002648096142412494
600,3.7272842194774416,0.0006440236831624101,0.0026608490303488925
700,3.728691716808083,0.0006431951357575883,0.002662714562018516
800,3.730915022821788,0.0006460595984730727,0.002663493224977675
900,3.730428936592516,0.0006466458201295422,0.0026727001970710037
1000,3.735352626942351,0.0006490903494211156,0.0026746014204219394
1100,3.736452816738758,0.00064914009137085,0.0026837700530126895
1200,3.7356600966012676,0.0006495658391962784,0.0026880120291126004
1300,3.7405745215480306,0.0006532520115437322,0.002687882615996628
1400,3.742541931827484,0.0006527982466194621,0.002689937455777519
1500,3.7443809723757857,0.0006549229965309832,0.0026985950028627875
1600,3.7447260726607507,0.0006561775145685885,0.002703000870204475
1700,3.7453025489052476,0.0006557521159506168,0.002702540919577631
1800,3.747319873763499,0.0006582679257893341,0.0027163965546665543
1900,3.748122659746549,0.0006589361857086147,0.0027160229867137856
2000,3.752028472069483,0.0006620472559982017,0.0027229029036278662
2100,3.7547830245048117,0.0006625361113143255,0.002723352540615664
2200,3.7566588957993003,0.0006640583978527322,0.002728762080470053
2300,3.757048460802838,0.0006648853464039407,0.0027393693270368917
2400,3.7592836848273063,0.0006633300225660833,0.00274268244411439
2500,3.7609338777194115,0.0006651985916040867,0.0027369893361732962
2600,3.7636313227737705,0.0006692056781203856,0.0027518469108910575
2700,3.763037138723696,0.0006702502262506555,0.0027499827474337176
2800,3.764407788401689,0.000670713532454981,0.0027604553546299567
2900,3.768483907688089,0.000671788709524099,0.0027544925429687046
3000,3.76913574605337,0.0006736006185999063,0.002759182491092967
3100,3.772097363655029,0.0006743091058533681,0.002770599189374075
3200,3.7707820060253514,0.0006756030218071571,0.0027677352771354026
3300,3.7750324359387264,0.0006775096290001025,0.00278385335031142
3400,3.777392367486754,0.0006790494403275913,0.0027848452868703757
3500,3.7788040633097046,0.000677368553873118,0.0027910723314036154
3600,3.7800666274716974,0.0006782586702792675,0.0027901066322720703
3700,3.7790147280897513,0.0006814546129885733,0.0027918864949186485
3800,3.779476549355673,0.0006813643534324914,0.002795034849890761
3900,3.7853177511471734,0.0006851723272787237,0.0028041221687559997
4000,3.785870008192433,0.0006841005780056625,0.0028065605796029226
4100,3.788187253071969,0.0006871926877107112,0.002809790252293574
4200,3.790137978388732,0.0006881976499854904,0.0028196469191131947
4300,3.787362272345693,0.0006868773263438689,0.002826199054516503
4400,3.7926550128627876,0.0006914163577538703,0.002826333837885167
4500,3.7938089249608375,0.0006896500254050305,0.0028362950868460247
4600,3.794131593673845,0.0006932394225703383,0.0028375677703559596
4700,3.796137617934583,0.000694102642821655,0.002840621096914567
4800,3.795456752688074,0.0006950237371558818,0.0028476080775050746
4900,3.8003936049611258,0.0006947976945837792,0.0028566251971503887
5000,3.8007715181931894,0.0006974458974274066,0.0028613812272386538
