milliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
1000,1.4061676006776852e+18,0.0,0.0,0.0,603596615090223.4,0.0,0.0,5417956286010617.0,0.0,10884560650335.842,1.2169959823862382e+16,6060158912348319.0,446282148823.9195,6060038986787137.0,583298853038.5447,1209124697770700.0,2992915222937.2783,5770424552304282.0,7.417588416432442e+16,6058116975184451.0,3.03030303030303e+16,632442309867451.1,2556919802589.9834,108836042141.632,5835899895330.571,224276235119.25583,2522990989626629.0,6060606060606.061,0.0,0.0,6060409084653701.0,0.0,10127021394085.422,0.0,606060606060606.0,387073352503.50354,10142520305.36305,969230158534768.2,121202316962014.89,6054614133942408.0,7110334851479.681,1442749532.7356062,51298604548049.18,303049304294421.6,145596612157534.38,50320184530.11424,260940825199.38687,451920023769.68445,9710249986.093912,300661641419.45886,76710961369.06427,8280096.598570706,162086403.8958899,435053386.404652,542028540.5987017,1938478041.9607155,-1303090158.0172784,2067715.5786045045,39488178.1079418,151318686.86396566,34913.05727241504,11530283.30365612,41189784.58340792,-6616.478521825764,-327483.39116996,1009563.8257205135,127660219985.2159,319389110838.8013,171058165347.91327,254789110.4835964,494935802.37966126,602588132.0650132,36894568.36649384,329378399.02212,87904788.47189042,40583.21871782388,-68196.7307813174,598562.7028054674,1497638.8143873813,1612672.6098097335,5868636.238041456,42704.533379449014,8704.964429388225,-203573.0236182443,735.0544661216944,-2860.458341027732,29280.19459763024,19.65629638418974,-196.10626555287868,-326.81556169141675,16788567917299.154,8137227472.618877,57860146903959.94,22277843307.437744,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.6,60606060606060.6
1100,1.406153000166433e+18,0.0,0.0,0.0,603741571626121.9,0.0,0.0,5370219518046584.0,0.0,10642690291110.951,1.2169995932775644e+16,6060197399923755.0,390440123152.6939,6060074655783929.0,571998458810.5856,1208915937738137.5,3072498823039.601,5766008361189033.0,7.381699256423632e+16,6057852374564977.0,3.03030303030303e+16,697983273677300.4,3066225035347.5024,110561865799.47435,5830703269478.989,231877170281.16556,2522526537094598.0,6060606060606.061,0.0,0.0,6062153289130654.0,0.0,9962517436665.734,0.0,606060606060606.0,474687568859.3366,10691938070.481873,969199943284964.6,121201604635078.05,6053329670858347.0,6538668227999.485,1947445483.5620217,49667858273281.88,323018114404553.9,163611084708722.28,52877023376.85091,288070690342.6468,240381027272.573,10183302043.935242,266985405402.27774,-55134104061.13699,16092400.27977163,802379603.6904247,1551046657.6947072,676982272.6988534,1568365934.5175717,8778239423.205017,10227829.612688016,-3569685.8330824226,91440410.68788451,294709.71675290866,10310641.428051446,-18476631.886065803,5758.04637970015,338132.63183627545,-1057561.1731966285,129107906665.2247,343559115036.8959,284308202909.70856,294115658.09824336,687380959.3508171,832908107.9494166,42203985.46716947,423726381.482226,3309180.764405519,127194.13059063572,132900.0019471451,-75849.52896828961,1434314.7736688526,2025584.1791333293,1985955.1444243337,32086.846763000474,29801.788158761337,-95695.6437896426,-29.880262437230954,9063.793490501625,13784.024694807676,17.34203475075745,248.53956937513948,1339.6637752083163,16002405324644.395,7834206609.103807,60376115065127.61,66438000473.59335,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.6,60606060606060.59,60606060606060.6
1200,1.4061571123872676e+18,0.0,0.0,0.0,603203439580258.9,0.0,0.0,5305548714919418.0,0.0,11032624234109.385,1.2170958523731878e+16,6060206617732148.0,369012490997.4212,6060071752861089.0,526894530358.12225,1208846304163636.8,3291328334273.3716,5762651227892170.0,7.642119149883131e+16,6057597720256831.0,3.03030303030303e+16,703453072926263.2,3247382541457.0776,109223689750.51685,5826119529110.635,236508431807.8347,2520925922259579.0,6060606060606.061,0.0,0.0,6061121336004273.0,0.0,10282206253121.78,0.0,606060606060606.0,490253749075.50555,13319528081.911106,969133212634285.6,121200171465008.02,6052535403605390.0,8483185115698.788,3039476435.23086,49265595966630.305,331418272995112.1,200023261429447.34,55900304307.27948,356494618877.2184,562470274390.5222,11515776449.98855,491321770450.1249,171486521884.27463,16326511.547519824,-181095406.57104528,-318575369.81328714,685945664.9813784,2068029629.1523454,4182698181.7478423,2768878.4744223543,50777096.07799181,41276338.52969382,366735.061293836,-9348442.968853716,-1868638.1107486296,8062.413165104024,190615.98290651606,515877.3762792562,135090950039.27327,382033447806.2488,335946831258.23517,312813545.67231965,674938997.3682151,727286435.4651561,48295811.6130637,486382361.8822586,279530238.077457,51799.53503625841,1593410.1728175937,2195883.42711785,2067478.103552171,2103554.7771018944,1950284.064952029,40818.11025373038,32218.204339852833,-4096.702269794376,-105.30747342483971,-460.9207467072056,14347.406909604559,-57.87392845504712,443.3230451934945,-1477.9332971742065,18698373467479.13,8200210792.168749,27673008577128.88,51519842451.18238,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1300,1.4060595217011085e+18,0.0,0.0,0.0,603031039917678.9,0.0,0.0,5260256020190917.0,0.0,11434523044723.8,1.2170367262728912e+16,6060241618505532.0,377018631030.05615,6060093947542054.0,499796027016.0763,1208761822447073.0,3398236846166.1655,5765442245161127.0,7.804975331838474e+16,6057079899875060.0,3.03030303030303e+16,748246120015888.2,3549070380674.5615,109731687957.77698,5815743944395.747,246667501420.60767,2521309880276589.5,6060606060606.061,0.0,0.0,6064094122385687.0,0.0,10413966565486.627,0.0,606060606060606.0,574560871416.2258,13584874851.236485,969144816751381.2,121198672644622.61,6052203447495110.0,7746776998059.248,5409121603.422522,47978457295722.336,345921849245269.25,339582289057894.9,57757715264.06585,363258169409.80176,386029453986.92426,13696476597.496027,418564295349.8784,363010086882.0808,13903994.606841419,1205516108.1611834,1892480582.8400128,785126228.4073802,3575572771.1520724,7458442821.427975,10560126.98624984,6702987.398402028,104149459.76193905,509414.9189757452,20916224.303252123,-30863005.710518297,6399.41693471544,-89075.64099336055,-49433.962710396256,134826006957.35516,385864403894.8719,344042673479.52856,327379273.8245378,813816342.4176494,996508913.1447506,63465227.52458545,386162793.7124921,328489946.54874843,90583.10385323796,1314296.2844252044,-408246.0167742976,2162778.330925719,2628330.1031608055,7351581.425565372,36218.1419784686,27779.884774907987,48061.076890109645,68.57757031767255,6646.962812609514,32368.028285243818,-30.49473411006366,190.17006255230137,-229.5386818566118,17847123443902.76,10882517742.445004,52277357309997.99,66938969648.88022,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.6,60606060606060.6
1400,1.4060773485985313e+18,0.0,0.0,0.0,603040462882566.1,0.0,0.0,5231125746748029.0,0.0,10847475407844.371,1.2170580238626148e+16,6060278651302677.0,351310061289.0909,6060139681628264.0,437434857710.62634,1208679873543221.0,3322648428217.1,5755398724991241.0,7.710475139216323e+16,6057054288267315.0,3.03030303030303e+16,833726477668085.6,3603063794400.1133,109075586469.43004,5816785246372.508,244352760384.5999,2520110859466750.5,6060606060606.061,0.0,0.0,6063347640504781.0,0.0,10395469079570.936,0.0,606060606060606.0,541682941267.4839,14883614412.325045,969118711683367.5,121197201293597.47,6050855444138721.0,9314414719160.076,4081467732.981032,48057686203469.31,378547995985054.94,298933011690831.1,63433522975.80496,564428109228.7799,310094032027.7878,15502349655.450893,613054791920.8293,400517651588.53375,17472986.802779503,250553782.20451212,291428603.64239967,1007722051.6688285,5089967667.769551,10718010819.03186,11167249.288839072,21881358.540578105,201081554.9779679,303914.1290514229,11733676.048132747,-31865538.17043826,6871.152378380243,-281974.5515467528,-447802.1752430423,138618268580.88663,408268576922.46204,405617046065.5604,390481631.3567644,997136384.3477049,892882777.1463736,59944849.4870032,645366308.6970607,301859843.63151205,124224.75242523373,521315.0193896672,-89906.85121593857,3313121.877926121,3270296.0490563656,3471643.606477486,69086.23464932176,40620.55129258542,314771.0008853376,2132.542718526954,11478.449083886939,4399.317202260375,68.34287270301165,476.6628686368038,-1107.6158349950165,19635879005348.902,19419533772.89254,67302646763923.26,45820518557.95611,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1500,1.406071747495306e+18,0.0,0.0,0.0,602874051764581.1,0.0,0.0,5183163727317282.0,0.0,11277623197142.734,1.2171220119208486e+16,6060266941532044.0,333735597444.0695,6060172370577616.0,421784183015.78326,1208696089812033.0,3375230029151.3613,5753417602977466.0,7.967857254424166e+16,6056662180993878.0,3.03030303030303e+16,866479788859980.4,3679937181845.6187,107942339078.95123,5809678766806.929,245090227595.0253,2519780904554951.0,6060606060606.061,0.0,0.0,6063830506849970.0,0.0,10064053878443.486,0.0,606060606060606.0,604483493552.2805,14345848208.187403,969010800019193.0,121196287128047.78,6050524414472519.0,9422903105484.066,4644784342.936228,46242977509449.79,393456433638573.06,388801001220028.3,67940657404.09879,640360082458.0115,720945525670.5828,15644806324.558722,574739517070.5238,423405563961.9435,24581462.48677951,903531892.9223104,1007418830.6903137,1201696245.5506694,7752262809.807816,30590515.620856285,10546852.97032901,102036576.14857192,113085939.52380064,712733.0556027369,12755731.37716089,-33225433.748982567,2960.2269071020496,151815.458115643,-455249.8015435155,137960286457.2188,451375586114.4685,432057314442.0898,386281722.6777238,1021375987.262184,1343137844.7176244,68097905.72049876,769111406.3453451,555169979.865845,201271.39056756097,881894.7059629706,759117.3270840743,3385807.0154325743,3452049.1478277217,8275729.4359127125,106239.75755922231,41104.71687212816,90723.38572137959,1681.9926226794983,4225.928901500827,19153.1071260569,48.05331283426585,177.65664371093882,1522.2210002110794,25298598423568.473,19876631402.004185,75398977712384.88,69430726022.99158,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1600,1.4060147554562102e+18,0.0,0.0,0.0,602749022922117.1,0.0,0.0,5177949053858077.0,0.0,10880799887332.969,1.2170459174704376e+16,6060320740662397.0,314540777458.19147,6060190948259582.0,429209275730.58923,1208581582666335.0,3413008484375.849,5753122840677587.0,7.88521204273965e+16,6056587612677560.0,3.03030303030303e+16,885526437970383.5,3926007253254.9917,108682174048.20456,5810386521752.22,256434949255.5499,2519904133610378.0,6060606060606.061,0.0,0.0,6064971135582174.0,0.0,10067086392256.838,0.0,606060606060606.0,675169174911.9905,16587491430.03207,968998900891287.5,121194265053650.77,6051309567719929.0,9706464687024.637,6177563121.359658,45239044324075.414,406302371271748.94,380583159210690.56,66306938615.324356,550921363256.2632,668339480255.3085,17045231193.7454,871658347847.8301,755424360921.8601,25663107.295325853,771295864.688616,1227425216.2984598,1166179676.5365398,7698858267.89387,4650221794.822915,12428670.841189688,38628309.905445345,-111110309.983637,872601.4001723633,20230139.657880284,-17354849.72036106,6207.530877255098,582054.4267490194,-444358.83844410756,139207802019.07895,445959527937.5852,570765726884.708,430895082.96739566,1286183087.3789139,1239816803.877434,78549107.64134422,788141090.323943,715804114.7479895,203073.32143775778,1627636.9892761116,1482559.2557422924,3971738.962884212,4351440.716611977,13825953.9481056,107953.19636494954,60044.70406597066,275403.0525825527,1235.26583381542,17233.2008343236,2034.4334567285714,-8.800517018362115,452.7689717836122,1793.9059590053582,20736342589344.332,28702790357.42479,79313500736310.06,59870009339.15924,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.61
1700,1.4059758619914834e+18,0.0,0.0,0.0,602683186871879.2,0.0,0.0,5112840477964309.0,0.0,10585469922168.121,1.2170278919387868e+16,6060305938094341.0,282881133620.4526,6060214916076016.0,372224958936.88416,1208568253851493.2,3555318102804.306,5751006218117273.0,7.980746820953958e+16,6056315958655452.0,3.03030303030303e+16,945039607683767.1,4346451041167.2236,108802768570.85202,5811349422825.004,258546914384.93118,2519319838938869.5,6060606060606.061,0.0,0.0,6066580291860204.0,0.0,10128380439206.89,0.0,606060606060606.0,737707556983.0054,18969651239.279205,969037940475699.5,121194216406058.28,6049812574711455.0,11310055778707.818,5672515174.910017,44301956496243.45,419576475748723.06,458780988614511.56,69956792318.18532,667880996882.2899,529073715221.2561,18973219462.816948,888799421890.7307,465696193569.4127,24615228.56822583,931639394.7755393,-118134718.82675242,1544983422.7477336,9848812874.287228,20439152406.92347,17916728.42703973,61585941.009962976,264701643.89403144,853887.4312780951,15396968.337568812,426410.1072092429,8100.802566616454,235493.5661817876,-264298.96020894696,141113856868.6442,468274800378.3131,632011396137.336,439465391.8706791,1288653308.705136,1690342384.6549325,91924270.47380841,818118861.4889657,777855719.3103809,348918.4133815237,2479627.8496522214,3306576.809525442,4246661.7629176,4697422.369193395,9873110.682623006,116991.83598858761,70851.36349329236,310517.38012921484,2046.848413466203,12616.772207709237,12543.419870168731,61.56844001762043,545.2952702931422,795.5182124002959,26021218774356.594,20004131589.09246,111842425465935.02,101532314483.99971,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.6,60606060606060.59
1800,1.40597645609782e+18,0.0,0.0,0.0,602247870449359.1,0.0,0.0,5153721039278129.0,0.0,11467272180438.44,1.2170317298156192e+16,6060334263884353.0,262423016607.27274,6060267583100823.0,343838608223.7876,1208631588374298.5,3505702228786.5273,5741096812744144.0,8.21209419950602e+16,6056317879167488.0,3.03030303030303e+16,920511164599884.5,4722189287865.961,108303672037.38298,5800915047232.091,260559404131.92258,2518959082485129.5,6060606060606.061,0.0,0.0,6066759718107112.0,0.0,9793459103765.926,0.0,606060606060606.0,752711335272.6998,17629286230.831146,968969578017725.5,121194204005213.03,6049094816148841.0,11134511810973.445,8693823811.885242,44534146101361.55,415727942701971.5,512960029901299.56,74528192515.11642,659240300713.8759,1043711490292.4723,20325252936.2824,777067000139.9352,817168332404.7228,34941995.73682451,1444565393.6718993,2852720021.086385,1587646160.194621,11843076419.558247,22348553685.127594,16583207.104578929,141833267.3998518,-6746934.371315777,826281.2547527882,36847009.548839726,68660840.55280687,15428.042168384509,-149069.3480080418,-227795.07690890745,140069116377.3864,495340133295.70654,687486331903.299,502675981.43101823,1502579013.4524255,1716646880.6497006,103045467.54862915,1112776216.9612935,752197565.532704,290730.92418334296,3819191.4796707337,3788583.2602226473,4723278.749075092,5211194.267321274,18873030.44851775,167958.7409930643,74737.00098666715,531901.7055927424,3618.867856340448,18870.669522993896,1742.6931059951603,157.9288496498258,610.6851095129574,-361.68930373219814,32440643797928.234,34872078651.743256,117696949179549.39,127493873984.41138,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.61,60606060606060.61
1900,1.4059088878327552e+18,0.0,0.0,0.0,602354312101198.5,0.0,0.0,5124066843328526.0,0.0,11724636022451.143,1.2170586743135224e+16,6060331360298732.0,246244241371.817,6060279543934125.0,338687390743.9285,1208529913213689.0,3493112910899.8745,5740699299906432.0,8.308352144660456e+16,6055896867337302.0,3.03030303030303e+16,1003102582104271.8,4795575983872.346,109615165499.72858,5805173907606.157,256683420468.14413,2517800146749988.0,6060606060606.061,0.0,0.0,6069600013923226.0,0.0,9814133407826.3,0.0,606060606060606.0,770508760604.7511,20921545330.40348,968867946421049.8,121191764132598.23,6048612932757989.0,12393302134564.67,8557411089.100792,44323298072330.195,440875711910797.9,546940935751639.44,74524884158.83873,894397375265.8259,1267460387534.7896,20060098632.105206,974018762975.0746,692582493873.781,39346676.84890804,1655298054.8300087,120260116.06986237,1621446153.633637,13098632156.696796,19613748121.897743,24692493.512144342,79557468.36809593,252027412.6487571,906816.4018301836,19622303.034260064,71853184.36616467,12071.613178557936,725004.9731891868,-146222.1384021407,138082789849.40738,496068860418.87054,700723251795.3309,519269703.97542167,1625497615.9246778,1903564405.2640781,98928335.05602205,1215789738.883422,1227702407.1784828,387182.92095790675,3378327.7997354507,4832356.173387364,5471019.814462708,5228845.400146487,18284660.18112109,191417.77507243626,83070.36672122242,511323.6227026453,3393.8946131701787,18922.261337312375,44391.77869950824,194.41472394182102,600.3922188849068,396.2677014792434,37404562488994.086,34197303099.841297,104957512589647.38,87520842803.64124,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2000,1.4059070590000707e+18,0.0,0.0,0.0,602209925281589.2,0.0,0.0,5055482630568699.0,0.0,10932649402300.621,1.217086095380322e+16,6060363216686021.0,253967592271.0654,6060295637773505.0,329948626783.5352,1208643178973007.2,3573349051750.23,5736248865622742.0,8.269801614768491e+16,6055564700451189.0,3.03030303030303e+16,1033395101373457.8,5094772368171.511,109947999124.41708,5802098508634.19,255537316932.54187,2517995437274783.5,6060606060606.061,0.0,0.0,6069974293042389.0,0.0,9920448233768.42,0.0,606060606060606.1,830925045375.6926,19868420389.563828,968865816550825.2,121192101588815.28,6048611961765334.0,11884394723712.713,10211809068.051657,42584526235446.47,454522662137164.1,629151753123034.8,80270564951.32024,958487494568.1771,1493046178908.9866,20976452066.04124,1201986573823.436,799159122621.6108,35706953.38707201,1520758424.789697,2261349841.019214,1810867106.1495404,13529831434.47131,16152754479.111404,25673368.659229252,184768219.2739033,281333449.77080244,882358.5621011166,30141058.864232138,42209583.502380244,18883.10566871729,183087.26552568912,48116.47984128242,137336671066.76688,489499501241.9094,797737537001.7778,532282622.20986426,1688839703.5341442,2459684670.450624,119973302.85363638,1344157028.698575,1293009741.3655713,396717.8583131891,3570165.889727519,2280977.460950111,5766274.357024874,6033493.979856903,24963855.699697334,170386.14857382333,91523.850854327,380456.1808149213,4868.343455987182,33601.81710607317,60718.99945875182,239.4794148838473,428.78016264240625,456.0405939724585,35675451172583.49,42083694634.02079,112353673079618.55,137042896841.18927,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2100,1.4058751644137859e+18,0.0,0.0,0.0,602064253185762.4,0.0,0.0,5041944022060570.0,0.0,10554126501857.64,1.2171242380952848e+16,6060370686438168.0,220556900774.08078,6060313407824977.0,278513710005.74274,1208706920584555.2,3427053490818.4165,5729295219580173.0,8.512506992528965e+16,6055401612680198.0,3.03030303030303e+16,1001401639781388.8,5267730092639.88,108157578657.26747,5801546869609.099,258658121266.3753,2517735767422950.0,6060606060606.061,0.0,0.0,6070030805368155.0,0.0,9681675952188.275,0.0,606060606060605.9,843271387283.0076,21898702964.307533,968839961524052.6,121189366747291.78,6046883120353288.0,13122573400764.709,10331346582.80405,41971936634003.086,472751341161760.06,671547246756471.9,77612806596.30594,1003863029514.703,1488542716648.7722,22108538402.874165,1321666309195.1272,1144331153129.5493,42108013.01067948,2003008379.8041675,1350367008.1816268,1756768978.977606,11698673209.841417,25389859368.438454,29826776.464154404,189158329.73980772,151098083.86863104,1423670.5389043542,50363040.12266059,32835662.526972324,23003.041883905178,444125.92258693546,-289373.6152205765,137549493349.4469,510162189313.1829,830215615877.4684,539001572.876065,1686018085.8513227,3045888462.14702,118638903.27035354,1512911158.074059,1229380403.245591,466189.62215731526,5212460.710022204,4401476.519972267,6287072.640389913,6453792.460794643,28643690.289055742,229233.6530916047,94234.14779653339,582668.8499731164,4579.374161007057,29834.648681060382,33339.73287722551,221.9918355176044,1065.3288611292514,500.7562957747349,40273588829235.11,42884369541.153114,122348098988289.61,147584571238.39294,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2200,1.4058628065295437e+18,0.0,0.0,0.0,601668439464190.2,0.0,0.0,5042968031644361.0,0.0,11529046669909.854,1.2170566439009804e+16,6060381619141469.0,213369955615.8625,6060338444495079.0,268594361736.23083,1208671775092279.5,3512722051443.191,5728298295665292.0,8.502719328518426e+16,6055527060980784.0,3.03030303030303e+16,1074696067546443.4,5044265020429.773,108248008597.29431,5806576678318.304,257214215182.30756,2516451773525869.0,6060606060606.061,0.0,0.0,6072811131777024.0,0.0,9505527644537.623,0.0,606060606060605.9,964212893626.2782,22783480393.54423,968775864225529.6,121190261067362.78,6047373706225774.0,13005392300639.623,10808631952.871756,41834695724782.67,488703489179542.94,714872244865320.5,80195768715.55515,1098925299227.1364,1361029111087.1729,23542017515.879864,1295332089610.4487,1289367986965.1973,46830073.0931322,3166198075.5184402,3391847956.5044513,1912912331.1564486,14928569050.874447,31293484479.335476,31095967.15953377,227597738.1205861,297554837.33007914,1228580.0094910248,35898734.413975045,42070964.253844306,23590.43488429526,1052897.9051881775,878987.7116420496,135163203857.57588,503564664603.3443,857616993525.4448,565701842.0164807,1905144715.8642905,3349802378.827283,132310578.30077405,1511710126.7178776,1715794840.399422,510039.44735557615,6503342.697918222,6725686.777702915,6663924.787745092,6421795.553711977,30616096.35850474,249232.16595747077,106210.31694275569,671014.9789174083,6751.552822859799,52362.80341894467,55559.333861226216,231.00318446747156,933.6807809885552,2371.5646967210614,42023937243500.59,42617286605.191956,166823529739020.9,160687897290.9093,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.6,60606060606060.6
2300,1.4058698126742083e+18,0.0,0.0,0.0,601599163609688.9,0.0,0.0,5018334928446679.0,0.0,11765625482398.367,1.2170842539645266e+16,6060412166737613.0,209748410551.02094,6060330845270906.0,244515398031.5902,1208637560713770.0,3345726084885.071,5725206889763900.0,8.610863321419005e+16,6054957241564104.0,3.03030303030303e+16,1030806210695879.1,5392462641471.625,109564401674.27893,5806084157010.137,258185448916.9074,2516443919131790.5,6060606060606.061,0.0,0.0,6072162234381226.0,0.0,9334897916622.785,0.0,606060606060606.0,998102723856.6372,23561224783.516582,968779004661560.9,121189111876565.86,6046509932553179.0,13550680893305.992,11121694605.288242,40058778463218.82,496690001695980.7,831938899926079.1,82136212335.42511,1167342466202.1855,1415671003652.245,24215059817.2893,1466957507023.1804,1673322695292.5378,53797299.56175906,3702229213.577186,2662840272.6585035,2200881543.3925614,15869161741.618086,41275704674.743546,36260257.86897993,258432064.20571452,639637794.9599144,1346446.859445897,41139679.33362518,52225155.01776229,23186.66234429893,930852.6247206003,1103195.682148733,131001755717.68036,499445959032.5753,914977610120.2854,580458070.7618097,1911447088.169063,3346706462.179067,132761905.33682913,1625985862.3646472,1885393810.4040115,575224.2279897744,5579593.864367968,6053426.772430995,7077777.922581495,7126447.887074988,40148438.59057766,249568.39432243718,116406.98537224848,980962.6137871868,6254.9211533692605,48447.34195733244,65705.33174998022,296.1617686917703,1712.6625168161763,3888.0743426700574,49884456897909.57,44914054492.269485,148209796398146.3,180953864409.97836,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.61,60606060606060.6
