milliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
1000,1.406130250115461e+18,0.0,0.0,0.0,603812373032085.4,0.0,0.0,5425504513807106.0,0.0,11535025912969.424,1.2170181431942582e+16,6060152786806618.0,430294998609.8325,6059998458791567.0,584411884404.4277,1209072343173841.8,3054203820883.5083,5775361725848702.0,7.322790174160395e+16,6058039531440233.0,3.03030303030303e+16,612028681969434.6,2513166661745.69,107961738833.48245,5837277748200.321,227023511946.06042,2522836580824306.5,6060606060606.061,0.0,0.0,6059145501785504.0,0.0,10064983506764.31,0.0,606060606060606.0,377402050025.00256,9458401265.490318,969215920198886.0,121201056226295.81,6054662746628973.0,6405627674151.902,3585921266.969652,49996990301372.586,290833123572469.7,133147378264726.72,46754175890.5887,214227491126.70282,237356680737.5378,9534476399.110003,281501589043.93005,141985768818.3387,6133187.588100918,-43695782.84990573,960685229.7819593,443579544.8050668,3629167261.228939,2305335920.1578245,2827048.884153154,3400446.973353127,-140302992.22070244,278105.8539307469,12220148.044048678,-11665480.876020169,-4285.738027381822,-58347.491493177964,1034163.6390531864,123380529344.50545,314027032393.12067,250613442874.21625,223514358.78303024,516777827.20753896,402412949.1217349,26117341.158878405,180042773.38169542,242241313.11401576,112297.60470838935,708937.0150413362,1412656.3536728318,1566153.9626314621,1369182.9658142366,6270868.889059208,30233.34533099438,15749.785837227999,273817.5248419442,346.06930428797193,8838.710037764204,29421.29994256845,-1.7964698207290644,237.67807220775234,-279.11125252530013,12380036842934.588,14942309388.506283,44899463461040.86,44440209298.76118,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1100,1.4061459335948365e+18,0.0,0.0,0.0,603573301121902.0,0.0,0.0,5396846565566836.0,0.0,10739141728908.398,1.2171125631012754e+16,6060195092495746.0,403201191014.4792,6060053848282170.0,547645840862.0276,1209011652824485.0,3083842830924.9844,5772555068325070.0,7.56732558583432e+16,6057651931539397.0,3.03030303030303e+16,661726723744176.5,3043700989387.738,109906120650.10222,5821857028797.964,239331029882.50043,2521790205896878.0,6060606060606.061,0.0,0.0,6060311703978059.0,0.0,10108884719055.71,0.0,606060606060606.0,513390348254.4442,10693784651.106522,969179934357803.2,121201050422111.62,6053052926706500.0,6818222282293.2,2723644097.902092,50253245054072.95,292385214372786.2,229738083757323.72,49285079099.13195,265747314111.2904,423970611388.20825,10849456290.909834,202765381518.814,151609258230.81213,10386723.231107458,883284218.0814757,-1121874826.3256369,647460354.5735137,1600142854.3132935,5970825156.832375,10402203.925969068,33450028.304990903,67644927.37943175,168677.58798564607,9632249.2775479,-32432938.841249008,7331.562304456629,-118451.84791909542,60484.47984662405,132338555565.92224,343134922332.79645,242245520709.60574,264471166.42165276,707117879.1936902,530430719.5493347,37058511.34225553,384074300.79589874,35889240.78019051,131281.0056621262,733365.8250515349,-1263226.503296661,1700272.2523041235,1764314.2047213102,8574645.527363246,23355.282224529947,25349.348242649394,-201753.60930211612,833.5395087853498,9542.058210810148,19810.572288098087,-59.08772547138915,198.05814990650504,-768.1247266099567,8918564958012.887,12495312760.100214,21568841378476.027,66784457541.64325,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1200,1.406090166628558e+18,0.0,0.0,0.0,603547931099973.1,0.0,0.0,5356566208596554.0,0.0,11564885078597.516,1.2170969505372336e+16,6060221637276755.0,395630212175.6669,6060059594601069.0,536827766258.5214,1208811686173905.8,3263467387521.824,5767857199775827.0,7.59721430023147e+16,6057487041601761.0,3.03030303030303e+16,735226659784527.4,3121845602265.9937,109962376845.67824,5821722830704.57,244881194093.608,2520895959414258.5,6060606060606.061,0.0,0.0,6061109703340534.0,0.0,10091812344778.365,0.0,606060606060606.1,480125984746.5652,11638554759.313698,969201459207162.2,121199341224776.58,6053212707280461.0,6916888047455.545,3960059440.2209344,49210935423624.17,319527096262032.5,317056849692234.1,52357378315.15168,348363784278.9957,355022867275.748,13545868467.548807,523079687119.3942,271455733330.69543,16052686.546179382,-116321600.5222274,1483731870.6612759,829064085.0057784,4848962089.395624,-943581691.2770958,7287744.408913457,47880083.23288475,66086952.87215561,238824.35343242038,7017970.147579783,10383633.905538023,-6023.251934490155,241220.60784672367,-337026.49332221097,132553580501.324,357945967576.5309,357587606029.37134,298699919.55060256,803587710.1534318,853125547.059451,46717844.59870972,414664896.7725245,22571333.049126,111723.68803356944,828302.8869151004,782174.4135561076,2393658.885439834,2490071.837900116,5278560.063907563,58360.575628040664,32986.32324409914,6823.7805410819565,1403.4831208397882,4364.074989595099,15873.163086971499,66.80363161363313,-358.3641810461648,-901.3221237502985,11252864901044.816,11973696901.087029,67767342216980.97,55822070484.50701,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.59,60606060606060.6
1300,1.4061078693836106e+18,0.0,0.0,0.0,603345880547726.1,0.0,0.0,5273243308688484.0,0.0,11475364999109.848,1.2170709352659232e+16,6060240870571697.0,368878060762.7492,6060122528090818.0,474447429104.2029,1208831487157197.5,3366279879125.568,5761301353484558.0,7.664899055868678e+16,6057390490786570.0,3.03030303030303e+16,785535407129673.9,3623023776384.544,108163538401.81596,5816623042539.93,248512242924.80615,2520587077047142.5,6060606060606.061,0.0,0.0,6062030487353032.0,0.0,10194663055494.799,0.0,606060606060606.0,564395039582.4656,13893432107.201918,969135606347980.9,121198607012326.89,6052448258352501.0,8645897076015.084,4514185418.921088,48565819538573.0,342300202342531.25,359594571571701.44,60805138721.47712,370468923839.76953,299378603016.89276,14083637125.549404,323543777216.6837,97135166861.23318,15587458.811550876,561472401.5777812,-823189224.0253227,900806533.786665,6378418385.732165,89450422.0074091,11231538.36897789,45480910.625508144,118018103.52994108,578202.9882213685,157219.30130280927,16363736.956907101,4265.992647801131,-78883.54636345178,1240947.0818373277,137197450439.53033,387200564680.3164,407653864889.8121,335289604.6867662,815442861.5617254,1035690167.4104764,56829023.6767614,432058758.8293294,203204977.0342181,193827.4589480582,1745932.8383985702,2398429.7296935716,2187337.68898193,2791413.462240446,614154.1722849859,36690.6846672965,42403.25636274768,-70217.81314985805,527.8800610411658,10222.166384935788,-11202.941945155504,-53.50505087495001,-127.93069536903147,1264.3340489932818,19434011469348.184,10415267922.69815,37859501849897.516,32565437471.74058,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.61,60606060606060.59
1400,1.406031656440485e+18,0.0,0.0,0.0,603081143920589.0,0.0,0.0,5230697810410588.0,0.0,10718070350116.104,1.2170685622014778e+16,6060246278785431.0,332705926790.77924,6060139350392917.0,476790156832.8026,1208643714382593.0,3362874707264.1304,5755538804613401.0,7.705626253544538e+16,6057091258214842.0,3.03030303030303e+16,796198251544102.8,3441601289721.931,108694028923.69272,5810193242026.304,242834638209.86194,2520698043515922.5,6060606060606.061,0.0,0.0,6064264146041251.0,0.0,10230743627125.629,0.0,606060606060605.9,541549330819.4972,14141679194.728992,969151954766182.2,121197438831176.62,6052128472127162.0,9094404374509.297,5488275939.260511,47668013669575.09,355092454872920.2,337054698469532.8,62138667097.92519,461958105107.76306,258539075281.43323,14100043279.151894,598990451477.9955,-13035069391.06073,21486579.249402523,170169254.81246483,1670999731.6327574,961963968.8664671,7382653539.557163,2087005572.32873,6822967.584415658,3914817.5170795843,148346682.36093533,159169.0353282927,24906283.44823492,10836755.061953248,7932.719203045868,510529.35689252836,250570.61215180843,139597693912.77463,415616994260.12933,388910899238.69617,377044380.81312585,1042991085.5829486,1306046431.9648705,60297121.8197949,533453180.83038217,274767678.9231275,148384.98742465355,1519563.8719932586,303352.77150834515,2708381.8050860935,3512047.260219443,11394924.896198474,60739.939828916,49106.953980139944,194190.01419041114,1090.3856906715773,4843.82398794943,8067.097290183679,11.086161069392325,-79.23911980720496,284.8197727758501,15177049584069.566,17309771878.47547,45562926288711.28,42432875908.964134,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.61,60606060606060.6
1500,1.406038058268227e+18,0.0,0.0,0.0,602914830493175.8,0.0,0.0,5231553259383272.0,0.0,11328003190044.373,1.2170352762079972e+16,6060279929488138.0,324681390528.8784,6060176442084584.0,438606512116.2932,1208647559897539.0,3426459877262.577,5755783643327235.0,7.81724603719098e+16,6056923618722541.0,3.03030303030303e+16,829843012152677.4,3762253965354.2065,108753167461.17226,5805746663405.468,248866716426.5078,2520277900698706.5,6060606060606.061,0.0,0.0,6063782444494386.0,0.0,10373170066675.959,0.0,606060606060606.0,581231406171.3855,15620821250.972986,969097028643273.5,121196841605813.75,6051089452222803.0,10215990255778.643,4632033499.677202,46605667157764.64,384036743168606.94,448875103043558.9,67615767251.47779,471948792334.10034,275964366456.50006,15631919218.312923,767691783885.7958,697534027078.1776,24347230.815962948,708823445.4258761,186415046.59558898,1002452834.9843442,6935539690.293295,4597630751.653066,15898432.24989226,98486100.97076276,-27614691.38425529,669600.9562313936,11364034.346373403,16050156.5750468,-767.5315144531369,-61449.76376437176,-679753.8926423498,139615351728.74634,442213161714.9047,441304138296.4863,396539519.8100996,1073085764.0896839,1193350027.4117546,79811255.87522158,786227299.3615781,530193089.71935636,190612.23642608686,1945663.3209454312,2713704.8958018473,3513843.538185695,3674867.769999509,5955163.100745864,73626.15061879388,41351.125868942036,366828.8412654727,1513.9239969925848,13719.493444913009,29274.75083512083,97.49484373337842,450.64381825272795,12.003542157214042,24566019584787.7,16078936392.531569,88833219962805.06,92537695543.27567,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.6,60606060606060.59
1600,1.4060635877627725e+18,0.0,0.0,0.0,602809905812305.2,0.0,0.0,5200815286954368.0,0.0,11615455650720.863,1.2170935356827968e+16,6060300296103127.0,288999090074.43427,6060209747630393.0,404170462092.07074,1208571297308928.5,3488589645931.8306,5749845164208892.0,7.90760051916973e+16,6056823506258348.0,3.03030303030303e+16,877354227403513.9,4108174126792.223,109316174532.98253,5808725062482.253,254986950792.53226,2519786343040813.5,6060606060606.061,0.0,0.0,6066717440120211.0,0.0,10152355088319.361,0.0,606060606060606.0,691548624086.1416,17348266413.88829,969063520257983.2,121194943559905.8,6051339216232426.0,9703310576851.205,7045226728.694967,45252039084693.32,413493555681478.8,445308106987243.25,67077828462.939026,580406562648.953,880828338949.0383,16342037051.015373,675424629871.5061,353031922781.6516,23673505.780477837,955597060.9013588,427181595.0978432,1184838230.5146043,7547706701.773161,18912042596.193398,15950671.49459744,44979414.918771476,260090975.82800764,576186.6709594505,20455775.63951213,58430067.19376165,8687.066494977498,-165378.0649578467,-233839.31780547,141724314025.67642,446779798106.1012,563071997519.6825,435343873.99263865,1296089326.6259015,1781549684.250347,82685373.60211849,871643024.7323067,563637895.3080599,263523.5386859543,2848556.8099307995,3266602.293177433,3407121.237983272,4010888.656761359,8294177.552991219,120721.49222792957,62628.09829340197,368715.1536097553,1771.3459773291588,11220.934248767551,33935.68864778678,67.72808364069817,336.2283547928123,-1061.5708581009014,28108588627790.84,18196145680.843384,59665043187126.37,91184462136.06775,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.6,60606060606060.6
1700,1.4059646748990845e+18,0.0,0.0,0.0,602525866455580.5,0.0,0.0,5181603764034095.0,0.0,11635003064409.627,1.2170335340493012e+16,6060320688981958.0,304983717954.6462,6060236420701492.0,382771101474.1788,1208674172598755.5,3546386183155.6387,5750607757317571.0,8.088136565196762e+16,6056078815518974.0,3.03030303030303e+16,943621467394640.4,4169637239775.112,109511634066.53769,5809008492377.176,254386598833.1464,2518567373268658.5,6060606060606.061,0.0,0.0,6066676293121626.0,0.0,10239575170880.875,0.0,606060606060606.1,655948072097.2657,16434081391.285711,968928449345171.2,121195266384390.83,6050251741788889.0,10304522245551.596,7527744559.558339,45376956739393.12,428595534920646.1,460107193234611.94,69636725515.54869,618310169571.8671,495583724220.4971,17653017474.43977,855362636789.0062,579086967444.3943,31205774.83332109,1075875601.8991666,2275409207.665929,1526487195.3019047,8247168779.347798,18960815408.012333,17362404.679811254,55821619.9610457,279780411.1737024,677275.2392249122,13982757.919366773,40832795.817149386,15673.64929874754,-32980.53599662153,1328909.4189764252,138170807660.82452,461542313493.50824,558698936109.7687,455552973.52265835,1279171514.2479994,1512250146.9209914,91009104.61008795,976277854.1592944,652398073.0156894,244270.14271977847,2473775.1108885366,1319428.5552483,4577979.745996796,4603619.805885967,17674307.194404416,111329.85543613898,64566.14150463987,118644.58841631169,3941.954356138146,20640.54132982738,30058.36912068934,98.24548037751214,103.7768619387736,1235.683921885801,24935673192859.38,20272214015.95342,87248805174549.94,78342737641.58759,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.6,60606060606060.6
1800,1.405983559139052e+18,0.0,0.0,0.0,602452241682759.9,0.0,0.0,5095276752585454.0,0.0,11356504724873.635,1.2170801046065306e+16,6060354474310474.0,272631539239.78793,6060249622915973.0,384860872097.7009,1208624083305417.8,3458287142157.5005,5739520547608582.0,8.262895629267864e+16,6056323210243944.0,3.03030303030303e+16,977092324185048.5,4476905466137.617,109221611827.96288,5800174431169.193,252357593740.3191,2519227842155954.5,6060606060606.061,0.0,0.0,6066824452922755.0,0.0,9942016805840.416,0.0,606060606060606.0,745808690320.6223,19813496327.29949,968980688514846.0,121193537855778.36,6048824880392023.0,10933594192835.812,7089596708.396363,44084976918103.23,428739844221198.6,548853175009870.94,70151856075.50388,841828735999.908,597494149641.8806,20029635728.302853,1012711072555.6466,399498747487.034,35273537.60043232,2163545690.0435095,584196585.4298447,1534976105.8139665,9185568062.311754,18740796737.556683,24057372.08480791,106539152.4869638,978559.6983239055,972709.8112234493,12310375.142762791,-19654715.783280626,12659.166277358923,145312.8059375498,82571.36412685929,141270815671.05222,489895192343.21545,691592181185.8087,495884695.04186416,1503584089.6158364,1601799816.788073,95798852.6825339,1135499022.3797588,679440036.6500484,336352.30431484996,3072739.9624033202,2729006.745003593,4450077.800276091,4828118.488221171,17640574.38833234,141578.20339688906,77538.09979593693,169283.75948963297,3092.0590719351267,16186.581485174072,51233.06462930874,191.3258781034695,568.1911153839361,1609.5706944230058,26803231591796.06,28946220188.534122,112542314230905.94,128030789649.63658,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.61,60606060606060.6
1900,1.4059637198815657e+18,0.0,0.0,0.0,602366064124034.6,0.0,0.0,5053766848182234.0,0.0,10794059211211.627,1.2170198376007806e+16,6060359870745310.0,256629663975.44635,6060295824041866.0,328053914718.5761,1208627109149659.5,3545711423929.7197,5737671423536749.0,8.282263730549782e+16,6055974280427479.0,3.0303030303030296e+16,980440340817933.4,4445161377340.433,108748091687.32535,5798676417350.26,258762226780.79767,2518708852662922.0,6060606060606.061,0.0,0.0,6067789883709541.0,0.0,9893952740426.209,0.0,606060606060606.0,763762690938.7954,21071762895.920483,968913071538477.9,121190978694888.39,6048831676443913.0,11426341429504.643,7863962948.414896,42926577448375.055,458924565809498.75,542043938871362.7,78463929217.69395,771785754011.1752,1336910575846.3518,19252907202.931206,1101398376291.198,524617807227.6447,30641739.53113659,1756418718.420892,373216197.5284405,1731543129.4446397,12633805225.509338,12575234580.2491,19703538.38429384,131526501.8026145,186128289.378807,1204794.8680441687,29793360.59840313,-10997423.133629609,10429.974056227438,13997.719317684066,10790.738540554652,136334454397.48209,490690579971.4367,704984880351.2646,489125703.1544594,1505562731.6938753,2118622691.934536,100943632.08107655,1077296246.71039,1034135098.929341,351612.3380053576,3934220.3976651635,2077657.3436002661,5440235.537502104,5668099.290809897,18496593.443850055,180276.916844639,77492.86539479236,430926.7995979188,3908.0562962916642,20766.88246954988,38154.47451633311,204.98862986590896,470.21479306980245,-237.20395801705388,30463670633690.375,32503715985.908394,121983303821580.47,133241411820.3432,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2000,1.4059454334416817e+18,0.0,0.0,0.0,602004052353032.6,0.0,0.0,5047922345287428.0,0.0,11397191360244.832,1.2170655670624658e+16,6060363939036860.0,230372430713.57834,6060292855657219.0,299005197096.4852,1208652705055298.0,3555003786349.791,5739249865813806.0,8.303054817511288e+16,6055456852751061.0,3.03030303030303e+16,1012958732747714.5,5024718928041.348,107860793410.79381,5804137229830.776,254777105953.9595,2517255060379308.0,6060606060606.061,0.0,0.0,6071281263188178.0,0.0,9769652977034.74,0.0,606060606060606.0,793343182591.2249,20958264976.818714,968888209052078.4,121190258718007.97,6048432201999214.0,13096584986941.709,9497655353.580883,42037273285029.66,473097535097289.5,606559788647363.5,80803480482.23628,819734942784.1075,1366009576222.7307,21011349257.415585,1003634275141.4572,1113236720243.8635,36615614.80968457,2323316464.6789494,812635002.33235,1902000497.0996294,11236871011.368786,27906279113.51599,24830811.80155721,111203598.5536109,208323964.70050722,890693.8003024517,37559914.61448903,36434790.71262852,14978.69644463911,286184.91421025805,323117.03333776444,139481999078.37305,507106040765.87787,763621100088.6259,518538130.6686748,1656889910.8301415,2656698736.025784,121178550.81468542,1314480850.1630654,1053877104.5506337,415813.8011092205,3586669.994048782,2690124.9179769857,5255853.056952073,5955457.155399075,23295250.154248245,202328.28016471275,88261.06313443666,756676.9388068373,4359.205229953014,28436.29217057566,49201.514082934234,210.68300924869797,1057.8047545164172,89.46516292334161,39702070412956.234,35245517621.05017,144988040949461.9,118758774374.19061,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.61,60606060606060.6
2100,1.4059173914007854e+18,0.0,0.0,0.0,601976273449925.8,0.0,0.0,5060259891868596.0,0.0,11654508437443.46,1.2171153206452646e+16,6060395181591663.0,233435670484.9084,6060286903370976.0,272943335265.7961,1208663575927655.5,3536688005870.128,5736666097585215.0,8.506597275491688e+16,6055307215493333.0,3.03030303030303e+16,1019725080824471.4,4897419147925.538,108712944111.27197,5800414833108.25,257688776339.55026,2517901944541286.0,6060606060606.061,0.0,0.0,6071027020263534.0,0.0,9554461651695.303,0.0,606060606060605.9,912292187139.9746,22461248411.2993,968874812805744.4,121189946636415.28,6046788826790747.0,12505149987508.123,10501144976.626835,41613256154605.48,466934431685536.3,724053261269410.1,82135325744.47737,891634529008.9167,1169708537158.6453,21812776063.015377,1344578935910.3755,1153413771997.1494,42438658.68032807,2971913286.4426184,2919968588.4577765,1937578998.0865202,14686565927.476421,30643502952.40419,26649437.120184597,141881134.57882398,478717844.5770222,1025686.233810337,51622272.85164912,54986243.39040294,18704.25674389156,533870.9092127535,48920.34611284733,134503328859.7856,496827704301.49457,848732007970.2789,545825205.2179846,1772693634.831067,2946005393.9499817,118388975.7846999,1493762124.7573283,1173388324.3127377,447612.45570262836,4144252.7266887985,5556610.902627373,6309123.064982187,6057730.746209592,33745114.223355845,206774.1493927848,104490.2461522543,734393.0105689901,6498.4362583735565,34747.64738122926,44750.59517398086,125.92107377896285,691.3588987469735,732.0080897458711,39165973795590.02,35991391840.49112,135801812232555.47,121206141647.1308,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2200,1.4058965873864156e+18,0.0,0.0,0.0,601634471652922.2,0.0,0.0,4984335980724518.0,0.0,11639206042651.994,1.2170651060668758e+16,6060378106760331.0,212459557414.59702,6060342870490513.0,257388178714.7517,1208650354077928.2,3461272246363.113,5729048248797144.0,8.63669932348237e+16,6055397378273399.0,3.03030303030303e+16,1046357189411722.1,5343312736835.952,109002456500.3189,5805823779299.002,254258767351.38022,2517395595936740.5,6060606060606.061,0.0,0.0,6071345930691819.0,0.0,9742513177114.314,0.0,606060606060606.0,928442046377.7283,23911777737.21691,968776828744893.4,121190687223124.16,6046415925736008.0,13897025218595.658,10982474477.709925,41668735958562.71,489229421066555.3,702102511411941.9,80383056320.6084,1012702573119.2285,1440451399749.212,23373576979.66744,1394476363612.6401,1388407686843.062,45393019.88297558,2933710883.821811,3100069023.0506763,2060979856.2731276,15729302526.325628,22015461418.15806,28653925.553228546,218501478.2259446,381263222.371412,1204391.890449334,56726603.72459331,74548497.13646734,16105.354845037276,900275.2919041254,-94330.13680326613,137228910293.67972,515919499746.0974,884517912413.9203,585746350.6234038,1828601215.773535,3568994373.1713862,137177812.05836186,1564728008.8515666,1792256354.2996314,536992.6876877655,5426062.950107237,4473531.499990489,6410191.1623945795,6582078.334862551,28012538.72682412,233593.76070732286,108993.060415307,726096.8879214387,6788.469571003827,45169.0987954259,59189.543514649486,305.45746743895234,1052.8261372806933,649.047076570848,43313514168405.2,42955118039.248505,150321757739975.53,162610019380.07532,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2300,1.4058697162929142e+18,0.0,0.0,0.0,601519733547145.0,0.0,0.0,4965658040858087.0,0.0,10873800261402.717,1.2170863365310854e+16,6060422451637834.0,201131829021.72513,6060339730428743.0,258312570943.05804,1208624619710873.2,3461223073502.089,5729975214939008.0,8.541155598661973e+16,6055030892450576.0,3.03030303030303e+16,1101203057960298.6,5592270985154.818,109179030993.4373,5803606241546.929,264406120513.63272,2516361376426290.0,6060606060606.061,0.0,0.0,6073862412665541.0,0.0,9414858062294.969,0.0,606060606060606.0,932657285171.0175,24324569494.01113,968759082992434.8,121188907666372.08,6045588135719886.0,13544789718624.658,12651590579.675617,40881422370806.93,489259146568364.6,774363284664547.1,84306128788.9221,1037385034680.0126,1433130674367.0037,24782641477.55361,1405315539193.511,1339676216982.0544,51850256.64470938,2582550543.0430946,2847555037.918004,2290493729.657692,16017472508.857119,38885788420.360825,33880504.1033325,228404790.24368855,297257197.7285111,1346363.8783345716,61100390.843118384,50404571.46665119,17300.72288270462,432976.5493348778,1419197.3187541119,129639906920.76761,515464644342.6198,941671455813.8151,588725272.3118415,1928259075.3767068,3207011280.7266445,135362905.78423157,1560939356.2449925,1851357953.7292657,616568.360750924,6527128.395360813,6056745.9536818825,6399400.10130567,6617113.8946390515,37505362.01522302,234535.68499447664,129382.13167407725,1089717.7099668032,7403.285042640428,55082.58574395749,65837.8700957135,280.9561509288321,1475.8030888984579,3712.505307709745,42630730951895.01,51353181195.65486,182979712855434.88,152687751611.40256,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.59
