milliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
1000,1.406119360158208e+18,0.0,0.0,0.0,603659232191038.0,0.0,0.0,5424883139970684.0,0.0,10593312334861.008,1.217099934461624e+16,6060188739117088.0,440179327419.08234,6060025373742216.0,618159854118.1356,1209097550369718.5,2990833774890.2676,5777359171544609.0,7.268172801941742e+16,6058014423925506.0,3.03030303030303e+16,663911129214887.8,2775691332449.082,110673074729.32314,5834614340362.772,229615929062.29395,2522271695539345.5,6060606060606.061,0.0,0.0,6060790215921864.0,0.0,10055390556046.996,0.0,606060606060606.0,374897779974.2166,11465612931.916346,969249897255604.8,121200881635098.94,6055061735008940.0,7028928379172.349,3555327334.1673903,49847966431010.58,304477716671808.2,193410882559878.66,47953753010.65002,229569648576.51877,478670925907.0358,9614313529.654547,325888544359.31366,341708506584.05585,6899221.709046263,356129661.593318,1590655345.1566448,693062583.6876631,1399687342.5279768,-4629246946.274958,6957178.961068174,46378013.5787383,-154045388.53802887,60724.92389851807,-541973.9012984862,-22321966.34648044,9538.051445458894,-167111.2133067337,-1179685.0502653692,128248468872.24742,313786744027.9575,199709966019.39456,239143142.98920447,524187844.8766988,502590392.251938,35957641.77953811,133765386.69750279,222477118.7484296,50537.47749785886,-437195.1596908225,1719165.124491585,1818062.9588983124,1230615.425964793,4440542.141938729,32598.327984837506,20942.62622937844,125619.64288452224,827.9917009822655,6703.301038776053,-9275.28716125652,54.974132326012935,-261.4138150148099,324.95562770576475,8353549930378.795,17903217559.36602,28854663750383.348,22540587169.62186,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.61,60606060606060.6
1100,1.4061337809835581e+18,0.0,0.0,0.0,603732962603823.9,0.0,0.0,5342118888475996.0,0.0,11054775625267.492,1.2170575119220774e+16,6060208255301637.0,415459211217.719,6060043196359424.0,581164750376.6561,1208926962779954.2,3171558778776.6587,5770884221017610.0,7.59990008161236e+16,6057794959519493.0,3.03030303030303e+16,717743004607841.6,3086949852020.0083,110249825414.04091,5820325247107.559,233092232457.45636,2521465087303586.5,6060606060606.061,0.0,0.0,6061530184293413.0,0.0,10200901293541.393,0.0,606060606060606.0,426670602684.8134,10288074884.937168,969173921012150.9,121200053328470.7,6052761826067037.0,7811775029351.096,3022097083.5326176,49901681000538.1,313915692257678.06,262948406979740.72,50517998876.20042,384756973620.9465,-68602484470.84381,11163609693.77801,401842858611.22864,326378742580.4171,13697880.906296536,239648819.13507634,444067264.49717975,671475662.9037015,2699337575.8580117,-4977316218.12052,7306228.787133399,7872257.745556323,-136217988.55606118,363120.91307725594,19826033.66001684,1021617.6669473803,1951.2147078968046,56032.05696697721,802937.7998275267,126490030366.91238,340780769858.0087,279182405876.9514,274605849.4493088,547221464.2950382,279453477.6336521,45568044.48633415,398292080.79966563,191674476.33322424,92369.00974604928,641625.6704780667,-1493182.8789442484,1604184.1702665137,1900877.0409299708,1677459.835810221,32218.02835585356,20847.702459614793,215466.04538733908,1295.7276309426595,4977.197520765922,-15946.03860877319,45.99049699291584,202.23019740807342,-1487.7127384330263,13536195305285.316,11558881254.271132,66527517307606.33,22160948676.927704,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.6,60606060606060.59
1200,1.4061080711070129e+18,0.0,0.0,0.0,603248284787993.6,0.0,0.0,5322540091919752.0,0.0,11570351254997.82,1.2170572880624312e+16,6060231857662487.0,384204730700.3756,6060058873819028.0,518513220225.04724,1208949916266606.8,3245757599550.043,5766822020209346.0,7.500559416528931e+16,6057522571172925.0,3.03030303030303e+16,705847008461616.6,3033704547827.7217,110579622808.80098,5818573996269.275,240128497724.22632,2520933013151372.5,6060606060606.061,0.0,0.0,6061846778309967.0,0.0,10261010223106.865,0.0,606060606060606.0,546052753212.5129,11886343053.012867,969184059531483.8,121199977087569.1,6053547103442750.0,7069807352003.947,2455047345.6879873,48823448056971.8,309803314366353.8,201055867811959.8,57177417074.36752,303381340166.51044,384216307574.73486,12888350959.432047,269069632518.7912,334159872977.1667,10772735.596388595,924395936.0654572,372870529.40803754,905784073.7647951,2256493177.7942553,6292112429.937665,4758260.161966683,28136826.099947836,140614302.88733706,20648.61675328645,22543730.73072572,-14384960.236147579,9585.13433287905,306456.24130163295,890569.9694307025,135886804051.26884,368589801217.5406,272397975804.53784,306585248.01562923,823940470.9448527,379917038.1239524,51610166.9517449,450088030.8074151,135926592.04673773,153120.0817469941,1634626.3110460017,1503590.7213939559,2184152.944140821,2646296.2956522466,2742985.031653196,68558.44917973055,27104.468545717496,-7851.152462744096,129.25153873868578,11176.519714228332,10922.408324872067,87.35341807528489,451.9399450471005,-651.5892344466587,20231174888266.574,11113850073.209206,29720580283947.273,73517952389.083,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1300,1.4060912566484234e+18,0.0,0.0,0.0,603043984918831.4,0.0,0.0,5319376402955392.0,0.0,11632903092165.775,1.2170808308238682e+16,6060226272730911.0,373135574902.3783,6060122091945933.0,514267505891.4488,1208782787548027.8,3405429251512.9775,5765788932119901.0,7.652904221367318e+16,6056966783342918.0,3.03030303030303e+16,764057724806984.2,3479173665507.1333,108590030695.74228,5821392551362.869,242303401623.86423,2520784185194914.5,6060606060606.061,0.0,0.0,6062837329846463.0,0.0,10241127004404.924,0.0,606060606060606.0,543824201891.1188,14523853281.809772,969147102428933.0,121199755664987.44,6051798149910644.0,9124102303514.012,3863995031.937691,48412186426697.88,360932576808061.3,323740798115118.06,58009773846.85405,369407489786.84814,570006498434.9279,14505402500.586365,475758319968.4071,77094996474.65439,17890707.382959023,551518179.2214084,-233924608.75920808,841114007.7734394,4356801900.854127,6106390671.894415,9781663.808005117,16879880.101235982,35122690.00244044,118635.70570315814,-2415307.2517363243,4869300.181180175,11750.3139259508,-393244.9909061197,-759096.0001245621,136417993603.77486,396509824085.7356,313601095400.73206,339908199.5240105,842184362.4799207,789077020.076167,58111494.26424266,589139077.6037899,492290401.30881035,170607.16359207086,1026831.4049853086,2066648.7947658515,2829823.4824923226,2732381.8815896236,11051375.755005397,79291.51793861097,42392.735403845916,26020.373598884325,2080.4943929161823,-1098.6017579152858,-2456.135662085717,85.87172905069545,-163.17272594950205,525.6142662083555,22853872536682.266,12487729483.981094,55444495217752.36,53904941241.5284,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.61,60606060606060.6
1400,1.4060913007662085e+18,0.0,0.0,0.0,603214813241091.4,0.0,0.0,5242039202674458.0,0.0,10907396743016.34,1.2170229039394014e+16,6060275250516413.0,324794963558.6456,6060133949172419.0,459428830358.106,1208677193481000.0,3375171203190.5825,5761990311734201.0,7.76357197018636e+16,6057207930087990.0,3.0303030303030304e+16,830316431572069.0,3622320704474.6665,109127446936.94336,5811417980342.864,251182083774.74976,2520373633438427.0,6060606060606.061,0.0,0.0,6062586889748187.0,0.0,10330282019443.719,0.0,606060606060606.0,591175687486.8159,15900008348.988384,969139298315183.4,121196568153129.34,6050823486676284.0,9144392487075.232,3661618182.096915,46799260914758.625,355369870751407.6,363735889909769.8,61171640801.98739,543366926836.0698,757457355178.5282,15360548986.648935,688799514953.703,158711822344.7743,19431374.147640623,668015503.4434749,-746718283.333745,970007776.9826816,5371938548.964431,12481416524.718077,12357096.48376344,87416945.91028433,132573110.69014785,505780.2982231672,17839435.56895046,23034920.33404011,-2469.1278195666264,58295.44386414488,-566710.6245882852,138778361053.59998,417243091612.0277,445325159948.88184,380023819.7081045,1019090565.5469015,1359168282.618834,58412025.29959898,568207462.9866533,451309022.5184646,124389.05691927305,1921018.9105254535,-480769.8200112685,2991241.019020262,3367108.5691638966,12739770.680132322,97966.12850307497,35186.18093701107,396540.6071666633,575.1106456788154,2534.6209178668814,9580.657697444625,47.16886251544382,-2.655830065907395,439.4391658063888,20638190429336.47,23632513673.68609,77280402018280.02,61374796465.39735,18181818181818.176,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1500,1.406061286615833e+18,0.0,0.0,0.0,602758823001883.5,0.0,0.0,5181527886620339.0,0.0,10857426726958.207,1.217035544068224e+16,6060297292531936.0,308858196951.2122,6060175423853831.0,423195237189.0066,1208752881348361.5,3489469389699.409,5754993707705856.0,7.953904853780192e+16,6057013637900898.0,3.03030303030303e+16,819704246324120.9,4010708693218.2715,108147579509.26137,5807857583693.301,244149834356.98743,2519618010263268.5,6060606060606.061,0.0,0.0,6064407994427005.0,0.0,10294002829850.32,0.0,606060606060606.0,657029674415.0881,16031729534.077951,969094266024248.6,121197640096999.92,6051905632118223.0,9877802803441.572,5758120594.949126,46665103773858.4,376015399412357.6,398384197924098.0,62858781676.22092,590370097650.5713,623810514932.2046,15110697497.958582,714545566640.1903,72728113785.77911,18410200.580230903,483018632.5447767,1203366160.6004608,1205895025.0072267,7632734243.224602,10895466712.596832,8952377.300357107,19029040.138702802,75624301.0549567,493463.2796161842,-3893900.673595587,-1777687.187044045,5980.082569224656,-212969.3370550262,365488.45141150546,138187883724.94617,446323762884.86127,517269573124.2932,402219464.88906705,1134880830.890405,899473382.7379432,77541030.01346731,631386600.4554166,613016506.7430903,155829.45610427207,1452616.0965542619,2028705.401282669,3461242.2970534055,3448308.822880839,12298341.668857612,102924.16790706161,49003.85605374356,-115605.31434803552,1866.5105667416374,14679.115984204718,656.3698576737352,-3.3221400598732984,-119.56221279089922,1047.6261634544128,16307210279986.654,26803237559.129906,69729940693934.16,55574862551.046005,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.61,60606060606060.6
1600,1.4060131284164762e+18,0.0,0.0,0.0,602680204440433.4,0.0,0.0,5196216412178299.0,0.0,11575865623697.291,1.2170140317500434e+16,6060315901710197.0,298856410571.1305,6060179713810997.0,384614766835.5682,1208589717309096.8,3551206203039.568,5751660707637036.0,7.938272590249338e+16,6056589374637865.0,3.03030303030303e+16,861846707390737.6,4274347204653.853,109471438670.1044,5805570955703.815,248319286940.02487,2520072238843173.5,6060606060606.061,0.0,0.0,6066050482261358.0,0.0,10116997892065.174,0.0,606060606060606.0,703060543163.7567,17103901211.931643,969044133563386.5,121194074060425.08,6050314314460673.0,10298742563932.213,6254588512.622758,45674878491368.09,408547866736964.6,467365408888443.1,69045262282.05508,575181298205.8313,393138486473.6781,17208315444.081284,656024210693.5559,877174690915.0712,29238426.268697698,1190650276.8235598,632134271.7230339,1265084296.859966,7948084113.555765,14688890477.557959,10371153.50204298,102333690.28604414,220037430.42439306,807997.3394364158,7199390.038683274,-17881802.55716169,15387.355936623448,-199990.85141407815,909742.3613433705,137782309279.90173,446532022430.96387,522068060084.0356,428254178.949175,1304998869.1484883,1377813843.1632278,76530108.94195169,853049734.4268564,354670322.2680711,268153.39024609455,2499484.3474532384,1985209.2640170904,3924518.9386930824,3757021.4370335527,6885339.5007395325,114479.83667283606,58308.34784645154,273144.40639605804,1261.9455157458751,12088.217429330978,37022.67168704842,110.75101612493577,-24.19713191446033,-1069.577450780001,28829216826701.17,25255727300.368946,72288873004376.03,80391486694.18451,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.61,60606060606060.6
1700,1.4059821662166354e+18,0.0,0.0,0.0,602668762376861.8,0.0,0.0,5178687576746628.0,0.0,10910359774485.354,1.2170024368410352e+16,6060313973939032.0,274857662415.98038,6060214286205892.0,370067043663.3983,1208636137304361.5,3512116538426.5107,5751464562460478.0,7.990052039479814e+16,6056393450243507.0,3.03030303030303e+16,901338855104234.9,4254465184975.5103,109068796542.44052,5807235679253.35,256763848521.78488,2519825371119254.0,6060606060606.061,0.0,0.0,6067881822420216.0,0.0,10114268178256.201,0.0,606060606060606.0,735432896833.7404,19028600743.396214,968965602782982.0,121194755549809.95,6050054284310339.0,10135247938074.287,7029048830.682839,45920793285097.81,423891523181664.4,516828122662165.75,68516645028.41195,762456885595.2249,681891089633.7504,19258941881.82552,770625099826.341,359138241570.8143,30001977.731650464,1974111919.091947,1849505642.253804,1348087793.5880888,7471264098.273199,20328944201.0085,18818531.27335972,116629268.7953019,-78899681.17070796,517491.9188430044,12297342.786585867,-22120267.07910171,4601.724914719955,426741.4746236617,430857.6022095635,140645871293.35654,468420508420.7626,622759096678.012,439195474.79095656,1419278570.5639088,1550704028.220547,86578213.33658093,1003338231.042782,873191663.9943316,252932.34556994258,1798986.719985302,2048615.485667613,4127187.796468608,4329482.0702214,15091076.262544246,129961.22866372172,66114.80689153499,394831.55199439434,2343.629144304022,16104.958726133053,8424.181289937995,60.59722983775918,274.34045787811965,434.2041027571504,21998137008186.92,31795149528.77638,75879310565290.7,78200563630.11826,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.6,60606060606060.6
1800,1.4059982092463685e+18,0.0,0.0,0.0,602434511788175.9,0.0,0.0,5104373307020754.0,0.0,11629961248387.336,1.2170740275401636e+16,6060333473946724.0,266430381550.87738,6060251008012947.0,332643203644.31433,1208589116438188.0,3502469132643.9,5742780961089822.0,8.07333463828885e+16,6056092997796825.0,3.03030303030303e+16,921171868514861.1,4257261783646.8965,109775452609.78337,5804367367315.566,255489368463.1094,2518957289132185.5,6060606060606.061,0.0,0.0,6069174022074067.0,0.0,9811506455396.943,0.0,606060606060606.0,727281927412.992,19258723452.380398,968928560681593.8,121193829845670.55,6049177308586052.0,11936874265341.133,8587280633.506367,45233837605935.6,413018946808751.6,494032146694712.1,71430407034.3758,678610760889.5499,1160638250157.1326,19461180428.706314,872934705824.299,679365087058.3079,28952039.469886508,1271262455.2817903,2068444363.9286904,1520919268.9690502,10459246823.168486,15442056535.621548,23088011.226082537,131339493.72426473,304091389.8611497,999395.588381853,39111116.46095894,57785403.10183945,18120.275981735773,363241.2427465608,279417.88244837074,139869979405.2151,484096891231.94464,667682477040.5374,491612159.9611961,1402782226.7662883,2127491202.621026,90659720.00910936,1045394576.4334552,889209588.123514,341821.9305918947,3917424.360979482,2043413.9633610304,4277484.538077157,5170411.757808805,12264064.089211702,170260.25736034763,73555.19418226361,676685.9024903764,4548.816195023755,27583.771445421313,5972.617354442686,48.72416664240603,507.43819765714846,-659.705564246006,26066832911757.28,25127141149.549324,112142090962948.95,125508139980.84708,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.59,60606060606060.59,60606060606060.6
1900,1.405945506457998e+18,0.0,0.0,0.0,602211387692484.5,0.0,0.0,5082816192226707.0,0.0,11907089867356.088,1.2170766836349774e+16,6060351578214336.0,266212336560.04892,6060281203632151.0,316180848718.6761,1208676596989445.2,3506519054860.436,5743113467619899.0,8.174847576945864e+16,6055767833041582.0,3.03030303030303e+16,988798242553379.6,4640397878438.509,109085904667.04605,5808654396647.435,261944903560.22263,2517722982133906.5,6060606060606.061,0.0,0.0,6068468042068895.0,0.0,9988995942592.605,0.0,606060606060606.0,741001420366.4241,18878860489.888954,968912211029795.2,121191719391105.11,6048867528857465.0,12591819109458.28,7910761290.832757,43292114426772.47,427368520089066.1,579518971615635.8,75611301558.24701,735594135603.3029,960236263570.8588,20026022836.223045,1066509251700.0325,1251417134907.6816,34347224.312402785,1273954870.225774,1391865076.8749943,1793643390.1102076,11105377082.814163,24665778199.026653,17164325.235963605,94815334.84932342,312353262.63299143,1171249.3934809908,17654068.13618406,975061.5585753098,20324.65001477784,755041.9458202488,1046548.3317392457,135567283545.38295,487894023168.5884,751590276502.2225,505101362.4239702,1614411507.6702147,2283261939.627982,105626483.99849409,1241966912.7358186,810867800.4861708,386074.8504464838,4370477.581595188,1466151.0887375541,5234782.1849364275,5490861.063965072,16284867.64214307,190763.80763367182,83925.02612201645,353373.0578055384,3751.8227163448914,29815.73975119616,24287.26680945572,60.02132646708819,875.7902116395553,-473.2218982757994,32830615923198.387,32670310290.52727,90806687742059.31,97861676237.69052,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.6,60606060606060.59
2000,1.405876119298297e+18,0.0,0.0,0.0,602108600268045.5,0.0,0.0,5096558624458671.0,0.0,11314854550928.914,1.2171119168191988e+16,6060358513681006.0,255703428485.79233,6060293926745127.0,338917168916.42114,1208674874515553.8,3486022943153.738,5738201061363308.0,8.457407462908125e+16,6055513598952965.0,3.03030303030303e+16,1005835947204095.6,4906191671839.059,108817250342.55661,5806138470711.5625,261978679874.68494,2518112233118523.5,6060606060606.061,0.0,0.0,6069035522736781.0,0.0,9743888005962.455,0.0,606060606060606.0,774058360136.1375,20551525912.643475,968841399449917.5,121191667060730.5,6048184145764814.0,12562489659847.25,8208265142.296245,42948490182860.3,466244096121593.1,571643717471949.1,74805294035.1972,853774399132.6282,1244840755090.5073,20604891415.48053,983468012990.091,760537884052.6393,38808382.82774547,1729977952.8367302,2466842157.124677,1795318562.183608,12223621693.718987,19770294971.129864,26205495.524982147,160043012.19428867,123054359.25099316,1298693.4064547492,18282204.618121304,43587782.47251417,7197.493620648036,586897.3089451226,1145192.5781578117,135675127289.31003,504680203560.46484,784359804445.9617,507360196.6282807,1662440839.1660478,2509772780.0118475,120270158.51422845,1289987198.7411203,1029214915.814914,414963.84526160115,3692946.4066483006,2643961.774043087,5453306.885678999,5715019.163483525,24094385.363045067,163837.67912858125,101037.31888525802,781852.7052557654,3719.5744722590184,25425.68439522137,17882.409697705534,195.67017989258,516.5448254440732,2527.510632328166,33948746644134.684,31458230751.203247,135575951664628.5,139650700367.9537,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2100,1.4058449442092142e+18,0.0,0.0,0.0,601828745266588.8,0.0,0.0,5052336766418068.0,0.0,11009237413885.531,1.2171199664218088e+16,6060364854418034.0,236996448905.63187,6060304049773568.0,276598748463.30115,1208705073776473.0,3419422929484.73,5729981792550480.0,8.337898186885995e+16,6055364548013474.0,3.03030303030303e+16,1006395195209149.9,5283544115039.116,108865276541.68031,5798253192284.499,252727051011.1663,2517000289351398.0,6060606060606.061,0.0,0.0,6070729014547765.0,0.0,9787914444827.96,0.0,606060606060606.0,841858739486.2863,22691014491.218075,968874488404998.2,121190200262483.02,6046978773241475.0,14022490557153.852,8767138391.421837,42993644037051.24,459099513263507.06,635418762350463.8,80198768638.83734,923750569173.7283,1455196550837.884,22095770590.792805,1306694476322.1697,912487445431.8933,38184957.40594473,1996631178.4269204,2910407888.4073534,2068207905.6142764,12246146003.187996,15750601227.790493,25314800.411922872,150270830.15910986,169716849.85652494,1132422.9908067337,33404266.664137747,19361564.79163624,12059.708173546976,520997.9653181108,821528.6939812535,132985038644.62964,495637562633.65924,822922899431.4391,546267515.8740484,1715884360.4892402,3183947813.60937,120507031.37798858,1311945300.5841846,1141729607.1749048,452786.131868634,4835129.460087389,5095646.693492794,5896927.13866136,5887384.360036708,24199814.571485512,205292.84757061658,108123.34508571896,740360.0881996315,4691.425582044129,47545.709911663536,27315.08211379049,265.20432277938085,1023.2179502491963,2667.210603228952,35773812719288.29,40186172022.71337,135064482195025.27,147959420877.97293,18181818181818.176,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2200,1.4058313038621202e+18,0.0,0.0,0.0,601782516115712.0,0.0,0.0,5021777194736539.0,0.0,11234646770445.354,1.2170193439697596e+16,6060403656930954.0,195185557043.86987,6060348685175784.0,288203959563.9176,1208660521734175.8,3400319665005.633,5725935964314742.0,8.440983335646968e+16,6055056215200835.0,3.03030303030303e+16,1022130500493702.2,5140476630543.921,110736944813.51547,5800686052548.537,253845869618.4014,2516329432028288.5,6060606060606.061,0.0,0.0,6071645837779153.0,0.0,9418874842970.562,0.0,606060606060606.0,872785117933.8074,22887952427.734394,968744342226232.1,121190264655504.39,6047546121831554.0,13257177284160.768,11638639482.991053,41691373649318.42,497790383913035.0,642053752014201.6,81524770010.17885,1084917716978.117,1870161783580.1938,23280296887.21439,1241908191885.4114,1627726819256.8193,43891307.02217177,2394629530.3955607,3621787360.6884623,2057048483.4757497,15521371676.005774,33639659009.717342,33168060.40474725,160074252.9135195,396103605.7322554,1184732.8879024007,53975681.054764204,72487577.59296091,23879.65258471222,784392.5374347898,-210278.01795457734,135891993527.58813,494871835970.2705,889303880878.1654,578549883.098584,1898976763.2616162,3289242294.019618,129011156.47970788,1444354709.8701766,1700947370.6399672,599683.113623239,6313031.312470799,4998041.544869702,6185272.90486889,6230236.107528621,31353692.029457018,257269.0164601086,109076.34369111217,1284343.2054590217,5588.167430412728,51625.077022466416,56563.50399721971,214.34568353589924,1350.9882267942517,2342.1548432594723,42496473303582.16,37673662735.14541,169386145152332.88,142046882656.96976,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2300,1.4058472320039606e+18,0.0,0.0,0.0,601573446393443.1,0.0,0.0,5008441684519925.0,0.0,11033666931558.893,1.217100526360214e+16,6060406757918553.0,211683892324.91574,6060323424667759.0,273171590028.76334,1208733191657661.5,3409276708488.4907,5722849276114908.0,8.520155838414056e+16,6055397282830369.0,3.03030303030303e+16,1076798195211211.9,5687655059573.625,108858927072.9655,5806150593283.9375,258873891940.31177,2516963589503405.5,6060606060606.061,0.0,0.0,6074510550562900.0,0.0,9328882565290.543,0.0,606060606060606.1,929753912899.0281,24331092729.87012,968801176200995.1,121188546337471.69,6046100962643773.0,13571410649812.549,11532490845.07759,40155749475519.29,477604933261465.5,727308271671631.4,84201339192.54996,1053548721255.58,1579556037043.0967,23324593031.886642,1338171705342.7625,1765571502812.59,52270787.959610194,3288995848.6967998,3299266148.3130746,2353315061.111143,15922392908.624342,27345025736.709496,33367801.879697498,217662583.1018093,505247044.23023,1877457.6375259636,46247038.74703276,44190600.17591376,28158.601702177395,1056352.6082659885,1143328.1682502574,131102015525.39415,510482047631.2029,967457251951.0231,589703646.40417,1940857585.8151202,3685635849.9952993,130206809.94478662,1753758892.8638647,1754874951.1025522,654666.446958004,5868411.580954685,7096705.429506758,6626207.639934031,6605785.388357718,41762635.42276829,249994.5800019559,112914.67956559238,1011039.315274772,6967.695658878549,60237.10052141678,92686.00301160614,284.84360806912343,1602.9338279334734,3626.052652457051,45527373739176.97,43415722349.717,179213088382152.88,188036844414.552,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.59,60606060606060.6
