milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1400,2.4005152711570176e-11,9.465799874373514e-13,9.998884766571827e-09,3.068775450820888e-14,1.0005686720910771e-10,2.9378319304343616e-13,8.772325996258134e-15,1.603219496634407e-14,1.5999970851303987e-07,4.918182333612147e-15,8.99999655101792e-08,5.624674634154365e-15,3.356767364968168e-14,1.3999999908866778e-06,6.999995893700831e-10,4.0856850852344943e-16,5.626397236794473e-22,8.88242144504615e-22,9.895937138699426e-18,9.346503427189417e-18,1.999998906005533e-08,1.253889679077905e-14,7.355320942803075e-18,4.252281181877497e-18,1.1182678960096135e-15,2.4999860326139723e-09,2.294703701005624e-15,1.3492747711647923e-14,3.39999999461087e-06,3.80949772959676e-15,6.683293554024251e-17,2.0450525244909787e-16,6.439871078979843e-16,6.258791101423732e-17
1500,2.382352329434807e-11,1.1073650044944524e-12,9.998829051407079e-09,3.413506113055187e-14,1.000662344736185e-10,2.847191177386883e-13,8.980960740008265e-15,2.0072341334065445e-14,1.5999962238911262e-07,5.1720031062562364e-15,8.999996343520056e-08,6.946975494597272e-15,3.0343007336160297e-14,1.3999999893606353e-06,6.999995050321927e-10,5.179248714682807e-16,6.907005576051765e-22,1.1437509831440984e-21,8.97090672920763e-18,8.146095154190065e-18,1.999998645536267e-08,1.5773945521256594e-14,7.452299615299672e-18,6.290044627220959e-18,1.1781204018455232e-15,2.4999853212885712e-09,2.4686146859319146e-15,1.2645462641213833e-14,3.3999999931285296e-06,4.500604609386995e-15,7.348201071564338e-17,2.2206053177802593e-16,6.667428348793476e-16,8.564118855389066e-17
1600,2.3862881601433777e-11,1.1095573485361858e-12,9.998664020623204e-09,4.030993167572428e-14,1.0006571227221937e-10,3.20256427360524e-13,9.321643975768844e-15,2.0626629287740408e-14,1.5999966803262916e-07,6.074459846619637e-15,8.999995834578164e-08,7.387829315420003e-15,4.233497269296621e-14,1.3999999873816144e-06,6.999994648035922e-10,4.774186997576695e-16,6.596841410646409e-22,1.0772363126491495e-21,1.1149377016959137e-17,8.508428697165993e-18,1.9999985532884586e-08,1.5467940046411998e-14,6.978810146531814e-18,7.165088568360443e-18,1.170476783390195e-15,2.499983623429346e-09,2.323871913706878e-15,1.3450457635030222e-14,3.399999993034755e-06,6.170256784071644e-15,1.2487627231448121e-16,1.8393895757925885e-16,9.697175189664326e-16,8.261000764103621e-17
1700,2.3754059028465145e-11,1.157964740104532e-12,9.99853592575297e-09,4.264155330069623e-14,1.0007286756645589e-10,3.076796231980899e-13,1.083224337198642e-14,2.157504446895972e-14,1.5999960044644654e-07,6.3298940355544454e-15,8.999995509601756e-08,7.940480943737499e-15,3.692960099036107e-14,1.3999999854177941e-06,6.999994567030941e-10,5.932160355029434e-16,7.656996839288276e-22,1.1551985602154281e-21,1.0535072186402087e-17,1.1702553202154555e-17,1.9999986345415535e-08,1.7716766244749142e-14,7.591844900473672e-18,6.319768345910989e-18,1.1967355878091008e-15,2.4999839032235554e-09,2.9673505603448248e-15,1.4100243602449292e-14,3.3999999921319635e-06,6.114392914486627e-15,1.3470430515159467e-16,2.3014088752519954e-16,8.808733050462205e-16,1.0023493034988132e-16
1800,2.3505718216715276e-11,1.359112399152856e-12,9.998515752697143e-09,4.4645966471499605e-14,1.0007143391500013e-10,3.777211801681362e-13,1.3476526090438812e-14,2.342667507583669e-14,1.5999959204535277e-07,6.523386094658963e-15,8.999994888593985e-08,7.974076772924856e-15,4.935480780844115e-14,1.3999999864269985e-06,6.999993431311079e-10,4.974877488794128e-16,7.351802519597279e-22,1.3670463478287509e-21,1.235825720436089e-17,9.90401210208457e-18,1.9999984374624496e-08,1.877992568976068e-14,7.470936746788722e-18,7.108269616844159e-18,1.6588851754716044e-15,2.4999816598328663e-09,2.58409756772985e-15,1.5175897957923956e-14,3.399999992324546e-06,6.4532172046542305e-15,1.2733979296984516e-16,2.4975134111890307e-16,1.1368936044805116e-15,9.900054266405962e-17
1900,2.3490990019296822e-11,1.3674490671730683e-12,9.998574114936767e-09,4.1988274396862543e-14,1.0009187631855229e-10,4.2219318563127067e-13,1.393334612485325e-14,2.2111071121357314e-14,1.5999953177572828e-07,6.621049127305461e-15,8.99999394027071e-08,9.057978482688017e-15,4.469018147573095e-14,1.3999999859777754e-06,6.99999359107666e-10,7.041030491621179e-16,7.237395973423412e-22,1.7198146618045854e-21,1.2576260057872908e-17,1.2765574231221855e-17,1.99999823756098e-08,1.8863814493558076e-14,8.734368067801586e-18,7.033177211719637e-18,1.4002262027292759e-15,2.4999808701567522e-09,3.0240485662445765e-15,1.7448813960346938e-14,3.399999992410274e-06,7.602784884926781e-15,1.461591839659238e-16,2.8190169013200305e-16,1.0187767791800037e-15,9.565959349949202e-17
2000,2.3413795004243142e-11,1.4607478735895773e-12,9.998385218745787e-09,4.563306961363356e-14,1.0008958600561355e-10,4.372127341394688e-13,1.5271700211643272e-14,2.4516598117614396e-14,1.5999955221697736e-07,7.144330957895418e-15,8.999993699339608e-08,8.983726884949297e-15,5.0676096377218865e-14,1.3999999841697004e-06,6.999992810555541e-10,7.144322009591288e-16,9.59914102751674e-22,1.7403101501844102e-21,1.485281759078156e-17,1.484129277173996e-17,1.9999981106374366e-08,2.05376524500535e-14,9.904298958993806e-18,8.140136839769452e-18,1.6542029684919172e-15,2.4999774801150925e-09,2.908458889636812e-15,1.8800652791449908e-14,3.39999999004171e-06,8.056260368222752e-15,1.494582798598973e-16,2.7941813640652983e-16,1.1475060982118737e-15,1.180038927132396e-16
2100,2.3428860764157542e-11,1.450659137456441e-12,9.998219621291943e-09,4.8680454384493135e-14,1.001017236842653e-10,4.192821013911753e-13,1.389733335985187e-14,2.4078188340238704e-14,1.599995239996089e-07,7.215161270893349e-15,8.999993965452887e-08,9.439646484324345e-15,5.777726407639905e-14,1.3999999817801686e-06,6.999992347619082e-10,7.267655481317208e-16,8.44998448113146e-22,1.7478318096564443e-21,1.3188720800557277e-17,1.2953568911701082e-17,1.999998199934299e-08,1.988768002085197e-14,1.0841686464709255e-17,9.678974173038479e-18,1.6405759815419766e-15,2.499975201834801e-09,3.3366931558245084e-15,1.8842256001273517e-14,3.399999991192292e-06,7.32964839024577e-15,1.6720554908203523e-16,3.179853385074612e-16,1.0933345510802582e-15,1.2446956258518003e-16
2200,2.335839289066977e-11,1.6694921945253958e-12,9.998288118935002e-09,5.169825222777609e-14,1.0010111652983964e-10,4.911345398557668e-13,1.708213154356401e-14,2.5271221863733117e-14,1.599994846063335e-07,8.066559709548057e-15,8.999993485129708e-08,1.0095876613025449e-14,5.655447755653942e-14,1.3999999795345334e-06,6.999993167105508e-10,6.7370816943801765e-16,1.0193747079031962e-21,2.060233443659733e-21,1.7159862995862346e-17,1.6506881664526006e-17,1.9999979987326518e-08,2.3132747224165832e-14,1.0125096062201244e-17,8.694053440532447e-18,1.955065475903364e-15,2.499977822042151e-09,3.4062483718803186e-15,1.9185395930212527e-14,3.399999990295284e-06,8.931741387932728e-15,1.346290413547578e-16,3.173467538831561e-16,1.4086497493771606e-15,1.3143244224140366e-16
2300,2.3250675428086775e-11,1.7372504564822986e-12,9.998170953270957e-09,5.0737350065430153e-14,1.0012198683217837e-10,4.779002728222036e-13,1.5854279141486904e-14,2.6433274333460698e-14,1.5999946392418647e-07,8.635639039151291e-15,8.99999287888395e-08,1.0590465843387285e-14,5.504219914077297e-14,1.399999978743036e-06,6.99999179170632e-10,8.335487582953762e-16,9.489009954880551e-22,2.04683538115837e-21,1.8062158802229242e-17,1.539149052287875e-17,1.99999772567345e-08,2.4029082084506422e-14,1.2696794456524811e-17,9.835934236847868e-18,2.147207106602127e-15,2.499975652573243e-09,3.72726994205907e-15,2.1528969630728092e-14,3.3999999884954605e-06,8.806760613670493e-15,1.491560361046618e-16,3.16947280868674e-16,1.2268929318614506e-15,1.3707342193265417e-16
2400,2.3142064722910027e-11,1.7540302618858401e-12,9.998008626642601e-09,5.4749524441277454e-14,1.0011734574871815e-10,5.123440162969625e-13,1.716838368256349e-14,2.8273475878642738e-14,1.5999943291286134e-07,8.481688947724835e-15,8.9999929462428e-08,1.0777299458957266e-14,5.780194134877859e-14,1.399999977946316e-06,6.99999190289684e-10,8.762604870702566e-16,1.1579689392821839e-21,1.8453849480556916e-21,1.8380906443151618e-17,1.8871775593004788e-17,1.9999975659416273e-08,2.1786700178532885e-14,1.1268378878076885e-17,1.0289881152622275e-17,2.20561808224336e-15,2.4999745408939986e-09,4.308995187962131e-15,2.2892464259857505e-14,3.3999999883079185e-06,9.303664233975922e-15,1.5445475197025669e-16,3.9044731773795373e-16,1.3927961604096203e-15,1.3663880140565908e-16
2500,2.3189718779206617e-11,1.7084035491449343e-12,9.99787945754478e-09,5.832916965480208e-14,1.0011147492135807e-10,5.802300316820805e-13,1.8203433684960892e-14,3.053981610327658e-14,1.5999940341735575e-07,9.235291874903615e-15,8.999992565000974e-08,1.1690801816078685e-14,6.40986312479107e-14,1.399999976665892e-06,6.999990479959668e-10,7.888240551371947e-16,1.0698705071416705e-21,2.321996088060361e-21,1.8393297743437304e-17,1.8725903217171463e-17,1.9999976262858364e-08,2.484259647768003e-14,1.3305998939174404e-17,1.0768686009839807e-17,2.1396133011702683e-15,2.499972987413451e-09,3.942803223919224e-15,2.5123138569229143e-14,3.399999988307566e-06,9.665670229300126e-15,1.6146648100003932e-16,3.486880153599519e-16,1.3900601133067765e-15,1.3314846949500806e-16
2600,2.2989634964120542e-11,1.8722896963217073e-12,9.997883154625021e-09,5.744364157801551e-14,1.0012411613648447e-10,5.688329937771156e-13,1.944397828967119e-14,3.028305898358336e-14,1.5999936104144603e-07,8.933008002448887e-15,8.999992397617114e-08,1.1849673521455223e-14,7.191313028423615e-14,1.3999999761793373e-06,6.999991220051634e-10,9.542234118665815e-16,1.1301877281038355e-21,2.0930996678034575e-21,1.7107974473235758e-17,2.0511000991243005e-17,1.999997151840279e-08,2.425782553643293e-14,1.3203427061326852e-17,1.1580779014323012e-17,2.4141160188211706e-15,2.499970883137559e-09,4.80314791876235e-15,2.3810526408235154e-14,3.3999999871031535e-06,9.435936463376252e-15,2.001669101989735e-16,4.200076478003937e-16,1.7121135350011047e-15,1.570427947206717e-16
2700,2.2998272287163232e-11,1.8930989613454993e-12,9.997866454850648e-09,6.078471356223673e-14,1.001414689514678e-10,6.346889541721654e-13,2.1366101126408226e-14,3.3396041819639e-14,1.5999933350740624e-07,9.922520347986254e-15,8.999992085684353e-08,1.1411426665002587e-14,7.520685981279649e-14,1.3999999750047694e-06,6.999990733685055e-10,9.536610641686753e-16,1.291473509007468e-21,2.5272154293141407e-21,1.9962039336217192e-17,1.8038155314165608e-17,1.9999972180790267e-08,2.5504921020106016e-14,1.3377490350315242e-17,1.088353721649931e-17,2.1471218132651905e-15,2.4999701651718933e-09,4.307916970917036e-15,2.7829675947167323e-14,3.399999987028067e-06,1.1339822795471863e-14,2.0650686260762227e-16,3.9660733072099366e-16,1.617006431653067e-15,1.6492617601873904e-16
2800,2.2817033685244308e-11,1.9680687975268825e-12,9.997682021253078e-09,6.156869770561467e-14,1.0013999333289634e-10,6.410716831519697e-13,2.1473040617742467e-14,3.243471378919523e-14,1.5999924778706847e-07,1.0447884521145839e-14,8.999991007401563e-08,1.307682655852033e-14,7.190249700391998e-14,1.3999999732946615e-06,6.999989665608123e-10,1.020189123985081e-15,1.3989408252903686e-21,2.3996183249857997e-21,2.0654231793418587e-17,1.8476053870598222e-17,1.9999969377794373e-08,2.7765440603859668e-14,1.4333329105616156e-17,1.2346045539060142e-17,2.334493632387019e-15,2.4999680479994333e-09,5.099440456803106e-15,2.8803792081889435e-14,3.399999985451093e-06,1.062877146993724e-14,2.2054804222034727e-16,4.395075973425944e-16,1.6006241678262133e-15,1.645216860204421e-16
2900,2.2738614236514785e-11,2.110389610389511e-12,9.997644985419175e-09,6.528516159767009e-14,1.0014817945965707e-10,6.16408084608351e-13,2.3192292535898984e-14,3.4130819441137764e-14,1.5999921616825642e-07,1.0883998864180803e-14,8.999991046471534e-08,1.2951014657225428e-14,7.685009772342972e-14,1.399999974844167e-06,6.9999890040944e-10,1.0975100223234655e-15,1.3880498289211627e-21,2.583743831597971e-21,2.2422004410146945e-17,2.1995014942251213e-17,1.9999970338819817e-08,2.8330353288399946e-14,1.432114293328944e-17,1.3461547221572732e-17,2.586637067865653e-15,2.4999665515719386e-09,5.069331509253159e-15,2.665107125837186e-14,3.399999986326184e-06,1.1409954114709084e-14,2.2101222630619927e-16,4.627356704104525e-16,1.953788681657526e-15,1.59844588119038e-16
3000,2.2740473315136018e-11,2.0420948411157028e-12,9.997598070199305e-09,6.777100252825581e-14,1.0014813491834962e-10,6.664777493569468e-13,2.3439461024117493e-14,3.8292605054340726e-14,1.5999926568548898e-07,1.0941365169342427e-14,8.999991030859567e-08,1.3694729426665203e-14,8.544695068621495e-14,1.3999999729075802e-06,6.999988911519848e-10,1.1118110978038493e-15,1.4335623849616829e-21,2.769503957610413e-21,2.3376666631240945e-17,2.247914189339182e-17,1.9999968923303434e-08,3.2023882588465516e-14,1.6897318838471752e-17,1.3433087206120424e-17,2.5969860559337604e-15,2.499966629429979e-09,4.89659065334787e-15,2.794852426590321e-14,3.39999998446085e-06,1.2733541619823558e-14,2.2317428179919446e-16,4.426324626905232e-16,1.9042825629204634e-15,1.7382438941235042e-16
3100,2.2620768052692555e-11,2.190953133291529e-12,9.99743403465316e-09,6.88142968474792e-14,1.0015845018643422e-10,7.296538174204288e-13,2.248487975748095e-14,3.8212471854354156e-14,1.5999922259232163e-07,1.145267361235275e-14,8.999989893233613e-08,1.3797983288113574e-14,8.512810119700199e-14,1.3999999712136384e-06,6.999988661775483e-10,1.0633433594118247e-15,1.3854438999739765e-21,2.8236910713879364e-21,2.1048180258974172e-17,2.450832159733396e-17,1.9999968864602078e-08,3.041958428885781e-14,1.770048931462778e-17,1.3506362824175212e-17,2.6910801939440693e-15,2.4999649445706247e-09,5.6704299771266366e-15,3.0607552808090596e-14,3.3999999849440292e-06,1.3125654367080467e-14,2.332649480327113e-16,5.080859313572353e-16,2.0548417272421685e-15,1.7452641614154583e-16
3200,2.2666391824448198e-11,2.3504609368829174e-12,9.997450920680582e-09,7.31735538491646e-14,1.0017913347332759e-10,7.523068345097447e-13,2.4179471643524367e-14,3.9712255122940255e-14,1.5999917530064672e-07,1.1984272747523078e-14,8.999989341281893e-08,1.4924924093725225e-14,8.860866055815732e-14,1.399999968675336e-06,6.999988047448668e-10,1.1497926441929361e-15,1.4618042411592805e-21,2.737848230726869e-21,2.1720241849227928e-17,2.5634361040830336e-17,1.999996897571116e-08,3.434247924673849e-14,1.826992184551575e-17,1.3443373043625174e-17,3.0845523657390703e-15,2.499961684216426e-09,5.558956957721744e-15,3.212524905039764e-14,3.3999999833475754e-06,1.2038349704732014e-14,2.5184403268841857e-16,4.730654194311481e-16,1.8881069759496497e-15,1.8449069693202953e-16
3300,2.2441034082057556e-11,2.3089215832590906e-12,9.997234594242216e-09,7.30185764187163e-14,1.0018173268569825e-10,7.634787465518241e-13,2.477509988760772e-14,4.1660065335530365e-14,1.5999917105418204e-07,1.2353059627758427e-14,8.999989132134245e-08,1.4994406461282366e-14,9.09133835008261e-14,1.3999999688135457e-06,6.999987795332626e-10,1.2397291733094976e-15,1.5234458303858447e-21,2.9648788886425007e-21,2.4903284229670524e-17,2.5865764204739495e-17,1.999996425895749e-08,3.6035840631451564e-14,1.825446406352317e-17,1.490067814010647e-17,3.0395624851660402e-15,2.499960950526702e-09,5.707342329596968e-15,3.316016709265615e-14,3.3999999836251134e-06,1.3974962835181589e-14,2.5454279421062918e-16,5.304663688472238e-16,2.0023112998374984e-15,2.0090525055364547e-16
