miliseconds,susceptible,exposed,asymptomatic,symptomatic,detected,recovered,deceased,detected_cumulative
0,14367990.322898062,441.4121728254061,188.32999242737935,211.06205603193936,1.109763909738563,2.8567740311337833,0.05063001517237761,1.0110430221218867
100,14367973.28225062,446.5254342606444,189.59351719227595,213.1521270087274,1.2803287824464757,7.98904898311598,0.12022087019364963,1.1366893683406034
200,14367950.251502676,449.35764763378023,191.2352488112321,212.85412074339038,1.6204414355811485,11.069009010481858,0.5598305185782693,1.4638427335500819
300,14367932.599186007,452.43742281923136,193.43654026163634,213.796631521692,1.9799670560875366,20.266408032278868,0.8418063871781127,1.7480378380092798
400,14367940.590949072,455.4650562056115,195.2613696357915,214.13978486494455,2.081136635394251,20.946457826802376,1.118954519661159,2.0647826201726125
500,14367914.080883116,463.7413357971766,195.81690982617735,215.86835710696568,2.4806425881392626,25.669712731416716,1.6012021331790562,2.6226011432189655
600,14367909.752028307,465.6113170468002,197.11010979503013,216.76125436009448,2.6684765437271687,38.61537012937128,1.7261777351856349,2.664427346292306
700,14367898.498482345,472.07424558936174,201.25242917014018,217.14541928046341,3.0352405948491703,40.10039646240059,2.4586430622112263,3.1322973147886475
800,14367869.364148634,478.4699718913828,202.00124209708514,217.66736884045255,3.37418347160592,41.68117648832882,2.426556572527533,3.14764169163028
900,14367855.373435484,480.6712466109893,203.2307684672117,219.50003003681647,3.476331947211434,54.41006987456619,2.972965684408343,3.467766267262444
1000,14367843.078402737,484.97251516863196,204.10683462155075,221.10694787984386,3.5969564547720516,61.12818304991651,3.0893794773365366,3.752598901487219
1100,14367833.736708175,488.70661239253633,205.48884354171156,221.7109402093641,4.16913374275184,61.18068237555296,3.6074522552160646,4.3338916414715465
1200,14367815.285183083,492.2287407370294,208.81466330013782,221.7129226462661,4.403784323731918,67.15629672624132,3.838772798508395,4.290658234601567
1300,14367800.37565344,496.72125927320985,210.20501214292844,222.3745928070138,4.358214565152905,73.94606749994519,4.384611068864492,4.9376902290394735
1400,14367801.178205935,501.741287680734,212.69645175760905,224.02687289659832,4.876520208361411,85.36594214984994,4.612402971650795,5.11602079383042
1500,14367785.744622009,509.3833102099492,215.27507512255391,225.89615763458212,4.970674200177208,84.62426382162747,4.808017921404072,5.418168489832339
1600,14367759.805225698,509.91798736345567,217.0659390895364,225.79969037009167,5.311047558878493,90.65610381485632,5.2610052329832175,5.606144213905677
1700,14367755.537410716,516.0143775310631,219.19849937910752,227.38213296520482,5.534388167465881,99.68910330530079,5.933570343704177,6.084239785108933
1800,14367727.53440663,517.7829744858726,219.25922919489602,229.09152548449276,5.679249602204991,111.29902218609502,6.031703060502383,6.1088034617573115
1900,14367714.209065126,524.8027574671704,221.57349314041167,229.90494384893717,6.145772906306505,117.86269773484361,6.155654479414924,6.738034909890221
2000,14367717.318021342,529.2629530477385,225.0048582725769,230.42212962891747,6.232315250344534,117.9295650372676,6.742419374919527,7.172293817132125
2100,14367701.671917787,533.7581856081839,225.33074314617662,232.79390134497757,6.791896641829548,121.0628831036083,7.1957597118739365,7.471636190562157
2200,14367686.336084086,538.6971407774643,228.3166116765668,234.04363943592188,6.771396478054411,128.766917340546,7.627563866294609,7.437842780117089
2300,14367669.304340068,543.2993055279176,228.67324067601066,234.246782933955,7.14973581432963,137.2707534781481,7.8442229935490975,7.760270509500696
2400,14367653.711018099,545.4105429102333,231.02878526608956,235.00685459065582,7.209960148471765,141.87807003114767,8.07275898562814,8.31945200752922
2500,14367634.414467052,547.9166667154986,234.60960125725686,237.6673434356796,7.820120685216737,154.70869358638558,8.650024896516424,8.730382423294985
2600,14367609.98258853,556.2789371633914,234.77262145369176,238.6496352962456,7.716787756972413,162.41299427448564,8.83096171331007,8.997580962722775
2700,14367602.970402898,560.0813187973299,237.52363241279852,238.93349787922654,8.04485707132063,168.84713363017102,9.352586280370472,8.993105741601568
2800,14367594.267466001,563.5287161764201,240.75190423475806,241.78724135214685,8.46922719211007,168.88041261265593,9.481357620866403,9.413589833369885
2900,14367583.15370425,568.2074868048494,243.34756729843684,242.34128459271147,8.508117046882612,174.8640924720331,10.118512786754742,9.871505901104687
3000,14367563.267716013,570.025332915783,243.79936373574282,243.61738061118916,8.96774132229228,183.10179774235448,10.605417208971419,10.310757335842831
3100,14367549.877714325,574.7382812386436,246.68328896210613,245.04165176703376,9.298772837599238,188.410547909825,11.007397739923096,10.283162132492997
3200,14367524.792176114,582.643331320163,247.98036737409595,246.7370648574888,9.50007677216074,200.94692342561683,10.957537916303297,11.039366377325612
3300,14367520.094643207,587.192474103037,249.66666046172068,248.4971276591197,9.570294570643178,208.77987735503427,11.791698838025773,11.015807519407812
3400,14367493.38029527,593.0885435036422,252.85020166912528,249.7446017785312,9.764717333247411,212.26128864510216,12.15988028015558,11.631702196327863
3500,14367473.376491953,596.2636243818056,256.16365976685626,251.62577916704487,10.29884118193589,223.07489031073376,12.42216488013728,11.691126340580528
3600,14367470.164880449,602.047779740887,257.2033088781577,252.2433359220325,10.38060327295135,229.2117327274399,12.98122946081954,12.004607532682781
3700,14367453.004715724,603.8600203199795,259.90836015191894,253.35216399920733,10.903523798221398,236.5165598909556,13.199536072008687,12.499115572411261
3800,14367424.54613617,610.3412661572996,261.2210294056454,255.42934368670788,10.850591473232283,237.75688486726602,13.67391841520202,13.097621263394057
3900,14367404.287271738,614.4204449571213,262.71020225434347,257.9041469284841,11.24235256971304,253.4991124260091,14.069965404817577,13.350913299884237
4000,14367408.31914466,615.3814830058806,264.34796572341577,259.0349681285904,11.617549363267427,254.3832385443812,14.348590511165096,13.471106265785675
4100,14367372.149245,623.5478088844677,266.91218540474176,260.38953248893324,11.854054759828694,269.4168921600696,14.885974871231591,13.916310199369148
4200,14367363.636243096,630.4411442424009,270.63631063396815,261.7436917460498,12.10779576743363,276.35537432565656,15.284131423187135,14.162760191367873
4300,14367348.525910595,631.7592643389097,272.5966714087147,264.48893410216834,12.285608647600741,282.108325042632,15.593781861076936,14.420527722350926
4400,14367337.337973826,638.0149675892685,274.17843076455426,265.6336454476858,12.444915181850822,287.972021175133,15.79203797880902,14.904383568994135
