miliseconds,susceptible,exposed,asymptomatic,symptomatic,detected,recovered,deceased,detected_cumulative
0,14367976.551446274,440.74590911948326,188.9970527682509,212.34101612867138,0.8208652222563754,1.6714384199151506,-0.13336591351006058,0.923699245581282
100,14367965.035113199,447.2830926948564,189.98425862619945,212.72452642423357,1.0942109177419308,1.7504359503911613,0.2900330714122825,1.164832502138431
200,14367962.775780054,449.79761604179413,192.6234566934727,214.24884007019813,1.424573785779804,15.487482686979465,0.37543594078268316,1.48818863881903
300,14367942.669142589,454.85540029318594,194.03671270058337,213.85342119300662,1.7218653929061825,15.640785710760559,0.8416117230400318,2.0242113295458797
400,14367932.440511351,459.72321791636716,193.54110137836065,214.04084861164267,1.9127100248315778,19.661224286959822,1.1026172893954556,1.919445599661167
500,14367921.581266688,463.63535291433055,196.4119633877099,215.14318348128015,2.504180663060914,31.288807829418204,1.5119410150165011,2.658657438457471
600,14367907.654678337,464.67798025707907,197.0981910532608,215.6257797351796,2.5113525646694557,37.89033632809552,1.8294512383363177,2.8391176068015
700,14367897.826980593,469.96296686808677,198.80128686701872,216.54553479299,2.883482509498753,41.419174621953786,2.5054944853292027,3.0748807473551873
800,14367887.028850181,478.7498126367113,201.1050286462582,218.7618455011788,3.3066171105624833,48.618944933557835,2.8462895164956326,3.1148089872865725
900,14367860.81572937,483.7383308152279,203.18726876288136,219.2031926081601,3.381173063928389,48.4642039360097,2.7001717440483866,3.744601683013233
1000,14367854.262593731,484.8321724283588,205.67362431759275,220.6354346351747,3.7376260122543585,60.73814317183409,3.40851986864687,3.9141658797170016
1100,14367833.505682413,492.07083931083406,205.7810380036458,221.07974454539726,4.00312047821121,66.41484999174529,3.5508630638694045,4.210994465496147
1200,14367810.348070094,492.37084489361007,207.40337590309076,222.7436185359612,4.4438214036639865,71.26469844802988,3.7078826812671375,4.726359121448654
1300,14367813.28831818,501.05890655059534,210.26606226140024,223.96114316052677,4.3522414138476915,76.077334511508,4.324283055143089,4.8547707581629895
1400,14367801.840471987,504.45381074519867,213.2301411385204,223.6436729288114,4.878872092607347,81.01797530015442,4.417848482443987,5.132128319133264
1500,14367776.863121636,508.19177315022813,215.34352772137763,226.06832174352962,4.978813971387406,85.59663412886925,5.023385734385283,5.2396794993511016
1600,14367757.774238124,514.081059988323,215.30739183755585,225.75194686842,5.471978394933308,97.71971248709478,5.455728801633799,5.774123731266798
1700,14367759.42424275,512.5914783144028,219.4845027643201,226.55661893452395,5.462655541732359,100.38291640941455,5.63585394332767,5.878351862459257
1800,14367726.872598141,519.0318322187352,220.80634211573437,229.22608847711686,5.767966903611822,102.11536466049662,6.2720315462171445,6.34568780568767
1900,14367729.265260939,527.255490029641,220.4931263512328,230.48898227986012,6.2224261307828,113.25936058457857,6.123306578460379,6.875375945846216
2000,14367700.43420058,525.1125463519045,222.5926532628994,230.90422834122742,6.402167103464472,118.32803585545986,6.556939129381447,6.82517047010728
2100,14367704.101290638,530.4458398166931,226.44600833369137,232.974295597658,6.535980955915051,126.5939937069861,6.975475789749125,7.18925682831053
2200,14367674.573797617,538.0258681193719,228.835158522957,233.00807255032194,6.920071599759794,133.22913072586803,7.198290491424235,7.44944110917989
2300,14367656.485133855,541.4477308097596,228.38282327075987,235.24994996440623,6.989270205152965,142.75535393955343,7.755920149869494,7.869293072684405
2400,14367655.473481234,542.6291552854952,231.45737123152185,235.46649435357247,7.412955135610437,142.70626308090706,8.43959086732299,8.028107566048998
2500,14367627.124422126,551.3691359832789,234.9001046335391,237.70414692549818,7.712460823219287,149.68952092065055,8.272435186753539,8.604205299203755
2600,14367615.518303663,557.4812466067423,236.76006290137806,238.97879973229243,8.062231629243106,157.53888097747176,8.863751925703733,8.906702491994505
2700,14367600.39955807,556.937022805454,236.79156815694546,239.5066483123511,8.19570843863946,165.51941032900484,9.038026329751506,9.088409851608553
2800,14367584.072887179,562.4807733930593,241.3827153610835,240.38958865924164,8.30627502922515,176.04902120316228,9.670699809569943,9.638788455724955
2900,14367568.642629327,567.4017335589913,243.22139734510154,241.83479479248024,8.77752873076795,179.42565014153945,10.234950339603824,9.848505440839004
3000,14367561.215330604,574.6820567807425,242.86539911910577,244.25267343046582,9.064993191573752,184.0981527985711,10.433397832918118,10.006441049548757
3100,14367537.487821827,579.3785336531078,245.05790240073785,246.08251647635424,9.16156954266745,196.4867718353407,10.983680826792583,10.65858107787109
