milliseconds,cpep,cglcex,cg6p,cpyr,cf6p,cg1p,cpg,cfdp,csed7p,cgap,ce4p,cxyl5p,crib5p,cdhap,cpgp,cpg3,cpg2,cribu5p,accoa,malcoa,fer,fer_ext,fercoa,ferdicoa,cur,cur_ext
0,2.6239064088591877,55.50219169123792,3.51574239698213,2.74707104129459,0.6060846665232388,0.653372411807261,0.8071484461194279,0.2471146146551413,0.27489530515452076,0.21646269292846912,0.09715100691029374,0.1368075860263003,0.39747122387949874,0.16361751638786134,0.008132720066657809,2.1600815408080614,0.39761879694621244,0.11155893308569939,0.8978710891333674,0.9838333835197749,0.819538114122733,273.67022716386253,76.64797911544811,-0.00015477340607927085,0.0003820855913800901,-0.00014333278331392374
100,1.8578213207802916,55.47927928484965,4.514915048300429,3.8497197677428048,0.7633543425165211,0.6562583815619722,0.8107832997713552,0.30339729406533644,0.2896373940163116,0.2226811221601315,0.10173738150947845,0.14992728438097247,0.40052767308212645,0.16328906320528666,0.0065702082485705375,1.7186377608818657,0.30942729339137426,0.11287852475155874,0.9665592063051924,0.8739336899859894,268.4099838207519,266.15768363486666,78.10796847101359,0.02597405906186653,0.002646678097638349,0.001753749813237356
200,1.691806211120374,55.47295288283103,4.805497578836381,4.433712062010818,0.8168173524147303,0.6533948885030592,0.814468583231983,0.49596762277512546,0.3036392998609109,0.2420180996818399,0.10651462501959803,0.16551042243501868,0.39554643834853925,0.20196188778521515,0.0054431090281203765,1.436929827876672,0.26145007306738566,0.117400409180175,1.2352527076795239,0.7272781850100534,264.4831094134718,265.17514600211973,209.14147539110678,0.028140992357251492,0.004655774951323319,0.003324327035556329
300,1.5040675482485752,55.46320244928675,4.88509416195919,4.634839968369783,0.8206025849564783,0.6586447532379368,0.8183985071909482,0.6969128596636236,0.31108055180911254,0.2883359783513587,0.11959717643282047,0.18143174293069514,0.4087868089091474,0.24758399561837602,0.0049906916318265635,1.3246358422408409,0.24275209852565957,0.12357454445922142,1.2668261919277388,0.615173054766763,260.64627768391586,262.1477491742064,181.01542353996274,0.027974814809691436,0.006617493348825847,0.005175853575778765
400,1.4354671155773748,55.46179960901548,4.850365416343928,4.9286862350687715,0.8136138966231928,0.6575585545668043,0.82128552265931,0.7910853628882121,0.3097447797714202,0.33041265075363463,0.13198090044601704,0.19335792077297306,0.41797324575481226,0.2893630801193421,0.004404495493521659,1.152983190410868,0.2152082259218073,0.1312488856975363,1.198059893182574,0.47029997789341543,264.4842574314304,263.72887225298757,486.57927566917584,0.028600725759388997,0.009205260242270355,0.007479028836221811
500,1.2304790135143273,55.458565650583296,4.7842472313553035,5.099250642216304,0.8161836917353951,0.6599632450200772,0.8251008445640975,1.1378136700148205,0.3053488067252659,0.36814315599285424,0.14225768444154396,0.20468533783747786,0.4360995040788473,0.3329682531746911,0.004129323498830751,1.0653687202503923,0.19613080935275715,0.13792905565362273,1.35300302535028,0.34858922181184493,260.6536969463048,259.2425797384686,530.1160847770667,0.027363355211442158,0.011039717660890817,0.009871138585023734
600,1.1861200085462447,55.45351195599935,4.742122334094933,5.228048034481154,0.8013346561957356,0.6609713377116065,0.8290444798715778,1.364735429369464,0.2939795349520166,0.41379602401738363,0.15262501474202705,0.21226953697513573,0.4554904747462671,0.3574301049116682,0.0038231531510538913,0.9881785778542655,0.17793753575928697,0.14323643805048292,1.5772264950417907,0.21280546126930203,262.1183809309728,260.0513414219455,441.5995500299632,0.026589899861238157,0.01306918501613433,0.011316889942529433
700,1.0786468331303192,55.4450861887596,4.6240716238131006,5.308703226677418,0.7888273744766756,0.6614177941504971,0.8326141817017377,1.59133225901614,0.2810970640711949,0.4419521312880353,0.16161791287110508,0.21357989326227977,0.47197579237348725,0.40917889699626453,0.0034926812823513824,0.8960244599183146,0.16551819269153992,0.147902134889062,1.6991520268069347,0.08409658977720244,257.15692296790877,259.3032953520062,746.2036626189838,0.025055196652523527,0.015129447346263364,0.013132949253221695
800,0.9789740185440813,55.44695064403935,4.590362131863396,5.427976813696566,0.761929332177863,0.6633338704491867,0.8343713681073529,1.8408194502566209,0.27162779874541587,0.4747705115597649,0.1667826613028397,0.21691484714227427,0.4903336919316743,0.44020954258459505,0.0033678162935315316,0.8465984351869974,0.14991844825699832,0.15154009213035666,1.696802838904036,0.016023027045293306,259.5592504424372,256.79838285025977,825.6159675640229,0.008053674289642775,0.01565373990835855,0.015366461588475974
900,0.8482616376681607,55.442240815841245,4.476861356488933,5.4963025712658435,0.7580326258739236,0.6633315348499832,0.8375655128963028,2.007734591264498,0.26521850004856223,0.4904931815130544,0.17127553809538926,0.21660952447277787,0.5040114210868867,0.46314631852316424,0.0030104764131333385,0.7178481442569098,0.14202462982233663,0.15227989840639677,1.7634976656898047,0.005850963355565651,252.6914588229536,252.4112991973507,843.3184078820608,0.00021624990638515268,0.015315743667680437,0.01509146017274591
