milliseconds,cpep,cglcex,cg6p,cpyr,cf6p,cg1p,cpg,cfdp,csed7p,cgap,ce4p,cxyl5p,crib5p,cdhap,cpgp,cpg3,cpg2,cribu5p,accoa,malcoa,fer,fer_ext,fercoa,ferdicoa,cur,cur_ext
0,2.709564838348153,55.50385268459753,3.50682777789874,2.741539675536327,0.593547967490155,0.6516487008777286,0.808755037585363,0.2328091451308672,0.27758588317078897,0.2177034035100738,0.09821541922942666,0.13884247595090957,0.3960035265243714,0.17235696732463876,0.007887051624611154,2.1649323617383684,0.39391889834962224,0.11041363357511033,1.0120482505423636,0.983971712764478,1.598146105810616,270.8840807547706,17.169485448789338,0.0005161392940990677,0.0002600867144178966,2.943437982387661e-05
100,1.8893812047952359,55.47769180586779,4.529569837702476,4.015593466327817,0.7732915842998641,0.6545341065628774,0.8094424620463551,0.38152360825579923,0.28855500739538953,0.22044069385193155,0.1027509523289862,0.15026565460005628,0.3985734346940162,0.16976752825487243,0.006399516167839599,1.7509665936502126,0.30282907329324943,0.11201392121224446,1.0457682978847853,0.8495522917113257,263.44660122034304,265.1738566682243,221.0831024794444,0.025557087015408656,0.0027189646346893136,0.0017647886354534251
200,1.6899548028653175,55.473873998429966,4.8145165457864,4.380638172684129,0.8070638002690664,0.6561572066911598,0.8133611948717364,0.49027375431625875,0.3043223414880668,0.25206129718182235,0.10735596073275983,0.16621911266907427,0.3981706318866008,0.20938986016768205,0.005618830756985547,1.487235327781853,0.2673782108455099,0.11694206758207598,1.0096554914620068,0.7358271015735257,267.2298099990258,266.2085493053538,73.06363037520296,0.027894441201248434,0.005201163398790063,0.003940029726590973
300,1.4982150214506333,55.467911283572036,4.853321419889697,4.735086488801609,0.827256734029005,0.6576307196312039,0.8167307413977634,0.6732101472194051,0.3093011301541843,0.28404794469094513,0.11884476995155956,0.17995237858097157,0.40707923780549604,0.237703800497039,0.004893249684849537,1.3200401398123753,0.24234435643737046,0.12375327869954285,1.195847062153334,0.6118113287172352,262.14070531901336,264.91929577541333,208.68880393564865,0.028403890389465555,0.007021377077429024,0.005782985641429286
400,1.3811204161848571,55.4639935255751,4.892152790837833,4.8100260307974185,0.8140462858797681,0.6586567892075071,0.821238862240231,0.8188573648453508,0.30838238120737443,0.3247180965029435,0.13219373467720974,0.19568945398440205,0.42155067511459826,0.2809222766118281,0.004486231441914836,1.1714574923989338,0.21546280795575865,0.13034447214556252,1.2710051998313763,0.4522705633901574,263.69547922421054,260.86673719945526,381.71473120790125,0.02847454304121173,0.008601548760111054,0.007809712428950428
500,1.2951568038536723,55.45846550575578,4.774269631654105,5.057350751488254,0.813548103272508,0.6628148878465151,0.824879861741627,1.0999863873310831,0.30117518248004765,0.37429629166054584,0.14322138824991887,0.2042777936914917,0.4340843779284948,0.32425218040829695,0.004157325726705508,1.0702886843887094,0.19967276895263344,0.13725644988107383,1.2838905955328426,0.35357899211853766,259.94705840056844,259.59882169980136,401.99198447142237,0.027376592552223116,0.01080907520356332,0.009846160541752278
600,1.202427360961702,55.45418012367491,4.742845773384298,5.167917568975929,0.8041557930136197,0.6607387224763649,0.828094389051352,1.4066854103918478,0.2966491093545044,0.4132230871659321,0.15357982141517212,0.21052624558313912,0.45206594061721,0.3757392624839272,0.003916110809046484,0.9994985817187421,0.1892920858175778,0.1427822640120269,1.6704311682881643,0.2247202599762068,257.22153360475835,257.4200438790061,565.8909794892563,0.027358986104282845,0.012588245451349638,0.0117049763345104
700,1.090734271494351,55.44616514082919,4.677742090395781,5.297937372515549,0.7787859258153542,0.6639745295852976,0.8323889048651696,1.558481037014715,0.28395578019335266,0.44660586179333556,0.16101407213585853,0.2152809188960492,0.47053682299402855,0.39993848864225323,0.0037308334314619168,0.8958959658686876,0.1659590365650198,0.14817098518964905,1.7119211347869703,0.08348187975252055,260.40530468045745,255.94672133900372,601.6399265722016,0.026158430963201248,0.015056825275161332,0.013668465326020372
800,0.9640445930370801,55.442232412969304,4.5928848148486185,5.377596254096272,0.7720808190795783,0.6603879443674212,0.83588449072961,1.843309767896885,0.27511138498845544,0.47763475888214074,0.1685204253813768,0.21465787423830315,0.4882752757655729,0.42312494659928335,0.0033472037768332726,0.8664116278328678,0.1438312550206946,0.15051195777150514,1.6648246215075058,0.005662827152312001,258.24879984427355,254.59703721976692,688.6098843673758,0.006410664931668471,0.015507799722198219,0.01562999147725019
900,0.8376538269069476,55.43859336255822,4.476259376822686,5.587164876486794,0.7506277295656782,0.6620832810727884,0.8378810458830919,1.9976669135645035,0.2644524856768554,0.49758462479325194,0.1731625755692561,0.2149171219441454,0.4993606846212698,0.4585672124238998,0.0031174934653188393,0.7840458415919022,0.12798588937586694,0.1531237852260331,1.972452941160918,-0.017974339887856603,253.57416288005805,253.77157069034106,779.6487076818254,-0.00014233223374968682,0.015503309822470555,0.015434718787214533
1000,0.7807070989275189,55.43635486826305,4.368311580470822,5.5582508263912285,0.7298882128263433,0.6608170752525462,0.8405015483731784,2.2136870290859787,0.25813202564082605,0.5128240232879302,0.1760998688794684,0.2124970342327106,0.5120965099004939,0.496924445317861,0.0027771675339899674,0.6911029063957508,0.11709797193800582,0.15474002270056422,1.8979595870673294,-0.002588903086188427,251.53565255402876,253.13729061505165,894.956052101362,0.0006324170353519138,0.01568592450431798,0.015203416530703508
1100,0.6055397561573694,55.43296870871223,4.212475042473258,5.704971605251743,0.7144790785506524,0.6588395362977159,0.8412346784333178,2.4193332412992614,0.2474349468930347,0.515849471976789,0.17824024198445984,0.2112638478776715,0.5243990932435554,0.518589865204073,0.0024031834315793874,0.5993957006955996,0.09749156081096258,0.15532579965014962,2.212277118118524,-0.014351511953626847,250.58919499802138,250.12048038089884,1010.2831246699875,0.0007178806887278939,0.015515645680499852,0.015711495881954283
1200,0.5248140209554467,55.426422703008214,4.112012149855375,5.7649526215417435,0.7009373988318451,0.6605899689792043,0.844115189027067,2.5610265838642596,0.24404005535586148,0.5136775903421743,0.17988681143231644,0.2053267145309124,0.5293446531264067,0.5311265552525193,0.0020167297142435923,0.48313638346775567,0.0758814739292244,0.1541245132310731,2.2460439232595024,0.006781116843266942,250.89206931256433,251.54698142246156,1023.3857384473088,1.850578471990482e-05,0.01578299674318156,0.015483410855704855
1300,0.4587063294028174,55.42621340632591,3.9699301253263353,5.745328422707096,0.6816060950780191,0.6585500553212819,0.844178155309618,2.730968381928299,0.2383119005468196,0.5152664419924193,0.1773526594405807,0.19963879697950201,0.5369301395923413,0.5592407639758227,0.001908670194069283,0.4102496135525748,0.06681591662182612,0.1527667784988245,2.3124639833129885,-0.022763283915268846,252.31383949356788,246.91396101908606,1332.2502935001176,-0.00045897725524646693,0.01608683664583365,0.016018070607249225
1400,0.3975603787193452,55.42113255195242,3.879126836636138,5.811434797697357,0.6651393791670683,0.6579761326547949,0.8454080255199332,2.9216257861577355,0.23442462127685781,0.5050765152905026,0.17679879926692665,0.19604225426451252,0.537256769659619,0.5668476683850369,0.0014815715696575825,0.3002648631965245,0.05837056956346827,0.15136591264563512,2.522226737807792,0.012229539527647002,249.1970491554882,248.223447202936,1266.3224971112688,0.001012015638886293,0.015911135381927975,0.015556982183742676
1500,0.2865762980200472,55.42197755530124,3.83126076685351,5.839586026865354,0.6486449780715862,0.6533141787790496,0.8460503529470478,2.880748349812855,0.23145643552227627,0.4900290103288005,0.17300717572632893,0.19093065836143297,0.539455261501176,0.5673666920975701,0.0014312524176669646,0.3257286387425764,0.04863194883866848,0.1493990950644913,2.677800870894284,0.016851952724950606,245.52411513325643,245.31601107627583,1350.521625746879,0.0010884569033529161,0.01574447425942541,0.01609242719729478
1600,0.2952363811742722,55.42084358653924,3.6890459897660883,5.861832195645298,0.6331732507306567,0.6513692853601663,0.8462576811016425,2.980763877843686,0.23115768822391208,0.48554388056362996,0.1732122905028064,0.18596483951966525,0.5361055376269027,0.5831858911995828,0.0014280979456270122,0.2892061184121173,0.05205104346959565,0.14812792705815434,2.5873341543534507,-0.002248921637651739,247.3118551651889,243.02156268585412,1547.7348432185624,0.0007476754103471611,0.016143064007528924,0.015606563364271516
1700,0.3118731887960099,55.41640561689263,3.6335112367429137,5.8641389908372075,0.6179498513592852,0.6510416983364679,0.8459058967296211,2.917857227786319,0.22419713897890378,0.47961058241775056,0.17101982380745456,0.1817429938343876,0.5369158395476205,0.5843925963309845,0.0013811183961430547,0.26728494361674837,0.04016448775822443,0.14641006330377704,2.857805192562353,-0.00965657184733176,242.13504561439447,244.36602672856378,1522.0360389616003,-0.000145047877087681,0.01609016109848277,0.01618009218125986
1800,0.3053037206984663,55.41908783107791,3.605982419256759,5.839717146588746,0.620158021150258,0.647911899017671,0.8456354941206409,2.942206056104486,0.22237154065789277,0.484072290854697,0.16812003005293055,0.17994060557956756,0.5324123003402701,0.5806318082972283,0.0014172883860568588,0.29707031148251645,0.04008276658532004,0.14336563022920334,2.945554734827364,-0.007387152639068222,245.0309496676653,242.02305498944236,1831.9264882656516,-6.191871218089162e-05,0.01641372754981397,0.015943558358898827
1900,0.2551379738161021,55.41772697931277,3.632191292064468,5.867597570688064,0.6184925838758525,0.643481375399708,0.8458766141331571,3.000138605576711,0.22333621492266506,0.47230010858278165,0.16884037722072623,0.17858077410533604,0.5298703182990595,0.5862986794492445,0.001405447934435087,0.22848230074360706,0.04768875110310462,0.142125995687377,2.9671403877527203,0.02070687864074596,237.28701260622574,238.27584381488924,1946.6696487083054,-0.0004335298273572821,0.016002781178573358,0.016359884499801827
2000,0.22301795838346253,55.41489713298557,3.5491025872238673,5.796377977364403,0.6137058479695239,0.6392706136253529,0.8450336908589636,2.9634436917168885,0.21881764644234317,0.48048622962376736,0.16851265208240326,0.1767212717565463,0.5340764890530847,0.5885644026260581,0.001215290750963096,0.24105426500978394,0.05000774552510725,0.14118166756043793,3.1482887084346167,-0.018640106131166165,237.11035281739422,237.56102799864632,1868.9858370274633,-7.466448442954401e-05,0.016089813516146346,0.015983132371122276
2100,0.29959384227977126,55.41066814598886,3.523973506678926,5.860854269627652,0.6088332676747054,0.6389480155723808,0.8459426380824073,2.8264725399883863,0.2198464364077777,0.47514456691352763,0.1676572254844093,0.17648286360312074,0.531329807603481,0.5819685826968983,0.001223610036824898,0.2523218811582732,0.04358464169007786,0.1402936661083407,2.9914871279314745,-0.013601344923211158,235.46348878261705,235.75473529884903,2028.7767677468596,0.0013184295039406417,0.01612735608070533,0.016041915662367397
2200,0.3079863841681681,55.406535089353554,3.5704268362272313,5.996378217683091,0.600356937650705,0.6354092408385392,0.8456032428881439,2.8612507920394923,0.21927210421176024,0.4681387997366153,0.16755274787514093,0.1750926381399394,0.528869333380781,0.5756869715294041,0.0013386638815134698,0.30275058569659613,0.045382105504417077,0.14071401285592058,3.0903041094875814,-0.022603172851628817,232.7260658136704,233.50235110890426,2037.1808147313059,0.00045774438782003385,0.01678745272761591,0.016574608582684027
2300,0.3111405106214695,55.40607549237008,3.514214068205883,5.9132390376286175,0.5997419602593103,0.6318816922388085,0.8456649943399581,2.7473864297858928,0.21671242565385954,0.46445319401157,0.16594621661889666,0.17447468509641767,0.5196125701181892,0.5641803960073879,0.0012328674972687148,0.28949727494600014,0.04267251239346563,0.13929088367645545,3.1826695645464333,-0.009515229612683012,233.75193310106573,233.7421474034743,2057.164361348333,0.000689404991080804,0.016221047772654103,0.01649028659216225
2400,0.33083309686550044,55.403694632105065,3.5813733301423882,6.082825098488099,0.6010633505690055,0.631011827491642,0.8438196642587117,2.733692789751947,0.21854078648821249,0.4696274195300491,0.16467076827716762,0.1736142674586396,0.5180341600552464,0.5688246922517942,0.001418823470619364,0.28439946028861196,0.04965448838677633,0.1397464728255109,3.2523930245843626,0.012309739306294327,231.83141235126126,234.00489941734764,2210.7608103487028,-0.0005375949107434576,0.016506964949537545,0.016123316849585685
