milliseconds,Cdk1CycB,APC,CycB
0,19.98399476371047,-6.394715726411261e-05,60.00039366844795
100,19.214444177578383,0.0011258755789579154,60.00121318688185
200,18.536025310809684,0.0020150165977695874,60.010372626839896
300,17.900282308016724,0.002591394610980358,60.012958354624985
400,17.434980100074128,0.0031566590479514024,60.01675995619948
500,16.989174827650963,0.0036135581142242275,60.01810174085461
600,16.73854254696686,0.003953405155430023,60.02177134567928
700,16.464388168814928,0.004277745659630779,60.025945903236504
800,16.240187631666778,0.004508419414472056,60.0341018892151
900,16.033338444847402,0.004653775540749355,60.03692062325223
1000,15.787676394790465,0.004846118792684183,60.042560894901115
1100,15.712021218788566,0.005034040035917644,60.041931542115854
1200,15.573997038263062,0.005095692058563257,60.04601848929343
1300,15.511034028092869,0.005220995039961749,60.05352447648068
1400,15.404229695698763,0.005267951583251533,60.05348552324772
1500,15.40215780332909,0.005409393511372588,60.059493409500725
1600,15.339355362930986,0.0053904843748818505,60.06156480597387
1700,15.276311494644174,0.005527751139293268,60.06804989878304
1800,15.277810220877031,0.00553046725544399,60.07438128014512
1900,15.26607380676893,0.005622490859047225,60.07471113154386
2000,15.154834450398347,0.005651714929303404,60.07981730181241
2100,15.17872486047945,0.005630372915302993,60.08524854145527
2200,15.163644376906127,0.0057208849664755375,60.08983162338826
2300,15.200421728978835,0.005647511585838988,60.09006085516323
2400,15.164025782225375,0.0057263877428054616,60.09464707338715
2500,15.11362281873581,0.005766297537284275,60.100501354264765
2600,15.14778437431708,0.005775886673936668,60.1050520892816
2700,15.117397913111574,0.0057927370055251655,60.110470183601656
2800,15.107301272648225,0.005771322996411601,60.11461302912471
2900,15.134502218766581,0.005874787640333469,60.11320497019243
3000,15.095546785968637,0.005772850140574793,60.11932773131908
3100,15.16528980840407,0.005797997478304093,60.1219574236504
3200,15.082484344437228,0.005826825494423477,60.12682429487604
3300,15.133730349779988,0.005869440879765063,60.1297465863686
3400,15.084969586672385,0.005834590350966973,60.134808422608224
3500,15.163899602258391,0.0058823062360846,60.13746003958601
3600,15.100898101775062,0.005917857857781199,60.14627531378011
3700,15.136382998850802,0.00593646890791539,60.149697813941586
3800,15.108025830644532,0.0059331866928425386,60.14905096618576
3900,15.14221769641117,0.005927797190876473,60.15568516765292
4000,15.17507865057759,0.005981006489749233,60.15963154230893
4100,15.068544918042685,0.005915754543651395,60.16587594517175
4200,15.14144038388225,0.006019974796922935,60.165229239230705
4300,15.1592493682758,0.0060190318446280795,60.173141742643686
4400,15.112936792738921,0.006013227259474374,60.17471463504077
4500,15.15230496936118,0.0059784294320050025,60.181834434864456
4600,15.171170211648647,0.0059764884201744,60.18078872943541
4700,15.08688755478055,0.006033993907657458,60.18933360377409
4800,15.103229841818562,0.005973342457683992,60.19021741173738
4900,15.172113041973905,0.005952797162266239,60.194206921521875
5000,15.12173421620602,0.006043058696515185,60.20067223836656
