milliseconds,Cdk1CycB,APC,CycB
0,19.975729466611547,-5.612188796816109e-06,60.00104789485719
100,19.24236833877904,0.001133913370097393,60.001564103194575
200,18.56693551161943,0.001986305564998981,60.010723609643904
300,17.908459218763568,0.002600326865067002,60.01085666464611
400,17.437439216552388,0.003239140570204054,60.01565045027818
500,16.989275551164255,0.0036794402766824096,60.01711190874282
600,16.72865709222562,0.004024049081031461,60.02139860438055
700,16.40129769474545,0.004246226407179153,60.02864385958439
800,16.216652110666402,0.004502078719359148,60.032214957010595
900,16.026226825521224,0.004745692793420531,60.03467563079981
1000,15.797827487021337,0.004878260591011242,60.04030409727258
1100,15.735407702037485,0.004928322362645295,60.0436236901659
1200,15.554925625939367,0.00508219665426349,60.047313558059734
1300,15.478428873048994,0.0051885578158554916,60.0499650541934
1400,15.487047517435084,0.005262007973147135,60.05846172254631
1500,15.423358686168855,0.005417320872628647,60.06240026586729
1600,15.355490953882619,0.0053617206763674164,60.06246484367366
1700,15.26735933047886,0.00545080341305831,60.06923457272889
1800,15.243050143167236,0.0055162354037402205,60.069715981746775
1900,15.270697350204147,0.0055731819807320945,60.07701683836009
2000,15.164004927143269,0.005556197363868003,60.08134912765742
2100,15.216498364012427,0.005677989041041221,60.08418250796206
2200,15.164010736489288,0.005636385964555419,60.08931981025894
2300,15.119600816883443,0.005686068567607187,60.09008867161409
2400,15.113177858079624,0.00576725459168508,60.094292463943155
2500,15.103623284687941,0.005700572862745829,60.101819884831755
2600,15.139248170007642,0.005777767327613026,60.10350170751415
2700,15.107929323029923,0.005724738504173617,60.105478180058654
2800,15.104390976532835,0.005766853668108129,60.114518983392976
2900,15.155963318880325,0.005795423386886621,60.11565947770575
3000,15.110264989949384,0.005899795108562369,60.12042309658759
3100,15.090362414839866,0.005911687417266945,60.12232310360236
3200,15.091004430362899,0.005809701733034767,60.12994031248379
3300,15.094726714420213,0.005857190497574949,60.13167698688405
3400,15.167797295983496,0.0058673137589361005,60.13447071267807
3500,15.159723063810501,0.00588124774935245,60.13791907421617
3600,15.153409912599438,0.005853002278068974,60.141408787121364
3700,15.166470230077984,0.005950124751162879,60.14596106563381
3800,15.123348680387107,0.005905197057910345,60.15233216928885
3900,15.13247911902149,0.005963005312944703,60.15598599172429
4000,15.112438401218519,0.005975058738910946,60.15779293206576
4100,15.16859432002636,0.0059574541822514145,60.16610860774235
4200,15.121386125022486,0.005905565388087236,60.16958591553871
4300,15.115470398536859,0.006011257651046523,60.172161482035236
4400,15.098947416383178,0.005970546569106818,60.17833733936016
4500,15.09472775631885,0.005971809483316453,60.177700489134374
4600,15.178038791440825,0.0060584607122817985,60.18370873001165
4700,15.179413900481745,0.006023000216042086,60.18824203909578
4800,15.148137968488054,0.0059882821023158166,60.1901793050008
4900,15.132450225002833,0.0060635709873828715,60.198046819027816
5000,15.159433928278215,0.00600001398206455,60.19880901926485
