miliseconds,Cdk1CycB,APC,CycB
0,20.039427295450157,-5.263767028283024e-06,60.00001357448376
100,19.188806226451668,0.001077909723982928,60.00355824087244
200,18.514288300644314,0.0019309383089847034,60.00717956052333
300,17.949297026548436,0.002622223226589639,60.01211413674915
400,17.49708450573468,0.003244850791221784,60.014112638451046
500,17.05621022683256,0.0036170591047247603,60.02074822229548
600,16.71655389246638,0.003988827106521933,60.02113720397908
700,16.475579535097093,0.0042992195308248415,60.02904013139941
800,16.23996090839134,0.004467508274813566,60.032049337004956
900,15.964584143894992,0.004648617084061396,60.03358965099223
1000,15.858334686642591,0.004841020864548143,60.039353316458325
1100,15.657314875553979,0.004945801287977967,60.04218143888765
1200,15.604504655344563,0.005056839852726661,60.04567847471297
1300,15.492662349360238,0.005188190244094786,60.05472399347763
1400,15.466173184569854,0.005321288128988974,60.05308286550613
1500,15.33249905474107,0.00531528956060671,60.06073152589781
1600,15.366826604831047,0.005398596088112885,60.06690263994308
1700,15.32717292633803,0.0054896962557952275,60.070448525566405
1800,15.262826086939677,0.005541823478941547,60.071433722851275
1900,15.275734100120511,0.005554566715584841,60.07689112581273
2000,15.230409264762864,0.005669173228485734,60.08041312325935
2100,15.169994889035152,0.0056400731808287806,60.08595532140284
2200,15.14235257319662,0.005621311274281548,60.086233535522
2300,15.186811642604987,0.0057246612910972095,60.088935712040424
2400,15.099593542297733,0.005701404583418096,60.09753456968193
2500,15.133352479769473,0.005785339351196237,60.10098387008159
2600,15.127573257195497,0.005712355238264714,60.10208690889613
2700,15.115257061470283,0.005756478242290669,60.10907757806528
2800,15.183103392577525,0.005784552525908629,60.10933914595596
2900,15.096842396527194,0.005790039986235297,60.118783181125714
3000,15.176631706817563,0.005864862218202873,60.12259767676398
3100,15.15330537284511,0.005824659085542089,60.1210772495999
3200,15.172395889153693,0.0059073071435220845,60.129394825534185
3300,15.09110178209992,0.005839338862446716,60.13154652107573
3400,15.0701191428162,0.0058838747967949944,60.13801817347527
3500,15.154361941678065,0.005880457863223401,60.1398862833432
3600,15.097488779946575,0.005847241720940827,60.141983990595385
3700,15.148752662181435,0.005938561492653727,60.14776087528612
3800,15.126615564757962,0.00590543721120048,60.152550788934356
3900,15.153349010990102,0.005937727011869777,60.15845347581915
4000,15.100133089906286,0.005938213701833658,60.15815847368398
4100,15.128202276461277,0.005911312740829924,60.16196388839301
4200,15.147488360410398,0.00592914189801496,60.16694566114817
4300,15.098475816465337,0.005910913716269442,60.17373929478416
4400,15.07853942724617,0.005916675968499522,60.1770869517299
4500,15.083743186583803,0.005975656777204519,60.18149779229197
4600,15.173484093499043,0.006055221174811878,60.18198414312367
4700,15.178948942223315,0.0060037780078770805,60.18911731440674
4800,15.11452266279484,0.006041895485920168,60.19100137061443
4900,15.132859031495707,0.005957969506025351,60.19290841126839
5000,15.146247472608328,0.005955156293794097,60.202389042943395
