miliseconds,Cdk1CycB,APC,CycB
0,20.017367031175723,5.8507879936234074e-05,60.00035933296529
100,19.22151809770079,0.0010474099228065512,60.00341041560539
200,18.566762759802845,0.0019232289531805507,60.01050092856622
300,17.973493693759284,0.0026078162006833,60.009099672116115
400,17.408941830652836,0.0031419604485069088,60.01763757563041
500,16.99754654236463,0.003598074649947704,60.01880779270271
600,16.66797054433693,0.003923597396999259,60.02170688318689
700,16.378158398387544,0.004274919839163515,60.029983734838936
800,16.19994216997089,0.004468124854277663,60.03389393507306
900,15.980824674536493,0.004727125036970504,60.03845904286895
1000,15.892125739408188,0.004821740342360258,60.03938552259214
1100,15.760046818526769,0.005007829074139489,60.04280235748085
1200,15.590531528433692,0.005120766500169226,60.045391624566946
1300,15.564830038634875,0.0051726877489314945,60.05189778556535
1400,15.445671346961696,0.005327936608196934,60.054909296536614
1500,15.412320755882659,0.005387327712843909,60.06170421044566
1600,15.284064352804464,0.005378978365136796,60.06281345245986
1700,15.249936087804521,0.005535034496759881,60.06815842412103
1800,15.263131066368503,0.005522334690007535,60.074177551172085
1900,15.250853982691591,0.00554302396262,60.076411615456365
2000,15.162307050332881,0.005615707608659151,60.081717276842696
2100,15.244587881745598,0.005624170190494882,60.08665251086187
2200,15.16536269179217,0.0056335229134148925,60.09000591510309
2300,15.214959975586588,0.0056574064275976615,60.09267968889264
2400,15.141901645006236,0.0057884586350346635,60.093014848235875
2500,15.139903259167372,0.005712021570199216,60.102662383264246
2600,15.143591775952677,0.005752146231013561,60.10283757179927
2700,15.105882478230987,0.005763247810959011,60.10570789260525
2800,15.1641527207585,0.005807478034043477,60.113985535759106
2900,15.10218434972174,0.005825984473762494,60.1142678498883
3000,15.178425212643633,0.005857048699585278,60.122707140352354
3100,15.1731421167769,0.005841299170921237,60.124137533292384
3200,15.102660204798886,0.005861312352786956,60.12969564477398
3300,15.172904868788121,0.005859108348713194,60.129068201564834
3400,15.118697577251755,0.00591642317202802,60.13521815176685
3500,15.155151986457865,0.005862424735573985,60.1382448610482
3600,15.066918991979982,0.005935828130909414,60.14224364241461
3700,15.070080899018494,0.0059423818203732815,60.14493439361857
3800,15.125881540408484,0.0059049143086629206,60.15193163854383
3900,15.11435100864943,0.005892696977677678,60.15400512566068
4000,15.071695341241067,0.005946497273459047,60.15934516228953
4100,15.080340218375113,0.005938214265303716,60.16077343422627
4200,15.15790037049272,0.005923702290674912,60.16579327557433
4300,15.111014407109888,0.005961585543636211,60.17456532882872
4400,15.110384645342013,0.005958844306653113,60.172974903653184
4500,15.085155930510256,0.006031770807250361,60.17756833648128
4600,15.118248867207013,0.005999817851188784,60.181911870446655
4700,15.074020468874854,0.005939553328726962,60.1868298529384
4800,15.175633689918818,0.006003822909671498,60.193403663069496
4900,15.15613016302918,0.005982537276857169,60.19709004564588
5000,15.098503214210302,0.006001301168445293,60.198623576710304
