miliseconds,Fe3__enos,Fe3__Arg,Fe2,Fe2__Arg,Fe3__NO,NO,Fe2__NO,Fe3__NOHA,NOHA,Fe2__NOHA,Fe3__O2__Arg,Fe3__O2__NOHA,Citrulline
2700,0.0006716324742836053,0.006458307808268428,1.5461227434052944e-05,0.00015838061048929446,0.00010308484832550335,0.01149794816143739,1.9148620495433823e-05,0.006912905969449195,0.002549820836058814,4.561188760545125e-05,0.0005542561594980408,0.0001909926717523703,0.011570886516927602
2800,0.0007057077161216189,0.006498234601435385,1.5348411085254266e-05,0.00015782932271311083,0.00010426436939752711,0.012141743077360852,1.8800481421210906e-05,0.006878698226059276,0.0027374681351667583,4.650059932533234e-05,0.0005566008824088174,0.00019131846230440298,0.011967409375928963
2900,0.000711953096234082,0.006457989876609892,1.5605805695861845e-05,0.0001568642381824488,0.0001047814304221944,0.012775014812958261,1.9202778556744055e-05,0.00692945529505444,0.002716020687668028,4.657841529134145e-05,0.0005491346470726138,0.000195963122061585,0.013210957982991448
3000,0.0007118338368245864,0.006415898872595638,1.547871908314904e-05,0.00015723411855471075,0.00010466268187859511,0.013082858102600337,1.9200274764784895e-05,0.0069117741391956315,0.002934594422445117,4.665315677552458e-05,0.0005518736684252795,0.00019498835225549227,0.013402852071711605
3100,0.0006263841535592208,0.006431563751301871,1.559563781586361e-05,0.00015930254671468,0.00010321284884381125,0.013459968385525732,1.8967918517420187e-05,0.006932305240403008,0.00302887041172142,4.6612884509752497e-05,0.0005521466203835838,0.00019327979940884959,0.014330242170797588
3200,0.0005930451600826219,0.006462249847055388,1.53310649944546e-05,0.00015846933805268402,0.00010367723035256714,0.014481580238495842,1.8832667146411566e-05,0.006908791407155151,0.00316613687561418,4.6688600411759276e-05,0.0005562525525349543,0.00019499445572750674,0.014332930496909228
3300,0.0007196651124707287,0.00638712982888386,1.5398871601631676e-05,0.0001561021748409059,0.00010353123371199097,0.014893137153995992,1.9090798721604845e-05,0.00677859339301007,0.0033317866754688664,4.584827295151639e-05,0.0005465129185882441,0.00019650790212238142,0.015308867144752212
3400,0.0005830049942429881,0.006420995020202762,1.5388904492959726e-05,0.0001574510244991322,0.00010406039439492914,0.015073426890054488,1.9001726472510126e-05,0.006860810629384563,0.003303080595548739,4.6952163084741296e-05,0.0005474443155990595,0.00019280775348406396,0.015409366491692722
3500,0.0005698324050624586,0.006391597893255612,1.5253411997618421e-05,0.00015864182992000704,0.00010448336535916996,0.01622539197266001,1.912996734932465e-05,0.006939820291333831,0.0035154804024923516,4.643547817015216e-05,0.0005468396545154066,0.0001966290132450455,0.015975078223179732
3600,0.0007195141266883189,0.00637610387643408,1.524714799217767e-05,0.0001588716993528686,0.0001038189646765356,0.016655673273868635,1.8951601310102576e-05,0.00680387553000524,0.00369354699226513,4.697074165834938e-05,0.0005474974273052902,0.00019287260669859075,0.017136580105833923
3700,0.0006072276027969541,0.006338930479879872,1.5599197409314963e-05,0.00015606398849859744,0.00010468007453620245,0.017160591709732952,1.9219044508725217e-05,0.006864322263357536,0.003768800094983375,4.639063774880334e-05,0.0005484748926186103,0.00019246223948239747,0.017797626860210747
3800,0.0007386820878678824,0.00632451381061801,1.5532431712935975e-05,0.00015615751573503278,0.00010452749930069114,0.01763440641538922,1.934694190374268e-05,0.006867349231925869,0.003957099380814438,4.636834622589503e-05,0.0005468732353006066,0.00019243771359246875,0.01829079060775874
3900,0.0006562103890297707,0.006446771017276575,1.5360060427078626e-05,0.00015699546577624827,0.0001029913112490892,0.01797528945871105,1.8969167680866012e-05,0.006797184454489959,0.004035938384906952,4.656316679652969e-05,0.0005477434918965215,0.00019515143347020931,0.01825039561382585
4000,0.0006759135324867014,0.006408399318508857,1.544251178594751e-05,0.00015877165046064814,0.00010525329134050782,0.01842108060724033,1.9425216464052857e-05,0.0068400026473698985,0.004136523265927188,4.61526517862386e-05,0.0005454056662403812,0.00019408351970386139,0.019379602634973996
4100,0.0006967971313756186,0.006473243607786598,1.5403556130959773e-05,0.00015779668535187083,0.0001049101898611928,0.018980395545511272,1.9353985090307865e-05,0.006907695074242522,0.004276290682639118,4.643915774998964e-05,0.0005502813758503635,0.0001952697695271485,0.01955654109579614
4200,0.0006324917049624433,0.006403289172265201,1.5259590227358508e-05,0.0001575599619358324,0.00010310793397734026,0.01965036865269288,1.9041498119790176e-05,0.006905976841075068,0.00436614789747383,4.595362139141862e-05,0.0005474816483820047,0.0001944952033473164,0.02068672375347583
4300,0.0006220717287352647,0.006456561780803162,1.5404203408704028e-05,0.00015766977816825584,0.00010457204340512235,0.020288854678547474,1.935806642212582e-05,0.006951269003380636,0.004438741629419786,4.595088179046818e-05,0.0005488804720566912,0.00019413989405386782,0.02124080951269122
4400,0.0007049675213626251,0.006332623361535908,1.558404187301361e-05,0.00015631085103290105,0.00010393524983651862,0.021224556027810072,1.893893961973314e-05,0.006864772002666709,0.004638705948046828,4.626486760554673e-05,0.0005456788181556753,0.00019232310038108544,0.021690400515697993
4500,0.0006758144412324988,0.006430153938922595,1.5394161074430173e-05,0.00015639244983411905,0.00010500958538476299,0.02156492899859733,1.9088156750452283e-05,0.006945080487236317,0.004657419182473467,4.597446790894802e-05,0.0005473420668787275,0.0001937108694679756,0.021766008366817916
4600,0.0007153130174854712,0.006352252637702779,1.526620033722875e-05,0.0001584390699745098,0.00010332869180493152,0.02185057782546349,1.916195635241453e-05,0.006914134360871531,0.004829958660735011,4.6273911761763077e-05,0.0005536291754541193,0.00019479250170595884,0.023034796354456263
4700,0.0006455574687849832,0.006434901907828548,1.541254006819853e-05,0.00015688861233719375,0.00010310256215520192,0.02264548073718425,1.9059919680796655e-05,0.006784167416577386,0.004973275609918221,4.698448613470358e-05,0.0005457767930180463,0.0001957114906211375,0.02297447823723828
4800,0.0007455858576707298,0.0063544397530572805,1.5406247486845627e-05,0.00015681465731094948,0.00010494510010741161,0.023491654827115016,1.9356857749896303e-05,0.006833015560141453,0.0050656412842686295,4.619104344652542e-05,0.0005451842978413262,0.00019384820214907213,0.023913493282042352
4900,0.0007316831744953346,0.006442637238803802,1.5283302623285947e-05,0.0001579900825540869,0.00010528650129125918,0.024117505498589317,1.9228586915337002e-05,0.00691264154752329,0.005175120315171869,4.638281176381076e-05,0.0005544925856754834,0.00019590736506649317,0.024040206909584413
5000,0.0005763441629443024,0.006372293775763977,1.5464214274905043e-05,0.0001584814272793932,0.00010345449950367677,0.024404658054785,1.890286529285806e-05,0.006945028452900774,0.00528307236910011,4.68058847024741e-05,0.0005460566764578807,0.00019658149735333393,0.025181151349089863
