milliseconds,L,R,LR,Gabg,RGabg,LRGabg,RRGSm,LRRGSm,RRGSmGabg,LRRGSmGabg,GaGTP,Gbg,Effector,GaGTPEffector,RGSc,RGSm,RGSmGaGTP,GaGTPEffectorOFF,RGSmGaGTPEffectorOFF,GaGDPP,LRRGSmGaGTP,RRGSmGaGTP,LRRGSmGaGTPEffectorOFF,GaGDP,P,z1,z2,z3
0,0.0,206.51682806034023,0.0,0.34808596831712557,-1.2723675931592804,0.0,0.012156682926834543,0.0,-0.3464511914551097,0.0,-5.568336695642486e-06,205.76044503154046,304.98712659660185,-0.01756389232098563,59.64119250949195,0.27521016062956477,0.03042340842586095,2.2627299250812834e-06,0.02610018844451189,-5.6806760048494666e-05,0.0,-4.085127001978724e-06,0.0,204.0137791861427,0.008129246539090485,0.014646592789453449,-0.021206063095643556,-0.02893783244942569
100,0.0,184.71590102431855,0.0,184.19348165127545,15.959634339211155,0.0,1.87433284567562,0.0,2.320621447054739,0.0,0.0014127176219276695,3.7915576077906556,304.2710753085457,0.747724299389199,7.9836805911987305,45.04907843575658,2.82120621255203,0.0003236759331248591,0.05142279283184857,0.006870346549841169,0.0,0.0006430768306857094,0.0,-0.27846369498177287,0.2352174705382779,0.04937592851634381,0.018472597666573696,0.02646827319928891
200,0.0,171.72395197340487,0.0,164.9613625880333,30.595949920152997,0.0,0.3111493389476248,0.0,2.9707447654661165,0.0,0.0011690379180877395,4.911544852732323,303.77719559074495,1.045236641665517,1.2861364066477108,50.033023185651366,4.892695081784223,0.00041356058630276685,0.18268223330216166,0.012081970214234522,0.0,0.0006637626762670231,0.0,0.9223562021373759,0.7394607554095838,0.20984879239839488,0.02823513060175802,0.003255274468450234
300,0.0,155.7472982087768,0.0,148.23486473723443,42.83061430250346,0.0,0.12597658732154643,0.0,3.1190905285691124,0.0,0.0010837595320390013,7.397414260273759,303.5045235763707,1.277767837709814,0.899852656140186,48.803865563314325,6.242493407347408,0.0005132042536873863,0.2186526254566835,0.015670181792699925,0.0,0.0006545689168898185,0.0,-1.333949705032366,1.1846878732747144,0.30710573782616163,0.028587730183714848,0.015593789091279169
400,0.0,146.05099647811048,0.0,139.2766398595851,55.52132929828804,0.0,0.12082057672795621,0.0,4.094901781494517,0.0,0.0010272997564468919,9.564943663812478,303.1601499387865,1.4539197222744988,0.8429295355131935,47.40493606161761,7.172031317867799,0.00061503909932322,0.31805181276814765,0.018074519630315367,0.0,0.0006196391579654245,0.0,0.5346156314845796,1.5231023094397016,0.44963355260501686,0.12853277348454384,0.025651572572232696
500,0.0,135.28307324207418,0.0,126.69368457218356,63.41521400110887,0.0,0.13587542141653666,0.0,4.561175057669762,0.0,0.000974213951265898,10.075078360086144,302.84359976893455,1.6194000029524491,0.9615265301345093,46.15755457198275,7.64237039465492,0.0006776007805323769,0.553327165931381,0.01929835076225723,0.0,0.0005955225652361859,0.0,-1.1146391458379965,1.7298615142061229,0.6029666720402286,0.18130453823738735,-3.0253902773377805e-05
600,0.0,130.79222874662602,0.0,119.36874073464976,69.9095838864491,0.0,0.11938150432448716,0.0,5.120678887974653,0.0,0.0009354610877451924,10.335272341633406,302.57562707740345,1.7385547134455899,1.2649978012922847,45.41489211746679,7.950075893252785,0.0007499735728762954,0.7122347470599162,0.01961279813207999,0.0,0.0005692046070537389,0.0,1.4037673233721883,1.9022529113964919,0.7732604325157628,0.24127960460235126,0.056768341728060556
700,0.0,120.72715365813235,0.0,111.68167777781638,78.26058979287752,0.0,0.1289448809534961,0.0,5.176615169813423,0.0,0.0008892695344507472,11.834406489778395,302.3586312740252,1.8098961356928887,1.3541398239571523,44.445038121785835,7.854479885619889,0.000826929174443159,0.7465906084146232,0.020200799921975533,0.0,0.0005585543301250437,0.0,0.7982984811862972,1.950833581595215,0.8774125653789214,0.3271759713785267,0.07202709576605808
800,0.0,116.98023790034715,0.0,106.18329452684958,82.53804364605405,0.0,0.12349017094423083,0.0,5.974832244323339,0.0,0.0008662641139383674,11.8656317523873,302.06956721872234,1.9107190964017102,1.315697249820132,43.595222557300865,7.915642878263893,0.0008639420936256481,0.9475785995060049,0.01982785498629002,0.0,0.0005243848941080682,0.0,0.12589745540072064,1.982487837588131,1.0279702089504144,0.4335142046401596,0.13217827260983878
900,0.0,108.05416199518879,0.0,97.35713901664353,89.22274199864364,0.0,0.10201591340523382,0.0,6.9054749408707865,0.0,0.000831443035469202,11.703987093167818,301.91312841032885,1.9742497329671138,1.0856707073023284,42.746435484694445,7.579259666675107,0.000919196377154066,1.2022224192022986,0.019573997412560693,0.0,0.000507014197841165,0.0,-0.884443362250021,1.9870820169590975,1.1594666603637542,0.48765956163716984,0.19980908018771343
