milliseconds,L,R,LR,Gabg,RGabg,LRGabg,RRGSm,LRRGSm,RRGSmGabg,LRRGSmGabg,GaGTP,Gbg,Effector,GaGTPEffector,RGSc,RGSm,RGSmGaGTP,GaGTPEffectorOFF,RGSmGaGTPEffectorOFF,GaGDPP,LRRGSmGaGTP,RRGSmGaGTP,LRRGSmGaGTPEffectorOFF,GaGDP,P,z1,z2,z3
0,0.0,206.01124037323828,0.0,-0.5023419767597268,1.495377000816457,0.0,0.0029809010135620944,0.0,-0.23935065005605463,0.0,-3.1294806332313884e-06,205.2110111465503,304.9296200187842,-0.004163337660387373,59.808149985784226,-0.21755295555946566,0.07366453595070445,8.509374914246098e-06,-0.025388892315897978,-4.918070291827106e-07,0.0,-5.225893246989815e-06,0.0,206.3030932965026,0.005340492097922941,-0.007179718888413168,-0.002528017058659399,0.00808463900960485
100,0.0,186.14527493397142,0.0,184.16610503643383,15.636624649866757,0.0,1.8719330596410266,0.0,2.290442281980202,0.0,0.001396704466792776,2.181949754599268,304.23510272738,0.7411130235493372,8.527948306470691,45.354783354645285,2.666058947105852,0.0003314991191490665,0.04329346666592687,0.006803953972250828,0.0,0.000642474432574411,0.0,-1.3046269369315884,0.24910009390919186,0.06769054174816311,0.022491627846930127,-0.010467599565067345
200,0.0,171.3811846929833,0.0,163.92042932156224,30.682312695927696,0.0,0.3177630347654748,0.0,3.121699602899763,0.0,0.0011784409272721941,4.956789072196656,303.89605046646477,1.0193895928736374,1.1532732692794423,49.92693558429241,4.920679504624012,0.00042419194559725987,0.09738535386946043,0.011922432118052696,0.0,0.0006648278394702581,0.0,-0.6107488389671145,0.723385375354742,0.19336409302469926,0.04320885133088993,-0.0008378582509470322
300,0.0,159.4057648200143,0.0,149.0056320588987,45.46893547730237,0.0,0.15043306392927558,0.0,3.0700247038355624,0.0,0.0010842948659519863,7.9897503127258,303.49164337322253,1.2735545463805793,0.9668180989680444,49.043562109064275,6.152321810340239,0.0005104941670263515,0.21344008078134308,0.015860614918793082,0.0,0.000647345600583963,0.0,1.1740932384780165,1.1650366695251468,0.31313299998302635,0.02842142977811108,0.030976761890652946
400,0.0,146.13398629274263,0.0,137.60252498137461,53.53152601562136,0.0,0.11946285707412407,0.0,3.721288666714595,0.0,0.0010334367163668716,8.737376955084343,303.1816879696563,1.4479438364674682,0.6079362079680539,47.781577626286726,7.050261066999419,0.0005938919679519216,0.33839932857209504,0.017734611822469323,0.0,0.0006294367558235229,0.0,-0.3919068706177178,1.515272957312106,0.4709269178118238,0.09959567023253743,0.032844226893702796
500,0.0,135.58355150101644,0.0,127.62194248176613,63.99500684037781,0.0,0.12003235858640757,0.0,4.2715414908741955,0.0,0.0009820407568953068,9.062581377995313,302.94637011789257,1.5865712569984216,0.5415881156798856,46.887065527353926,7.679122009270705,0.0006844201234883263,0.48709738821952897,0.018982058980017997,0.0,0.0005937547842760062,0.0,0.8485187622600043,1.7589361617088666,0.6044421947276751,0.15369735523028988,0.034910998361746694
600,0.0,127.7276415163579,0.0,117.18863051827176,69.83827525153536,0.0,0.12798247956513348,0.0,4.898616080318204,0.0,0.0009392661349959887,10.315243783392301,302.6451482066623,1.740784182046578,0.6972855317988655,45.550586099844445,7.8524431487371995,0.0007619037047106882,0.5933244649636559,0.019809037430629055,0.0,0.000581692165243682,0.0,0.07742814501260224,1.8766188889174498,0.7537543202067506,0.21044756279702187,0.07007768770608883
700,0.0,122.3993381599715,0.0,111.30613771981379,77.50667727507039,0.0,0.13106137480330707,0.0,5.474382332926367,0.0,0.0008929523912512082,11.677471137387721,302.3142142293966,1.8124696471522619,0.8222721293607458,44.990464435077804,7.974983629030649,0.00082985364721831,0.748892929282958,0.020156596956139285,0.0,0.0005580853640700282,0.0,-0.35858372265513827,1.9444459022287233,0.8858820300299775,0.2889225601867639,0.11011633033104366
800,0.0,116.18701060978869,0.0,105.59366145913384,84.40722288176697,0.0,0.12692994538572824,0.0,6.1793327238888605,0.0,0.000861795912782362,9.458401761361554,302.1280646941659,1.8954419746655127,1.0924806797747082,43.95453217572846,7.854140530985331,0.0008818677953633575,1.0151294518530836,0.019649473751216864,0.0,0.00053068478207137,0.0,0.26290822533612224,1.9772842131803072,1.0563198220441588,0.4111667809006797,0.1277318729857449
900,0.0,108.50350355523827,0.0,100.27593351173425,89.15084045575227,0.0,0.11628679685939229,0.0,6.89756359390624,0.0,0.0008225645401678045,9.566854499024151,301.95637567300537,1.945078677721347,0.7129521812369664,42.796804864399256,7.704227414258193,0.000922903564551603,1.1874459169800602,0.019663288974236328,0.0,0.0005095653810417408,0.0,0.14342589425236663,1.9824800074435442,1.1607931980396677,0.5168178631824198,0.14220292155203276
