miliseconds,L,R,LR,Gabg,RGabg,LRGabg,RRGSm,LRRGSm,RRGSmGabg,LRRGSmGabg,GaGTP,Gbg,Effector,GaGTPEffector,RGSc,RGSm,RGSmGaGTP,GaGTPEffectorOFF,RGSmGaGTPEffectorOFF,GaGDPP,LRRGSmGaGTP,RRGSmGaGTP,LRRGSmGaGTPEffectorOFF,GaGDP,P,z1,z2,z3
1000,0.0,103.68977443310582,0.0,95.4903049371011,92.88899665275687,0.0,0.10695914567099382,0.0,8.017044661556575,0.0,0.000796390797570831,10.852595266905675,301.6646274572765,2.020204069463143,1.3609475618739482,42.557664332927295,7.495282206259558,0.000959645517311156,1.3484602748255072,0.0189884161208413,0.0,0.0004883688809077086,0.0,-0.456383977196179,1.9595894697938132,1.2793766393251846,0.5747639356240156,0.2189315085306779
1100,0.0,101.36896687694701,0.0,89.90580355165139,96.39953783318204,0.0,0.10002046534500064,0.0,8.633371175552206,0.0,0.0007698560095110048,10.725811529053075,301.54886266638897,2.052236555487398,0.883670898894403,41.48983014685487,7.216155138864051,0.0009872311848417934,1.5266401499017601,0.01831116327362151,0.0,0.0004651685168982363,0.0,0.7462167102943061,1.883059279251294,1.3853226537394183,0.6980456152496836,0.31534843495065185
1200,0.0,95.87832041590745,0.0,83.44547401137615,100.35078829856832,0.0,0.1045129539285497,0.0,9.529799718833843,0.0,0.0007319514952730215,10.131682181419015,301.33722650653766,2.056751769035601,0.7832825126675452,40.793913267758214,7.041764845361233,0.0010221829677384581,1.564790931639283,0.018100418023877695,0.0,0.0004416734448667578,0.0,-0.28575399153301695,1.8389298215606702,1.4998787444419703,0.7775735623125771,0.3745997189406777
1300,0.0,92.06987837246557,0.0,82.162437037302,101.18515215141389,0.0,0.08668061596994965,0.0,10.527832376738328,0.0,0.0007177658796923781,9.83035798406033,301.13296419092165,2.0873923978646993,0.5255891786248651,39.988286620849685,6.725479592941745,0.0010409596609157266,1.7948889410277244,0.01730949542558027,0.0,0.0004374338994086829,0.0,-0.2487740081300899,1.770088868344074,1.5391197037272804,0.908375710360029,0.4294250174038234
1400,0.0,88.96676924937556,0.0,75.9618479036258,104.02857933346735,0.0,0.07237230941722689,0.0,11.589415386787133,0.0,0.0006903223005764325,11.785430295820156,301.0366168324888,2.0889140356812077,1.1192837801262074,39.66707763434439,6.335618483871321,0.0010725003244934663,1.9629479452360936,0.016769295540796175,0.0,0.0004070248240209492,0.0,1.0990611544999909,1.72985349291449,1.6433070333513216,0.9873916936348939,0.5166670718840697
1500,0.0,85.83904176864549,0.0,75.06440667115413,107.81320488074127,0.0,0.06533152692534314,0.0,12.643560074268645,0.0,0.0006917918103989081,11.161580840158612,300.77904671652203,2.080333222162046,0.5893214688419367,38.98797091246263,6.24486365846391,0.0010731433634919498,2.1386626256269894,0.01616117529033011,0.0,0.0003911377791975193,0.0,-1.2745259350741036,1.680576893046362,1.6884782314796596,1.1172349765741005,0.5492131301857011
1600,0.0,82.34726278836321,0.0,71.44963164521602,109.12771155219707,0.0,0.07611420368236137,0.0,12.825545338354473,0.0,0.0006608198735430526,11.339880436706498,300.67137940615174,2.0873299376662153,0.5149133883808892,37.84624457266434,6.010535943022291,0.0011076619967351918,2.2892021267808085,0.015443051111537992,0.0,0.00037438890728454184,0.0,-0.1397930184753463,1.6208209614843647,1.7257342609494337,1.1517900146091775,0.6520673100658538
1700,0.0,78.02465084767087,0.0,69.85813125154702,110.6597353534133,0.0,0.06751525339095384,0.0,14.020768878258025,0.0,0.0006467089370253409,11.340057255341693,300.55265090514536,2.060739730416281,1.1946710848901727,37.53384067150231,5.757332346991572,0.0011062394458030175,2.3996868043072115,0.014860172652828858,0.0,0.0003608219236980607,0.0,1.230885014926045,1.568645568598602,1.8155469460554685,1.2627919938478525,0.70712362373845
1800,0.0,75.08326846178404,0.0,65.66451058759786,113.12172582818322,0.0,0.05077718666494971,0.0,14.702697643185857,0.0,0.0006438009863176523,8.834658530023901,300.4324515456456,2.0606110606033163,0.5766889107393346,36.68381917218767,5.48449167252738,0.0011339152773316415,2.434556841926272,0.0143441621615231,0.0,0.0003442673105177335,0.0,0.059874709859962065,1.5099346804896592,1.8524348195081113,1.335362945253933,0.8387200795611823
1900,0.0,71.94208279060958,0.0,64.62863533744364,116.16102813005547,0.0,0.04974151889595864,0.0,15.680630970248018,0.0,0.0006202985861096492,11.258921145893357,300.4125326360867,2.0291412375732634,0.6854134943974788,36.23995114846443,5.22374656210736,0.0011444088119536137,2.661364947680621,0.013889350336746206,0.0,0.00032420759925900686,0.0,0.4100836898874835,1.433725904235759,1.8446594321733445,1.4066247165785497,0.8727628670156993
2000,0.0,73.15728416906049,0.0,60.86152457958477,118.71091838130133,0.0,0.062197325419429586,0.0,16.349405833203793,0.0,0.0006082067589608158,9.696128544247799,300.20893009010763,2.0100940601551542,0.7864661112341782,35.63746034058209,5.092670940822048,0.0011423206205033883,2.7337397984263148,0.013544092440147324,0.0,0.00031598501065480854,0.0,0.3876293410210641,1.4078962174296132,1.8618713816609462,1.498080954409805,0.9634071764208616
2100,0.0,69.15481922289435,0.0,61.522527608455384,117.56335075768664,0.0,0.04848899459308446,0.0,16.763399273339658,0.0,0.0005969584175912268,9.952257555850048,300.1872883763573,2.015369878452433,0.7220914549095949,35.018728440228266,4.855353669748355,0.0011485604745800108,2.815337391241796,0.012894671376415853,0.0,0.00030760264495267615,0.0,-0.27677129685386487,1.3306116949474225,1.893759746415135,1.5637931218778296,1.0314792714900327
2200,0.0,68.711955831624,0.0,56.69724997045729,120.64610543008838,0.0,0.04739035406076253,0.0,17.05358431426824,0.0,0.0005930646098586969,10.456269829142341,299.98079060123763,1.9881439833669583,0.4192971342779417,34.34301333202489,4.737748393195655,0.0011490929110678507,2.9584783146554128,0.012627626457239615,0.0,0.0002959834826702083,0.0,-0.10883241156297037,1.3069337265833867,1.932538829525903,1.6130624176923583,1.1405609205169212
2300,0.0,63.58171123589804,0.0,57.029205872073135,121.66362071734346,0.0,0.03232823665156466,0.0,18.024060247581236,0.0,0.0005755066159830535,10.317675457202284,299.9394446060188,1.9590791189359293,0.4565375844856523,33.77423112602897,4.546905087184035,0.0011523567564590486,3.1202431946501332,0.011984726291478188,0.0,0.00027618726482629756,0.0,0.7773113691580205,1.2648035432073874,1.9275336921170496,1.6249009192196795,1.1793455220921418
2400,0.0,64.8342254973702,0.0,54.53798554678425,124.05492029039662,0.0,0.05294641667966861,0.0,18.3422919408436,0.0,0.0005599109681860487,9.155328981431596,299.88247244212357,1.9269311467063799,0.6111009314109742,32.82098935139078,4.239642887583396,0.0011617870271917136,3.230815623317891,0.011718072869523774,0.0,0.0002731607165824591,0.0,-1.0705723745892344,1.2320282392839959,1.8997941666281633,1.6424842239718385,1.2380993719293338
2500,0.0,61.698188604955575,0.0,52.788748892439216,124.69801375992452,0.0,0.04934950516904653,0.0,19.028000603354958,0.0,0.0005657831472619992,8.654530130471507,299.8350136646215,1.9028131559938832,0.4123884018972812,32.5541088716821,4.167864685526196,0.0011675292528464938,3.225488714030884,0.011438921309603813,0.0,0.00024627384728877737,0.0,-0.18411535909957047,1.195812374856313,1.9249478172361836,1.7034195016115858,1.299408675969294
2600,0.0,59.56035165675938,0.0,51.469819267420704,123.13490663693659,0.0,0.039663575463815624,0.0,19.62129106472473,0.0,0.000537815126602979,8.142701870348812,299.7627552848516,1.8854164046157187,0.370624037732802,31.619981621346987,4.038493103989337,0.0011840924748539895,3.4007364917722205,0.011207811839849455,0.0,0.00023958297271334123,0.0,-0.11148441344555912,1.1504007864641388,1.8957555880298107,1.728239371492488,1.3746003751680185
2700,0.0,58.37160048395508,0.0,49.09796831446511,125.19466932217027,0.0,0.031230369143936926,0.0,20.933220785810516,0.0,0.0005319993057143284,8.759471485423585,299.7177686367428,1.8457905584260954,0.3497943089739103,31.570980467192413,3.847826721319451,0.0011707881069118707,3.480431255897135,0.010532909609799941,0.0,0.00023318854308554835,0.0,-1.1866771149355804,1.09575878098736,1.9240580247820578,1.7846495629860066,1.4432329098301147
2800,0.0,59.05734671293047,0.0,49.8943863422177,125.01764085591668,0.0,0.02988524791911946,0.0,21.255973878788044,0.0,0.0005249787197273076,9.34592822850375,299.69395957332625,1.8236505766491917,0.41523121830475873,30.930837144042442,3.8175714817226316,0.0011714650508156334,3.5243538461285473,0.01050889158029978,0.0,0.00021759107955201393,0.0,-1.049081812946964,1.0635095513646942,1.8991224750995952,1.7687701655023271,1.4871862328606291
2900,0.0,54.375017802124816,0.0,47.13917070943949,128.31645461449833,0.0,0.02195382779340283,0.0,22.01669229203308,0.0,0.0005341329783233544,8.19448844594726,299.62147626639893,1.805203567534778,0.6140724821375778,30.271051365853403,3.62919932532714,0.0011910433042478495,3.5919248239259622,0.00999582841779984,0.0,0.00021928307257641265,0.0,0.18216774762090496,1.0657378014009795,1.901398373308923,1.8248958017998844,1.4996076607601656
3000,0.0,55.85293649124905,0.0,44.580909354308986,129.41268299157716,0.0,0.03511380179134565,0.0,21.714827036871288,0.0,0.0005106429217225156,9.158110838016366,299.4730520719732,1.788948126927603,0.3836392514053653,30.553626341408098,3.4460291689955858,0.0011942720544447151,3.6929598039520797,0.010050845368488985,0.0,0.00019709839174272562,0.0,-0.2624952867629016,0.9996686966848684,1.8621585302629418,1.8029825314828423,1.5657063160664273
3100,0.0,55.640489990587284,0.0,43.861918366944266,127.30655268115126,0.0,0.03575306128471769,0.0,22.88361520020618,0.0,0.0005011876025032509,8.306489439779316,299.46971253212723,1.7568141456219908,0.6638905123030721,29.565975023923873,3.300525381173286,0.0011836171623113246,3.7438485009002607,0.009803438196190914,0.0,0.00019623049820573723,0.0,-0.9429830269983491,1.0068736305444521,1.8887177221885294,1.831216517124196,1.5762233498875104
3200,0.0,53.71710121993124,0.0,43.70656678388513,129.54609660271365,0.0,0.01692047016878296,0.0,23.024707498361238,0.0,0.0005111639175172779,8.172643316633398,299.4302859154733,1.7300719292864517,0.7152558382988247,29.38781812329641,3.372272719822066,0.0011906158210123249,3.8103502575639414,0.009586526299601696,0.0,0.00017530962231808396,0.0,-1.3265625030916903,0.9558547169788987,1.8397584944149235,1.8059341922067502,1.6506239754885457
3300,0.0,52.229707112818375,0.0,43.18867586728006,130.80210813734686,0.0,0.022122702390735976,0.0,23.608815191118097,0.0,0.0004899577144968005,9.70799028972403,299.4212824077821,1.721234316411761,0.2280984945034455,29.2538307673065,3.126562986442284,0.001202677908721092,3.880087917922998,0.008925280344703487,0.0,0.00018012123067865344,0.0,0.4580465577398359,0.9532442408920223,1.8331278774578834,1.8521417903485917,1.6676486567133304
3400,0.0,51.4969153440762,0.0,40.28945473987876,130.66092880047745,0.0,0.013032413247208049,0.0,24.37683395579466,0.0,0.0005015876325788555,7.704428421576657,299.3612651198263,1.6811278036992359,0.38260744991273415,28.456356068452823,3.1147807807588532,0.0011905100996242805,3.985777822723162,0.009077304920782346,0.0,0.00016474189852392127,0.0,1.3033546968101168,0.8936464613298756,1.8211879094019348,1.8148375455939443,1.6757080801123097
3500,0.0,50.17214347839896,0.0,42.080368726111224,129.80990889687175,0.0,0.02107718362782938,0.0,24.586123730045184,0.0,0.0004836845152090186,9.223281893698429,299.38959590182924,1.667426499178608,0.8660589202956449,27.778501958664993,2.94195170309659,0.0011919483473486177,3.978019732077185,0.008952517044376487,0.0,0.00015260863788733677,0.0,0.4247907832263184,0.9123612769498364,1.8093487052882133,1.844133847832255,1.7114180872498796
3600,0.0,46.35836550626329,0.0,37.9180643207853,133.46154787981186,0.0,0.015398872104451785,0.0,25.04005578430506,0.0,0.0004779450731794985,9.626913641365658,299.3832924432102,1.6653531698406874,0.782742539197196,27.929327129917173,2.8626698860268904,0.0011979680392075768,3.954909331061971,0.008358726266222994,0.0,0.00015937229627506846,0.0,-1.2622748769360308,0.8945644569606983,1.7563807603102644,1.8195200411690748,1.6838490884829835
3700,0.0,48.802990140931186,0.0,39.85370059668491,132.1197230747568,0.0,0.021415055722840526,0.0,25.107913616399347,0.0,0.00046813001752245645,9.743147799875954,299.2545551227534,1.6123152137058554,0.11694868389024593,27.12585530295438,2.8019115920633255,0.001181977453696449,4.098143980899204,0.0082325068613986,0.0,0.00015019340477474412,0.0,-0.2727218130899874,0.8744685093168449,1.7701838294731709,1.7886006388466935,1.7122110348490636
3800,0.0,48.060912939640524,0.0,36.1875519760845,132.71183489070282,0.0,0.032220626916641494,0.0,25.528190361589616,0.0,0.000456603114394949,8.972724306418861,299.3533677860501,1.6005911715890044,0.4826121040939295,27.077697409775716,2.7146350322359454,0.0011813134993915245,4.042136805074108,0.008217176350411833,0.0,0.00014538984393697732,0.0,0.21906367309736674,0.8586774287938796,1.7468398594788332,1.8227379995774775,1.7157924775122007
3900,0.0,43.780403326801164,0.0,37.50096809102947,133.1414066372054,0.0,0.02530450709583808,0.0,26.262031893523325,0.0,0.0004589600442282732,7.356108234078892,299.346795405871,1.5790104827772489,0.5577261209701045,27.016537712556058,2.6622872214995583,0.0011866970532205395,4.076709835421133,0.007833058231643255,0.0,0.00013657998424852142,0.0,1.090687346418461,0.7993258267450117,1.729253905791218,1.8030943776600827,1.7535288845259769
4000,0.0,45.324949151501556,0.0,35.87351081521812,133.77333131409418,0.0,0.011930763391869104,0.0,26.427459369690016,0.0,0.0004687433923877151,7.587211551706471,299.262443654188,1.556405704840052,0.3201589615774376,26.506184698574067,2.6481515630344523,0.001178375960630353,4.205561191723182,0.007655393230954098,0.0,0.0001225767637480386,0.0,-0.7305473247934657,0.7804004240834096,1.6836243106316424,1.7594232595814092,1.741648802296206
4100,0.0,42.02792962346975,0.0,34.38077691904868,134.7121526213332,0.0,0.01041000190841437,0.0,27.002391134179906,0.0,0.0004606774534506169,7.700522173989495,299.31709521256636,1.5520458669988706,0.6524885478193222,26.287680604301276,2.584059446251842,0.0011917575034702643,4.160523842372271,0.007794975213468459,0.0,0.00011351451629212174,0.0,0.9865981402237187,0.796509693493583,1.656686620340595,1.7514060679320604,1.7475512176087844
4200,0.0,43.36167240941404,0.0,36.32459152522814,135.55995604895318,0.0,0.008972726508895815,0.0,27.049646619854556,0.0,0.00044055556171336595,6.966754095337407,299.28172521260103,1.5225104913943501,0.5631399562099982,26.272972959998214,2.426751243499831,0.0011788370800957283,4.223834377658708,0.007503803228192098,0.0,0.0001130718801895099,0.0,-0.48793023624772325,0.7830922095581029,1.6564148046778537,1.7685540384676124,1.7273646521875197
4300,0.0,42.026445159147386,0.0,35.90350375070888,134.6202299833375,0.0,0.023252954947781825,0.0,27.297935805351685,0.0,0.0004415900088274062,8.595836509684245,299.27555231410264,1.5164526866283508,0.7801284625234164,25.704597121809933,2.4751881113277348,0.001183442873840619,4.267409878009663,0.007361797322755628,0.0,0.00010894701481334212,0.0,0.9961710268212675,0.7509542556464789,1.647336047311742,1.7263145876930397,1.7349998795278039
4400,0.0,40.184981105455805,0.0,34.34743794485877,136.36615651877926,0.0,0.015313248144804262,0.0,27.727362182643347,0.0,0.00044602690432368476,8.297185439755824,299.1879855424501,1.485274199315218,0.248510549873654,25.240917322188917,2.3706718005206042,0.001180823113399307,4.31066092397519,0.00704724857962678,0.0,0.00010469151752507915,0.0,0.7939319250558118,0.7480939212603965,1.624660616389479,1.7376681552140454,1.7272495668268981
4500,0.0,39.269616689110144,0.0,33.87259034518836,135.5673421898109,0.0,0.0075813286425594675,0.0,27.70913127174309,0.0,0.000431467667381845,8.390037465401562,299.1761688114394,1.4657625573284963,0.36181564245603326,24.892415494641263,2.43476697172,0.0011718505581242392,4.301349707642307,0.007063585833048951,0.0,9.85219425294569e-05,0.0,0.6500152940629211,0.7237156315336623,1.6163242122147174,1.6853005927553626,1.7290289541523325
4600,0.0,40.355733065870425,0.0,32.15107847729007,136.2536440629024,0.0,0.004261589248340138,0.0,28.60507518345187,0.0,0.00042128925483120533,7.068703758748441,299.21302446657626,1.455697026466646,0.7097778249692398,24.85643186262845,2.3074792708415046,0.0011792398588192435,4.346711043173375,0.0072200803081009695,0.0,0.00010474773877462864,0.0,1.359947195865568,0.7274585364697133,1.5755336588534734,1.7234172298540218,1.7604744044264777
4700,0.0,40.577384778318205,0.0,32.53127510700922,136.65886868775013,0.0,0.023398243552199504,0.0,28.771549680327816,0.0,0.0004196180648610898,8.788615500742909,299.2426570229436,1.4304402243288148,0.4639837278766072,24.747579482054835,2.3207003431766218,0.0011722013833845644,4.345132922582211,0.0066797394066474315,0.0,9.385938398707882e-05,0.0,-1.014924287933888,0.6858753414875534,1.552485990423485,1.6952315187283842,1.722403210770038
4800,0.0,41.13949161682343,0.0,33.11334948689107,137.36012514013277,0.0,0.0034365580039442487,0.0,28.32453851622917,0.0,0.000407692259392363,8.958541763429507,299.1969585955844,1.4176932188961315,0.12636043079719256,24.63986537697667,2.2643482076784145,0.0011626495957950322,4.3371729641348375,0.00662627198601325,0.0,9.656600641300379e-05,0.0,1.1869346092552244,0.6924922854895034,1.5295794660402153,1.6900848697511701,1.7428243950386098
4900,0.0,39.663819694940784,0.0,31.25937862299932,136.07845857901353,0.0,0.025403304540376467,0.0,28.812093627083446,0.0,0.0004102807162106028,7.5281719932252775,299.26712307541436,1.400988603246399,0.6915997437797876,23.911424906810094,2.2035523051461166,0.001177310633391716,4.370739670826766,0.006813503835695112,0.0,8.939029515083179e-05,0.0,0.5672939071042423,0.6638789974110184,1.5477489836522882,1.6372856290699442,1.7278786991101547
5000,0.0,40.00308566304009,0.0,29.19673157093991,137.07892882704513,0.0,0.013547441496194471,0.0,29.551163317066184,0.0,0.000415396962554662,7.2258556171589206,299.2448101493783,1.388047567905533,-0.012143549489210481,24.091293860968253,1.9952883891607334,0.0011577494457361609,4.417210509756036,0.006575803442798173,0.0,7.679763414347428e-05,0.0,-0.10325653358540493,0.6870586197622086,1.4831970769844844,1.6423953589272775,1.7247993840957156
