miliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd,LRrgs,LRrgsG,LRrgsGd,LRrgsGt,Rrgs,RrgsG,RrgsGd,RrgsGt,rgs
1500,243.30004672941888,0.0,47.02255333254823,0.04473835597956234,0.08177950498516275,303.02282423072165,1.3346957777570385,0.0,0.0,0.509934281712649,0.26733328208686596,0.0,0.0,0.0,0.0,0.0,131.5308098398331,169.1618559959185,0.29025487673424366,0.13272112419994164,132.55463793716623
1600,230.47147953973402,0.0,50.01006254211649,0.044284924554471215,0.08033627942533285,302.84838140957606,1.4448004586530867,0.0,0.0,0.5501056251525082,0.2859320846162796,0.0,0.0,0.0,0.0,0.0,134.3153420050766,169.36734378395448,0.327434302174528,0.15315232647985638,132.26543737454216
1700,233.07409963583302,0.0,42.948564842412594,0.04424576918021195,0.07958095839777998,302.07182583694646,1.4934016369822873,0.0,0.0,0.5547812967242349,0.3051376591394794,0.0,0.0,0.0,0.0,0.0,134.35111053724293,172.49195389780917,0.34488392522499195,0.15847783155148612,131.45413708468516
1800,224.1663255956136,0.0,39.7712560346502,0.04506446205305225,0.07834540251720808,300.3226230668881,1.5448841678413252,0.0,0.0,0.5832285757924951,0.3280086778060061,0.0,0.0,0.0,0.0,0.0,134.02646577366093,176.3173260361117,0.3636679883336244,0.17771033608095824,131.34445838959405
1900,227.21118159390159,0.0,41.38071337466525,0.044939000403016155,0.07795540523283816,299.71607719917375,1.6271882752609563,0.0,0.0,0.5889376594945755,0.33582243392782246,0.0,0.0,0.0,0.0,0.0,135.18711295717907,180.17232860513158,0.36840045156835083,0.17722995749700104,131.25408190550027
2000,229.8820658671629,0.0,36.21591400382377,0.04600554976720545,0.07721270795085841,302.07185821879114,1.7188667293041806,0.0,0.0,0.6145445319615809,0.3577441902179504,0.0,0.0,0.0,0.0,0.0,136.68517312371793,180.09813815529392,0.38972573760261836,0.18795720034298866,130.99041319728215
2100,224.3108630276606,0.0,34.44472724704265,0.04684538776486941,0.0777674480172159,300.4830529423331,1.714164301243049,0.0,0.0,0.6349989787678718,0.3871454825659608,0.0,0.0,0.0,0.0,0.0,136.59119643787972,182.9274609429454,0.4080409523266051,0.20642461974534404,130.49945189366477
2200,218.92967790972705,0.0,34.91809584817537,0.04744305305678189,0.07720311555456905,298.0495502811677,1.8356778417557311,0.0,0.0,0.6511361855321259,0.39971829529806113,0.0,0.0,0.0,0.0,0.0,135.95654466191172,185.01042256109162,0.42108634423019686,0.21144650726785033,130.41186704189744
2300,216.62257580605169,0.0,33.417230598413404,0.04803170065400004,0.07635462856496514,298.0837009333143,1.846571557963741,0.0,0.0,0.6692431445922327,0.41826320040639087,0.0,0.0,0.0,0.0,0.0,137.68222913978974,183.69735134708128,0.4357650747147842,0.21565506013800007,130.25984843398552
2400,219.85478611795807,0.0,32.58260410535981,0.04854193008501611,0.07762255626891423,298.9214701944656,1.8895663138044339,0.0,0.0,0.677507634546264,0.41422152355400527,0.0,0.0,0.0,0.0,0.0,137.3107718983813,185.3501324178544,0.4549463836203217,0.2286368473780849,130.15307910243615
2500,214.28657655026205,0.0,32.2585816558925,0.04948993167896253,0.07678226818197055,298.1293401489195,1.981341673918969,0.0,0.0,0.6871145476096328,0.4495371570035434,0.0,0.0,0.0,0.0,0.0,137.17531502110765,186.46088302767808,0.46747913251858586,0.23540171160040516,129.89152927358253
2600,220.5813731001314,0.0,35.334011134633094,0.05029471656926876,0.0777008056209338,295.80188385168856,2.004541755476067,0.0,0.0,0.6908601244902832,0.4565533610495576,0.0,0.0,0.0,0.0,0.0,137.71519084010984,188.3599979543227,0.46480718864448994,0.2475192399807789,129.78890582223409
2700,223.10375048577635,0.0,36.088576228032345,0.05121974691073757,0.07780879008325697,296.90922631034346,2.03049887558008,0.0,0.0,0.7165428356532876,0.46964663932683515,0.0,0.0,0.0,0.0,0.0,139.30778675322819,188.49775757281114,0.47400491763054986,0.255909547234924,129.9248448973861
2800,210.9669079521484,0.0,35.65276835004709,0.05194162507829519,0.07800184126006025,297.8696179816309,2.0834394579305013,0.0,0.0,0.712373268130845,0.4862702097229946,0.0,0.0,0.0,0.0,0.0,138.18063129871587,190.2134966210461,0.49837695749790645,0.26369926928493737,129.77098324987114
2900,220.39482721033875,0.0,32.4600581635484,0.05352781566827019,0.07795177457554422,298.7395130988644,2.1026086407851063,0.0,0.0,0.7253951146468665,0.5070954433516813,0.0,0.0,0.0,0.0,0.0,138.0670564184048,191.52155803557324,0.5028844724222139,0.2800575619183129,129.20806016987905
3000,219.58766733930514,0.0,33.96152438652049,0.054857854447300625,0.07837480942378783,298.0511557251153,2.208780791803412,0.0,0.0,0.7326444925121316,0.5195094159479074,0.0,0.0,0.0,0.0,0.0,137.77342636068954,190.34422081510579,0.5121643224622965,0.2878945372907627,129.46177005788334
3100,220.49175517460893,0.0,31.03192146777092,0.05528986556476722,0.07749234927473302,297.95391691799614,2.2057810969116805,0.0,0.0,0.7451912864442732,0.5333396952382291,0.0,0.0,0.0,0.0,0.0,139.25592270485947,192.1419017177716,0.5076678368319836,0.2904883082786172,128.95127959272594
3200,210.61767238228842,0.0,30.45498867288465,0.056370313370326205,0.07757729414097833,294.4706019234707,2.2473534807203275,0.0,0.0,0.7428459487291056,0.5459726524752048,0.0,0.0,0.0,0.0,0.0,139.81555914809053,189.72451650208984,0.5112012670781994,0.30770143112350157,129.6193674234051
3300,212.39315000966678,0.0,35.16445883596693,0.05734377768384168,0.0785157012151973,295.7216352015286,2.2695849551941842,0.0,0.0,0.7610190358432979,0.5559578137927736,0.0,0.0,0.0,0.0,0.0,139.1776388188575,193.70091709380128,0.5171245306172948,0.30677915585173454,129.46015447926996
3400,220.61882385029392,0.0,33.6114369776538,0.05965853972903343,0.07769378819540992,297.4754515730721,2.3118720744512546,0.0,0.0,0.7654853755174151,0.5792877218438308,0.0,0.0,0.0,0.0,0.0,138.18193762462482,189.95323078056919,0.5303434121457355,0.3167025834055209,128.831744374785
3500,211.79317917309405,0.0,33.93756441375594,0.06076060849214011,0.07914518092739882,294.5884121256177,2.357677173174284,0.0,0.0,0.7646431878342316,0.5856829887053503,0.0,0.0,0.0,0.0,0.0,139.85501367177216,192.23282750482986,0.5260186593507373,0.3264513589063253,128.79011258744057
3600,210.23325987309943,0.0,30.431944821924095,0.06216332298059687,0.0791229174160897,295.70257267522044,2.380063526571073,0.0,0.0,0.7695599299631936,0.5947285022001755,0.0,0.0,0.0,0.0,0.0,139.41301867749866,190.038187850929,0.5352422192787497,0.3363526296364119,129.04297707748634
3700,211.25437051966387,0.0,32.52414697106767,0.06314871812676862,0.0781213135346903,296.07430096390635,2.41356347839185,0.0,0.0,0.7587635800978552,0.616827122223423,0.0,0.0,0.0,0.0,0.0,139.2830271709207,189.61589266821557,0.5457433172726351,0.34217849034779857,129.24943088367323
3800,209.5801447982695,0.0,33.11773726476061,0.06470193722858278,0.07942815922301334,295.04789379108087,2.4151092999906716,0.0,0.0,0.7696248619263866,0.6189917290544655,0.0,0.0,0.0,0.0,0.0,138.8685886045729,191.14810328328568,0.5456417446707506,0.34263215217481646,129.08542235874785
3900,212.95703201250245,0.0,26.76756602472681,0.06499197992733222,0.07907383366938193,296.89714326189653,2.4241311071652314,0.0,0.0,0.7750311189739341,0.6435439948611631,0.0,0.0,0.0,0.0,0.0,140.37033583864496,194.08875789414597,0.5405600937425332,0.3533348721881793,129.23613861578477
4000,216.59960042654728,0.0,33.03002914963684,0.06591253387622151,0.07911829776874196,293.4704637807792,2.464370140511251,0.0,0.0,0.7654334762468451,0.6610171480917107,0.0,0.0,0.0,0.0,0.0,138.8725361267241,191.7562173624431,0.5404242799013275,0.368393263193369,129.25677144196553
4100,209.21697744174415,0.0,34.5114531014153,0.06846276136906707,0.07857651890759723,295.3256540875897,2.526637899051551,0.0,0.0,0.7738240289131114,0.6647446670697309,0.0,0.0,0.0,0.0,0.0,140.46273716877596,194.00613685353954,0.5492788615342474,0.36569755588187497,128.63477277427648
4200,211.02245368052664,0.0,27.196131167278796,0.06880993886944872,0.0792212735906844,295.9406629791333,2.547059860339613,0.0,0.0,0.7598937397992145,0.6710396517448081,0.0,0.0,0.0,0.0,0.0,138.83885766867658,193.0846502104909,0.5569533000519761,0.37924450278441624,128.78018598125558
4300,216.360816392691,0.0,32.8213665661304,0.07076297681154473,0.07889743603714136,296.7520000461068,2.5386742416222634,0.0,0.0,0.7640378098890076,0.6903214905120669,0.0,0.0,0.0,0.0,0.0,138.63249664289503,190.55930229198574,0.554177177047041,0.3902484465581746,128.84344868647779
4400,213.33266261293224,0.0,27.8198523131645,0.07206424941690864,0.07845832273029028,296.5097264137862,2.5935764286668146,0.0,0.0,0.7765404524283601,0.7082799889670957,0.0,0.0,0.0,0.0,0.0,140.09926877560096,191.75962221786514,0.5462071332013743,0.39194516317642364,129.19020546819766
4500,213.6344029456925,0.0,32.94677465293982,0.07279361637893313,0.0790763047693154,296.18641330247226,2.6268950167605385,0.0,0.0,0.76604204457551,0.7106109512424421,0.0,0.0,0.0,0.0,0.0,140.50809036998268,193.8210323046106,0.5597236296633592,0.4003716406855833,128.62620757276707
4600,216.405538839613,0.0,34.09031719603495,0.07428060722491486,0.07828320966057442,296.6474495110809,2.6331614021256255,0.0,0.0,0.7744898483937107,0.7292993687547727,0.0,0.0,0.0,0.0,0.0,139.36758064838617,191.54445405862853,0.5593443823986671,0.40287884464308604,129.35175863253144
4700,211.63559256602653,0.0,27.752913265240842,0.07497109473866959,0.07873317205532297,295.1066518862918,2.669074716551383,0.0,0.0,0.7612693673428997,0.7532196294706158,0.0,0.0,0.0,0.0,0.0,138.33705013107598,194.55417999103864,0.5574317540399052,0.40697953564815376,128.80750347517565
4800,209.85127343009947,0.0,31.193156639207753,0.07597535889106945,0.07880129144010928,297.99886832292447,2.6734680961431283,0.0,0.0,0.7779287365565041,0.7552974185564576,0.0,0.0,0.0,0.0,0.0,139.01544003023935,191.6332779502479,0.5518974675830558,0.421799542159456,129.34076092162863
4900,219.54854038187892,0.0,32.08253464949852,0.07713896916802265,0.07819153242278584,294.85618992416977,2.6883081405891236,0.0,0.0,0.7615277993298706,0.7695091375953803,0.0,0.0,0.0,0.0,0.0,139.81948854469084,193.56632399809806,0.5477242194224042,0.4285195985592803,129.2498238936319
5000,214.08023514629417,0.0,30.99867204945201,0.0787766515619148,0.07751126719748183,293.48705154014533,2.699618480213518,0.0,0.0,0.7710451620943067,0.7879399558251603,0.0,0.0,0.0,0.0,0.0,139.21548630136027,191.08497732223944,0.5622887584464143,0.4306226237035341,128.60063493022608
