milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd,LRrgs,LRrgsG,LRrgsGd,LRrgsGt,Rrgs,RrgsG,RrgsGd,RrgsGt,rgs
3100,216.74278898202317,0.0,33.10380321637447,0.055441959688115675,0.07852192074170486,298.32702808149463,2.240053289472924,0.0,0.0,0.7445462537898864,0.5251504773808764,0.0,0.0,0.0,0.0,0.0,138.59595449431328,189.8464748255829,0.5223081214938403,0.29401017139371927,129.31977027863107
3200,210.19118434507723,0.0,28.506977609125514,0.05669329255634635,0.07854019211585703,294.917258980873,2.2164241667164775,0.0,0.0,0.7413923230127183,0.5434331689751289,0.0,0.0,0.0,0.0,0.0,138.90211588840694,193.19323118112993,0.5283099398684005,0.3043083590184203,129.1829394579602
3300,216.64603657307796,0.0,29.77738246687728,0.057637723851644555,0.07786450394291555,297.0915976484939,2.288038375176742,0.0,0.0,0.7613763014179604,0.5519221544477446,0.0,0.0,0.0,0.0,0.0,138.8581062811795,189.459250631458,0.5273813569861872,0.3143770810278471,129.09402351850102
3400,211.78050610461898,0.0,28.951468292631,0.05963479270603115,0.07825354545513988,294.24519751877017,2.2738902406333725,0.0,0.0,0.7457681746317149,0.559585342775458,0.0,0.0,0.0,0.0,0.0,139.58078813478502,192.570544399935,0.523551935509628,0.32099312839106786,128.94637183590626
3500,213.14866693990473,0.0,32.22826417703473,0.059764747329836256,0.07870029832600182,296.7824179844748,2.331703738324552,0.0,0.0,0.7598162603217912,0.5871936713452942,0.0,0.0,0.0,0.0,0.0,139.6622645077996,192.96804146855192,0.5344737253936812,0.32412886807592,129.16581515325134
3600,209.44913800780637,0.0,31.228277048830567,0.06204741347857854,0.07894804010178522,296.569350248602,2.3795050810491802,0.0,0.0,0.7500694813824048,0.6083638113103431,0.0,0.0,0.0,0.0,0.0,138.73904849042867,190.94014471472465,0.5372297768988668,0.3288150277822837,128.9159042513726
3700,218.8299580031086,0.0,26.928285627192594,0.06239996510362131,0.07891001747235661,297.54203559938907,2.4149762381794777,0.0,0.0,0.7623681461478546,0.6016962792120174,0.0,0.0,0.0,0.0,0.0,138.51217821502482,194.22220637231158,0.5345730550984691,0.3411791021387913,128.8208862482269
3800,220.36652388622196,0.0,31.461470680367675,0.06358077741841697,0.07896990803256435,298.4491680664205,2.4174430985607827,0.0,0.0,0.7619440671863127,0.6332648934668507,0.0,0.0,0.0,0.0,0.0,139.66436191318166,192.1194762845364,0.5498827684563388,0.3456309176584356,129.14433268816606
3900,212.3355574717182,0.0,28.15493145568726,0.06559221222053334,0.07923371433181929,294.018489031932,2.456154083450327,0.0,0.0,0.7605435507903033,0.6500501958287765,0.0,0.0,0.0,0.0,0.0,140.36784222600576,191.3999860734839,0.5449152931895619,0.35049540368617366,129.40377570730044
4000,215.91921459367637,0.0,27.779937915637024,0.06621436943602516,0.07878907321710397,296.24657999150656,2.5044648761641293,0.0,0.0,0.7644428938070461,0.6548584487151248,0.0,0.0,0.0,0.0,0.0,138.56940377405698,193.6363428094894,0.5479371874103753,0.3643403117749952,129.2740771184861
4100,208.30893081342788,0.0,33.06138152091645,0.06811957591489985,0.07839974119794627,297.00361217930276,2.469040385081627,0.0,0.0,0.7653347765939262,0.676631417086619,0.0,0.0,0.0,0.0,0.0,140.5168489892233,190.50222749869772,0.5517391910523991,0.3730525268890365,128.6913200153038
4200,216.55516386994762,0.0,28.644158492308527,0.06882537324558903,0.0784937426660616,295.55740148415526,2.4964305870843764,0.0,0.0,0.7665260965057052,0.6907178592232822,0.0,0.0,0.0,0.0,0.0,140.3387379434396,194.16527883672586,0.5531089996944487,0.38176838219106185,128.93660653455396
4300,216.72972489209886,0.0,33.58841214893092,0.07003546356316578,0.07888160014243774,295.1142565703922,2.51911234103233,0.0,0.0,0.7673496310975882,0.6980439322384335,0.0,0.0,0.0,0.0,0.0,140.01895173132377,190.8151800267064,0.5510088124061483,0.3841392268595935,129.41269617518407
4400,215.67614787279032,0.0,32.55244112636992,0.0718113498844707,0.07920800040236688,296.10768010544007,2.5532753870346565,0.0,0.0,0.7751686396444709,0.7129350485713662,0.0,0.0,0.0,0.0,0.0,138.6384613363466,192.900700548322,0.5514598041128864,0.3890345685901672,129.2575098051769
4500,215.8191490243547,0.0,26.56504875162421,0.07281890987173337,0.07801300737638886,296.4998322522997,2.610413302031747,0.0,0.0,0.7605772028030133,0.7148273362708539,0.0,0.0,0.0,0.0,0.0,138.57793161764036,191.63246306964783,0.548505161586226,0.4032623367570279,129.382370764382
4600,219.93505822928316,0.0,27.68282043097366,0.0745349036581447,0.07839340657535118,293.71417178200704,2.5956176495976933,0.0,0.0,0.7807468737031902,0.7291692373197449,0.0,0.0,0.0,0.0,0.0,139.70020107937344,190.11566213552362,0.5641335760202651,0.40496575454522016,128.61312108570507
4700,216.93789514230912,0.0,27.59424455967492,0.07536000426173146,0.07848767691508728,297.5995849470136,2.6551626564016217,0.0,0.0,0.7786935264004361,0.7483916352490925,0.0,0.0,0.0,0.0,0.0,140.5581624360483,191.601966075133,0.5489452675082914,0.4155624705335979,129.11635126131335
4800,208.1378020189513,0.0,30.484792977837966,0.07649862710520666,0.07867139773787328,294.8475546870237,2.6572974355884877,0.0,0.0,0.7623887221068548,0.7520240556423592,0.0,0.0,0.0,0.0,0.0,138.24203130562466,190.16816501330538,0.5597852557016457,0.42273570605229605,129.26749820259633
4900,207.81398708487617,0.0,26.53901215825266,0.07752640869244287,0.07767923286984625,294.78325950108353,2.686407803864819,0.0,0.0,0.774021236933048,0.7605238856781744,0.0,0.0,0.0,0.0,0.0,139.84462567220126,193.58521256061601,0.5545700462850434,0.43075565819259387,129.33384062522836
5000,217.78393866638305,0.0,33.87230511164996,0.07894710022483743,0.07731325364207897,294.47644349218626,2.660367841975997,0.0,0.0,0.7699924672055577,0.7879374089695201,0.0,0.0,0.0,0.0,0.0,139.99261091993318,195.29981406715223,0.562398866542984,0.4332469912152083,129.0154116868603
