milliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd,LRrgs,LRrgsG,LRrgsGd,LRrgsGt,Rrgs,RrgsG,RrgsGd,RrgsGt,rgs
0,848.7303961562378,0.0,518.1592621188062,2.7590820640915728e-05,-0.00012543195780266727,1.1785964856693392,-0.010721280922675862,0.0,0.0,0.0010717662460039035,0.009274410269749537,0.0,0.0,0.0,0.0,0.0,0.5065384488051142,-1.6081812088586491,0.006402185144110401,-0.005934043968770708,165.13754900837273
100,660.1810555731855,0.0,377.0654509228571,0.02393949248950086,0.04915879070674941,132.89732986298483,0.10424130929014115,0.0,0.0,0.011072131972392082,0.01146062893978335,0.0,0.0,0.0,0.0,0.0,39.87947098887579,7.695637789594163,0.0024079086021085213,-0.0014378985751172988,159.85859436405394
200,547.5306223183758,0.0,289.50859036656635,0.0357581300504777,0.07567042789133432,207.37351850746506,0.19423716329363325,0.0,0.0,0.04581558001511575,0.017635937421548148,0.0,0.0,0.0,0.0,0.0,65.70920185500792,26.053888748062867,0.009071053887125835,0.003944414502390288,154.63391243983511
300,470.25906651984354,0.0,226.1393503357709,0.04335554393928122,0.08948364223541533,247.1929350374251,0.2901675492410154,0.0,0.0,0.09295870233428732,0.05633971005600165,0.0,0.0,0.0,0.0,0.0,82.50248648325949,41.75304296053927,0.014822465243151164,0.0117460422083937,151.5571685473477
400,421.42358975173534,0.0,182.86420760546454,0.04594709142458951,0.09656177159717613,271.32339719577385,0.41413521839272954,0.0,0.0,0.14808260988907399,0.060133524605391404,0.0,0.0,0.0,0.0,0.0,94.77449466883762,61.76771686097784,0.04080376138939745,0.019045045061992987,147.91404549183298
500,374.17313069946977,0.0,151.9588147291169,0.04861898619336788,0.09876055445894193,285.8367244120207,0.5287481742685933,0.0,0.0,0.19286908020879923,0.09577198886681597,0.0,0.0,0.0,0.0,0.0,102.80110070371859,77.08837801314108,0.05988033529707338,0.017945012598928875,145.2460870232184
600,339.93451445566023,0.0,135.13141830544916,0.048170623042292485,0.10023738296555944,296.31067896650273,0.6228939668448589,0.0,0.0,0.21553555973654964,0.11171206175717957,0.0,0.0,0.0,0.0,0.0,108.39610517880007,96.02456891185015,0.07376037413275768,0.03550532888460061,142.98063374940332
700,320.4251420764885,0.0,109.57331930260659,0.04822119513650095,0.09866007830492125,298.74127914370087,0.6873320256979847,0.0,0.0,0.2640040532887325,0.1289282581987626,0.0,0.0,0.0,0.0,0.0,113.31801111237979,106.6522600785648,0.09067310956337708,0.04129649150864314,140.7217241362697
800,298.5893150925074,0.0,95.1865724743208,0.04776062792988226,0.09696876581109452,303.3256240319214,0.7671266430693908,0.0,0.0,0.30414326250980056,0.14525813209824157,0.0,0.0,0.0,0.0,0.0,117.86654911841207,120.39847393680994,0.1278728041618975,0.05046971641951254,139.25004973666168
900,284.97161780476614,0.0,84.70817927149164,0.04839577047655637,0.09436832988942302,305.05304365727045,0.8480609188301769,0.0,0.0,0.3272887404054571,0.17045653351439655,0.0,0.0,0.0,0.0,0.0,121.40351151638289,128.19634065573422,0.14571585656068659,0.0698815558660762,137.60282909851082
1000,274.30543469422065,0.0,74.60651513883168,0.04640623819956865,0.09177927780472737,307.9989865884558,0.960246477021277,0.0,0.0,0.37997389975512935,0.19125503998426102,0.0,0.0,0.0,0.0,0.0,124.1467921642598,137.14372746666308,0.16969389133867838,0.08307536342669991,136.45060595276166
1100,262.90418097922253,0.0,65.11550865907427,0.04602566794695789,0.08957309537760086,305.27006090647177,1.0280556207204248,0.0,0.0,0.41406497915643237,0.21728024387678058,0.0,0.0,0.0,0.0,0.0,125.85461029959188,144.33528506147516,0.20033144356858018,0.09270430208830102,135.80995070431433
1200,258.7060406640379,0.0,60.012780551772714,0.04634398246194394,0.08844281511114507,303.76693290791985,1.091943058059549,0.0,0.0,0.43862361240569675,0.2316855059354693,0.0,0.0,0.0,0.0,0.0,127.6257504055061,150.00483474631295,0.21891719453030495,0.10719417299390456,134.415220349153
1300,245.59393441911465,0.0,57.24848518302949,0.0459878508795367,0.08594122312957468,304.4062590596362,1.1880463307901488,0.0,0.0,0.4590882256648376,0.24182593550524692,0.0,0.0,0.0,0.0,0.0,130.6962356093294,156.8737686409415,0.25620535055163185,0.12017506374749641,133.52494630884632
1400,249.6890429831298,0.0,50.272279002599504,0.04562076472064968,0.0843197908251977,305.22802735456173,1.2985181657684688,0.0,0.0,0.48299450698969854,0.25739044040302894,0.0,0.0,0.0,0.0,0.0,131.50510705660028,164.47570108399904,0.2737124925180186,0.12875566031024133,133.48426776346133
1500,244.79192464239856,0.0,52.87408176161841,0.044071595870951545,0.08162938177414386,304.674325878026,1.3526081717405383,0.0,0.0,0.5215560484099235,0.2888478960894653,0.0,0.0,0.0,0.0,0.0,132.91113778950864,167.1162918529658,0.2951234701564429,0.13475334291008267,132.38920874287857
1600,229.74078921534084,0.0,44.82184011544758,0.04501024310362316,0.08126682784822171,301.3862064619884,1.4392655100532945,0.0,0.0,0.547097125519996,0.299818269219192,0.0,0.0,0.0,0.0,0.0,134.13043901447705,168.94252036044202,0.3103854539698311,0.15357828738448304,132.36025760757792
1700,226.45609134575662,0.0,44.73336523173555,0.04493313838022231,0.0793188185079554,303.6234133425426,1.5316849664039929,0.0,0.0,0.5538594917569335,0.30724344040318724,0.0,0.0,0.0,0.0,0.0,134.49353784175645,176.11406440318987,0.33295468428512137,0.15551968701565066,131.562980866943
1800,228.81486815390926,0.0,43.60671792510026,0.0449111796168229,0.07954194905790866,303.1600683610556,1.5241888059623225,0.0,0.0,0.5869014671356003,0.3265853675747404,0.0,0.0,0.0,0.0,0.0,133.91466890396862,178.36724980646048,0.3533699534596575,0.17225234286657853,131.40916689726254
1900,228.22890788378953,0.0,40.862739459310504,0.04460104855995759,0.07852909540129427,301.814438826184,1.6642034878569891,0.0,0.0,0.5936785467996291,0.33791449504118554,0.0,0.0,0.0,0.0,0.0,134.42466751395372,176.73655172288164,0.37275870114096304,0.18625564244065596,131.33101574206216
2000,223.7896237886803,0.0,42.56456524761181,0.04629540973919542,0.07760722355965274,298.898387484714,1.6776790389342238,0.0,0.0,0.621518775902612,0.3651559748820516,0.0,0.0,0.0,0.0,0.0,134.45722613706027,178.66109754392488,0.38874017837949587,0.18700174297029806,130.64562140022701
2100,228.63188101369573,0.0,33.99543464820628,0.046344330410541056,0.07695715054743141,302.04954494874846,1.7551201006117296,0.0,0.0,0.6316922685964971,0.3755547652193475,0.0,0.0,0.0,0.0,0.0,137.29190379963913,184.84187154672978,0.41098748496083043,0.2026614788483401,130.56519270147075
2200,222.87674222621462,0.0,38.37054849607612,0.046858111164140084,0.07684308098499948,297.8665314674146,1.817322977970187,0.0,0.0,0.6542117850268149,0.39639438389913817,0.0,0.0,0.0,0.0,0.0,135.51441847869688,186.09298209762616,0.4344289895815413,0.20825550414132876,130.24755395858256
2300,224.60037907236338,0.0,38.92243133444185,0.047243360285183035,0.07651160614848271,300.4012729640276,1.8257659831091337,0.0,0.0,0.675831328040463,0.40158567708001,0.0,0.0,0.0,0.0,0.0,137.1625367353787,184.68457875197564,0.43223366914716954,0.22751080171097907,129.81621614273422
2400,222.24328528218535,0.0,36.00321708106496,0.04901874306431838,0.0772830473673163,296.55911926298955,1.9399452228066008,0.0,0.0,0.6808984087799204,0.42364529957245406,0.0,0.0,0.0,0.0,0.0,137.68696000833063,186.9194975278346,0.44325180980128254,0.2305223714277824,129.51022265405658
2500,222.33184097188283,0.0,34.441695197035585,0.048657846161325666,0.07710124231921772,299.38374577989845,1.9553355026398411,0.0,0.0,0.6827975382731668,0.43186746497264555,0.0,0.0,0.0,0.0,0.0,136.57396352348664,185.7834831282142,0.4673596895697683,0.23927519513861162,130.02053030791572
