miliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd,LRrgs,LRrgsG,LRrgsGd,LRrgsGt,Rrgs,RrgsG,RrgsGd,RrgsGt,rgs
0,842.7839404871636,0.0,518.1799413099621,-0.00010279678081305031,0.000225767920504601,-0.19469381321695525,0.03262161902592033,0.0,0.0,0.00028085339702863834,-0.0071429585964446875,0.0,0.0,0.0,0.0,0.0,0.10860000614841193,-1.472301184086849,-0.003304921558515863,0.0008032198474143489,164.73725057530862
100,659.9372370015134,0.0,381.9761636658392,0.024079191827396745,0.049512635546367284,134.29238956554866,0.09712169418039418,0.0,0.0,0.027180175744353663,-0.0006420895510649508,0.0,0.0,0.0,0.0,0.0,41.92991805696312,9.422471942813086,0.009852994882542352,0.002632854863528558,159.26480582701112
200,543.3934693849196,0.0,286.526647741847,0.03545604011292685,0.07541089759626342,207.60717158056144,0.21848749273688722,0.0,0.0,0.06415826609948813,0.025133864672478256,0.0,0.0,0.0,0.0,0.0,66.45084412368296,23.87579503931545,0.0109835121177195,-0.0034911579920865587,155.06800193512058
300,474.4057612142348,0.0,225.94062513029553,0.04235200011759271,0.0886803311361789,245.2230034247476,0.3273889641090576,0.0,0.0,0.09166256782739435,0.03605239187942477,0.0,0.0,0.0,0.0,0.0,83.88498622707314,44.04583881527708,0.017178252641321546,0.00844750619090597,151.4529741840976
400,413.09319141207783,0.0,187.58020792868777,0.046925890724832865,0.09567609414925118,272.18045782102166,0.43271419282308426,0.0,0.0,0.13190827505917369,0.07809795795069921,0.0,0.0,0.0,0.0,0.0,94.99957835476953,63.33969426275517,0.024454686742321805,0.016332427435115884,148.3560078473567
500,371.3576521168593,0.0,157.79797659947033,0.04839533795106159,0.09914830016671149,286.2043807139782,0.489523537446578,0.0,0.0,0.18477596804274965,0.08688135493290124,0.0,0.0,0.0,0.0,0.0,102.85520713694017,77.69148398454652,0.0452155232891072,0.024381915741698044,145.02740447619067
600,343.079564873279,0.0,128.36139308206214,0.04825767719822406,0.10036551428413362,294.4507073997966,0.5948342585013005,0.0,0.0,0.22415425689905333,0.11704732090867244,0.0,0.0,0.0,0.0,0.0,109.09644846620985,92.50423148504387,0.07037624662805783,0.039038860189935624,143.06562558741035
700,320.7170720119298,0.0,116.33736210040945,0.04890476618200077,0.09842800117874431,301.7699037052962,0.7189793313444056,0.0,0.0,0.26435064148224985,0.12563787557788375,0.0,0.0,0.0,0.0,0.0,113.32844453630031,104.53794172515319,0.09450332164182232,0.043262782088671306,141.1434786613253
800,306.22553949830166,0.0,93.70005087771868,0.048425103648267305,0.09690284188429775,306.07152616047375,0.7421562664373178,0.0,0.0,0.29463802959471225,0.15372519606974397,0.0,0.0,0.0,0.0,0.0,118.8160390851622,118.3711124150969,0.13023603832820868,0.05207268617896859,139.3693718853217
900,283.59735691462754,0.0,87.41396435775552,0.04771539940339674,0.09441981131874608,303.6525246997215,0.8954504111458713,0.0,0.0,0.32783154476288395,0.17830769946508607,0.0,0.0,0.0,0.0,0.0,122.36337133166913,128.84937379476546,0.14187674683915213,0.07119558690864908,137.8677687155528
1000,278.33151251580585,0.0,79.76571865733578,0.04760153125168632,0.09296296249221145,308.17700636781814,0.9637407022683921,0.0,0.0,0.37541414454774175,0.177014961974651,0.0,0.0,0.0,0.0,0.0,124.1786145702,136.8687516047108,0.17025880425867787,0.07979143196571768,136.4280077946477
1100,269.0968522492932,0.0,68.20400759566827,0.04687646103204175,0.08982771147370934,306.11212159317733,1.0750527767176024,0.0,0.0,0.3999556031726277,0.21757366082874371,0.0,0.0,0.0,0.0,0.0,125.46753242629845,143.9217390623969,0.19693479271579975,0.08643203461382024,135.7971487217622
1200,260.0851548863279,0.0,62.33257242739108,0.046057094997838104,0.0873187616313477,307.4583118452088,1.0901682150991456,0.0,0.0,0.4365175954131506,0.2255829706332021,0.0,0.0,0.0,0.0,0.0,129.2046637384937,154.9335787876573,0.22140187610558099,0.10753512339096802,134.65174384616608
1300,246.9588196521007,0.0,57.472351067534696,0.04464836540400919,0.0855423366387095,305.00566966495893,1.1882089107567997,0.0,0.0,0.4676264469456061,0.24787000709556314,0.0,0.0,0.0,0.0,0.0,130.90090445266634,156.02457466000806,0.24140357922993935,0.11964650544033147,133.77991601818857
1400,241.4606389726351,0.0,54.32947434161938,0.044443009808764075,0.08323201938029653,304.8767719494385,1.2813285999023167,0.0,0.0,0.48081563732807403,0.26757924719714427,0.0,0.0,0.0,0.0,0.0,131.74442032088868,163.7612979743163,0.2697882883226588,0.1323251454129192,132.77967147342
1500,245.18058162604706,0.0,46.29256861409988,0.04422274075275032,0.08210247455350424,302.53019586790566,1.3773320991526494,0.0,0.0,0.5091414346762523,0.2688592225507868,0.0,0.0,0.0,0.0,0.0,131.56259476409025,167.05591599536558,0.304815669296744,0.13564456870992847,132.2355536957693
1600,240.8119269978604,0.0,47.00827427383134,0.04462545796095475,0.08106314757912517,301.27834767163824,1.389356528075387,0.0,0.0,0.5431620048218159,0.3031107814431765,0.0,0.0,0.0,0.0,0.0,133.3692241204463,173.33888306792835,0.32415655955850486,0.1504471505060945,132.01549107702286
1700,233.05204082531878,0.0,41.43164042575269,0.044908878819511736,0.07967252034700646,302.7760002649999,1.5171207200370511,0.0,0.0,0.5678505092871005,0.31676326067708344,0.0,0.0,0.0,0.0,0.0,134.3121207880015,175.91521235437207,0.3376711509334763,0.16044858001270607,131.44564442475044
1800,229.9506109912505,0.0,37.36739744853918,0.045135141302051714,0.07963483236683996,303.17560387758755,1.6025336869072588,0.0,0.0,0.5708425286200106,0.3352918169568712,0.0,0.0,0.0,0.0,0.0,134.06361624825377,179.2737623443783,0.3556388766303609,0.16812103346044832,131.44381837484548
1900,222.98275546248544,0.0,35.75875592036042,0.04566536868787799,0.07801346977503329,301.66007379169497,1.650247098346789,0.0,0.0,0.6094130019022013,0.3508965333042716,0.0,0.0,0.0,0.0,0.0,135.14533770344173,177.78950264723295,0.37656991509779064,0.1792416104549688,130.71929296628048
2000,224.80890808528926,0.0,36.992864832395504,0.046222180626040915,0.0772066333413055,300.5116305130832,1.686202046907643,0.0,0.0,0.6069469758537093,0.3690942260708727,0.0,0.0,0.0,0.0,0.0,135.64019594720375,179.34563839811588,0.395896601374486,0.1899946947411324,130.82458042205883
2100,219.65854698066704,0.0,39.83426379181608,0.046458953218418246,0.07734213120272253,299.36711092660425,1.7391362170421165,0.0,0.0,0.6405117638744683,0.3686599872334106,0.0,0.0,0.0,0.0,0.0,136.1894971036906,181.26650517707378,0.4170011144305619,0.19575791888475932,130.1339253245293
2200,219.73365984677162,0.0,31.48089888029363,0.046806973397342064,0.07780624184311319,299.6342765511967,1.8301815869969258,0.0,0.0,0.6465746378482523,0.4000672139381196,0.0,0.0,0.0,0.0,0.0,137.81860792034902,184.70381028841962,0.4178223982597678,0.21189440750061203,129.9619520261525
2300,225.10470234032695,0.0,39.21638884711274,0.0468842696139287,0.07708707996272159,297.1648239804382,1.8666791662334918,0.0,0.0,0.6569121046064327,0.4012048933230047,0.0,0.0,0.0,0.0,0.0,135.95079966201274,183.16861885409125,0.44495924543278265,0.21751659850611013,130.32889323848525
2400,221.20229348439153,0.0,37.82257812462235,0.048877865600732304,0.07642739547984914,299.455151620936,1.9093895833798082,0.0,0.0,0.6818911248128302,0.43118818406649095,0.0,0.0,0.0,0.0,0.0,136.96907893545676,186.32259432148834,0.4558890738048057,0.22894198701148857,129.50182135698432
2500,219.1740571428938,0.0,30.86471144546995,0.04903738271521216,0.0768115651994806,297.80936852582585,1.9358550254318705,0.0,0.0,0.69583917698515,0.42724717981398397,0.0,0.0,0.0,0.0,0.0,136.9282012331035,188.082743813299,0.4572665687596598,0.23469435510555853,129.6420672976343
2600,216.28100211054726,0.0,28.678317408987823,0.049613592672035856,0.07721517950587145,298.1719275887343,2.0100288482560273,0.0,0.0,0.6886872524006276,0.45169319155212667,0.0,0.0,0.0,0.0,0.0,137.63692385362813,189.885390501484,0.4810414748591042,0.25337782382437296,129.37860238059537
2700,222.79007932995253,0.0,31.55514140961318,0.05160149763193568,0.07695840705189669,298.40975970052574,2.030121642992883,0.0,0.0,0.6983499799981937,0.47660077425197955,0.0,0.0,0.0,0.0,0.0,137.71403817675008,188.5523642428895,0.48069035664886706,0.26480541662022056,129.45540852482378
2800,218.59367157637465,0.0,33.81141029146546,0.052253749023129833,0.07754321630877521,298.68476257528147,2.10046723736185,0.0,0.0,0.713182603747689,0.4822618657096011,0.0,0.0,0.0,0.0,0.0,137.3200737338798,191.70975643696838,0.48263198810044183,0.26978494121378077,129.28478549171956
2900,220.30710285975087,0.0,29.566265442293787,0.05381841269112783,0.07788074911135494,298.67659258632875,2.1410047102221927,0.0,0.0,0.7313043293014845,0.4996253662929769,0.0,0.0,0.0,0.0,0.0,137.65276817648018,190.7983624272684,0.5004480104126251,0.2722411159903901,129.7053506654644
3000,217.0310116378463,0.0,27.50142620743194,0.054771110111984544,0.07819321445180898,294.7472497053254,2.1772364586612754,0.0,0.0,0.7274319723959802,0.5245038900809916,0.0,0.0,0.0,0.0,0.0,138.04532109339667,189.1824944312197,0.5099513109114229,0.2910007356949086,129.18188928182664
3100,214.07409527191922,0.0,34.642980429714655,0.055085028439622825,0.07803483119548432,296.8657158528547,2.2205823726744587,0.0,0.0,0.7317965299104537,0.5364672839138795,0.0,0.0,0.0,0.0,0.0,139.71834933322643,188.42159633782546,0.506741001458296,0.28613074258472065,128.91586944880845
3200,211.39354122828783,0.0,30.40237117802579,0.05620802713305524,0.07867247817268601,296.6751741436553,2.219316920722278,0.0,0.0,0.7414815793980577,0.5310369226766599,0.0,0.0,0.0,0.0,0.0,138.42479790696433,189.71194152547164,0.5126594350348725,0.3074406487926063,129.49291887780552
3300,213.74746007411622,0.0,27.571638461278233,0.058090204899765,0.07795691754917625,298.7818034752586,2.25828879147152,0.0,0.0,0.7568356728431924,0.5599495097516273,0.0,0.0,0.0,0.0,0.0,138.40639025759216,189.7863996336693,0.5296146274002027,0.3029415574768591,128.95268187017064
3400,213.66546355163624,0.0,26.830032864393395,0.05878135364435061,0.07855279072378196,297.10353131042206,2.3454416826179707,0.0,0.0,0.7513759393775398,0.5781703187517331,0.0,0.0,0.0,0.0,0.0,139.81054978625076,190.650589318507,0.5342104861468572,0.320414815218389,129.0367299554283
3500,217.57196989358093,0.0,29.12691826285093,0.06086714145684681,0.07787831660534657,298.4804292268303,2.347196842726544,0.0,0.0,0.7644650930807092,0.5781759993207872,0.0,0.0,0.0,0.0,0.0,138.8687606846843,193.9498018308652,0.5235751668887503,0.3239521741422336,129.5142971565269
3600,215.84225956867274,0.0,32.370033572455434,0.06161068340011085,0.07822284371742888,294.79934288918474,2.3669057964230036,0.0,0.0,0.7619915225453179,0.5891969477198845,0.0,0.0,0.0,0.0,0.0,138.32350968779662,193.64595720857693,0.5338609329367064,0.32789791028923015,129.31596765150704
3700,217.21432152145061,0.0,34.17279533375989,0.062442248180350796,0.07883852296312459,295.1305806938975,2.3741905689156657,0.0,0.0,0.7560176891314343,0.622688216569703,0.0,0.0,0.0,0.0,0.0,138.82148820391734,190.71408561276613,0.538987529340377,0.34281114441034355,129.45616411641325
3800,211.5799555666482,0.0,31.011579752483378,0.06466491344055128,0.07852941065493554,293.8118256896603,2.455936768722376,0.0,0.0,0.7767850484134109,0.6230530903987493,0.0,0.0,0.0,0.0,0.0,137.8928566023023,192.78828791992262,0.5384739775919334,0.3481290516954119,128.72807298446648
3900,212.11207906500405,0.0,31.63975120419,0.06564843461289713,0.07860866125276517,296.7328566389404,2.4293321320993178,0.0,0.0,0.7659041556649439,0.6517314951307451,0.0,0.0,0.0,0.0,0.0,140.40001195778316,193.78259101989084,0.548666943971511,0.3514047158767754,129.445584334775
4000,211.35101430649124,0.0,28.650412610955527,0.06587799660992032,0.0781470466842018,295.83659481448956,2.5050683999847108,0.0,0.0,0.7724983044536321,0.6573022134261286,0.0,0.0,0.0,0.0,0.0,139.68854793009635,189.75641434269545,0.5487734195703007,0.3679506634382706,129.04199878627196
4100,215.9782591732758,0.0,33.468731347643576,0.06828327268914362,0.0791872595887917,295.4568786853574,2.509916973779595,0.0,0.0,0.778901145987046,0.6609988938413192,0.0,0.0,0.0,0.0,0.0,137.9705224319406,192.82190824326392,0.5573145541330593,0.36544125354776597,128.8745556905005
4200,219.84046501986467,0.0,29.930030432283093,0.06893203954047297,0.07838289108319962,297.0175465308016,2.494102242140705,0.0,0.0,0.7616472800840564,0.6727703017607506,0.0,0.0,0.0,0.0,0.0,138.21484378940806,194.02513387910318,0.5523477307236324,0.3758054700812971,128.70478572422238
4300,213.2416187709738,0.0,27.023047423856987,0.07068297464735163,0.07882366032805245,296.9864088763052,2.546136395455448,0.0,0.0,0.7700249136963919,0.6977437230011235,0.0,0.0,0.0,0.0,0.0,138.4948089680373,192.01327980520043,0.5537307082239807,0.37788243552808864,129.24128071975213
4400,218.24002404822397,0.0,27.695540857054066,0.07145033023920302,0.07898602828893922,296.714149240096,2.585394924576938,0.0,0.0,0.7693129382805419,0.6992492304810723,0.0,0.0,0.0,0.0,0.0,139.70167000327305,193.5844643921979,0.5477526632307398,0.39375681473862034,128.5818494045325
4500,217.70214207025248,0.0,34.21400543518897,0.07344546331298807,0.07839418509203247,297.9607123777187,2.6152449541104157,0.0,0.0,0.7645961531702146,0.7300641477861858,0.0,0.0,0.0,0.0,0.0,138.1825040591816,193.65974673842396,0.5582105965213251,0.3923496945945822,128.7600360643201
