milliseconds,ADAMTS4_mRNA,cFos,cFos_mRNA,cJun,cJun_mRNA,DUSP16,IRAK2,IRAK2_TRAF6,IRAK2_TRAF6_PP4,JAK1,JAK1_P,JNK,JNK_P,Matriptase,MKP1,MMP1_mRNA,MMP3_mRNA,MMP13_mRNA,p38,p38_P,PP4,proMMP1,proMMP3,proMMP13,PTPRT,SOCS3,SOCS3_mRNA,STAT3_cyt,STAT3_P_cyt,TIMP1_mRNA,TIMP3_mRNA,TRAF6,TRAF6_PP4,ADAMTS4,ADAMTS4_TIMP1,ADAMTS4_TIMP3,Aggrecan,Aggrecan_Collagen2,AggFrag,ColFrag,Collagen2,IL1,MMP1,MMP1_TIMP1,MMP1_TIMP3,MMP3,MMP3_TIMP1,MMP3_TIMP3,MMP13,MMP13_TIMP1,MMP13_TIMP3,OSM,TIMP1,TIMP3,IL1_IL1R,IL1_IL1Ra,IL1_IL1R_IRAK2,IL1R,IL1Ra,OSM_OSMR,OSM_OSMRa,OSMR_SOCS3,OSMR,OSMRa,cFos_cJun,cFos_P,cJun_P,cJun_dimer,SP1,SP1_TIMP1_DNA,STAT3_nuc,STAT3_P_nuc,TIMP1_DNA
1000,-1.2733401791058023e-20,-2.0329373213618275e-12,-7.783599601614764e-09,99.99999999976549,5.0,5.582169126346334e-19,99.99932819174899,1.1594986312395133e-06,-3.9240044019972886e-25,99.9995929850616,0.0002798485071183169,100.0000000146876,-1.4494486131384243e-08,99.99925053211555,4.4883463713835915e-21,3.124053339353399e-19,8.025317659952007e-19,6.845203658268607e-20,99.9999999800901,1.232739427518355e-08,1.57362660280375e-20,-4.5136454198882704e-23,-1.5943134510679893e-23,-6.400570116441317e-25,-2.805426469958445e-11,-3.114690925830996e-14,1.223227865370076e-09,100.00009025802024,0.0003676751440814167,19.999999999979433,19.999999999993616,100.0000000856282,6.558101484227599e-19,2.794832361394209e-25,-1.0035787051644338e-27,4.8198451792516517e-26,0.0,100000.0,5.440454687054974e-27,6.387921834397175e-67,-2.2372834995210655e-27,99.10879970065946,2.9144919215795755e-30,-3.1579750000011795e-35,3.0110182915429e-36,-1.7189800262355286e-27,8.337341822891102e-32,-1.833553590801462e-33,-3.225373106158044e-58,7.269725495379931e-63,-3.002106358825018e-65,998.8625318101151,200.0,200.00444315329605,0.9889494923548569,0.0,0.001077219833519959,98.89498637969756,0.0,1.1131238613141725,0.0,-2.7174959989001653e-13,99.03523719033545,0.0,-7.708825798505252e-38,5.783874459773625e-25,9.12610688836824e-11,2.0584516847538883e-15,6.380886676859712e-43,-1.5220801350469295e-47,1.6247519373395393e-14,2.666423806912913e-07,2.0
1100,-9.57754888403563e-21,-4.661763183976193e-13,-1.3413055750737623e-08,99.99999999998819,5.0,-1.738641622971673e-19,99.99742126512903,-2.100315872520569e-07,-1.7311381515978313e-25,99.9996531471893,0.0008643841315429206,100.00000001864014,1.702750468920572e-08,99.99915373637317,-5.690354084089948e-22,-1.1006181948514709e-19,-4.0143747650690683e-19,-6.220130831474733e-20,99.99999997057736,-3.1374373753511335e-08,-6.858156056249954e-23,-7.799827104758037e-23,-1.6014432036592403e-23,4.892857915301715e-25,7.795523648253861e-13,2.5005614005298655e-15,2.0433920957237775e-09,99.99966445328393,0.00014710065168205746,19.99999999999212,20.000000000012538,100.00000142276794,2.0224957501130528e-20,4.468835426985083e-24,-5.0131233904025605e-28,4.035744550148816e-26,0.0,100000.0,-5.2159341070061044e-27,-1.4301359021509354e-67,4.240861718333643e-27,98.90882988767524,4.374583203116538e-30,-6.80251330263091e-35,3.359591601167977e-36,1.5886648672219716e-27,-4.848280688758772e-32,2.5892847297206443e-33,-1.2710346726919594e-57,-4.3057674125295466e-63,7.822726593415099e-64,998.7614278619349,200.0,200.0038289773498,1.07475994874724,0.0,0.002657905060976265,98.86986868310265,0.0,1.2050013333048544,0.0,-7.111289837574736e-15,98.85587900403645,0.0,2.6248357137332265e-37,-3.263319490528582e-24,2.8511979688377564e-10,-6.2610167853798136e-15,2.1214918757426464e-42,8.5529318320311e-48,-1.2734571827728144e-14,-1.663761463158261e-08,2.0
1200,9.585036802503512e-21,-8.091781336083979e-13,-9.872119254971789e-09,99.99999999999909,5.0,1.9934869091598635e-19,99.99470397805543,4.186479219312209e-06,-2.1179570118431054e-25,99.99907494112462,0.0007825410281057957,99.999999990342,-1.8729978040165835e-08,99.999023944324,3.58478452248442e-21,3.414701353770272e-19,1.0299512937293311e-19,4.456910555585195e-20,99.99999997970723,-8.527752191435632e-09,4.3192961311165515e-21,3.8535983328145846e-23,7.692922879027407e-24,7.898921288556619e-25,1.971217018412707e-11,-8.356861552824117e-13,4.478773319350569e-11,99.99960141830145,-9.945629988176015e-05,20.000000000017646,20.000000000003816,100.0000005602764,3.4630437058171556e-19,1.2809718900802533e-24,1.0044400967103948e-28,2.2238906881399e-25,0.0,100000.0,-3.9705742001119804e-27,-9.917020334577439e-67,-7.980880097088982e-27,98.92038838693922,-4.373120808759495e-31,-1.2986907987656474e-35,-2.802647277544686e-36,2.580247017060952e-27,9.969232865281951e-32,1.1912946083019919e-33,-7.254692381098841e-58,1.910129757513988e-62,-1.595135207620559e-64,998.636172295581,200.0,200.0052651907768,1.102261802782562,0.0,0.004025993595692799,98.93961396603906,0.0,1.2331701832517994,0.0,-1.7308429213302176e-13,98.79397488395573,0.0,4.364596172339625e-37,-2.7602605786041312e-24,3.462153119780759e-11,-2.124637650610995e-15,3.147607548360746e-42,9.080130102738079e-48,2.733787882088022e-15,-3.0328755534208525e-07,2.0
1300,6.45981608013229e-21,8.795656641264656e-12,-5.174617924894382e-09,99.99999999969708,5.0,-8.763148579511423e-19,99.99417200521793,4.356641726032301e-06,-3.3298813295717286e-25,99.99907564148853,0.0011235138692945782,100.00000000744338,-2.0092530252785445e-08,99.99906212216199,2.5841179739963412e-21,1.7267228133468392e-19,6.177953279121035e-19,-4.478001858361979e-20,100.00000001523149,-1.4647997351718365e-08,3.7968606241629374e-21,-4.737583045265553e-23,6.1123128974363285e-24,-4.251368103156591e-25,-1.9246976210622014e-11,6.435299890646714e-13,3.220483980816215e-10,99.99982563528621,0.00030500947778799636,20.00000000001012,20.000000000008477,100.00000017304943,-8.038121467760558e-19,4.127260164395721e-24,-1.425852912533172e-27,1.2339942819944273e-25,0.0,100000.0,7.68409588534352e-27,-1.8055848869108248e-66,-2.4374956822090738e-27,98.73867406065955,4.35689380590488e-30,-1.2221832198663097e-34,2.2854131028280303e-36,9.17985435985895e-28,8.963139620112159e-32,-2.933742287773841e-33,-7.391696037958429e-58,6.804518810862726e-64,6.360529515330804e-64,998.5454655936937,200.0,200.0048745115233,1.1666871564851395,0.0,0.004401967915288915,98.79348339416657,0.0,1.240441187986465,0.0,-1.1362147790987138e-13,98.65717256547559,0.0,-2.5976510561452886e-37,2.531233686966423e-24,5.1530953100984706e-11,5.975974925644939e-15,-2.907313354248463e-42,-9.673387044392623e-48,2.2129891393445342e-14,6.031117679138686e-08,2.0
1400,-1.842048494683398e-20,9.480517601148349e-12,-7.390316862846611e-09,99.9999999998959,5.0,-1.2737024278937554e-19,99.99601318437495,5.1010307843699796e-06,7.29876027974594e-26,99.99886869227986,0.0008595522341751663,99.9999999999561,4.093326311468385e-08,99.9988463049657,-2.3463763527937714e-21,-5.195716195588501e-19,-2.317457599199316e-19,6.880728531102846e-20,99.99999997321255,1.0499131209936873e-08,1.7860725067079507e-20,-1.0913714590693254e-23,1.6387833554011517e-23,3.6404044966057624e-26,2.8864283392704818e-11,2.1275991006513603e-13,1.599565429677981e-09,99.99984809686238,0.00018511137753978853,19.99999999997668,20.000000000006658,100.00000020426756,5.0794876416197544e-20,1.2246246977687743e-24,1.316415838910129e-27,1.0740786961059817e-25,0.0,100000.0,-6.11940720754024e-27,-1.453344076288444e-66,-7.244880051106485e-27,98.63479785338997,-1.5666907762173501e-30,-5.383488752216425e-35,-6.7538465202718755e-37,-2.224250809717544e-27,5.558094696143385e-32,-2.5440297494737494e-33,4.06001252009455e-58,-9.779574208874353e-63,-3.941651806955062e-64,998.5088320011738,200.0,200.00575026966462,1.3808296153411275,0.0,0.003834645373847527,98.71652214117935,0.0,1.448091300755441,0.0,-1.1109617998711161e-13,98.58970657414461,0.0,-4.9538130432309434e-37,-1.8160274989076103e-24,-2.3764159592690707e-11,-4.80623365395079e-15,-1.4061156660919765e-42,1.5898790230458645e-47,2.765065902324351e-14,2.7437065891945743e-07,2.0
1500,-9.986480995035282e-22,5.431866567226738e-12,1.1025811006064233e-09,99.99999999971885,5.0,-2.8490350556992956e-20,99.9932840628203,3.2340332512984236e-06,-8.498268000444653e-26,99.99861139358235,0.0014526798329339958,99.99999995667508,-1.1194845872336032e-08,99.99889671530626,-4.234958951988644e-21,3.2408935982046417e-19,-2.9898128289738274e-19,-1.6747299264678002e-20,99.99999996095346,4.0505754393129736e-08,-1.2517023640729422e-21,-7.578365154636273e-23,-1.1771869937124315e-23,-4.405204398857916e-25,-1.9025068875847998e-11,3.0611537472412993e-13,1.297204800651754e-09,99.99983074193928,0.0002197092241540821,20.00000000002753,19.99999999998959,99.99999915279145,-6.69258584612991e-20,-4.789544121906982e-24,-9.92217283368544e-28,1.0502090876254836e-25,0.0,100000.0,-9.838053734328213e-28,1.7757091574466604e-66,-3.741263064584026e-27,98.52110861293366,3.7655070935906425e-31,8.741131301280563e-35,1.6434274569815261e-37,7.043793060792027e-28,-6.208026418960034e-32,1.8091848934903728e-33,-3.462169065116399e-58,1.7163261278414196e-62,-2.9475591522565686e-64,998.467310932275,200.0,200.00580775545524,1.3899535144870039,0.0,0.004779224356454082,98.44130240600097,0.0,1.4650331608584402,0.0,-3.6516444040868426e-13,98.37651301397405,0.0,-5.06259575782888e-37,-2.6814195320547837e-25,-2.4801209761890813e-10,-1.8668356570618376e-15,2.6107897708552308e-42,4.1966177645224115e-48,3.1660837808734995e-14,-1.1460659308298822e-07,2.0
1600,1.0168143571438372e-20,-1.182021285415976e-11,1.9146193853547815e-08,99.99999999970477,5.0,5.1077574363236e-19,99.99495185060393,4.627120877698437e-06,-1.9123750201463748e-25,99.9989704101048,0.0012662212144067722,99.99999997580343,1.1493379631713667e-08,99.99864118031537,-1.3671176549569184e-21,2.9656441931740397e-19,8.453368908241059e-19,9.192026747444411e-21,99.99999995252827,3.541988153724502e-08,1.2680022002282136e-20,-4.0178519578944146e-23,-7.4391061491757e-24,-3.8772534728495443e-25,2.2239956577372513e-11,6.702008307594586e-13,1.8993902246404477e-10,99.99960108305268,0.00027761415751557635,20.00000000001183,20.000000000007322,99.99999845138788,-1.7285097853338535e-20,-5.052611102706396e-24,-6.105005760199304e-28,-1.5831805246763664e-25,0.0,100000.0,-5.844459180625064e-27,4.2400806315126677e-67,-8.580034877034017e-28,98.40342495050523,-1.0218041357675566e-30,-1.4666235371652232e-35,4.332027053192196e-36,-2.517404646325342e-28,8.685533652815828e-32,-1.874684071918987e-33,4.8078783078991884e-58,-1.4817732167953868e-62,-7.458930877149729e-64,998.4217455413236,200.0,200.0068269544161,1.4854267655817222,0.0,0.006762144073452006,98.4209458313048,0.0,1.6338520356616602,0.0,3.817071504801325e-14,98.53372827343661,0.0,-5.456945947839343e-37,-1.0801762254074152e-24,3.3616173479665944e-10,1.4703763646937799e-15,3.094155327081159e-42,-1.1961020207413303e-47,5.130149221962911e-15,-1.2374868193066987e-07,2.0
1700,1.410589667580361e-20,1.3744802051134393e-11,1.2289224908344521e-08,100.00000000008133,5.0,8.234941260398907e-19,99.99316622516109,6.233196023319638e-06,-3.5341236431375924e-25,99.99849992875892,0.0015683959400476391,99.99999997588135,-1.0032037666734734e-09,99.99870797857413,2.7176868298513164e-21,-1.902747931479955e-19,2.0996480271841095e-19,-7.28124484267346e-20,99.99999999837839,5.217611040575569e-08,5.064534574669642e-21,4.576652700845341e-23,-6.274617704225099e-24,-4.99254444076453e-25,-9.371766028749319e-12,-5.756684919710837e-13,-4.877350189550828e-10,99.99932106007986,0.00025546108713776555,20.000000000026297,20.000000000001986,99.9999941127704,-7.2410145123594425e-19,4.64642366620555e-24,5.752501405727791e-28,8.012548704446451e-26,0.0,100000.0,-8.160134638346105e-27,-1.2357516667389892e-67,1.1100363166357211e-27,98.40441505004526,-7.262015770079628e-32,-9.309538990789931e-35,1.540336597701993e-36,-2.3013767711274856e-27,4.5942092934642275e-32,6.125461035112328e-34,-1.3165050750582568e-57,1.936424294293054e-62,4.658808624405733e-64,998.0919970076592,200.0,200.0064438859751,1.599722372133698,0.0,0.007781647952791871,98.29374865923941,0.0,1.7025610471091304,0.0,2.8365464074809225e-13,98.44104951797263,0.0,8.513642438578961e-38,-6.413712233961506e-25,1.130641697817066e-10,5.087559840613777e-16,1.331239716912566e-44,-1.8043567723892035e-47,-6.507239626354701e-15,-6.242437703634091e-08,2.0
1800,-1.4178469712342125e-20,-8.464954502854103e-13,-8.785213151454762e-09,100.00000000000495,5.0,-6.486629719345733e-19,99.99383733237744,6.2873684603165325e-06,1.3195328630834034e-25,99.99866895644443,0.0019408933857520817,99.99999994604659,5.3229100145082766e-08,99.99855589377432,2.2917496159358924e-21,6.153504668331042e-19,1.1118423365648287e-19,-7.209537979327738e-21,100.00000001003791,1.0710299622960922e-08,1.5733868788271945e-20,-4.123518242713818e-23,4.163682866194828e-24,-1.9033127363905067e-25,-5.990500059681698e-12,-3.368362358640641e-13,-1.5040330466155553e-09,99.99936002686327,0.0007530135773769033,19.999999999984027,19.999999999995133,99.99999500968633,-8.324290410347741e-19,1.0372233024047512e-24,9.415515579188201e-28,8.885088542329227e-26,0.0,100000.0,-6.264978068043952e-27,-1.902395079426754e-66,5.464320207999306e-27,98.24984680032532,-3.4796063513209335e-30,-3.7126071309032256e-35,5.568552581669826e-39,1.161112185771523e-27,-4.8197038149846837e-32,1.5861830784488594e-33,1.266020086084901e-57,-1.5301672708318236e-62,5.5305174053771394e-64,997.9952727830622,200.0,200.006763679985,1.8282512462154652,0.0,0.007715265486980663,98.12263437477047,0.0,1.6496884380313626,0.0,-2.1404288652278254e-14,98.08733520814452,0.0,4.33577376328247e-37,1.8917796514755065e-24,-3.6522942672096215e-11,-6.676496739973507e-15,1.3927817158731465e-42,-6.765812845668294e-48,4.535379859896341e-16,4.7496021567765007e-07,2.0
1900,-1.694847176606112e-20,-6.939872990611072e-12,1.1285760739680748e-08,99.99999999994891,5.0,-8.904610194079512e-19,99.99073489769812,3.1010929761908545e-06,-1.510243559969455e-25,99.99790803266885,0.002151298790207362,99.99999999589434,2.0021065094121684e-08,99.99854031028315,1.5030743112607058e-21,3.003971734092888e-19,-7.340547677005256e-19,4.589061259373496e-20,100.00000000594945,-3.2015284223783058e-09,2.1234663342975445e-20,6.939904753260439e-24,1.148975514486419e-23,5.451950989026458e-25,5.117198164357826e-12,5.635334315738839e-13,1.2214080630271207e-09,99.99967487759298,0.00047486004295595847,19.999999999992067,19.99999999999345,99.99999241679028,8.078727996106316e-19,3.842210237218724e-24,-9.415899038434003e-28,-5.80327273222818e-26,0.0,100000.0,-7.79669054416574e-27,5.6621140011832574e-67,-6.747422464371078e-27,98.15814732947784,3.3428143249796414e-30,-1.2441200453990987e-34,-3.0108838462959745e-36,6.660885552826497e-28,-7.730447920672795e-32,2.506547989112748e-33,-1.0621624174262075e-58,-1.1806358205783942e-62,-4.86380806287395e-64,997.9346866658722,200.0,200.00793978568836,1.9664775548718956,0.0,0.007643230047146855,98.05675357112969,0.0,1.8727174751527154,0.0,-3.319698369897729e-13,98.15205112314983,0.0,4.864727151374321e-37,1.0011569028157528e-24,2.4928132208999685e-10,9.585681574541909e-16,-7.231344281847474e-43,-1.681767706142295e-47,1.4976815973318363e-14,3.307449979215759e-07,2.0
2000,7.48689769394056e-21,-4.143889428306868e-12,-4.912080523298729e-09,99.99999999984982,5.0,-6.018744662693363e-19,99.99113335585022,8.864613221766306e-06,3.404093705346511e-25,99.998213795022,0.002056884092463553,99.99999998894496,3.0821047115732e-08,99.9982851181715,-1.2480253057506208e-21,-5.089140099153377e-19,-6.486828317275893e-20,-4.0082742263059793e-20,99.9999999891413,4.018352628907612e-08,-2.147225089578241e-20,6.568630265898632e-23,8.47562563284277e-24,-3.225067823187849e-25,1.8965788786678246e-11,-8.500222994349058e-13,6.294571459038227e-10,99.99959353100368,0.0003991580370557864,20.00000000000429,19.99999999999631,99.99999134715999,1.361252608128333e-19,-9.001865087419607e-25,4.516014710926056e-28,-7.533833485679592e-26,0.0,100000.0,7.750448822389805e-28,9.975984329185935e-67,8.241070715502775e-27,97.97068756266809,-1.214978060528489e-30,1.2150844561152602e-34,-2.6241819580860646e-37,-1.822503143069093e-27,3.0923151749248335e-32,1.7471209074253467e-33,-6.402742278705193e-58,2.0634181147386175e-62,2.1697258316266265e-64,998.0193791196214,200.0,200.00765728371164,1.8257916436054142,0.0,0.010998117897638505,97.99114810868576,0.0,2.077039862962958,0.0,2.311456897834692e-13,97.96511106544538,0.0,2.4505229336701794e-37,-1.5036755416072594e-24,-1.0955261667380156e-10,3.0222723696408956e-15,6.619464378058973e-43,-3.059894039816467e-48,4.595453718022605e-14,-1.4416847686396368e-09,2.0
2100,-1.694467483457581e-20,4.796621377513438e-13,2.0554827454182768e-08,99.99999999972204,5.0,2.9093634804374964e-19,99.98740215066394,7.433626793654828e-06,1.7588978030016867e-25,99.99769465617449,0.00243611797425436,99.99999994179225,3.04408631064181e-08,99.99835518901227,3.1324807462460333e-22,-6.579930980313719e-20,-2.8612538321046753e-19,-2.3339362463124284e-21,99.99999994282253,5.55727000018302e-08,1.8082032049130303e-20,-4.678090078466793e-23,-7.878967993886447e-24,-4.592764869819059e-26,-1.2296084142530729e-11,1.4439628546380036e-12,1.8505020999625078e-09,99.99916710974068,0.0004863580636632622,20.000000000014563,20.00000000000254,99.99999249416527,6.870243260175663e-19,3.1611608916224955e-24,1.018999283212065e-27,2.733844638525238e-25,0.0,100000.0,7.334534087096088e-27,-8.407207060047759e-67,6.602568799511672e-27,97.78977303397392,-4.112615973205094e-30,1.1141863851948845e-34,5.6072707668062865e-37,-7.239096015768284e-28,6.935368613939163e-32,-8.73153266631361e-34,9.310595605435763e-58,2.4697870913515173e-62,-3.3406144242641746e-64,997.9068063451256,200.0,200.0081425916059,2.0365298511051124,0.0,0.010600926688582557,97.94586645405202,0.0,2.0036544475922593,0.0,1.698934256340383e-14,97.84713024058456,0.0,5.378900501013175e-37,1.1360197904825141e-24,3.7794476148565463e-10,-1.3194573785175839e-15,-6.801169724259443e-43,6.946399506532961e-48,1.7315482542810416e-14,4.201221804055838e-07,2.0
2200,-9.669728130633471e-21,-3.3241942504487162e-12,1.0976348881812057e-09,99.99999999978648,5.0,1.1188157930059353e-19,99.98949635393059,9.30398905125979e-06,1.4462903423273764e-25,99.99730824615699,0.0027029765995743864,99.99999997826484,7.417434890130975e-08,99.99820224454639,3.105506622141669e-21,6.477645260932361e-19,-1.4886231547689664e-19,-7.479576556849394e-20,99.99999997195451,6.131733960953881e-08,-2.6047075976528295e-20,6.675564432452552e-23,-1.3883464237684064e-23,3.7157775290599645e-25,3.4791458531028994e-11,1.4954933131099015e-12,2.787930506686307e-09,99.99905673370236,0.0006424659193641742,19.999999999995183,20.000000000015763,99.99998961832432,3.599182620342507e-19,1.5565522323535845e-24,-4.630000906371573e-28,-2.4442428314116203e-25,0.0,100000.0,-1.7635389365360397e-27,3.1838365789496726e-67,-4.076671437597225e-27,97.94873294557769,-1.8661422776104958e-30,-8.848235061732602e-35,8.711525452272978e-37,3.2840108948818256e-27,-8.923212879353325e-32,-3.122738358222275e-33,-1.1668636052806338e-57,-9.185249833885657e-63,-2.4550793159647385e-64,997.7716839011389,200.0,200.00826912833932,2.1749488912061987,0.0,0.012152117422212219,97.99090152242495,0.0,2.2774864973237428,0.0,-2.949922967567812e-13,97.96041412794959,0.0,1.8333763780674778e-37,5.212075141084967e-25,1.922318101031903e-10,1.8904208225149062e-15,3.015650080291295e-42,2.9135822643560505e-48,4.306209045538082e-14,7.348503603458253e-07,2.0
2300,-1.711026507629599e-21,1.4006588566383374e-11,2.1319137715672498e-08,99.99999999973714,5.0,-1.934070639816311e-20,99.98608617514694,1.292000973935754e-05,-5.216062659939403e-25,99.9975618055924,0.0023341523918670197,99.99999994612284,7.167814533450203e-08,99.99806258588252,-1.5009572814355503e-21,-4.650910364285486e-20,-4.344543510415548e-19,2.791876389947243e-23,99.9999999712689,4.4460544711840186e-08,-1.8379492377999578e-20,4.6797285109229387e-23,-1.1650930129998775e-23,5.087159058200729e-25,2.331595955122678e-11,1.2119710349470956e-12,1.0198767966633687e-09,99.99914181628793,0.0009076147376066837,20.000000000013614,20.000000000005077,99.99998972874698,-6.998607479714359e-19,-3.7250742808431096e-24,-1.7203448971302872e-27,-7.407704236926473e-26,0.0,100000.0,-6.813317772205246e-27,-2.320853459877375e-67,6.624823582057668e-27,97.78874483899192,-1.0993616198286433e-30,-9.497458503011083e-36,3.465887444454533e-37,-2.7675816339669842e-27,3.2429610821993584e-32,-3.480329462568175e-33,7.242236410319379e-58,-2.063313147043297e-62,5.3839972152163226e-64,997.6893491989516,200.0,200.0090981607284,2.1418685337392778,0.0,0.013702757004777428,97.68251848828479,0.0,2.2935765880943517,0.0,-1.1892015287223844e-13,97.8219041513992,0.0,1.60429458062434e-37,1.3016591970942193e-25,3.344030039486106e-11,3.000176633051494e-16,1.3404009272007507e-42,1.68773777721729e-47,4.837891927706113e-14,6.733685339281727e-07,2.0
2400,-6.973811754916217e-21,-3.2050760212310053e-12,1.896752663889982e-08,99.99999999969427,5.0,2.9952329562002465e-19,99.98643837883732,1.2897122300708339e-05,-3.79419958081613e-26,99.99701938874082,0.0028508932665338676,99.99999992101499,5.54238563209113e-08,99.99808168275732,-1.4322065737078554e-21,-1.5687410355166408e-19,-4.481073229403602e-19,-5.0896887397280796e-20,99.99999992150396,9.028693106305221e-08,-2.283632242062562e-20,4.483725076484417e-23,-1.0729162508660655e-23,5.807417524488512e-25,4.313019043351277e-11,1.1085331906010873e-12,2.9326175319158977e-09,99.99886779658009,0.0014294498128295976,20.000000000037435,20.000000000003872,99.99999101060894,3.8736225846342807e-19,4.3342968022397805e-24,1.214849860193843e-27,4.131120212255377e-26,0.0,100000.0,7.617190510400544e-27,-1.1908067010574498e-67,-1.4644902002688143e-27,97.5523923730567,2.769912956270487e-30,2.1399102261848006e-35,-3.2682361600363046e-36,7.249677279717332e-28,6.678215036753578e-32,1.1311425182840777e-34,2.026279134667204e-58,-1.5720528317499037e-62,-1.5459378840079265e-64,997.3836411188815,200.0,200.00925500837624,2.4628497486548513,0.0,0.012668438371791128,97.7785776784734,0.0,2.4151793411783187,0.0,-1.4183497528467312e-13,97.54003432731227,0.0,4.80105880994848e-37,2.5021185768761917e-24,5.645926796189084e-10,-4.965401381501274e-15,2.630424215759807e-43,-5.089263756939422e-48,3.938635967281237e-14,9.840655989377893e-07,2.0
2500,-1.2096582054354109e-20,6.685531120476427e-12,9.49872769307066e-09,99.99999999973063,5.0,6.82809041565176e-20,99.98601053614219,1.088498310806212e-05,-5.37905015657718e-25,99.9971054796263,0.003320453644598341,99.99999992539166,8.879421655314903e-08,99.99807739869087,-3.151042639600182e-21,2.0158415234282026e-19,1.8529123061673747e-19,-3.540205620967705e-20,99.9999999419378,5.638627045463577e-08,-2.903157524257719e-20,-9.45706875857763e-24,-1.2861055893266726e-23,2.0618405729872277e-25,6.869961459670105e-11,1.0357880650413526e-13,3.3335345958391798e-09,99.99851857242999,0.001377476624132342,20.000000000046608,20.000000000002647,99.99998558072616,-5.429674766949016e-19,1.061424212601715e-24,5.433301842867718e-28,1.6015347079081232e-25,0.0,100000.0,-2.331320175431554e-27,6.142307038633818e-67,1.7664798679778812e-27,97.42404063930805,1.1112938599369633e-30,-9.956553474482326e-35,2.0626491999043293e-36,-2.514188166544351e-27,-1.0836198795300944e-31,2.667033076729448e-33,-9.265536463124849e-58,6.88150037870852e-63,3.565256410182443e-64,997.3752383548832,200.0,200.00999402315227,2.387411118231708,0.0,0.016946518797197947,97.62283250841064,0.0,2.574024590975526,0.0,2.772158539124358e-13,97.41133328691578,0.0,-3.390498512299904e-37,-2.5498523650576886e-24,2.617017342710875e-10,4.436985246919711e-16,1.6437494084725497e-42,2.3994349123761053e-48,5.75499327244247e-14,8.692564517012745e-07,2.0
2600,-1.3018503543477209e-20,2.9283592713297336e-12,1.1585787949143094e-08,99.99999999957247,5.0,-3.450296202243219e-19,99.98233925266369,1.6879215029529026e-05,-3.152071112486144e-25,99.99700295047447,0.0035513389439547965,99.99999993808134,7.19023042413574e-08,99.9979414017021,-5.76404150117879e-21,2.618154305204791e-19,-1.9228548522660004e-19,-4.7804096457593924e-20,99.99999989878124,1.1333770798742216e-07,-3.210604285906969e-20,-8.180455477741194e-23,-3.1355154294968447e-24,4.643282044440458e-25,4.991737469064876e-11,2.0204755492900445e-12,3.0232208516005917e-09,99.99855309021265,0.0014948761126476493,20.000000000013472,20.000000000029114,99.99998477552893,-3.9990846484460436e-19,-3.2575995198660222e-24,-1.4854643655461567e-27,5.2040524631078934e-27,0.0,100000.0,2.0447768830269656e-27,3.90270215086493e-68,-7.250039263537546e-28,97.54681830999309,-2.477972733820386e-30,1.225365369327216e-34,-4.503013938991216e-37,4.186964418593834e-29,1.7360991890864257e-32,1.100426944344226e-33,9.30207627989138e-58,2.520542566886479e-62,2.245839378338567e-64,997.4359649302902,200.0,200.01058694982632,2.6077224978451454,0.0,0.014684530040648614,97.3315066282243,0.0,2.679016351075726,0.0,9.336626789441667e-14,97.40245639377943,0.0,4.982745951062016e-37,-2.0121419869664692e-24,5.392016989328994e-10,-1.1912197301432764e-14,-4.170692366782339e-43,1.249956215925736e-47,7.004172540470865e-14,1.0802140053501341e-06,2.0
2700,1.3838102231278626e-21,1.949516602005677e-11,3.920659162093463e-08,99.999999999421,5.0,-7.797090359045509e-19,99.98089160303208,1.3528958888698925e-05,2.6449027054966013e-26,99.99622227883921,0.0039029177205034487,99.9999998651946,8.30621287637772e-08,99.99792342854373,-1.0439793320987573e-21,-2.6293786751900007e-19,-8.830307973621463e-19,-7.610808200373118e-20,99.99999986808596,1.153328717139424e-07,-3.928850675134814e-20,2.082944910925762e-23,7.725221682993139e-24,-9.958189630799452e-25,6.417632747762998e-11,3.1468444733407925e-13,5.333797760178127e-09,99.99842370001214,0.0017513183026083392,20.000000000066485,20.000000000024773,99.99998140692469,-1.3577792625891363e-18,-3.920011637786093e-24,-1.5539429284766602e-27,-2.3583652712624162e-25,0.0,100000.0,-5.99360052003359e-27,-1.575538133392717e-66,1.8904460380078614e-27,97.25465117649716,3.5160720930540465e-30,8.38174728900088e-35,-3.255942819871636e-36,4.892094109023294e-28,-8.854552310870498e-32,2.0945122636829765e-33,9.477273397365073e-58,-9.533096243773892e-63,7.970547131320045e-64,997.3145051987772,200.0,200.01069822289395,2.4758310529459857,0.0,0.017620706199985386,97.35897248100336,0.0,2.750907187079453,0.0,3.9264436426321e-13,97.26224065713066,0.0,4.696389184953626e-38,6.476272420745418e-25,6.271761561467172e-10,-1.1846315929469553e-14,-1.0579126098020005e-43,-1.1206394132901863e-47,3.381980121619959e-14,1.2136300731373627e-06,2.0
