milliseconds,ADAMTS4_mRNA,cFos,cFos_mRNA,cJun,cJun_mRNA,DUSP16,IRAK2,IRAK2_TRAF6,IRAK2_TRAF6_PP4,JAK1,JAK1_P,JNK,JNK_P,Matriptase,MKP1,MMP1_mRNA,MMP3_mRNA,MMP13_mRNA,p38,p38_P,PP4,proMMP1,proMMP3,proMMP13,PTPRT,SOCS3,SOCS3_mRNA,STAT3_cyt,STAT3_P_cyt,TIMP1_mRNA,TIMP3_mRNA,TRAF6,TRAF6_PP4,ADAMTS4,ADAMTS4_TIMP1,ADAMTS4_TIMP3,Aggrecan,Aggrecan_Collagen2,AggFrag,ColFrag,Collagen2,IL1,MMP1,MMP1_TIMP1,MMP1_TIMP3,MMP3,MMP3_TIMP1,MMP3_TIMP3,MMP13,MMP13_TIMP1,MMP13_TIMP3,OSM,TIMP1,TIMP3,IL1_IL1R,IL1_IL1Ra,IL1_IL1R_IRAK2,IL1R,IL1Ra,OSM_OSMR,OSM_OSMRa,OSMR_SOCS3,OSMR,OSMRa,cFos_cJun,cFos_P,cJun_P,cJun_dimer,SP1,SP1_TIMP1_DNA,STAT3_nuc,STAT3_P_nuc,TIMP1_DNA
0,-1.2765865448176557e-20,5.277049306356759e-12,-2.6175626587419473e-09,100.0000000002293,5.0,1.814833611222848e-19,99.9994334308206,-8.772714108594872e-07,-2.74408540130103e-25,99.99975674768835,0.0002848851281573771,100.0000000252095,-8.619893374836892e-09,99.99995370895246,1.578969562441297e-22,3.606944151862084e-19,-8.24776828032005e-20,6.974961265027644e-20,100.00000002154833,3.185803627152823e-08,-2.0041184758146996e-20,-3.4533052364473226e-23,-1.0735978742651393e-23,1.7309261075144256e-25,1.0385711866092006e-11,-1.081658205224505e-12,-1.1016788101815003e-09,100.00028678008847,0.00020782274927178964,19.999999999974275,20.000000000010292,100.00000268924323,-5.768128213943547e-19,-1.4249818686180632e-24,-1.3519488734681542e-28,2.171655200751467e-25,0.0,100000.0,-5.7514614113141586e-27,1.7388886710065698e-66,-1.4311459946006223e-27,100.02377763254833,-1.4589891048917187e-30,-3.472799044197818e-35,-1.7322399752743574e-36,-6.266595255057941e-28,9.53759742248968e-32,1.7173193248811657e-33,-9.885714669448306e-58,-9.119920916941865e-63,-5.086128239335005e-65,999.8823258773662,200.0,200.00054356047698,-0.09557166391203872,0.0,8.793370654243678e-05,99.9787314848876,0.0,0.034115283922165084,0.0,-3.4808432198205736e-14,100.00007706276912,0.0,2.242343592192193e-37,-2.4221503640855983e-24,-1.3659428895549443e-10,-9.738288484970568e-16,1.9110446656323406e-42,-1.618957360123709e-47,3.2460725459863824e-14,-1.0406374265665922e-09,2.0
100,1.619379845070289e-20,-1.274170699377117e-11,5.178406072152245e-09,100.00000000008508,5.0,-3.484791843118187e-19,99.99827839154352,8.944723353496722e-07,8.636093607826611e-26,100.00014579723188,6.599406193783407e-05,99.99999999512859,2.036213057738875e-08,100.00000714894583,-2.4585215533540034e-21,5.742791478629221e-20,7.117451832044628e-19,4.5540214728940116e-20,100.00000002247346,2.42385327446298e-08,-1.0489618211348527e-20,4.952879542445286e-23,1.092547346397398e-23,-4.0498355624622196e-25,2.037345238270683e-11,-6.71931166408211e-13,1.3947607572848929e-09,100.00009693267596,0.00020886821240702913,19.999999999991424,19.999999999997684,99.99999866360557,-2.5716280079547437e-19,3.64721749992738e-24,1.4828246182617132e-28,-1.6605004399533822e-25,0.0,100000.0,8.568257973467671e-27,-2.679043583675454e-67,-2.41190493316225e-27,99.76472842886415,3.097425650886881e-30,1.2073153350992148e-35,3.2286208173388185e-36,2.0793912482656898e-27,5.520734605207117e-33,1.067837087258671e-34,-1.292501004500987e-57,-2.3674599892501503e-62,-7.771350957628927e-64,999.7950312166714,200.0,200.00013100965404,0.0842520510705341,0.0,0.0012784409542645869,99.97121073423553,0.0,-0.028197635332331633,0.0,2.393052015075896e-13,99.9388193823806,0.0,-1.7977570978975696e-37,-1.2150915936658582e-24,-2.62560681322173e-10,-4.7334110227208345e-15,-2.793472374089683e-42,1.0170699325815298e-47,-1.981298450189598e-14,-3.026445497393318e-07,2.0
200,-1.2457680105192466e-20,4.164358092410101e-12,-9.021623777551457e-09,99.99999999976174,5.0,-2.45639696585976e-19,100.00065610750316,1.0147206046073779e-06,-5.1435183320573773e-26,100.0001655890158,-0.0003031433963833634,100.00000001019735,1.3123158602571733e-08,99.99989637634097,4.03091146916184e-21,4.75386615400959e-19,4.031425043143453e-19,2.6874082296909504e-20,99.99999996997941,-1.620684418109195e-08,-5.739406355421353e-21,-4.979237794695095e-23,5.47421161102912e-24,-5.261719697095228e-25,-6.486942844147842e-12,-7.937464654921312e-13,-1.551237073741149e-09,99.99992063784214,-0.0002006202659184667,20.00000000001164,19.99999999999237,100.00000006408133,-6.043462237176953e-19,-3.549168905854989e-24,-1.7239292944345749e-28,-2.4002883194268763e-25,0.0,100000.0,-5.482788733288057e-27,3.5364059096681514e-67,7.149081472317571e-27,99.681853456289,-1.273836351930091e-30,-5.809142625111515e-35,2.672249004526007e-36,-2.164294082627868e-27,-7.665629356730275e-32,-1.1689487461165449e-33,1.2982417172412323e-57,-2.3021249238851064e-62,-3.667356807001915e-64,999.8523732710985,200.0,200.00102930700254,0.1481924545235639,0.0,0.0011330803335804812,99.76049385893496,0.0,0.26048174382189454,0.0,-2.9935503645991803e-13,99.90953905247116,0.0,-4.148732289957248e-37,9.64290576970831e-25,-9.730255891895309e-11,-4.978012212653972e-16,-2.846156602872728e-42,1.1713001345787413e-47,2.1951996363574964e-14,1.4166526148862246e-07,2.0
300,3.2797799677126558e-21,1.2691429429542542e-11,1.4667604955625518e-08,100.00000000023593,5.0,-7.382090867970108e-19,99.99933476663807,3.0562682449349207e-07,-1.2170266050599728e-25,100.00030564996085,0.00033070168559135005,99.99999998423728,2.212589321048316e-08,99.99970403968932,-1.792463709003543e-21,-1.9543951073429538e-19,7.561915875918603e-19,8.19232360905332e-20,99.99999997220245,-1.4586620757307227e-08,-1.5968451353647851e-21,7.61253912930439e-23,-3.782733061017307e-24,-6.025347239119943e-25,1.4801613954118105e-11,8.483103075223754e-13,1.429484085677667e-09,100.00029623383696,1.0412887275288164e-05,19.999999999986002,19.999999999991278,100.00000207801156,7.3390038362337695e-19,7.574198621731249e-25,-7.1033059338559015e-28,1.1045914257298864e-25,0.0,100000.0,4.6541227999753926e-27,-3.9880510188788206e-67,2.3453988362384825e-28,99.76610065069914,9.443540200358115e-31,-1.0050267121809645e-34,4.054135370147118e-36,-2.9693723529169203e-28,-7.739420840043852e-32,-1.0777937319062937e-33,-4.7431397398076785e-58,-2.2925030005185264e-62,-2.6717720960109368e-64,999.6966211860415,200.0,200.00075517979843,0.3956090061659112,0.0,-0.0003401791841721385,99.80104236880766,0.0,0.24960087036072925,0.0,-2.6433262050769846e-13,99.57728022797464,0.0,-5.016372081923152e-37,-2.9292987702181303e-24,-2.661565468722095e-10,-3.3933742746571703e-15,-1.4944822124139736e-42,-1.1572845231954994e-47,-5.22854062915411e-16,-3.7992884061283956e-08,2.0
400,5.523111487524346e-21,3.3876312107631078e-12,-2.1815584676324536e-09,100.00000000011232,5.0,-5.640620607365608e-19,99.99892343416636,-1.4857983740885148e-06,1.5671930924406708e-25,99.9998691309419,-0.00025060468696138814,99.99999996970551,2.159539108068534e-09,99.99963700736336,1.4593692410639818e-21,-5.927142611083614e-20,-7.256450732467615e-19,9.985230796302582e-21,99.99999997942857,1.0512090385770267e-08,9.210869699483746e-21,-5.883574394829792e-23,8.227680826695837e-24,-2.510233406115788e-25,-1.1030488072563494e-11,-2.3948171914769463e-14,-1.2556836367161672e-09,100.00007897690833,0.00022156152405887122,19.999999999982844,19.99999999999245,100.00000020875726,-3.824966787358477e-20,2.616988064023318e-24,1.9591657112308986e-28,1.2512398819871762e-25,0.0,100000.0,-2.4647305264794704e-27,-5.713071767318454e-67,-9.073482146483903e-28,99.51080197253243,3.23045665194341e-30,1.072125015531115e-34,-4.17371987757462e-36,1.657036661004207e-27,8.91886103074143e-32,-3.44258694572859e-33,-7.392398493430311e-58,2.089509787356323e-62,-1.0060902279701716e-64,999.5514010491951,200.0,200.00164935090157,0.3269971470406366,0.0,0.0017472426891313206,99.61125545170948,0.0,0.3606960690021615,0.0,2.168202497066943e-13,99.53077998573856,0.0,-3.915702085788569e-37,-2.1369563682637126e-24,4.5999852005596156e-11,2.259565780920226e-15,-1.3906546015286186e-42,-1.262276859906463e-47,1.2659328666230924e-14,1.8277703706827853e-08,2.0
500,-7.898524608244606e-21,-3.005131992126231e-12,2.53785217586919e-09,100.0000000000117,5.0,5.455599259434291e-19,100.00075235483075,3.37406926859517e-07,-4.897478448210301e-25,99.99968332286069,-0.0001843228945992276,99.9999999809764,3.288275370994362e-08,99.99968842193032,-4.376783576500376e-21,-5.105998583964217e-19,8.82701282550973e-19,2.1691373994444058e-20,99.9999999754768,6.91208316689519e-10,1.7992683773353558e-20,3.5052208993957396e-23,-2.179980594977668e-25,-7.650124968905329e-25,-4.488348908753841e-12,5.231605614069208e-13,-8.998110536618468e-10,99.99988831806152,-1.7756218638841797e-05,19.99999999998384,19.999999999990266,99.99999953993904,1.072250847328863e-20,4.0244761633458354e-24,1.4277747284698138e-27,1.3831370543719095e-25,0.0,100000.0,1.7269440091515017e-27,-2.4384797157743067e-67,1.992668540970054e-27,99.48426646438833,1.0034841957030643e-31,9.725523960162089e-36,3.474023278883688e-36,-1.3719052245804736e-27,-9.507745057834957e-32,-1.7137139155723142e-33,1.3139043398555685e-57,1.838933636216154e-62,-9.923849334009603e-65,999.4529512371221,200.0,200.00150821519043,0.432222938274182,0.0,0.002382392119368593,99.57639967403784,0.0,0.5576659589666093,0.0,-3.2847695885079523e-13,99.46971476730889,0.0,-5.124754205186584e-38,-1.282575509170857e-24,-2.28957541763832e-10,5.982064701664184e-15,1.2624640995165492e-42,-1.622221804872898e-48,-2.874942316894126e-15,2.2923454728757213e-07,2.0
600,-1.0164941798269581e-20,-1.3620011767979833e-11,5.997546220878773e-09,100.0000000001198,5.0,-9.067988417879132e-19,99.99763213442665,9.212663155201914e-07,3.4494037334267786e-25,100.00012713444501,3.3974249538846736e-05,100.00000000733546,-3.034670269632435e-08,99.9994187563418,1.719286758863208e-21,-7.193011960228883e-19,2.5690610097975224e-19,3.833342103110826e-20,100.00000000406455,1.8187676975741402e-09,1.8890063250743735e-20,5.0461836192138555e-23,-1.3821516753406927e-23,6.293503181191088e-25,2.6671046225504857e-11,-3.196754924238627e-13,-5.194930562178272e-10,100.00017366146577,0.0002905083117173628,19.999999999993406,20.000000000006967,100.0000002820543,-2.1428966793074102e-19,3.9410199683699834e-24,1.964613058774407e-28,1.8227408655903925e-25,0.0,100000.0,-4.059111077012643e-27,1.2689844631866905e-66,6.208034924689897e-27,99.43536139053923,-3.1189361817891527e-30,1.251728267863936e-34,-2.936571704117191e-36,-2.031406906341725e-27,-6.051336594283596e-32,-2.4271040187466962e-33,2.816787041952833e-58,2.139302975405052e-62,4.953852425189244e-64,999.2673836091076,200.0,200.0020331243358,0.49371053189424546,0.0,0.002342004675033242,99.36930843350768,0.0,0.5033282696550044,0.0,2.453153303158531e-13,99.46233528945464,0.0,2.6430105133619854e-38,-8.258845042802923e-25,-2.1197791757473024e-10,-5.104230520759911e-16,8.284882123973822e-43,1.6017693043315584e-47,-2.108764131361488e-14,-3.346385055731357e-07,2.0
700,-2.9768687281020155e-22,-1.202496697323411e-11,1.1493658490783266e-08,99.99999999993793,5.0,6.239292491433799e-19,99.99783943216266,-1.9876733238071855e-06,-1.4339866116428117e-26,99.99938072232965,0.0003299053351895383,100.00000001203554,3.532293923447503e-08,99.99951423592249,-2.8116145509211207e-21,-5.21689984651506e-19,-3.881093591220481e-19,4.512034781851346e-20,99.9999999677815,-1.5633196228870898e-08,-2.2528621322336125e-20,2.2691017160076824e-23,-6.50499506339302e-24,4.429587531209476e-26,6.327426588052338e-12,3.4551698210998466e-13,-8.185741773304906e-10,99.99973782945459,0.0003277225104580451,20.000000000000608,20.000000000011013,99.99999902427487,-5.817852084062378e-19,-1.16194435862012e-24,-5.144866155961265e-28,-2.8052412335058383e-26,0.0,100000.0,7.972132753348826e-27,5.838820046393596e-67,4.183408004644559e-27,99.26536270995767,-1.1445118331694603e-30,6.634889001924173e-35,1.5534050338759967e-36,9.073118289106929e-28,-7.464647371003412e-33,4.464836117835778e-34,1.1670792963099932e-57,-1.179777983552301e-62,3.9040181118033514e-64,999.2615558821709,200.0,200.00326552139194,0.7843152384325126,0.0,0.0029186806639666073,99.37265769048658,0.0,0.7335695232281827,0.0,-1.5739037556102989e-13,99.3510633376546,0.0,-2.262727815685184e-37,-1.2118888573268112e-24,6.308317302138288e-11,3.372473045994634e-15,1.854922826747285e-42,-1.4016945241253042e-47,1.805005278992172e-14,-2.885032418262075e-07,2.0
800,-9.213941024405541e-21,3.7603304517407574e-12,-1.130849004883597e-08,100.00000000023564,5.0,-5.660426284060115e-19,99.99741576745646,4.232109919602533e-07,-3.5728625827793804e-25,99.99962926847031,0.00042424818918035954,100.0000000150636,-4.545705125581622e-09,99.99929388991637,-2.513004407648238e-23,-5.067348399026525e-19,-3.1158448678412803e-19,-1.978682588517944e-20,100.00000002944162,-3.0304066498997286e-08,7.781350117409866e-21,7.576184967197443e-23,-6.885063545871612e-24,6.864339710769775e-25,-2.4773599445503114e-11,-8.170923282424601e-13,1.3314721555482102e-09,99.9998829677357,0.0001498012008526049,20.000000000017955,19.999999999989566,99.9999967784033,6.977725023426374e-19,3.217633403740087e-24,-5.226143449022897e-28,2.48194283744702e-25,0.0,100000.0,-5.783725146420301e-27,-1.905737178050587e-66,1.150362611067514e-27,99.175997186363,-5.431827544450171e-31,1.1060510846584946e-34,9.839824507853869e-37,1.8638935358272062e-28,4.179325266368592e-32,8.428060367937238e-34,9.67442855749347e-58,-2.1743706398091926e-63,2.4051951155448944e-64,999.2145980465635,200.0,200.00280910819185,0.6632302539299648,0.0,0.0006184377438342396,99.33544004643106,0.0,0.8384177697985891,0.0,1.246263880373343e-13,99.23820045297732,0.0,-8.365778079646924e-38,-1.930812124333336e-24,2.392422612127606e-10,5.851556609888823e-16,-2.562790645974321e-42,-1.74894355775582e-47,3.2073745755389536e-15,-1.7107097716568937e-07,2.0
900,1.4867441040730026e-20,-6.75741338112451e-12,-1.6687448615736158e-08,100.00000000018386,5.0,2.536081218057831e-19,99.99677431253019,1.503647553262646e-06,-5.039567042769997e-25,99.99972756574755,0.0004877851168489502,99.99999999140432,3.3877359988373618e-09,99.99920459633444,1.8240404837480203e-21,-5.9737611139643275e-19,-6.961729116890983e-19,8.470376313661353e-20,100.00000000843669,-5.104061038598695e-09,2.2922127848590064e-20,8.121022514574743e-24,1.1939218002597122e-23,4.330983730694343e-25,2.7872898652570416e-11,2.798999303681221e-14,-1.3270272055025988e-09,99.99985984775688,-0.00015104945566457353,19.999999999987235,19.999999999990088,100.00000016100962,-6.380262466525874e-19,4.969092610329807e-24,1.4339519538379657e-27,-1.8308328716631542e-25,0.0,100000.0,-3.980184198293389e-27,-1.665636628028483e-66,-7.782023232645094e-27,99.15269675431861,-6.3030730940605426e-31,-1.0270182043898767e-34,3.3399288167073826e-36,-1.0385907003333297e-27,-1.8562260261369474e-32,1.3629962286751072e-33,-1.0155856313974316e-57,-1.1861698712895512e-62,-5.818840343670064e-64,998.9815452369734,200.0,200.00400586180373,0.7999206385833987,0.0,0.0011188253449911255,99.1846574243343,0.0,0.784008008657068,0.0,2.627881152219518e-13,99.0342099447593,0.0,-1.5832487658861918e-37,-6.1626861254763e-26,2.7910657148026225e-10,4.4524598648532914e-15,1.869975049785054e-43,1.6762923762319406e-47,2.6469479253876517e-14,-2.227050216353399e-07,2.0
