milliseconds,ADAMTS4_mRNA,cFos,cFos_mRNA,cJun,cJun_mRNA,DUSP16,IRAK2,IRAK2_TRAF6,IRAK2_TRAF6_PP4,JAK1,JAK1_P,JNK,JNK_P,Matriptase,MKP1,MMP1_mRNA,MMP3_mRNA,MMP13_mRNA,p38,p38_P,PP4,proMMP1,proMMP3,proMMP13,PTPRT,SOCS3,SOCS3_mRNA,STAT3_cyt,STAT3_P_cyt,TIMP1_mRNA,TIMP3_mRNA,TRAF6,TRAF6_PP4,ADAMTS4,ADAMTS4_TIMP1,ADAMTS4_TIMP3,Aggrecan,Aggrecan_Collagen2,AggFrag,ColFrag,Collagen2,IL1,MMP1,MMP1_TIMP1,MMP1_TIMP3,MMP3,MMP3_TIMP1,MMP3_TIMP3,MMP13,MMP13_TIMP1,MMP13_TIMP3,OSM,TIMP1,TIMP3,IL1_IL1R,IL1_IL1Ra,IL1_IL1R_IRAK2,IL1R,IL1Ra,OSM_OSMR,OSM_OSMRa,OSMR_SOCS3,OSMR,OSMRa,cFos_cJun,cFos_P,cJun_P,cJun_dimer,SP1,SP1_TIMP1_DNA,STAT3_nuc,STAT3_P_nuc,TIMP1_DNA
0,-6.992296314620065e-21,-7.77672809083831e-12,-4.161274448001419e-09,100.00000000023876,5.0,-8.888983319394314e-19,99.99957927436897,1.349745340839725e-06,-1.5410709779988116e-25,100.0003628744517,6.84441232894972e-05,100.00000000259503,3.4722181971569704e-09,100.00006663981789,-4.133987022705774e-21,2.503286321362223e-19,8.184921018248851e-19,2.7914923214456444e-20,99.99999999277237,-2.8860934684053735e-08,-1.0877806222058002e-20,6.410141851738986e-23,2.9201263082398325e-24,-1.674821736868362e-25,-1.759022318093081e-11,9.39223363820003e-13,1.3941184670171236e-09,100.00024082979985,9.088556257205344e-05,20.000000000024507,20.000000000013138,100.00000132330726,7.673548572839345e-19,-1.7700794446514103e-25,-1.505027926028429e-27,2.075799289413991e-25,0.0,100000.0,-2.8166452089475565e-27,-1.170138786616933e-66,-8.036953466450213e-27,100.11262696138218,-2.524323461748297e-30,6.935624234550556e-35,3.0584508526778765e-37,-1.210210990116505e-27,-7.572301348116965e-32,2.1241695967784794e-33,-9.540231301820131e-58,1.3999582836272135e-62,2.6823887031739702e-64,999.9830329711278,200.0,200.00043299338995,0.11519240234829556,0.0,0.0007615661265083798,99.8809073876872,0.0,0.09860056520224326,0.0,1.1831948082232026e-13,100.04058784784915,0.0,-2.1683133896478848e-37,-6.934232886354692e-25,1.1971468023597246e-10,-1.978249151918427e-15,-1.3572512341568342e-42,-5.3693126915400146e-48,-3.422488519445833e-14,2.93256430496498e-07,2.0
100,-2.327388133428763e-21,-4.607374379636337e-13,-7.48166248388248e-09,99.99999999987728,5.0,6.921684633159347e-19,100.00053225600503,1.3899397761735146e-06,-1.7071233267417732e-25,99.99985381337578,0.00016209115395292718,99.99999997818057,1.9409549009719248e-08,100.00003082355222,-1.7976685227404366e-21,-3.5132741760369764e-19,-5.146800978625481e-19,1.907605362147537e-20,100.0000000142035,-2.2892034307137778e-08,-9.663616285227949e-21,-4.063794004953576e-23,6.084000925492757e-24,-6.371894412750479e-25,3.2689260066810556e-11,-4.1331030154334764e-14,7.213031963252208e-10,100.00021801259446,0.00020703497234355236,20.000000000016517,20.000000000009376,99.99999737206866,7.952710978913865e-19,-4.166628217057294e-24,-7.174490804630112e-28,-6.241588135831227e-26,0.0,100000.0,-6.686702725492742e-28,-1.5414469748734206e-66,-5.705906747008166e-27,99.82620307919022,3.892665846101087e-30,8.594322739531732e-35,3.9775393592974696e-36,1.184589468791411e-27,-7.890834405516186e-34,-2.2053782543792422e-33,-1.457253091851479e-57,-5.37412788299894e-63,-3.315432149812674e-64,999.8581075950644,200.0,200.00008662163506,0.13113987690640283,0.0,0.0008854983589507458,99.92338293470401,0.0,0.1369495233957792,0.0,3.427438868640164e-13,99.79450985816806,0.0,4.7173148854584815e-37,-2.9984009882397254e-24,2.9412656959827276e-11,2.4203411626426174e-15,-1.2266229001931597e-42,-9.697884388117158e-48,-7.222165920000325e-15,-2.7372326216678907e-07,2.0
200,-1.4724868821801696e-20,-2.401240284164144e-12,-1.6270837406482087e-08,99.99999999974112,5.0,6.487515900725025e-20,99.99964324729419,-2.2268317649222004e-06,-4.687167637008474e-25,99.99992519618056,-5.745525024342609e-05,99.99999998712465,-2.9303854371967526e-08,99.99980556055802,1.04462068641599e-21,-6.79072554957523e-19,-1.374806083892735e-19,6.4178701395453395e-21,99.99999996986713,-6.5777510019014106e-09,-4.435412398753084e-22,4.786610730272288e-23,-6.924206943121572e-24,-4.051725734842398e-25,1.2800465203530002e-11,-2.512110699529218e-14,-6.911041771689646e-10,100.00029739851585,-1.193294488445622e-05,19.999999999976584,19.99999999999201,99.99999717962106,7.616834355659777e-19,-1.5243162865543026e-24,1.717637709861172e-27,9.505396014333485e-26,0.0,100000.0,8.488240737718633e-27,1.8843308764763825e-66,6.838125261943411e-27,99.88549422279942,-4.26458909231612e-30,-6.568123294589467e-35,9.733506749555119e-37,-3.502679458732893e-27,5.88366213719622e-32,5.0412135593426436e-34,1.2669504332335456e-57,-1.303479556419552e-62,3.4905446387211297e-65,999.7760755041254,200.0,200.00037835914782,0.15748053878431809,0.0,0.001915842636014704,99.85332903621206,0.0,0.11477757592012817,0.0,7.140397586344595e-14,99.88134066332566,0.0,3.4571454389553655e-37,-1.5379929298525327e-24,1.3267701843410542e-10,-1.6325963442961838e-15,-2.379731910256746e-42,-5.120862574902929e-48,3.604032711603655e-15,2.6800422194853336e-07,2.0
300,1.6590100705401772e-20,5.078169605656476e-12,1.3276491311201478e-08,100.0000000002569,5.0,3.7710626040743565e-19,99.99868318799761,2.4426356694215605e-06,3.4816850354600173e-25,100.0000163459967,-6.720407608437041e-05,99.99999997027204,3.0512156172609768e-09,99.99976510387637,1.8660907259246524e-21,-1.60130844657907e-19,7.046750855424065e-19,-8.984762467414834e-20,99.9999999958226,-3.7427319444056755e-09,-2.439861068069153e-20,5.201431183763021e-23,5.0593810250900475e-25,6.210022651217881e-25,3.214932006962269e-11,9.070015371179404e-13,-1.8234736865656553e-09,99.99984780784831,0.000252931231785931,20.000000000026517,19.9999999999926,100.00000177069838,-6.960608626465696e-20,-1.3769654178889286e-24,-1.6580637830435866e-27,-1.5502469385391295e-25,0.0,100000.0,-1.0100936766805545e-27,2.292039992917993e-67,-3.6562207351838125e-27,99.78013174775357,-3.0258857637488855e-30,7.15400149675521e-35,-3.054601414254136e-36,-1.1598675635105095e-27,-4.697126073285565e-32,2.780393160558562e-33,1.4227952443185224e-57,-2.485181456886326e-62,6.87958105921389e-64,999.8367603342007,200.0,200.00083248482096,0.37955398326779227,0.0,0.001801703622545025,99.66831721849339,0.0,0.21042958516258758,0.0,3.514792633888379e-13,99.59307341623602,0.0,-2.514452607896254e-37,-7.493379816286595e-26,6.602288787367797e-11,-3.359647030488221e-15,1.6913599122417138e-42,4.9693475226143075e-48,-7.235748643704789e-15,3.278242371051639e-07,2.0
400,1.773868656283944e-20,-3.4510958360421262e-12,1.6612874905570257e-08,100.0000000002787,5.0,-1.6716952615113857e-19,100.00016444145481,2.5402342932624147e-06,3.359981236854424e-25,99.99989743142099,6.910396830050615e-05,99.99999996720655,1.3939221987550202e-08,99.99978784979179,-1.5918900690239745e-22,-6.947767206723833e-19,-8.330067692248459e-19,-8.094179618823238e-20,100.00000002137095,-3.07728017844213e-08,-2.4836679382534218e-20,-6.246011680978209e-23,-9.550193659620363e-24,5.294184456043495e-25,7.039844719986416e-12,-2.9045057543886254e-14,7.067322054444176e-10,100.00013037402962,-0.00012259237314632483,20.00000000000518,20.00000000001244,100.0000018582014,-2.1839244002806533e-20,-3.8172220626108734e-24,-1.1364716875796811e-27,-1.0609743035836957e-25,0.0,100000.0,-1.1112303436867563e-27,-1.8551379190418753e-66,-2.075795024811325e-27,99.64777460366325,1.003987728023082e-30,-8.706949367390403e-35,1.9131727146487748e-36,-1.4632896778906005e-27,8.097887086186932e-33,-1.5237142616313024e-33,-9.906823977038633e-59,-6.094004024490678e-63,5.322445272590596e-64,999.536779168008,200.0,200.00204891751784,0.4920067460209449,0.0,-0.0009983254353546174,99.51583133113454,0.0,0.313063791969593,0.0,-5.803372338909198e-14,99.61113868336851,0.0,3.0706142607033855e-37,-4.974813846313613e-25,1.2467920102869327e-10,6.4826348769005845e-15,9.493511702681023e-43,-1.694084164744336e-47,-1.3598734608066135e-15,3.372774222750409e-07,2.0
500,1.144580779198132e-20,-3.3821209979383096e-12,8.734028316248511e-10,100.0000000001345,5.0,7.982469648836222e-19,99.99863837130088,-2.5097211782052728e-06,-5.673129813420497e-25,99.9995721198296,2.659694559325913e-05,99.99999998903768,3.429164799826297e-08,99.9997140762239,-8.617183232723137e-22,7.275034712903696e-19,3.761908932951162e-19,1.2992672294726722e-21,100.0000000276196,-1.2664516090804183e-08,2.9754102395504684e-21,-8.251335516397221e-23,-4.0140581722366424e-24,3.3213527076557804e-25,7.931744397079087e-12,-1.0803847421131966e-12,-1.5658153341382307e-10,100.00011260789667,-0.00013059220470668537,20.000000000006168,20.000000000002174,99.9999991157451,-6.802760713969711e-19,2.798240248235088e-25,-1.393954424157175e-27,-4.27404844516598e-26,0.0,100000.0,3.0371313991826007e-27,-1.3754968088400678e-66,-2.699288157683422e-27,99.46926602628368,-2.956102013223081e-30,1.085236451208999e-34,1.3616973788293648e-36,-3.7377914891287433e-28,9.063112185296644e-32,-3.1856072602165366e-33,8.214066606454823e-58,1.9118722299710046e-62,3.989660373192588e-65,999.3593548181491,200.0,200.00163278496981,0.3593569532127404,0.0,0.001411820382548403,99.4268388264486,0.0,0.49370471833387386,0.0,3.370114723816513e-13,99.51113669698707,0.0,2.4339168722751714e-37,1.8326878156371797e-24,-6.964927048372124e-11,4.3401729673654396e-15,1.3358291749617123e-42,-9.144012552654531e-48,-2.1458928160475817e-14,1.229675683830848e-07,2.0
600,-1.0840076932839345e-21,9.921741510838189e-12,-9.556048611520092e-09,99.99999999981146,5.0,2.7708609623342634e-19,100.00012173790387,2.116463948121704e-06,-3.5641162240362326e-25,99.99992367198175,0.0002618270191965359,99.99999997283624,-1.720307924362681e-08,99.99952228532052,-6.344042830753623e-22,4.2054715167694944e-19,7.344017233768559e-19,4.6637073302172536e-20,100.00000000207069,8.305925617175558e-09,2.5618915634571222e-20,7.010963971615654e-23,6.881410963386348e-24,-5.03575315734922e-25,1.693493747559079e-11,2.579030164591852e-13,-1.3861947824865543e-09,99.99979380229063,1.680631074814185e-05,19.999999999978844,20.0000000000031,99.9999972828155,-6.037706543876343e-19,-1.7287161570209986e-24,1.6435524875307606e-27,-1.2639166518591036e-25,0.0,100000.0,-1.0489523009536285e-27,-1.768136079008308e-66,-1.3865811793440758e-27,99.3618032786283,1.8858567701858794e-30,6.904569028939936e-35,3.4555658469060715e-36,3.248956652285531e-28,9.546547453385935e-32,-3.3653974192453095e-33,-7.6559279035208e-58,7.535721023935602e-63,-1.5261244384499128e-64,999.2734006753487,200.0,200.00219541139137,0.5405035518051478,0.0,-0.0006082549302320669,99.3023626710912,0.0,0.5978296905754925,0.0,4.06859570591109e-13,99.42234362858261,0.0,-3.5483226868018013e-37,-5.045327923225253e-25,-1.8540382631968964e-10,-3.0868807950090408e-15,-9.890251751476164e-44,1.601749322835273e-47,-2.929323805357638e-14,-8.883569018815092e-08,2.0
700,1.1955646658935339e-20,9.211022398794493e-12,1.0083949374129283e-09,99.99999999980803,5.0,9.154157219452077e-19,99.9989145390629,1.3277442964640057e-06,2.7954293114956116e-25,99.99978264091307,0.0004554840162344222,100.00000002671591,-5.358644362640311e-09,99.99946274584339,2.952100490054128e-22,7.379616373827188e-19,5.280471708696268e-19,-8.431320308158992e-20,99.99999997334527,3.11902627891813e-08,1.6888033193636966e-20,-1.8500925503307021e-23,-2.7775427825371023e-24,1.895057167849714e-25,-3.222548297758526e-11,-9.451043669169584e-14,-8.476597388658398e-10,99.99980009834916,0.00023761369441710665,19.999999999999233,20.00000000001074,99.99999904895441,6.97627784293754e-19,1.2741036610221981e-24,8.484514018155265e-28,-2.526222119125091e-25,0.0,100000.0,-7.141522642170803e-27,-5.443854627748542e-67,-2.409217979462472e-27,99.29169355989248,-2.084241224384722e-30,6.461953008617092e-35,3.590102377381468e-36,1.0057470676181563e-27,1.0094567270869765e-32,-2.8827704119989753e-33,2.4084450017375728e-58,-1.8299876842243818e-62,6.05801648612028e-64,999.4189129958573,200.0,200.00223554695674,0.8004398751041534,0.0,0.002970453980095608,99.30396406471326,0.0,0.7936329282655832,0.0,2.41028664325117e-13,99.2021587805159,0.0,5.824684238878555e-39,1.949550480918012e-24,7.591429822385649e-11,-7.429189215518187e-16,2.0379505155485115e-42,7.020035745170478e-48,-1.5847251620731775e-14,-2.9211440311448944e-07,2.0
800,-1.0994100565760437e-20,-7.16173558162798e-12,5.896252131414012e-09,99.9999999997682,5.0,6.135100507229456e-19,99.99757574563742,2.3646721681765033e-06,5.136891063690013e-25,99.9998867112178,0.00032846793584791927,100.00000003205504,3.429927897339998e-08,99.99930077779311,4.418085459762606e-21,6.982594016077667e-19,-6.905202531040845e-19,8.047616102256417e-20,99.99999997337575,-6.0796177567253194e-09,2.259708022956769e-21,7.770762287906985e-23,6.603071227561793e-25,-8.693608605142177e-26,-6.55281200856944e-12,7.637761843425192e-13,8.964044538280477e-10,99.99990813554147,0.00025641669178002224,19.99999999999674,19.99999999998702,100.0000000073248,-2.6239714403119755e-19,1.4001115831373476e-24,-1.4929113430427542e-27,2.758158942498957e-25,0.0,100000.0,6.049647475925917e-27,2.6792942319290153e-67,6.233876480493212e-27,99.30359665523028,4.502488324979659e-30,-7.034995846922483e-35,3.0811090060389164e-36,2.3140443087353283e-27,8.019111930792842e-32,-3.192749517952525e-33,-9.10352566674061e-58,-1.290801280253657e-63,5.519408545933982e-64,999.1517386357488,200.0,200.00349829264673,0.8796118409640877,0.0,0.002043051796780048,99.20856409786609,0.0,0.8369098087008119,0.0,-2.692237819871512e-14,99.26902051437754,0.0,3.973433971529119e-38,-1.136909274703348e-24,1.3281654837759211e-10,-2.5543061752840434e-15,-1.944044527815758e-42,-1.553514805183747e-47,1.5573556819609817e-14,3.1995175422229275e-07,2.0
900,3.975796154176827e-21,3.6507307696027735e-12,1.5152235692369907e-08,99.99999999983632,5.0,-1.452120715845628e-19,99.99825871047636,1.9908767798218655e-06,6.207146659502178e-26,99.99937408951371,0.0001907947875986726,99.99999996983658,-1.6372412303353338e-09,99.99927925588689,1.7226576633268743e-21,1.874827050501617e-20,-3.5957962426461454e-19,-5.2143662452419866e-21,100.00000002200895,1.3642100357877198e-08,1.6454627609043017e-20,-1.0141807554425948e-23,6.565226425551739e-24,-8.151894429494291e-25,1.5708690122219231e-12,-1.138175909335917e-12,3.8266765546516505e-10,99.99969304076606,0.00017530606896799288,19.99999999999301,20.000000000005937,99.99999647730799,4.509072361192231e-19,-2.8528761683742542e-24,7.829859625527673e-28,-7.039864620299883e-26,0.0,100000.0,7.043656025460328e-27,5.499886569345038e-67,4.13390349889868e-27,98.98330542559277,2.7011026966186804e-30,9.207618330688882e-35,-2.832230282062537e-36,3.249961795543145e-27,-7.28267231357921e-32,2.623536001598239e-33,-1.4073232991044683e-57,-1.0738320185060481e-62,6.577585644727606e-64,999.1458588868952,200.0,200.00391050055498,0.7623818525279419,0.0,0.003570936630874358,99.24283841757253,0.0,0.8454570122135264,0.0,-1.4501578557338542e-13,99.20662636144131,0.0,-1.2907029382434594e-37,5.009763048242152e-25,2.424535202843749e-10,-2.696194334894127e-15,-2.5953185282266514e-42,-5.1379924269988514e-48,-2.074260768597877e-14,1.79911546035569e-07,2.0
