miliseconds,TV,U,nTeff,dTeff,PDL1,TVd
0,13.833118835165315,0.0,0.8214759862772721,1.0665255052014342,0.0004795610063538914,0.0
100,16.491538490164043,0.0,-0.020670536790067348,0.38502674661724795,0.0006338169728875942,0.0
200,16.16489347305916,0.0,-0.8957988524386886,-0.16683154034003805,0.0004810646778129917,0.0
300,16.977923544570082,0.0,0.6642644013359273,-0.04330409184951045,0.0007938956354655401,0.0
400,17.612323623425688,0.0,-0.009539587262079596,0.06101446504878805,-0.000555974581802175,0.0
500,17.206710972933728,0.0,0.6298363058053961,1.2275821515136505,0.00093649338314028,0.0
600,19.36192757220509,0.0,1.8128537875576003,0.5159856905053039,-0.0006639832973073487,0.0
700,19.376838810282585,0.0,1.1541851996307992,1.3514855376143646,0.001062903333948215,0.0
800,21.517381921597266,0.0,1.964171715092475,0.7202038237624564,0.0014087584722410848,0.0
900,21.25014335656659,0.0,1.3198698007497511,1.0781507575837737,-0.00021724607586374046,0.0
1000,21.622725329907713,0.0,0.07692778810157908,1.5312162752617131,-0.0002289307718442245,0.0
1100,23.8147259344744,0.0,1.519950852660345,1.547544396686959,0.0008646074932275696,0.0
1200,23.166500638210973,0.0,-0.033762877123553636,2.107917130578644,0.00143668062782441,0.0
1300,25.79585677929225,0.0,0.15071053340590623,2.077986256035622,0.00034693703463998886,0.0
1400,26.548837357657632,0.0,1.727797116923334,2.917628340636358,0.0011957669947525178,0.0
1500,26.933031612847195,0.0,2.537758860658759,1.6975763051696804,0.0025860349504379463,0.0
1600,28.141423898215226,0.0,3.068806394716914,1.568834215809727,0.002217006119412379,0.0
1700,28.749130533225877,0.0,3.6029854496348968,3.099854146839191,0.0024912405320032605,0.0
1800,29.16102256582477,0.0,3.356688722809402,2.9803655029451566,0.00281859583875204,0.0
1900,32.0933011442876,0.0,4.33247259248925,3.1943934289830573,0.004210383238578926,0.0
2000,31.383796211608043,0.0,5.213262479940468,3.9569524069454878,0.0032097804781723717,0.0
2100,33.75196160187029,0.0,3.834289195041516,4.044816787385423,0.0033869379968124794,0.0
2200,34.89679930720577,0.0,2.969949266955229,5.072577707910506,0.004504584799086258,0.0
2300,36.15427435512897,0.0,5.40534966781528,5.397466407038151,0.004109693558761615,0.0
2400,36.87404673906903,0.0,6.5834539186788605,4.7008670354390425,0.0055824727125260085,0.0
2500,38.8301915452176,0.0,7.257125899293935,5.9892755511561715,0.007232538012532536,0.0
2600,39.56574354408744,0.0,7.827262098035021,7.811485408308055,0.006985304156964129,0.0
2700,43.267315305737,0.0,8.478996038906038,7.306466926368898,0.00664583852318648,0.0
2800,43.79494383577277,0.0,6.783670256574751,8.565950721484619,0.008984538392038078,0.0
2900,44.57215356919014,0.0,8.275717554131159,8.94270772444756,0.009205900536012918,0.0
3000,46.56109881414228,0.0,9.404441069420006,9.09743428390082,0.009972661271576658,0.0
3100,48.43932913820317,0.0,11.390936654258224,9.961770486662585,0.012290673451849563,0.0
3200,50.32734562859752,0.0,12.028142834295227,12.708968823910634,0.013427894159166601,0.0
3300,52.66783231397879,0.0,12.253496914580982,12.691811024193772,0.013703141440754326,0.0
3400,54.2201344807998,0.0,14.8796708021681,16.039069394653822,0.014786436761076674,0.0
3500,57.293669460923084,0.0,16.69552857922931,16.622267907573274,0.015871017163256253,0.0
3600,57.99323987281182,0.0,18.169793662230447,17.55143800060814,0.018632039610930084,0.0
3700,61.28967581974587,0.0,21.076643020497997,20.01267854374265,0.02156319603337445,0.0
3800,64.13220770526308,0.0,25.026096282090062,24.512012050407453,0.02225296220383547,0.0
3900,65.96339002316887,0.0,29.837446180721855,26.878060979965124,0.026224522245042473,0.0
4000,68.06755614115811,0.0,33.229642583282455,28.819208467758052,0.027467908485572057,0.0
4100,71.17657372366892,0.0,38.104945717222506,32.74878226372208,0.03240255248102556,0.0
4200,72.09293791306146,0.0,45.85358973299955,38.97137974479058,0.03426793211129216,0.0
4300,75.52714556140361,0.0,53.30282240207122,42.8638407107023,0.040327188086131546,0.0
4400,78.23850177777827,0.0,61.59119022883392,48.60056226078696,0.043912799942283205,0.0
4500,81.45342738775372,0.0,72.11175129995485,56.245784127086075,0.05014050914928473,0.0
4600,82.2569222469623,0.0,83.1226146096108,60.94264805808544,0.05507577793377168,0.0
4700,85.95248613973776,0.0,96.4470916348249,67.65111352618119,0.06006471021441043,0.0
4800,89.26291132632983,0.0,107.5903008166884,75.39144129938683,0.06758289415747412,0.0
4900,90.58004484880023,0.0,122.16157887246034,81.61809944015162,0.07428299483774613,0.0
5000,92.46113294278072,0.0,136.11372508266712,89.29580127150255,0.08197723775423268,0.0
