milliseconds,solution0,solution1,solution2,solution3
0,0.18,5.0,0.55,0.75
100,0.1772913604367081,4.8901957968718675,0.5280273296728681,0.7298951719027033
200,0.17495977462087112,4.778117747357197,0.507346669308712,0.70967641034954
300,0.1729779097769042,4.663948530211701,0.4879590859295941,0.6894740677788351
400,0.17132174063513977,4.547939059023888,0.4698531058895564,0.6694110494332625
500,0.1699720732788206,4.430390659336871,0.4530087553013166,0.6495955052268989
600,0.16891376547989773,4.311647413476266,0.4374005802493549,0.630123001595977
700,0.16813549385672769,4.192090662461567,0.42299956582606957,0.6110770120032868
800,0.16762932195120536,4.072128638908051,0.4097753779643808,0.5925302085589378
900,0.16739038208037285,3.9521878715651577,0.39769787799866935,0.5745456027230411
1000,0.16741670396318345,3.8327055792754057,0.3867383770506843,0.5571774921708148
1100,0.16770909010225118,3.714123232486048,0.37687062803476395,0.5404724013153342
1200,0.16827095733125066,3.5968789079990495,0.36807196931247016,0.5244703440397908
1300,0.16910833955027627,3.4814089798953325,0.3603230587172655,0.5092046601509186
1400,0.1702295719165543,3.368134766035415,0.35360990873982556,0.49470435046099787
1500,0.17164567420380764,3.257462455387022,0.3479242021369717,0.48099460936762495
1600,0.17337011572600713,3.1497803933992423,0.3432639264732223,0.4680976828058438
1700,0.1754188647878619,3.0454557800209963,0.3396344652530709,0.4560342746479378
1800,0.17781034013467797,2.9448387002090217,0.3370487826525717,0.444823812817916
1900,0.18056554796029345,2.8482610986502253,0.3355284202929789,0.43448553634687404
2000,0.18370812150398086,2.756039308806001,0.3351041586646165,0.4250392030252922
2100,0.1872645344650921,2.6684763081141982,0.3358172299198205,0.41650609382720255
2200,0.19126399854123424,2.5858646690377944,0.3377204452221439,0.4089099658342243
2300,0.19573842835354174,2.508490169395104,0.34087926557510423,0.40227794498106734
2400,0.2007221249749517,2.436637563486334,0.3453732056083339,0.3966415342661469
2500,0.20625130761404784,2.370596494679599,0.3512969154505926,0.3920375102360981
2600,0.21236351903345946,2.3106669955741097,0.35876133196125604,0.3885089355553289
2700,0.21909670220895947,2.257166386606523,0.3678947065668901,0.38610612777401443
2800,0.22648755109041846,2.210435795264448,0.37884318843375875,0.38488769433921594
2900,0.23456915927533453,2.1708461989246985,0.39177045710899144,0.38492140175960937
3000,0.2433689848062022,2.1388045426231863,0.4068575687425415,0.386285077391748
3100,0.25290319355593927,2.1147579342345457,0.42429842296212883,0.38906697895017806
3200,0.26317280738621857,2.0991965375335235,0.44429569658826384,0.3933658855379248
3300,0.27415766905100936,2.0926524034297707,0.46705247710108205,0.39929055183110873
3400,0.2858097950992989,2.095694304491784,0.49276044536468827,0.4069582765591466
3500,0.29804643859672275,2.1089172309791513,0.5215839860479936,0.4164922718006787
3600,0.31074385939241556,2.1329246903030468,0.5536396083209577,0.4280175358347715
3700,0.32373337899426946,2.168303944678257,0.588972383089427,0.4416550114002026
3800,0.33680082011020296,2.215593869432745,0.6275306038777857,0.4575139517714047
3900,0.34969064271607553,2.2752465278502636,0.66914144526887,0.47568262690006896
4000,0.3621156680522472,2.347584811842759,0.713491497131849,0.49621779781480974
4100,0.37377227527578094,2.4327594403692543,0.7601163490335643,0.5191337358996508
4200,0.38435965641680786,2.5307090380115542,0.8084025574672912,0.5443918655071031
4300,0.39360063906633913,2.6411270759806666,0.8576036320915854,0.5718922551421215
4400,0.4012610961300274,2.763439184637438,0.9068694941799679,0.6014681148315542
4500,0.40716519527000034,2.8967936985009333,0.9552866103488826,0.6328841770854319
4600,0.4112046095581925,3.04006733321937,1.001924263196824,0.665839396232738
4700,0.4133410251375044,3.191886711289916,1.0458816874055636,0.699973883367936
4800,0.41360246610107515,3.3506650588362032,1.0863311772538955,0.7348795085885418
4900,0.41207481277631386,3.5146518247468204,1.122553457986037,0.7701132412670985
5000,0.40889028418487017,3.681991412149481,1.1539631184531538,0.8052121085937731
