miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2
0,5.002043134332831,5.001961646780765,95.00076322580632,-1.0141642448374932e-05,0.0,0.0,0.0,0.002776643236582088,0.0004644617851791561,6.37295518322773e-05,1.6025550177387635e-08,-3.08750291039981e-09,-1.8290981117477764e-05,0.0,100.0000043234783,100.00016291174543
100,5.0064199412792805,5.0014813284843544,94.99575769785109,3.645320161664433e-05,0.0,0.0,0.0,0.008465733504029762,0.01276692248916461,9.908456613541601e-05,-2.872251321949303e-09,3.5622647923013396e-10,8.47163617236849e-05,0.0,99.9999587532227,99.99986956478055
200,5.007249272127281,5.011576844909473,94.98849977744116,8.77984620150912e-05,0.0,0.0,0.0,0.013207592026301892,0.020371163287510034,0.00029304385834735163,-9.239069134376364e-09,7.598430411505643e-09,8.840209145913803e-05,0.0,99.99991110783436,99.99940955273556
300,5.011846427989196,5.011476089540887,94.98831209127623,0.00015051613597324488,0.0,0.0,0.0,0.020956077485645198,0.023021840283576272,0.0007701548996001542,2.2904551378283576e-08,6.9694586888091265e-09,0.00016423087656947585,0.0,99.9998898024082,99.99938875060515
400,5.018611058032542,5.022965944545543,94.98042980381715,0.00017503356384125293,0.0,0.0,0.0,0.02634702686020338,0.026795204248405067,0.0008820392390862284,8.487391511790526e-09,5.643045639082249e-09,0.00023249615394504058,0.0,99.99986138259393,99.99906340094482
500,5.0240167945770065,5.022822457925905,94.97279254102881,0.00022339119992267496,0.0,0.0,0.0,0.036602911530412854,0.034807178875302,0.0011974607518859797,6.149516994244672e-08,8.830270811944068e-09,0.0002666998335107597,0.0,99.99980698414691,99.99907402621037
600,5.0295574109963,5.02937430721568,94.96813458127541,0.0003354452052332437,0.0,0.0,0.0,0.04982051745021039,0.045196944194217596,0.0011387911875216743,5.4988590281801964e-08,6.784129266291998e-09,0.0002719838047670214,0.0,99.99977108684227,99.99869990327932
700,5.03163015829234,5.0354992827852065,94.96829863304171,0.00033877108928707814,0.0,0.0,0.0,0.05853819150488921,0.05197134829612545,0.001633602447744826,6.743745196452866e-08,2.1516265109072175e-08,0.00038895613622999244,0.0,99.99975375912351,99.99864034531682
800,5.035427525510642,5.0375409710442565,94.96109569288708,0.0003826978681625733,0.0,0.0,0.0,0.06391288820275959,0.06408807875711073,0.0018582598545431284,9.890755545507792e-08,1.6886715568761448e-08,0.00041212834461002606,0.0,99.99970992020103,99.99835718345513
900,5.040769098797558,5.043556612476183,94.95337056622256,0.000452969496745777,0.0,0.0,0.0,0.07480779723277027,0.0667591560523414,0.0018382329914003238,1.3012431006894506e-07,1.6509476747442607e-08,0.0004829586156385852,0.0,99.99969850503572,99.99791937358509
1000,5.05067189349706,5.048884502136005,94.946327596935,0.0005212651370910268,0.0,0.0,0.0,0.07430655126858209,0.07474404093057817,0.0022967540152606736,1.2130948327739183e-07,3.278424151158619e-08,0.0005137805089421874,0.0,99.99963379447293,99.99785114917265
1100,5.054983708316918,5.051301681645257,94.94766379629228,0.0005460325495295198,0.0,0.0,0.0,0.0899318742975405,0.08039534336785449,0.0025107789673644324,1.5281654804441776e-07,3.199998630291786e-08,0.0005885469224461689,0.0,99.99959261002593,99.99760573747119
1200,5.059932633984658,5.058694458088814,94.9431029974812,0.000616765082974219,0.0,0.0,0.0,0.08968771954155721,0.08801668590564253,0.0026978991215252687,2.0166770851806386e-07,4.581234196059589e-08,0.000614121971088636,0.0,99.9995814409348,99.99733749043295
