milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2
0,4.998546829633453,4.999528689163228,95.00084866703756,1.2288967889336768e-05,0.0,0.0,0.0,0.004092449626691903,0.003908676564092413,0.00010440853607658278,2.4172341432095712e-08,6.426623240907775e-09,-1.6374731520820734e-05,0.0,100.00000459248778,100.00000475905564
100,5.001760792346986,5.006814598886778,94.99398333631332,8.666774656133971e-05,0.0,0.0,0.0,0.009747083878184766,0.003920688173583422,0.0003782507804788223,-4.992454602768058e-09,5.929920103774463e-10,7.960272687437684e-05,0.0,99.99996080417519,99.99971229882753
200,5.012189130281356,5.008630415739609,94.98896445085707,8.664441596427433e-05,0.0,0.0,0.0,0.021040678711030315,0.01748752679729099,0.0004055424331943146,1.2002041518583458e-08,-4.2485735361955925e-09,7.651540852781272e-05,0.0,99.99993112468121,99.99965610889929
300,5.01121647461339,5.01600233663864,94.98576720137255,0.00015901815200952462,0.0,0.0,0.0,0.023114457409903137,0.02017216729040139,0.0007557458196532419,3.016495688477654e-08,-7.239486796286514e-09,0.00018568679573844683,0.0,99.9998745175629,99.99931189158463
400,5.019844552914751,5.022397981636175,94.97969631575576,0.00021623543985865176,0.0,0.0,0.0,0.029973994014328546,0.031036231043501165,0.0008799666952950072,6.558929251289796e-08,4.961133554475584e-09,0.00017044815786766584,0.0,99.99986431469682,99.9991533218751
500,5.023917892621319,5.024678088413438,94.97154827002547,0.00026835363279961293,0.0,0.0,0.0,0.04433502902162378,0.0412268006425703,0.0012345223088880957,-5.537436261875825e-09,9.40199221964461e-09,0.00027848808846288374,0.0,99.99982620195935,99.99906322592763
600,5.031046197317188,5.028880775411849,94.96932524311957,0.0003380523467004265,0.0,0.0,0.0,0.051245802314282204,0.044876606950170525,0.0013061392165689659,9.40578746239344e-09,2.7510887422871176e-09,0.0003132808306074011,0.0,99.99977967312164,99.9985428049616
700,5.033966118967739,5.032377535776876,94.96150847806183,0.0003676671286364907,0.0,0.0,0.0,0.057737697042567704,0.057026887805450066,0.0015250453154833502,1.0049877669411644e-07,2.130396316462186e-08,0.00035097124865817776,0.0,99.99976798609354,99.9983620047482
800,5.041551854442249,5.037711889692283,94.95792992438122,0.0003875861707241944,0.0,0.0,0.0,0.06024072854133876,0.06169642260540576,0.0018845220092332325,9.056362564570667e-08,1.723930834296731e-08,0.00041457038114298204,0.0,99.9997250796828,99.99834786233689
900,5.0419977244004635,5.045242198191466,94.95786984979952,0.0004569090573246528,0.0,0.0,0.0,0.0718428600621243,0.06510436286522547,0.0018272687645051104,8.710505663682335e-08,2.3614470353023804e-08,0.0004387526877103203,0.0,99.99968521928339,99.99800249149655
1000,5.049436487454947,5.051961668842584,94.95302635153263,0.0004982212386269581,0.0,0.0,0.0,0.07284524710303321,0.08316191399270265,0.0023278327103903877,1.3087315440706539e-07,2.0610751509033875e-08,0.0005137689033755234,0.0,99.99962901406002,99.99785795783902
1100,5.053143163963449,5.0571778173267825,94.94652955603136,0.0005273592233091719,0.0,0.0,0.0,0.08229256138443114,0.0909757329414206,0.002539712969072099,1.7246860257414185e-07,2.2293265531985423e-08,0.0005797951425958566,0.0,99.99961742473116,99.9977513010855
1200,5.059083423209961,5.0620807202246825,94.9379318289992,0.0006233994126506419,0.0,0.0,0.0,0.09915429147563601,0.09795494720510631,0.0026081661890074467,2.2200550858298445e-07,4.0240433443474625e-08,0.000572225312807459,0.0,99.99958591867214,99.99742635948488
1300,5.059340838936318,5.06180374195773,94.93160729296855,0.0006686453431964634,0.0,0.0,0.0,0.10559820302742613,0.09945980525271529,0.002764460197284438,2.4584994015003107e-07,3.7092485360061885e-08,0.0006331092927625616,0.0,99.99955088340194,99.99703002493665
1400,5.067032066816318,5.067214754310769,94.92692881597297,0.0007228896107915552,0.0,0.0,0.0,0.10577420976056656,0.1052793452480317,0.002929027575632314,2.7189823089605475e-07,4.390347805555953e-08,0.0007009530997271658,0.0,99.99953313685309,99.99686571987993
1500,5.068849333797029,5.0782864224013435,94.92387142852719,0.0007816984293025802,0.0,0.0,0.0,0.11872254048722014,0.11812461122771808,0.0033054844715501514,3.24901559669082e-07,4.978327830380412e-08,0.0007600423745791056,0.0,99.99950080403502,99.99675475772409
1600,5.075065894751363,5.078855939858867,94.92170935752596,0.0007726568394605101,0.0,0.0,0.0,0.1230064017991106,0.13037618451844885,0.0033351038541549224,2.8003498741215653e-07,5.929298597135642e-08,0.0007714990818286417,0.0,99.99946377098388,99.99644930866866
1700,5.0825265987976564,5.0825863064912795,94.91799416387902,0.0008216598828941893,0.0,0.0,0.0,0.13268902255196008,0.13402120945039944,0.0036867589346596162,3.182946201328819e-07,8.085570912703239e-08,0.0008541558100522626,0.0,99.99942044347422,99.99641034175394
