milliseconds,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa
2200,0.4342252247016349,0.06774034902493342,0.1843011834671553,0.10697196866813975,0.09388067990018759,0.1100597659526954,0.08359070509066101,0.08899331214526288,0.10050838247029358
2300,0.45157467046442057,0.06720646382769395,0.18722104839913803,0.10743056840395203,0.09351974382382261,0.10998919828188727,0.08321627682501154,0.08834867850553647,0.10050739668031788
2400,0.46606869922186417,0.0668245732736138,0.19217002261285557,0.10748292638552853,0.09334030197369123,0.11062985105896551,0.08255043779024795,0.08775027823939657,0.10048604269552802
2500,0.47589917172729723,0.06714584370670713,0.19482140654049038,0.10801774208125867,0.09288246899587155,0.11126382883674396,0.08157486383146575,0.08742149765542306,0.10049370887432761
2600,0.5015774026440916,0.06652056978342007,0.19918159004311217,0.10812412725582328,0.09275610337468597,0.11134332137215282,0.08126890886255872,0.08738700886594586,0.10046929976011014
2700,0.5024324874675131,0.06651902585758797,0.19973704594146763,0.10873803992703787,0.09223003079632223,0.11187325160320068,0.08009830742726612,0.08665444055994306,0.1004243716570742
2800,0.5281545378052718,0.06658643763502574,0.20411872859050198,0.10898035994660844,0.09189626821727682,0.11210937418714355,0.08015197090971478,0.08639821503764149,0.10042369910329055
2900,0.5277124574251009,0.06624960391528409,0.20654810010618385,0.10943604604183689,0.09170766041839776,0.11280821697468328,0.0792015930262499,0.08604802716938528,0.10038682883556355
3000,0.5512493813845315,0.0659436382494981,0.2127912701272674,0.10936684350504118,0.09169705655815565,0.11313930511189692,0.07894879229504685,0.08610641045534774,0.10034268504822452
3100,0.5586668970173427,0.06573537689021833,0.21503717613740905,0.10979709506002266,0.09119531724638491,0.11333064547502432,0.07821709306965871,0.08540186613190888,0.10034142593114545
3200,0.5733793560818554,0.06588865946408451,0.21766859814623787,0.11015959473988185,0.09098234228635774,0.11390528326322098,0.0775073739326532,0.08539487657592443,0.10030038426232957
3300,0.5945323871322308,0.06623355467839741,0.21931096737507605,0.11057478975445649,0.0908493162419142,0.11475373643005453,0.07641007964811597,0.08469637190902282,0.1002560793745209
3400,0.5934451105635805,0.06624609107321744,0.22396526553372298,0.11067651620398977,0.09060371061122471,0.11489597665842569,0.07640371399984021,0.08441066379564251,0.10021139616290403
3500,0.6187316572872038,0.06668040410774524,0.22788379656807567,0.11113393539242117,0.09031427010859736,0.1153271999482503,0.07570802857450623,0.08448571479929905,0.10017648388501381
3600,0.6351196333728931,0.06664215788161128,0.23130202044607617,0.11163770218562276,0.0899405348008973,0.11567939054770847,0.07513054143701116,0.08411976094664034,0.1001372419951322
3700,0.6440938514028914,0.06680692495442987,0.2328922002044401,0.11170573684597954,0.0896544724926595,0.11600656246412566,0.0747746646958407,0.08373144613006883,0.1001187603615992
3800,0.6520928855954146,0.0672198839510201,0.237363521963759,0.11201016204567746,0.08936265809143325,0.11629029681741435,0.07357782401018839,0.08342199194444766,0.1000461397064076
3900,0.6731451354752807,0.06674274031808301,0.23842433650858635,0.11248234217653141,0.08941391935879732,0.11668149746479015,0.0736397335412743,0.08332698464275545,0.10000835702627987
4000,0.6861385317887029,0.06768926900816795,0.2422458280403177,0.11260827186155556,0.08898325441446009,0.11728070382689539,0.07263520383523869,0.0827084277034125,0.0999657579958437
4100,0.698733999971966,0.06729230925980471,0.2442143833945006,0.11296259444281519,0.08864838862333775,0.11793172521911437,0.07212055868082892,0.08244215041694092,0.09990375657123358
4200,0.703236133138164,0.06775794294852369,0.24693668867798482,0.1136425770769436,0.08848217687685028,0.11803319153339074,0.07186886882228538,0.08224376024360516,0.09988517562157585
4300,0.7284564555902561,0.06808573432253959,0.2520250542426668,0.11395578369325086,0.08802340513830083,0.1185443708808827,0.07062540690120372,0.08210865151880303,0.09982625428232124
4400,0.7392328882651472,0.06852780448830724,0.25701279225949497,0.114094307530377,0.08779376429655916,0.11933756051514077,0.07045181002297171,0.08200936014628997,0.0997650610744676
4500,0.7538470600932031,0.06862083943913426,0.2597485384807821,0.11442486766707456,0.08771463414538919,0.11944111810621713,0.07036226201782605,0.08174497071146067,0.09972142303571507
4600,0.756803017680849,0.06876966321324635,0.2587196862754458,0.11489884555800926,0.08739842788095545,0.11974597195093406,0.06964358972139595,0.0810099608672464,0.09965791052206434
4700,0.7608031223713067,0.06961032334556054,0.2661903576564038,0.11500117218079271,0.0873431568297092,0.1202190508524712,0.06882160152997609,0.08105261985483486,0.0996030322179338
4800,0.7729374023422612,0.06973809552810316,0.26789825024986935,0.11567630620772901,0.08713206814651372,0.12082219535874536,0.06820239762056607,0.08102530398693414,0.09954745446928748
4900,0.8013041483780547,0.06998789852325234,0.2674224600290129,0.11561964072138349,0.0868851621504959,0.1212008921804329,0.0682544435242282,0.08075023941418832,0.09948134310771689
5000,0.8095346878817483,0.07107023435613707,0.2725313195412499,0.11601722413882293,0.08656821751276671,0.12168694955071048,0.06755675819029908,0.08032988431479993,0.09941370590474771
