miliseconds,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa
3600,0.6297551053697844,0.06682530221610362,0.2294318202562389,0.11166610460505334,0.09013526702723386,0.11594668032537171,0.07521016411944056,0.08407902259886783,0.1001364511295439
3700,0.6514399055044534,0.06629699833036586,0.23414358601720872,0.11164214915903108,0.08985292429898001,0.11616948144125082,0.07457292218458692,0.08350478078218151,0.10009311554034889
3800,0.6563634519088664,0.06673479201561326,0.23869959424708315,0.11233544911857482,0.08951930349703252,0.11648510500840863,0.07357287479268491,0.08354273696070935,0.10006286074293712
3900,0.6767657564283882,0.06687618915428421,0.24069877847757284,0.1127111406101527,0.08902653798522214,0.11699358092613571,0.07367740035795935,0.08300514131641828,0.10001127860252998
4000,0.6810172809626942,0.0673504837325256,0.24265809751599,0.11290670285398789,0.08880006952033194,0.11735872401033506,0.07304265902299947,0.08286532034880113,0.09995741999376988
4100,0.6851938814766504,0.06706984854616076,0.24372179083963544,0.11297651372427739,0.08875746160917462,0.11790574417482971,0.07211971223930705,0.08231815864945878,0.0999231540876788
4200,0.7143452213194434,0.067883730660695,0.24800103043748228,0.11359213749696803,0.08855922872720133,0.11793265574627936,0.07127198055131857,0.08225513902692147,0.09988261760453135
4300,0.7140222438040468,0.06811247044952859,0.249693632113503,0.11395883278975712,0.08834690567767996,0.11853479934724968,0.07144617368999101,0.08227307450272354,0.09981408512672248
4400,0.731873501781424,0.06880348149311724,0.25630907781645623,0.11402443707036085,0.08794077946396257,0.11902766179258045,0.07065409082910722,0.08165112240255759,0.09975186938078764
4500,0.7346420178290494,0.06904014912879276,0.25634404833469565,0.11462425780477481,0.08759082025405138,0.11968405123071436,0.0698365818033828,0.08136772474445289,0.09969963523606103
4600,0.758852208405681,0.06902987251466416,0.25867242075212216,0.11500804270749139,0.08730970017389922,0.11956772851234068,0.06916241931463264,0.08148821097568897,0.09964127104208235
4700,0.7716896026244249,0.06947660793992912,0.2639304094543751,0.11495401012730018,0.08707312225296791,0.1204578110260844,0.06875258431714176,0.08120080132700713,0.09958927450592381
4800,0.7882859274693568,0.06956942115202507,0.26601471786502323,0.11568837893729414,0.08695349845530505,0.12093538301673629,0.06890333731636425,0.08099951462455811,0.09953174339871178
4900,0.7987248133092663,0.06994243479809144,0.2711945391537906,0.11595869726742886,0.08659712710206971,0.12132801265019227,0.06840373351043687,0.08072358959286113,0.09948618144940685
5000,0.7980429128587022,0.0709582802340762,0.2704644470404884,0.11637896645122059,0.0864917448346058,0.1216674265581862,0.0677359340767641,0.0804305223568449,0.09941288673879423
