milliseconds,IR,pIR,IRS,pIRS,iIRS,Akt,pAkt,mTORC1,pmTORC1,mTORC2,pmTORC2,imTORC2,mTORC1_DEPTOR,mTORC2_DEPTOR,DEPTOR,pDEPTOR
0,50.0,0.0,100.0,0.0,0.0,100.0,0.0,250.0,0.0,200.0,0.0,0.0,0.0,0.0,350.0,0.0
100,49.96557419899134,0.03442580100864603,99.99988526060415,0.00011473935561436322,4.021975405878303e-11,99.99998689857539,1.3101424544505164e-05,242.0246706376754,2.9293123965179438e-08,159.39279229538604,0.00026340003813265215,0.0,7.975329333032822,40.60694430457691,301.4177252515444,1.1108452665654422e-06
200,49.93126193915468,0.06873806084531547,99.99954185226034,0.00045814661715200543,1.1224746824046065e-09,99.9999017397772,9.826022273704009e-05,235.28080726411048,3.989065907216346e-07,130.78813551113993,0.0009675623985719599,0.0,14.719192336988653,69.21089692646787,266.06990254743334,8.189107323459377e-06
300,49.89706266259554,0.102937337404451,99.99897098269925,0.0010290098145578487,7.486203692043736e-09,99.99968867818531,0.00031132181461319155,229.4356472593983,1.7311945286664427e-06,109.67864991712214,0.00200290829893949,0.0,20.564351009415347,90.3193471745916,239.11627631263752,2.550335035278651e-05
400,49.86297581562805,0.1370241843719434,99.99817384953174,0.0018261226119536708,2.7856312986274366e-08,99.99930632254025,0.000693677459677946,224.27567674834341,4.7222924622472375e-06,93.54819580934615,0.0032818183501759045,0.0,25.724318529392594,106.44852237235585,217.82710324381543,5.585441666640319e-05
500,49.82900084873013,0.1709991512698558,99.99715164027391,0.0028482842876363153,7.543845785629846e-08,99.99872481015478,0.0012751898451516131,219.65577056907372,1.0013201711943807e-05,80.88362431876917,0.004734367692183754,0.0,30.34421941775254,119.11164131358922,200.54403835321142,0.00010091542921955029
600,49.79513721649941,0.20486278350056952,99.99590553294486,0.004094299714047673,1.6734109847162218e-07,99.99792345289723,0.002076547102706494,215.4728725644446,1.8138794354850196e-05,70.72274957791713,0.006304876348344059,0.0,34.527109296789845,129.27094554578622,186.2017836583014,0.000161499104820697
700,49.761384377609666,0.23861562239032205,99.99443669685667,0.005562979337764403,3.238055805364828e-07,99.99688884215134,0.0031111578486097188,211.65114339810074,2.95152208170612e-05,62.424928640946085,0.007949122891412046,0.0,38.34882708670722,137.56712223621412,174.08381290850485,0.00023776855612173267
800,49.72774179476783,0.2722582052321513,99.9927462934187,0.0072531391595088085,5.674218120385471e-07,99.99561332474542,0.004386675254505626,208.13315606369653,4.444573849399145e-05,55.547836745946576,0.009632113012450202,0.0,41.86679949059366,144.44253114109236,163.69033996500474,0.0003294032916740574
900,49.69420893467173,0.30579106532825373,99.99083547687178,0.009163600714183281,9.224140617882592e-07,99.99409377645676,0.005906223543175017,204.87437802523132,6.3134009146579e-05,49.7766840210698,0.011326292974965742,0.0,45.12555884078785,150.211989686006,154.66201574337003,0.0004357298184625734
1000,49.6607852679682,0.3392147320317784,99.9887053949252,0.011293191050929713,1.4140238926418636e-06,99.99233060980154,0.007669390198392786,201.83955307507605,8.569956143154612e-05,44.88136068893081,0.013010101060809812,0.0,48.16036122539044,155.1056292100589,146.73345373985507,0.0005558246763190177
1100,49.627470269211926,0.3725297307880411,99.98635718928692,0.013640742713216383,2.06799989532273e-06,99.99032697924078,0.009673020759159854,199.00030521478624,0.00011219287918746572,40.690248863468995,0.014666844154939783,0.0,50.99958259236217,159.2950842924266,139.70464452059687,0.0006885945935265112
1200,49.59426341682478,0.4057365831751877,99.9837919960979,0.0162050937189522,2.9101831727624915e-06,99.98808813568088,0.011911864319042348,196.33344788651476,0.00014260893460221955,37.07283805422294,0.016283734828662393,0.0,53.66640950457789,162.91087821099887,133.4218794450744,0.000832839326760003
1300,49.561164193055646,0.43883580694431856,99.981010946283,0.01898508754062867,3.966176401509152e-06,99.98562090663285,0.01437909336708977,193.81977616530816,0.00017689890856822143,33.92811809044645,0.017851155881231068,0.0,56.180046935810175,166.0540307537228,127.76493500994312,0.0009873005006198244
1400,49.52817208394091,0.4718279160590612,99.97801516582693,0.0219795730854907,5.261087619603857e-06,99.98293327679416,0.017066723205767857,191.44320841510677,0.00021498005449437733,31.17690314492448,0.019362064239728503,0.0,58.55657660486518,168.80373479088624,122.63853790512651,0.0011506990970379597
1500,49.495286579265354,0.5047134207346227,99.97480577599111,0.025187404675734944,6.819333185403372e-06,99.98003404797757,0.01996595202235817,189.19013457987387,0.0002567439007552294,28.756237005366284,0.020811486106017154,0.0,60.80960867625117,171.22295150857812,117.96611805092421,0.0013217642194637766
1600,49.462507172523615,0.537492827476354,99.9713838934834,0.02860744202873431,8.664487883805796e-06,99.97693256289183,0.0230674371080896,187.0489201380887,0.00030206308733744634,26.61537381332814,0.02219610259931258,0.0,62.95077779884695,173.36243008412285,113.68529286200403,0.0014992549891822918
1700,49.42983336088221,0.5701666391177539,99.96775063058082,0.03223855023729227,1.0819181915593188e-05,99.97363848987281,0.026361510127113397,185.00954883588625,0.00035079678543293625,24.71314091293165,0.023513963074747513,0.0,64.99010036734747,175.26334512404372,109.74487253240551,0.001681976153472144
1800,49.397264645142016,0.6027353548579539,99.96390709521884,0.036079599749924564,1.3305031264317335e-05,99.9701616469682,0.029838353031767677,183.06334007362918,0.000402795071826685,23.015905192533314,0.02476422738339084,0.0,66.9362571313162,176.95933058013333,106.10254349909358,0.0018687894001833938
1900,49.36480052970121,0.6351994702987628,99.95985439105979,0.04012946635116441,1.6142589076539263e-05,99.96651185710037,0.03348814289958543,181.20270550346868,0.0004579026356955826,21.495755003958696,0.025946882491597184,0.0,68.79683659391189,178.47829811359978,102.72280667084718,0.0020586215810322697
2000,49.33244052251875,0.6675594774812227,99.95559361753749,0.04438703114189316,1.9351320638892565e-05,99.96269883953812,0.03730116046183578,179.42097084070616,0.0005159617107037356,20.12937595430221,0.02706259412563474,0.0,70.57851319759789,179.84356145162215,99.57567488103642,0.0022504696788527073
2100,49.30018413507834,0.6998158649216455,99.95112586988175,0.048851180519697814,2.294959857388886e-05,99.95873212435883,0.04126787564113258,177.7122398404065,0.0005768143060497275,18.897270047563907,0.028112601892683747,0.0,72.28718334530076,181.07461735059331,96.63575590048589,0.002443403550891299
2200,49.26803088235286,0.7319691176471246,99.9464522391293,0.053520806159255876,2.6954711460907948e-05,99.95462098371596,0.04537901628400568,176.07127563121796,0.0006403039803904687,17.782975710036137,0.02909856245173548,0.0,73.92808406481328,182.18792572756206,93.88135364050132,0.002636567048235311
2300,49.235980282769226,0.7640197172307541,99.94157381212842,0.05839480499273453,3.138287886385733e-05,99.95037437584477,0.04962562415518085,174.49339954964546,0.0007062773882763858,16.77247388222862,0.030022447771892433,0.0,75.50589417297591,183.19750367004946,91.29377297870393,0.0028291781885999164
2400,49.20403185817359,0.7959681418263815,99.93649167153389,0.06347207919021397,3.624927592402525e-05,99.94600090445432,0.05399909554564969,172.97440993434932,0.0007745854715962636,15.853748503525548,0.0308864725109977,0.0,77.02481548018802,184.11536502401336,88.85679896762674,0.0030205280883130806
2500,49.17218513379726,0.8278148662027205,99.9312068957905,0.06875153614014363,4.1568069391455004e-05,99.94150879618653,0.05849120381344403,171.51052239836082,0.0008450842020681533,15.016475255271136,0.03169302615263395,0.0,78.48863251744525,184.951831718626,86.55632578546066,0.0032099783833962553
2600,49.14043963822291,0.8595603617770732,99.9257205591136,0.07423208842981721,4.735245661941891e-05,99.93690588415788,0.06309411584209478,170.098316709688,0.0009176351556390994,14.251734720375397,0.03244460368130978,0.0,79.90076565515741,185.71582067599294,84.38001671038808,0.0033969583556080593
2700,49.10879490335132,0.8912050966486669,99.9200337314678,0.07991265382586558,5.361470637017206e-05,99.93219959439458,0.06780040560540608,168.7346938854218,0.0009921059748269428,13.55185109143337,0.033143813618328945,0.0,81.26431400859612,186.4150050949977,82.31709993387396,0.0035809624029169134
2800,49.077250464368426,0.9227495356315552,99.9141474785434,0.085792155254772,6.036620186010567e-05,99.92739693650095,0.0726030634990201,167.41683368793105,0.0010683707044679047,12.910156949618678,0.033793317822853546,0.0,82.58209794135084,187.0560497326077,80.35809077912747,0.0037615467675249357
2900,49.045805859712786,0.9541941402871921,99.90806286173162,0.09186952078340295,6.76174849952058e-05,99.92250449939024,0.07749550060974725,166.1421585575545,0.0011463100496356578,12.320808451628952,0.03439578649768008,0.0,83.85669513237991,187.64479576192258,78.49457077926553,0.003938326279396056
3000,49.0144606310435,0.985539368956483,99.90178093809827,0.09814368359956498,7.537830219448418e-05,99.91752845356729,0.08247154643268857,164.90830371348568,0.0012258115079937348,11.778628889406964,0.034953852055888836,0.0,85.09047047498906,188.18641725858646,76.71900129552951,0.004110970738435953
3100,48.983214323208564,1.0167856767914205,99.89530276035528,0.10461358199258168,8.365765216013274e-05,99.9124745614761,0.08752543852386813,163.71309712481852,0.001306769359159192,11.279052823827966,0.03547010864552174,0.0,86.28559610580243,188.68547706757576,75.02464762544436,0.0042792010143310145
3200,48.952066484213645,1.0479335157863425,99.88862937683334,0.11127815933388918,9.246383279881127e-05,99.90734818599573,0.09265181400424993,162.55454096101437,0.0013890845874806159,10.81808394389869,0.03594713147701973,0.0,87.44406995437477,189.14596892467333,73.40551833532443,0.004442785457061335
3300,48.92101666519119,1.0789833348087958,99.88176183145544,0.11813636405765048,0.00010180448694011257,99.90215429689245,0.09784570310752227,161.43079195550212,0.001472664790383021,10.392202444181553,0.03638745720394189,0.0,88.56773537968132,189.57141009866336,71.85625298487226,0.004601536607641885
3400,48.89006442036998,1.1099355796300017,99.87470116371146,0.1251871496413895,0.00011168664718050133,99.89689747994886,0.10310252005109936,160.34014393963685,0.0015574240743207555,9.998272473842228,0.036793551281216016,0.0,89.65829863626153,189.96493397492543,70.37201208072051,0.004755307915647372
3500,48.85920930704501,1.1407906929549794,99.86744840863349,0.13242947458664212,0.00012211677990402279,99.89158194931817,0.10841805068180546,159.28101340060235,0.0016432829239452795,9.633479350724523,0.03716779152503507,0.0,90.71734331644656,190.32935285779948,68.94839983517731,0.004903990400600065
