milliseconds,RuBP,PGA,TP,HeP,TPGA,E4P,S7P,Ru5P,GG,ATP,ADP,UTP,UDP,Pi,TPc,HePc,Suc,Pic,SucV
0,2.0,2.4,0.5,2.2,0.2,0.05,2.0,0.05,99.9999999999999,3.875,0.53,3.871,1.613,2.5,0.114,0.1,77.31,0.8,77.31
100,1.9644241845162804,2.454224992194727,0.31836694806884686,2.256532684335918,0.217216013346091,0.05075293484129812,1.945019280095654,0.16071692178863387,100.00071751977129,3.889515617358347,0.5154843826416518,3.8709668743498638,1.613033125650136,2.571022252284022,0.1252772704798901,0.10024628445455301,77.30999957218783,0.7885095707156933,77.30999999999581
200,1.9307292543992673,2.5066643459739226,0.22709576353116642,2.2778451553066015,0.24542734378834682,0.05346682723549716,1.8898987471894217,0.25589170740179457,100.0014502188317,3.9019702072191182,0.503029792780881,3.870919443935869,1.6130805560641293,2.600708737343947,0.1307087454059664,0.10079191916066944,77.31000326089547,0.7825798914974943,77.3100000000054
300,1.8987465109700112,2.5574068604802838,0.1729238274263719,2.285795373163356,0.278238535874385,0.057157883510152024,1.8355417828796021,0.342011095234469,100.00219055405067,3.912296030010074,0.492703969989925,3.8708605786112327,1.6131394213887662,2.614374125355688,0.13303047672499066,0.10147540379433811,77.31001317531499,0.779633540869438,77.3100000000819
400,1.8683566729964993,2.6065360355870135,0.13773967502722367,2.287508771281154,0.3132104436906762,0.061419790916198924,1.7822962583602888,0.4216338227655064,100.00293483826654,3.9206000722600383,0.4843999277399606,3.8707922707134057,1.6132077292865938,2.620552227809595,0.13351889404881725,0.1021993726012871,77.31003016332166,0.7784894626364895,77.31000000029256
500,1.8394628610732535,2.65413072560304,0.11363281293482633,2.2859398414250287,0.34913096134414523,0.06604408716754688,1.7303192874335167,0.4961003959484587,100.00368079136196,3.927040837913212,0.4779591620867875,3.870716213395976,1.6132837866040242,2.6228662894278902,0.1328767656136538,0.1029040302709789,77.31005430375323,0.7785029907193914,77.31000000070904
600,1.8119813229647002,2.7002655526633217,0.09655473827704195,2.2825005306147395,0.38527666267571486,0.07090735782927766,1.6796859152540793,0.566264489136192,100.00442679373089,3.9317886484531606,0.47321135154683897,3.8706339564173162,1.6133660435826833,2.6230701218428316,0.13152898041143635,0.10355309770044147,77.3100852047336,0.7792839654708054,77.3100000014012
700,1.7858374648124442,2.7450112257980805,0.08417860959564824,2.27793552585251,0.4211590068506948,0.07592878941616973,1.6304301674439852,0.6327436477919021,100.00517159644718,3.935010322314151,0.4699896776858488,3.870546946138535,1.613453053861464,2.6220867821627203,0.12974729352123338,0.10412549639731315,77.31012219404705,0.7805802639429176,77.31000000243343
800,1.7609638068175937,2.788434814668298,0.07505648445128436,2.272663352590121,0.4564252405615659,0.08105197216567489,1.5825627549559322,0.696016920465504,100.00591419207481,3.9368630903177637,0.46813690968223615,3.8704565322270366,1.6135434677729625,2.620422996750294,0.12771056321553406,0.10461013518534638,77.3101644424848,0.7822227693720822,77.31000000386256
900,1.7372986892325581,2.8305999949700333,0.06823041877269952,2.266933040265796,0.4908151598766863,0.08623591783252675,1.5360798812183696,0.7564673713362385,100.00665374649664,3.9374922164830566,0.4675077835169438,3.870363967589566,1.613636032410433,2.6183637806562277,0.12553840290506818,0.10500244825691339,77.31021104548425,0.7840951812484517,77.3100000057367
1000,1.7147853200468273,2.8715672695253387,0.06304544956768343,2.260897169912176,0.524138300553942,0.09145026025606844,1.4909680155991014,0.8144046118754106,100.00738956107537,3.937030523245561,0.4679694767544392,3.8702704083052697,1.6137295916947298,2.6160660599250716,0.12331088768278105,0.10530209217550154,77.31026107591317,0.7861166118364474,77.31000000809478
1100,1.693371010886631,2.91139416698939,0.059042170596296975,2.25465357017998,0.5562612903614438,0.0966723983929602,1.4472067746220925,0.8700773915261684,100.00812104843918,3.935598716968117,0.4694012830318833,3.870176915703708,1.6138230842962922,2.6136127889517997,0.12108125943358415,0.10551138406584559,77.3103136179527,0.7882304407968624,77.31000001096643
1200,1.673006541767097,2.9501354193346216,0.055896176167738426,2.2482660093719207,0.587096314323461,0.10188552416757762,1.4047709387435545,0.9236852049258205,100.00884771602671,3.933306129907131,0.47169387009286917,3.8700844602492355,1.6139155397507647,2.6110415138475083,0.11888432554421072,0.10563424936618529,77.31036778801692,0.7903969648403688,77.31000001437232
1300,1.653645634903341,2.9878431202176663,0.05337748054734116,2.2417772946486196,0.6165921157700687,0.10707721350390134,1.3636319053172632,0.9753874211753292,100.00956915383529,3.9302516009687167,0.47474839903128313,3.8699939266295282,1.6140060733704722,2.6083626938145454,0.11674223779512981,0.10567551648498871,77.31042274703825,0.7925883190903535,77.31000001832453
1400,1.6352445344749862,3.024566866494045,0.051322792825944166,2.2352170755297505,0.6447257924620144,0.11223834480963345,1.323758803649877,1.0253116320904179,100.01028502455057,3.926524371798147,0.47847562820185285,3.8699061194221427,1.6140938805778577,2.605571043852279,0.1146685043758901,0.10564045249714983,77.31047770694958,0.7947849237048179,77.31000002282691
1500,1.6177616734345046,3.060353885513175,0.04961648562643409,2.228606368503623,0.6714956660447491,0.11736225889463073,1.2851193581556604,1.073560928851588,100.01099505544578,3.9222049505071106,0.48279504949288904,3.8698217688691616,1.6141782311308392,2.6026524170788443,0.11267074700034047,0.10553446566326821,77.31053193334967,0.7969730184672307,77.31000002787576
1600,1.6011574105328112,3.0952491522241887,0.04817660702699302,2.2219601497440196,0.6969146758077277,0.12244406661786271,1.2476805924510983,1.1202206416505076,100.01169903117601,3.917365914882329,0.48763408511767053,3.869741536526557,1.614258463473444,2.5995880543374663,0.11075269852877988,0.10536290698905104,77.31058474600773,0.7991428579556134,77.3100000334603
1700,1.585393836378402,3.1292954971769564,0.04694468428914718,2.2152891937474717,0.7210054685910746,0.12748013223329185,1.2114093450391696,1.1653633623770063,100.0123967871849,3.9120726323330453,0.49292736766695455,3.8696660206419344,1.6143339793580667,2.5963574800472013,0.10891559561054756,0.10513094942633437,77.31063551778483,0.8012874343211849,77.31000003956319
1800,1.5704346460529188,3.162533705241218,0.045878380273886216,2.208601895698749,0.7437977089417002,0.1324677530237581,1.1762725765039488,1.2090517278610386,100.01308820388068,3.9063838859190207,0.4986161140809793,3.869595761104911,1.6144042388950897,2.592940783372636,0.10715898442145433,0.10484353935394643,77.3106836722111,0.8034017151196892,77.31000004616112
1900,1.5562450302847854,3.1950026097912363,0.044946756965848746,2.2019050857328186,0.7653257199890975,0.1374049130312568,1.142237600835925,1.2513408728717317,100.01377320159102,3.9003524624585664,0.5046475375414337,3.869531243968656,1.6144687560313442,2.58931963774314,0.10548127718145646,0.1045053674022961,77.31072868087293,0.8054821114475921,77.31000005322522
2000,1.542791575722114,3.2267391836688635,0.044127020118496035,2.195204149803937,0.7856261212207886,0.142290063766655,1.1092722885754644,1.2922808841369762,100.0144517359424,3.8940257047898164,0.5109742952101834,3.8694729056540287,1.6145270943459717,2.585477553695661,0.10388022507185712,0.10412084218379593,77.31077006091492,0.8075260270903198,77.31000006072156
